ACCESSION_NUMBER	OWNERSIGNATURENAME	OWNERSIGNATUREDATE
0001127602-24-017674	/s/ Birgit Girshick	03-JUN-2024
0001679788-24-000107	/s/ Emilie Choi, by Lailey Rezai, Attorney-in-Fact	04-JUN-2024
0001062993-24-011820	Peter W. Hennessey by Power of Attorney	04-JUN-2024
0001062993-24-011819	/s/ Matthew R. St. Louis, Attorney-in-Fact for Sang Yi (power of attorney previously filed)	04-JUN-2024
0001127602-24-017673	/s/ Katherine A. Krebel, Attorney-in-Fact	04-JUN-2024
0001062993-24-011818	/s/ Mark C. Perlberg	04-JUN-2024
0001062993-24-011817	Peter W. Hennessey by Power of Attorney	04-JUN-2024
0000950170-24-068704	/s/ Michael D. Coppin, Under a Power of Attorney	04-JUN-2024
0000081362-24-000087	Victoria K. Gehris, Attorney-in-Fact for Ramaswami Seshasayee	04-JUN-2024
0001062993-24-011816	/s/ Matthew R. St. Louis, Attorney-in-Fact for Paul A. Stellato (power of attorney previously filed)	04-JUN-2024
0000060086-24-000137	/s/ Thomas H. Watson by power of attorney for Charles M. Diker	04-JUN-2024
0001415889-24-015336	/s/ Devin Schaffer, Attorney-in-Fact	04-JUN-2024
0000950170-24-068702	/s/ Michael Schultz, Attorney-in-Fact for Elizabeth M O'Callahan	04-JUN-2024
0000950170-24-068701	/s/ Theodore Kim, Attorney-in-Fact	04-JUN-2024
0001062993-24-011814	/s/ W. Larry Cash	04-JUN-2024
0001127602-24-017670	/s/ James C. Foster	04-JUN-2024
0001127602-24-017669	/s/ Katherine A. Krebel, Attorney-in-Fact	04-JUN-2024
0000081362-24-000085	Victoria K. Gehris, Attorney-in-Fact for William H. Osborne	04-JUN-2024
0001062993-24-011812	/s/ Preston B. Ray, attorney-in-fact	04-JUN-2024
0001673985-24-000072	/s/ Achilles B. Kintiroglou	04-JUN-2024
0001773751-24-000158	/s/ Soleil Boughton, Attorney-in-Fact	04-JUN-2024
0001062993-24-011810	/s/ Venkat R. Bhamidipati	04-JUN-2024
0001127602-24-017667	/s/ Sarah Dale, Attorney-in-Fact for Marc Benioff	04-JUN-2024
0000060086-24-000136	/s/ Thomas H. Watson by power of attorney for Ann E. Berman	04-JUN-2024
0000104894-24-000060	By: W. Drew Hammond For: Anthony L. Winns	04-JUN-2024
0001062993-24-011809	/s/ Preston B. Ray, attorney-in-fact	04-JUN-2024
0000950170-24-068697	/s/ Michael D. Coppin, Under a Power of Attorney	04-JUN-2024
0001579877-24-000053	/s/ Louis Capocasale, Attorney-in-fact for Nicolas Brien	04-JUN-2024
0000104894-24-000059	By: W. Drew Hammond For: Thomas H. Nolan, Jr.	04-JUN-2024
0000081362-24-000083	Victoria K. Gehris, Attorney-in-Fact for Sanjay Hinduja	04-JUN-2024
0001127602-24-017664	/s/ Katherine A. Krebel, Attorney-in-Fact	04-JUN-2024
0000104894-24-000058	By: W. Drew Hammond For: Ellen M. Goitia	04-JUN-2024
0001019849-24-000072	/s/ Shane M. Spradlin, by power of attorney	04-JUN-2024
0001062993-24-011808	/s/ Preston B. Ray, attorney-in-fact	04-JUN-2024
0001466258-24-000183	/s/ Eric R. Waller, Attorney-in-Fact	04-JUN-2024
0001062993-24-011807	/s/ Frederic D. Fenton Authorized signatory for Jay C. Hoag	04-JUN-2024
0000950170-24-068694	/s/ Stephanie Swan, by Power of Attorney	04-JUN-2024
0001062993-24-011806	/s/ Dwayne Allen	04-JUN-2024
0000104894-24-000057	By: W. Drew Hammond For: Susan B. Carras	04-JUN-2024
0001127602-24-017663	/s/ Flavia Pease	03-JUN-2024
0000060086-24-000135	/s/ Thomas H. Watson by power of attorney for Anthony Welters	04-JUN-2024
0000104894-24-000056	By: W. Drew Hammond For: Benjamin S. Butcher	04-JUN-2024
0001062993-24-011804	/s/ Preston B. Ray, attorney-in-fact	04-JUN-2024
0000081362-24-000081	Victoria K. Gehris, Attorney-in-Fact for Charlotte C. Henry	04-JUN-2024
0001466258-24-000182	/s/ Eric R. Waller, Attorney-in-Fact	04-JUN-2024
0001415889-24-015335	/s/ James Bubeck	04-JUN-2024
0000104894-24-000055	By: W. Drew Hammond For: Jennifer S. Banner	04-JUN-2024
0001062993-24-011803	/s/ Kevin C. Clark	04-JUN-2024
0001127602-24-017660	/s/ Katherine A. Krebel, Attorney-in-Fact	04-JUN-2024
0000950170-24-068690	/s/ Michael D. Coppin, Under a Power of Attorney	04-JUN-2024
0001062993-24-011802	/s/ Preston B. Ray, attorney-in-fact	04-JUN-2024
0001019849-24-000070	/s/Shane M. Spradlin	04-JUN-2024
0001562180-24-004632	/s/ Benjamin Landry, as Attorney-in-Fact	04-JUN-2024
0001466258-24-000181	/s/ Eric R. Waller, Attorney-in-Fact	04-JUN-2024
0001562180-24-004631	/s/Benjamin Landry, as Attorney-in-Fact	04-JUN-2024
0001062993-24-011801	/s/ Gale S. Fitzgerald	04-JUN-2024
0000950170-24-068686	/s/ Phillip S. Askim, attorney-in-fact for Michael S. Iskra	04-JUN-2024
0000081362-24-000079	Victoria K. Gehris, Attorney-in-Fact for Jeffry D. Frisby	04-JUN-2024
0001415889-24-015334	/s/ Noah F. Webster, Attorney-in-Fact	04-JUN-2024
0001493152-24-022547	/s/ Daniel Richard Mazziota	04-JUN-2024
0001493152-24-022546	/s/ Marc-Andre Boisseau for Steven Mark Schmidt by Power of Attorney	04-JUN-2024
0001104659-24-068252	/s/ Jeffrey G. Dishner	04-JUN-2024
0001415889-24-015333	/s/ Noah F. Webster, Attorney-in-Fact	04-JUN-2024
0001415889-24-015332	/s/ Noah F. Webster, Attorney-in-Fact	04-JUN-2024
0001437749-24-019187	/s/ Jessica Woelfel, as attorney-in-fact	04-JUN-2024
0001415889-24-015331	/s/ Noah F. Webster, Attorney-in-Fact	04-JUN-2024
0001415889-24-015330	/s/ Noah F. Webster, Attorney-in-Fact	04-JUN-2024
0001466258-24-000180	/s/ Eric R. Waller, Attorney-in-Fact	04-JUN-2024
0001415889-24-015329	/s/ Noah F. Webster, Attorney-in-Fact	04-JUN-2024
0001062993-24-011800	/s/ Preston B. Ray, attorney-in-fact	04-JUN-2024
0001415889-24-015328	/s/ Noah F. Webster, Attorney-in-Fact	04-JUN-2024
0001415889-24-015327	/s/ Noah F. Webster, Attorney-in-Fact	04-JUN-2024
0001415889-24-015326	/s/ Noah F. Webster, Attorney-in-Fact	04-JUN-2024
0001127602-24-017658	/s/ Tessa Patti, Attorney-in-fact	04-JUN-2024
0000950170-24-068682	/s/ Neena A. Reddy, as Attorney-in-Fact	04-JUN-2024
0000950170-24-068681	/s/ Michael Schultz, Attorney-in-Fact for George Kurian	04-JUN-2024
0000950170-24-068680	/s/ James A. Heindlymeyer, as attorney-in-fact for Rell Q. Lafargue, Jr.	04-JUN-2024
0000950170-24-068679	/s/ Raymond Myer, Attorney-in-Fact for Suman Narayan	04-JUN-2024
0000950170-24-068677	/s/ Raymond Myer, Attorney-in-Fact for Sharon Briansky	04-JUN-2024
0000950170-24-068678	/s/ Jason Edelstein, as Attorney-in-Fact for Ilene Fiszel Bieler	04-JUN-2024
0000950170-24-068676	/s/ Jordan Frankel, Attorney-in-Fact for David Taylor Lauber	04-JUN-2024
0001334940-24-000003	Amanda E. Viol, as attorney-in-fact	04-JUN-2024
0001062993-24-011799	/s/ Janice Elizabeth Nevin	04-JUN-2024
0001019849-24-000068	/s/ Shane M. Spradlin, by power of attorney	04-JUN-2024
0000950170-24-068675	/s/ Phillip S. Askim, attorney-in-fact for Joseph M. Busky	04-JUN-2024
0001062993-24-011798	/s/ Preston B. Ray, attorney-in-fact	04-JUN-2024
0001628280-24-026560	/s/ Katherine E. Schuelke, attorney-in-fact	04-JUN-2024
0000059478-24-000143	/s/ Jonathan Groff for Diogo Rau, pursuant to authorization on file	04-JUN-2024
0001466258-24-000179	/s/ Eric R. Waller, Attorney-in-Fact	04-JUN-2024
0001053507-24-000098	/s/ Marina A. Breed, as attorney-in-fact	04-JUN-2024
0001679162-24-000004	Amanda E. Viol, as attorney-in-fact	04-JUN-2024
0001562180-24-004630	/s/ Benjamin Landry, as Attorney-in-Fact	04-JUN-2024
0001562180-24-004629	/s/Benjamin Landry, as Attorney-in-Fact	04-JUN-2024
0000081362-24-000077	Victoria K. Gehris, Attorney-in-Fact for Mark A. Douglas	04-JUN-2024
0000950170-24-068674	/s/ Michael D. Coppin, Under a Power of Attorney	04-JUN-2024
0001562180-24-004628	/s/Benjamin Landry, as Attorney-in-Fact	04-JUN-2024
0001062993-24-011796	/s/ Preston B. Ray, attorney-in-fact	04-JUN-2024
0001562180-24-004627	/s/ Benjamin Landry	04-JUN-2024
0001127602-24-017657	/s/ Tessa Patti, Attorney-in-fact	04-JUN-2024
0001466258-24-000178	/s/ Eric R. Waller, Attorney-in-Fact	04-JUN-2024
0001679235-24-000002	Amanda E. Viol, as attorney-in-fact	04-JUN-2024
0001062993-24-011794	W. Scott Seeley (Attorney-in-Fact)	04-JUN-2024
0001225208-24-006563	/s/Lisa Stockard as Attorney-in-Fact	04-JUN-2024
0001225208-24-006562	/s/Lisa Stockard as Attorney-in-Fact	04-JUN-2024
0001225208-24-006561	/s/Lisa Stockard as Attorney-in-Fact	04-JUN-2024
0001127602-24-017656	Matthew M. Koder / Michael P. Lapp POA	04-JUN-2024
0001019849-24-000066	/s/ Shane M. Spradlin, by power of attorney	04-JUN-2024
0002006205-24-000002	Amanda E. Viol, as attorney-in-fact	04-JUN-2024
0001127602-24-017655	/s/ Mark W. Irving, attorney-in-fact for Mr. Schnittker	04-JUN-2024
0000814453-24-000091	/s/ Brian Decker, Attorney in Fact for Robert A. Schmidt	04-JUN-2024
0001062993-24-011792	/s/ Preston B. Ray, attorney-in-fact	04-JUN-2024
0001466258-24-000177	/s/ Eric R. Waller, Attorney-in-Fact	04-JUN-2024
0000081362-24-000075	Victoria K. Gehris, Attorney-in-Fact for Michael F. Barry	04-JUN-2024
0001127602-24-017654	/s/ Tessa Patti, Attorney-in-fact	04-JUN-2024
0001780079-24-000004	Amanda E. Viol, as attorney-in-fact	04-JUN-2024
0001062993-24-011790	/s/ Preston B. Ray, attorney-in-fact	04-JUN-2024
0001466258-24-000176	/s/ Eric R. Waller, Attorney-in-Fact	04-JUN-2024
0001127602-24-017652	/s/ Patricia K. Dolan, attorney-in-fact	04-JUN-2024
0001057352-24-000071	/s/ Michael Rosenthall, Attorney-in-Fact	04-JUN-2024
0001019849-24-000064	/s/ Shane M. Spradlin, by power of attorney	04-JUN-2024
0001062993-24-011786	/s/ Preston B. Ray, attorney-in-fact	04-JUN-2024
0000950170-24-068667	/s/ Michael D. Coppin, Under a Power of Attorney	04-JUN-2024
0001127602-24-017651	/s/ Tessa Patti, Attorney-in-fact	04-JUN-2024
0001464631-24-000006	Laura A. Suplee for David M. Lobach, Jr. under Power of Attorney dated January 19, 2018	04-JUN-2024
0001466258-24-000175	/s/ Eric R. Waller, Attorney-in-Fact	04-JUN-2024
0001077183-24-000097	/s/ Ali Olivo, Attorney-in-Fact	04-JUN-2024
0001628280-24-026558	/s/ Katherine E. Schuelke, attorney-in-fact	04-JUN-2024
0001977249-24-000065	/s/ Greg C. Gantt	04-JUN-2024
0001077183-24-000096	/s/ Ali Olivo, Attorney-in-Fact	04-JUN-2024
0000950170-24-068664	/s/ Stephanie Delavale, as Attorney-In-Fact for Evan Iverson	04-JUN-2024
0001104659-24-068246	/s/ Bryan Phillips, Attorney-in-Fact for Timothy P. Herbert	04-JUN-2024
0000776901-24-000133	/s/ Maureen Gaffney, Power of Attorney for Eileen C. Miskell	04-JUN-2024
0001466258-24-000174	/s/ Eric R. Waller, Attorney-in-Fact	04-JUN-2024
0001415889-24-015325	/s/ Brian Leaf, Attorney-in-Fact	04-JUN-2024
0001415889-24-015324	/s/ Brian Leaf, Attorney-in-Fact	04-JUN-2024
0001415889-24-015323	/s/ Brian Leaf, Attorney-in-Fact	04-JUN-2024
0001415889-24-015322	/s/ Brian Leaf, Attorney-in-Fact	04-JUN-2024
0001127602-24-017650	/s/ Tessa Patti, Attorney-in-fact	04-JUN-2024
0001415889-24-015321	/s/ Brian Leaf, Attorney-in-Fact	04-JUN-2024
0001415889-24-015320	/s/ Brian Leaf, Attorney-in-Fact	04-JUN-2024
0001415889-24-015319	/s/ Brian Leaf, Attorney-in-Fact	04-JUN-2024
0001062993-24-011781	/s/ Preston B. Ray, attorney-in-fact	04-JUN-2024
0000950170-24-068662	/s/ Lynn A. Feldman, as Attorney-in-fact on behalf of Scott Wells	04-JUN-2024
0000950170-24-068661	/s/ James A. Heindlmeyer	04-JUN-2024
0000950170-24-068660	/s/ Lynn A. Feldman, as Attorney-in-fact on behalf of David Sailer	04-JUN-2024
0000950170-24-068659	/s/ Lynn A. Feldman	04-JUN-2024
0001077183-24-000095	/s/ Ali Olivo, Attorney-in-Fact	04-JUN-2024
0001127602-24-017649	/s/ Suzanne Murray, as attorney-in-fact	04-JUN-2024
0001683168-24-003976	/s/ Daniel S. Wood	04-JUN-2024
0001412100-24-000057	/s/ Simcha G. Lyons	03-JUN-2024
0001412100-24-000056	/s/ HOLLY LYNN BLANCHARD	03-JUN-2024
0001077183-24-000094	/s/ Ali Olivo, Attorney-in-Fact	04-JUN-2024
0001127602-24-017647	/s/ Samantha Thompson, Attorney-in-fact	04-JUN-2024
0001412100-24-000055	/s/ Raymond M. Neff	03-JUN-2024
0001412100-24-000054	/s/ KEITH A. THOMAS	03-JUN-2024
0001062993-24-011776	/s/ Preston B. Ray, attorney-in-fact	04-JUN-2024
0001077183-24-000093	/s/ Ali Olivo, Attorney-in-Fact	04-JUN-2024
0001412100-24-000053	/s/ Steven H. Nigro	03-JUN-2024
0001127602-24-017646	/s/ Tessa Patti, Attorney-in-fact	04-JUN-2024
0001127602-24-017645	/s/ Cheryl Grant, attorney-in-fact	04-JUN-2024
0001077183-24-000092	/s/ Ali Olivo, Attorney-in-Fact	04-JUN-2024
0001062993-24-011773	/s/ Preston B. Ray, attorney-in-fact	04-JUN-2024
0001758730-24-000138	/s/ Douglas Friedman, Attorney-in-Fact for Enrico Bruni	04-JUN-2024
0001104659-24-068244	/s/ Francine Sullivan by Chris Nenno, as Attorney-in-Fact	04-JUN-2024
0001072613-24-000557	/s/ Energy Evolution Master Fund, Ltd., by Sterling Mulacek, Director	04-JUN-2024
0001888316-24-000045	By: Jon Russo, Attorney-in-Fact For: James H. Thompson	03-JUN-2024
0001062993-24-011771	Alejandro Dieguez, on behalf of Mahesh Saptharishi, Executive Vice President and Chief Technology Officer (Power of Attorney on File)	04-JUN-2024
0001628280-24-026555	/s/ Cynthia A. Nastanski, Attorney-in-Fact	04-JUN-2024
0001477449-24-000155	/s/ Adam C. Vandervoort, Attorney-in-Fact	04-JUN-2024
0001888316-24-000044	By: Jon Russo, Attorney-in-Fact For: Akash J. Palkhiwala	03-JUN-2024
0000950170-24-068653	/s/ Stephanie Delavale, as Attorney-In-Fact for William C. Cobb	04-JUN-2024
0001628280-24-026553	/s/ Cynthia A. Nastanski, Attorney-in-Fact	04-JUN-2024
0001077183-24-000091	/s/ Ali Olivo, Attorney-in-Fact	04-JUN-2024
0001477449-24-000154	/s/ Adam C. Vandervoort, Attorney-in-Fact	04-JUN-2024
0001628280-24-026552	/s/ Cynthia A. Nastanski, Attorney-in-Fact	04-JUN-2024
0001477449-24-000153	/s/ Adam C. Vandervoort, Attorney-in-Fact	04-JUN-2024
0001477932-24-003491	/s/ Ann-Louise Batchelor	04-JUN-2024
0001628280-24-026551	/s/ Cynthia A. Nastanski, Attorney-in-Fact	04-JUN-2024
0001477932-24-003490	/s/ Alan Colman	04-JUN-2024
0001477449-24-000152	/s/ Adam C. Vandervoort, Attorney-in-Fact	04-JUN-2024
0001477932-24-003489	/s/ Andrew Retter	04-JUN-2024
0001062993-24-011769	Alejandro Dieguez, on behalf of John P. Molloy, Executive Vice President and Chief Operating Officer (Power of Attorney on File)	04-JUN-2024
0001628280-24-026550	/s/ Cynthia A. Nastanski, Attorney-in-Fact	04-JUN-2024
0001077183-24-000090	/s/ Ali Olivo, Attorney-in-Fact	04-JUN-2024
0001477932-24-003488	/s/ Cameron John Reynolds	04-JUN-2024
0001477449-24-000151	/s/ Adam C. Vandervoort, Attorney-in-Fact	04-JUN-2024
0001062993-24-011768	/s/ Preston B. Ray, attorney-in-fact	04-JUN-2024
0001477932-24-003487	/s/ Gael Forterre	04-JUN-2024
0001104659-24-068242	/s/ Stephanie Lee by Chris Nenno, as Attorney-in-Fact	04-JUN-2024
0001477932-24-003486	/s/ Gaetan Michel	04-JUN-2024
0001477449-24-000150	/s/ Adam C. Vandervoort, Attorney-in-Fact	04-JUN-2024
0001127602-24-017644	/s/ Tessa Patti, Attorney-in-fact	04-JUN-2024
0001477932-24-003485	/s/ Guy Archibald Innes	04-JUN-2024
0001477932-24-003484	/s/  Jacob Vincent Micallef	04-JUN-2024
0001477449-24-000149	/s/ Adam C. Vandervoort, Attorney-in-Fact	04-JUN-2024
0001477932-24-003483	/s/  Jasmine Kway	04-JUN-2024
0001477449-24-000148	/s/ Adam C. Vandervoort, Attorney-in-Fact	04-JUN-2024
0001477932-24-003482	/s/ Kim Nguyen	04-JUN-2024
0001193805-24-000746	/s/ Ilan Katz, attorney-in-fact	04-JUN-2024
0001477932-24-003481	/s/ Terig Hughes	04-JUN-2024
0001477449-24-000147	/s/ Adam C. Vandervoort, Attorney-in-Fact	04-JUN-2024
0001477932-24-003480	/s/ Salvatore Thomas Butera	04-JUN-2024
0001493152-24-022541	/s/ David Thomas	04-JUN-2024
0001477932-24-003479	/s/ Nicholas Plummer	04-JUN-2024
0001654954-24-007341	/s/ Scott A. Malmanger	04-JUN-2024
0001477449-24-000146	/s/ Adam C. Vandervoort, Attorney-in-Fact	04-JUN-2024
0001477932-24-003478	/s/ Phillip Barnes	04-JUN-2024
0001834376-24-000025	/s/ Nicole D'Amato, by Power of Attorney	04-JUN-2024
0001062993-24-011765	/s/ Preston B. Ray, attorney-in-fact	04-JUN-2024
0001477932-24-003477	/s/ Rodney Gerard Rootsaert	04-JUN-2024
0001749375-24-000016	/s/ Timonthy Chang attorney-in-fact for Sang Young Lee	04-JUN-2024
0001477449-24-000145	/s/ Adam C. Vandervoort	04-JUN-2024
0001104659-24-068237	/s/ Stephanie Lee by Chris Nenno Attorney-in-fact	04-JUN-2024
0001127602-24-017642	/s/ Tessa Patti, Attorney-in-fact	04-JUN-2024
0001415889-24-015318	/s/ Cynthia M. Durrett, Attorney-in-Fact	04-JUN-2024
0000860413-24-000097	/s/ Kirk D. Jensen, Attorney-in-Fact for Reporting Person	04-JUN-2024
0000860413-24-000096	/s/ Kirk D. Jensen, Attorney-in-Fact for Reporting Person	04-JUN-2024
0000915389-24-000178	/s/ Mark D. Austin, by Power of Attorney for Adrian James Holt	04-JUN-2024
0000860413-24-000095	/s/ Kirk D. Jensen, Attorney-in-Fact for Reporting Person	03-JUN-2024
0000860413-24-000094	HARPER GRACE SCOTT TRUST, By: +	03-JUN-2024
0000860413-24-000094	+/s/ Timothy Leuthold, Attorney-in-Fact for Reporting Person	03-JUN-2024
0000860413-24-000094	HARRISON WILLIAM SCOTT TRUST, By: +	03-JUN-2024
0000860413-24-000094	HOLLAND ELIZABETH SCOTT TRUST, By: +	03-JUN-2024
0000860413-24-000094	JONATHAN R. SCOTT, By:	03-JUN-2024
0000860413-24-000094	/s/ Kirk D. Jensen, Attorney-in-Fact for Reporting Person	03-JUN-2024
0000860413-24-000094	IXL Limited Liability Company, By:+	03-JUN-2024
0001062993-24-011763	/s/ Preston B. Ray, attorney-in-fact	04-JUN-2024
0000950170-24-068645	/s/ Marie Tedesco	04-JUN-2024
0001837686-24-000053	/s/ Jessica Tracy	04-JUN-2024
0001437749-24-019180	/s/ Adam John Ridgway	16-MAY-2024
0000886346-24-000126	/s/ Stacy D. Krause, by power of attorney	04-JUN-2024
0001062993-24-011762	/s/ Preston B. Ray, attorney-in-fact	04-JUN-2024
0001062993-24-011761	/s/ John E. Bonini, Attorney-in-Fact	04-JUN-2024
0001127602-24-017640	/s/ Tessa Patti, Attorney-in-fact	04-JUN-2024
0001654954-24-007339	/s/Sean McGrath by power of attorney filed 2/10/2022	04-JUN-2024
0000950170-24-068640	/s/ Caren A. Ries, Attorney-in-Fact	04-JUN-2024
0001837686-24-000051	/s/ Jessica Tracy as Attorney-in-Fact for Adam Gross	04-JUN-2024
0000950170-24-068638	/s/ Lori A. Woods	04-JUN-2024
0001539838-24-000117	/s/ Teresa L. Dick, as attorney-in-fact for Travis D. Stice	04-JUN-2024
0000950170-24-068637	Viswas Raghavan by Joseph B. Wollard, Attorney-in-Fact	04-JUN-2024
0001602065-24-000031	/s/ Teresa L. Dick, as attorney-in-fact for Travis D. Stice	04-JUN-2024
0001140361-24-028798	KKR GROUP PARTNERSHIP L.P. By: KKR Group Holdings Corp., its general partner By: /s/ Christopher Lee Name: Christopher Lee Title: Secretary	04-JUN-2024
0001140361-24-028798	KKR GROUP HOLDINGS CORP. By: /s/ Christopher Lee Name: Christopher Lee Title: Secretary	04-JUN-2024
0001140361-24-028798	KKR GROUP CO. INC. By: /s/ Christopher Lee Name: Christopher Lee Title: Secretary	04-JUN-2024
0001140361-24-028798	KKR MANAGEMENT LLP By: /s/ Christopher Lee Name: Christopher Lee Title: Assistant Secretary	04-JUN-2024
0001140361-24-028798	HENRY R. KRAVIS By: /s/ Christopher Lee Name: Christopher Lee Title: Attorney-in-fact	04-JUN-2024
0001140361-24-028798	GEORGE R. ROBERTS By: /s/ Christopher Lee Name: Christopher Lee Title: Attorney-in-fact	04-JUN-2024
0001140361-24-028798	KKR GROUP ASSETS II GP LLC, By: /s/ Christopher Lee Name: Christopher Lee Title: Secretary	04-JUN-2024
0001140361-24-028798	KKR GROUP ASSETS HOLDINGS II L.P., By: KKR Group Assets II GP LLC, its general partner By: /s/ Christopher Lee Name: Christopher Lee Title: Secretary	04-JUN-2024
0001140361-24-028798	KKR ALTERNATIVE ASSETS LLC By: /s/ Christopher Lee Name: Christopher Lee Title: Secretary	04-JUN-2024
0001140361-24-028798	KKR & CO. INC. By: /s/ Christopher Lee Name: Christopher Lee Title: Secretary	04-JUN-2024
0000950170-24-068634	Timothy Ryan by Joseph B. Wollard, Attorney-in-Fact	04-JUN-2024
0000950159-24-000210	/s/ Paul Frenkiel, attorney-in-fact	04-JUN-2024
0001437107-24-000117	Tara L. Smith, by power of attorney	04-JUN-2024
0001500435-24-000101	/s/ Jason Stephen, Attorney-in-Fact for Dean Jahnke	04-JUN-2024
0001019056-24-000187	/s/ Alexis P. Michas	04-JUN-2024
0001127602-24-017639	/s/ Tessa Patti, Attorney-in-fact	04-JUN-2024
0001415889-24-015316	/s/ Diane M. Stenson, Vice President and Treasurer, on behalf of Lilly Endowment Inc.	04-JUN-2024
0001415889-24-015315	/s/ Melissa Masse	04-JUN-2024
0000950170-24-068630	Stephanie L. Schaeffer, Attorney-in-fact	04-JUN-2024
0001214659-24-010533	/s/ Joseph R. Nerges	04-JUN-2024
0001004980-24-000089	/s/ J. Ellen Conti, Attorney-in-fact for Carla Peterman (Signed Power of Attorney on file with SEC)	04-JUN-2024
0001127602-24-017638	Daniel K. Weiss, Attorney-in-Fact	04-JUN-2024
0001032220-24-000065	John T Martinez: As Attorney-In-Fact for: Theresa D Golinvaux	04-JUN-2024
0001032220-24-000064	John T Martinez: As Attorney-In-Fact for: David Mutryn	04-JUN-2024
0001562180-24-004618	Timothy Jordan for Erin Cutler	04-JUN-2024
0001562180-24-004617	/s/ Angela L. Pino, POA for Lillian J. Montoya	04-JUN-2024
0001127602-24-017637	/s/ Jeffrey H. Jackson, Attorney-in-Fact	04-JUN-2024
0001415889-24-015313	/s/ Andrew Ko, Attorney-in-Fact	04-JUN-2024
0001032220-24-000063	John T Martinez: As Attorney-In-Fact for: Ilene R Baylinson	04-JUN-2024
0001127602-24-017635	/s/ Daniel K. Weiss, Attorney-in-Fact	04-JUN-2024
0001562180-24-004615	/s/ Angela L. Pino, POA for Steven Maestas	04-JUN-2024
0000860413-24-000089	/s/ Kirk D. Jensen, Attorney-in-Fact for Reporting Person	04-JUN-2024
0001032220-24-000062	John T Martinez: As Attorney-In-Fact for: Teresa Weipert	04-JUN-2024
0000860413-24-000088	/s/ Kirk D. Jensen, Attorney-in-Fact for Reporting Person	04-JUN-2024
0000860413-24-000087	/s/ Kirk D. Jensen, Attorney-in-Fact for Reporting Person	04-JUN-2024
0000860413-24-000086	/s/ Kirk D. Jensen, Attorney-in-Fact for Reporting Person	04-JUN-2024
0000860413-24-000085	/s/ Kirk D. Jensen, Attorney-in-Fact for Reporting Person	04-JUN-2024
0000860413-24-000084	/s/ Kirk D. Jensen, Attorney-in-Fact for Reporting Person	04-JUN-2024
0000860413-24-000083	/s/ Kirk D. Jensen, Attorney-in-Fact for Reporting Person	04-JUN-2024
0001127602-24-017631	/s/ Bryan Hough, Attorney-in-fact	04-JUN-2024
0001971849-24-000003	James E. Brophy, Attorney in Fact	04-JUN-2024
0001032220-24-000061	John T Martinez: As Attorney-In-Fact for: Michelle F Link	04-JUN-2024
0001127602-24-017628	/s/ Bryan Hough, Attorney-in-fact	04-JUN-2024
0001628280-24-026538	/s/ Sheila Hopkins	04-JUN-2024
0001127602-24-017625	/s/ Bryan Hough, Attorney-in-fact	04-JUN-2024
0001032220-24-000060	John T Martinez: As Attorney-In-Fact for: Bruce Caswell	04-JUN-2024
0001127602-24-017623	/s/ Bryan Hough, Attorney-in-fact	04-JUN-2024
0001127602-24-017622	Daniel K. Weiss, Attorney-in-Fact	04-JUN-2024
0000763563-24-000062	Kathleen S. McKillip, Attorney-in-Fact, pursuant to Power of Attorney dated December 30, 2017.	04-JUN-2024
0001032220-24-000059	John T Martinez - General Counsel	04-JUN-2024
0001127602-24-017618	/s/ Bryan Hough, Attorney-in-fact	04-JUN-2024
0001127602-24-017615	/s/ Bryan Hough, Attorney-in-fact	04-JUN-2024
0001032220-24-000058	John T Martinez: As Attorney-In-Fact for: Jan Madsen	04-JUN-2024
0001483553-24-000006	/s/ Joseph Colella, Attorney-In-Fact for Clint Haris	04-JUN-2024
0000886206-24-000032	/s/ Stephen D. Young, Attorney-in-Fact	04-JUN-2024
0001786291-24-000009	/s/ Joseph Colella, Attorney-In-Fact for James O'Neill	04-JUN-2024
0001654954-24-007337	/s/ Roger D. Shannon, by power of attorney	04-JUN-2024
0001127602-24-017613	/s/ Bryan Hough, Attorney-in-fact	04-JUN-2024
0000038725-24-000124	Jonathan M. Grandon, power of attorney for Chris Villavarayan	04-JUN-2024
0001127602-24-017611	/s/ Bryan Hough, Attorney-in-fact	04-JUN-2024
0001032220-24-000057	John T Martinez: As Attorney-In-Fact for: Michael J Warren	04-JUN-2024
0001213900-24-049601	/s/ Erin Checka, Attorney-in-Fact	04-JUN-2024
0001213900-24-049600	/s/ Erin Checka, Attorney-in-Fact	04-JUN-2024
0001127602-24-017609	/s/ Bryan Hough, Attorney-in-fact	04-JUN-2024
0001213900-24-049598	/s/ Erin Checka, Attorney-in-Fact	04-JUN-2024
0001213900-24-049597	/s/ Erin Checka, Attorney-in-Fact	04-JUN-2024
0001032220-24-000056	John T Martinez: As Attorney-In-Fact for: John Haley	04-JUN-2024
0000912282-24-000476	/s/ Elaine Sanders as attorney-in-fact for William L. Iggiagruk Hensley	04-JUN-2024
0001127602-24-017607	/s/ Bryan Hough, Attorney-in-fact	04-JUN-2024
0001127602-24-017606	Daniel K. Weiss, Attorney-in-Fact	04-JUN-2024
0001032220-24-000055	John T Martinez: As Attorney-In-Fact for: Raymond B Ruddy	04-JUN-2024
0001562180-24-004613	/s/ Sean M. Givler	03-JUN-2024
