ACCESSION_NUMBER	DERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	EXERCISE_DATE	EXERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001720088-24-000006	1860283	Convertible Preferred Stock		0.0	F2			03-JUN-2013			F3	Common Stock		300000.0				300000.0				I		By Spouse	F1
0001720088-24-000005	1768429	Convertible Preferred Stock		0.0	F1			03-JUN-2013			F2	Common Stock		77629.0				77629.0				D			
0001720088-24-000004	1867836	Convertible Preferred Stock		0.0	F1			03-JUN-2013			F2	Common Stock		240628.0				240628.0				D			
0001720088-24-000003	1919865	Convertible Preferred Stock		0.0	F1			03-JUN-2013			F2	Common Stock		240628.0				240628.0				D			
0001991479-24-000001	1719522	OPTIONS		0.01				31-MAY-2023		31-MAY-2028		COMMON		10000000.0				10000000.0				D			
0001140361-24-005923	1758426	Stock Option (right to buy)		6.53				23-APR-2015	F2	23-APR-2025		Common Stock		5000.0	F2			5000.0				D			
0001140361-24-005923	1758429	Stock Option (right to buy)		6.71				29-APR-2020	F5	29-APR-2030		Common Stock		3000.0	F5			3000.0				D			
0001140361-24-005923	1758427	Stock Option (right to buy)		10.1				24-AUG-2017	F3	24-AUG-2027		Common Stock		5000.0	F3			5000.0				D			
0001140361-24-005923	1758428	Stock Option (right to buy)		11.5				25-OCT-2018	F4	25-OCT-2028		Common Stock		3000.0	F4			3000.0				D			
0001966381-24-000002	1728504	WARRANTS		0.01				30-MAY-2022		30-MAY-2027		COMMON		5000000.0				5000000.0				D			
0001966381-24-000002	1728505	OPTIONS		0.01				31-MAY-2023		31-MAY-2028		COMMON		10000000.0				10000000.0				D			
0001140361-24-005920	1989468	Warrants to purchase Class A Common Stock		11.5					F3		F4	Class A Common Stock		60701.0	F1							I		See footnote	F2
0001750219-24-000007	1922153	WARRANTS		0.01				30-MAY-2022		30-MAY-2027		COMMON		25000000.0				25000000.0				D			
0001830210-24-000008	1718446	Restricted Stock Units			F2				F4		F4	Common Stock, $0.0001 par value per share		82748.0	F3			82748.0	F3			D			
0001214659-24-002045	1935200	Series C Convertible Preferred Stock	F1	7.5	F5				F2		F3	Common Stock		333333.0	F4							D			
0001214659-24-002044	1973077	Series C Convertible Preferred Stock	F1	7.5	F5				F2		F3	Common Stock		83333.0	F4							D			
0001214659-24-002043	1780190	Series C Convertible Preferred Stock	F1	7.5	F5				F2		F3	Common Stock		11667.0	F4							D			
0001214659-24-002042	1799782	Series C Convertible Preferred Stock	F1	7.5	F5				F2		F3	Common Stock		116667.0	F4							D			
0001209191-24-002934	1960081	Restricted Stock Units			F3				F4	28-JAN-2032		Common Stock		170.0								D			
0001209191-24-002934	1960082	Restricted Stock Units			F3				F5	30-JAN-2033		Common Stock		449.0								D			
0001209191-24-002934	1960083	Stock Appreciation Right		101.16					F6	31-JAN-2028		Common Stock		6290.0								D			
0001209191-24-002934	1960084	Stock Appreciation Right		139.06					F7	30-JAN-2029		Common Stock		3670.0								D			
0001209191-24-002934	1960085	Stock Appreciation Right		145.24					F8	29-JAN-2030		Common Stock		1320.0								D			
0001209191-24-002934	1960080	Restricted Stock Units			F3				F2	03-FEB-2031		Common Stock		255.0								D			
0001209191-24-002934	1960087	Stock Appreciation Right		236.61					F10	28-JAN-2032		Common Stock		565.0								D			
0001209191-24-002934	1960088	Stock Appreciation Right		253.3					F11	30-JAN-2033		Common Stock		1350.0								D			
0001209191-24-002934	1960089	Stock Appreciation Right		304.9					F12	31-JAN-2034		Common Stock		8255.0								D			
0001209191-24-002934	1960086	Stock Appreciation Right		173.12					F9	03-FEB-2031		Common Stock		850.0								D			
0001934737-24-000005	1893342	OPTIONS		0.01				23-APR-2021		23-APR-2026		COMMON		5000000.0				5000000.0				D			
0001934737-24-000005	1893343	WARRANTS		0.01				30-MAY-2022		30-MAY-2027		COMMON		30000000.0				30000000.0	F2			D			
0001144879-24-000032	1734540	Restricted Stock Unit			F1				F4		F4	Common Stock		75000.0				75000.0				D			
0001144879-24-000032	1734541	Restricted Stock Unit			F1				F5		F5	Common Stock		200000.0				200000.0				D			
0001209191-24-002931	1856472	Employee Stock Option (right to buy)		17.0					F4	01-FEB-2034		Common Stock		69750.0								D			
0001209191-24-002931	1856471	Employee Stock Option (right to buy)		14.48					F3	04-JAN-2034		Common Stock		30000.0								D			
0001209191-24-002931	1856470	Employee Stock Option (right to buy)		12.72					F2	29-NOV-2033		Common Stock		64189.0								D			
0001592386-24-000020	1958625	Non-voting common interest units of Virtu Financial LLC			F9				F9		F9	Class A common stock		819804.0				819804.0				I		See footnote	F12
0001592386-24-000020	1958624	Non-voting common interest units of Virtu Financial LLC	F9, F10		F9				F9		F9	Class A common stock		2830742.0				2830742.0				I		See footnote	F11
0001592386-24-000018	1861273	Non-voting common interest units of Virtu Financial LLC			F7				F7		F7	Class A common stock		10930.0				10930.0				I		See footnote	F8
0000793952-24-000039	1848978	Restricted Stock Units		0.0				09-FEB-2024	F2	09-FEB-2026	F2	Common Stock		5856.0				5856.0				D			
0000793952-24-000039	1848979	Restricted Stock Units		0.0				09-FEB-2023	F2	09-FEB-2025	F2	Common Stock		4093.0				4093.0				D			
0000793952-24-000038	1979667	Restricted Stock Units		0.0				09-FEB-2024	F2	09-FEB-2026	F2	Common Stock		4768.0				4768.0				D			
0000793952-24-000038	1979669	Restricted Stock Units		0.0				09-FEB-2023	F2	09-FEB-2025	F2	Common Stock		3509.0				3509.0				D			
0000793952-24-000038	1979668	Restricted Stock Units		0.0				04-MAY-2022	F2	04-MAY-2024	F2	Common Stock		1587.0				1587.0				D			
0000793952-24-000037	1878661	Restricted Stock Units		0.0				09-FEB-2023	F3	09-FEB-2025	F3	Common Stock		2617.0				2617.0				D			
0000793952-24-000037	1878662	Restricted Stock Units		0.0				09-FEB-2024	F3	09-FEB-2026	F3	Common Stock		3555.0				3555.0				D			
0000793952-24-000036	1950930	Restricted Stock Units		0.0				09-FEB-2023	F2	09-FEB-2025	F2	Common Stock		3324.0				3324.0				D			
0000793952-24-000036	1950931	Restricted Stock Units		0.0				09-FEB-2024	F2	09-FEB-2026	F2	Common Stock		4768.0				4768.0				D			
0000793952-24-000035	1753970	Restricted Stock Units		0.0				09-FEB-2024	F2	09-FEB-2026	F2	Common Stock		2903.0				2903.0				D			
0000793952-24-000035	1753969	Restricted Stock Units		0.0				09-FEB-2023	F2	09-FEB-2025	F2	Common Stock		3525.0				3525.0				D			
0000793952-24-000034	1893299	Restricted Stock Units		0.0				09-FEB-2024	F2	09-FEB-2026	F2	Common Stock		3890.0				3890.0				D			
0000793952-24-000034	1893300	Restricted Stock Units		0.0				09-FEB-2023	F2	09-FEB-2025	F2	Common Stock		2109.0				2109.0				D			
0000793952-24-000033	1921854	Restricted Stock Units		0.0				09-FEB-2024	F2	09-FEB-2026	F2	Common Stock		3221.0				3221.0				D			
0000793952-24-000033	1921855	Restricted Stock Units		0.0				09-FEB-2023	F2	09-FEB-2025	F2	Common Stock		2247.0				2247.0				D			
0000793952-24-000032	1712266	Restricted Stock Units		0.0				31-OCT-2025	F1	31-OCT-2026	F1	Common Stock		9311.0				9311.0				D			
0000793952-24-000031	1911912	Restricted Stock Units		0.0				09-FEB-2024	F2	09-FEB-2026	F2	Common Stock		135927.0				135927.0				D			
0000793952-24-000031	1911913	Restricted Stock Units		0.0				09-FEB-2023	F3	09-FEB-2024	F3	Common Stock		5770.0				5770.0				D			
0001144879-24-000030	1896332	Restricted Stock Unit			F1				F4		F4	Common Stock		210000.0				210000.0				D			
0001144879-24-000029	1746675	Restricted Stock Unit			F1				F7		F7	Common Stock		600000.0				600000.0				D			
0001437749-24-003240	1904046	Option to Purchase Common Stock		53.94				08-MAR-2024		08-MAR-2028		Common Stock		11200.0				11200.0				D			
0001437749-24-003240	1904045	Option to Purchase Common Stock		63.96				18-FEB-2023		18-FEB-2027		Common Stock		7467.0				7467.0				D			
0001437749-24-003239	1712166	Option to Purchase Common Stock		53.94				08-MAR-2024		08-MAR-2028		Common Stock		12000.0				12000.0				D			
0001437749-24-003239	1712165	Option to Purchase Common Stock		63.96				18-FEB-2023		18-FEB-2027		Common Stock		7467.0				7467.0				D			
0001437749-24-003237	1969487	Option to Purchase Common Stock		53.94				08-MAR-2024		08-MAR-2028		Common Stock		11200.0				11200.0				D			
0001437749-24-003237	1969486	Option to Purchase Common Stock		63.96				18-FEB-2023		18-FEB-2027		Common Stock		7467.0				7467.0				D			
0000885550-24-000024	1828510	Employee Stock Option (right to buy)		333.94					F1	30-DEC-2026		Common Stock		41000.0				41000.0				D			
0000885550-24-000022	1809633	Employee Stock Option (right to buy)		454.11					F9	28-JUN-2027		Common Stock		15500.0				15500.0				D			
0000950170-24-011724	1935880	Class B Common Stock			F9				F9		F9	Class A Common Stock		1961668.0				1961668.0				I		Shares owned by LLC	F10
0001214659-24-002005	1878508	Employee Stock Option (right to buy)		8.82					F3	28-SEP-2027		Common Stock		0.0				150879.0				D			
0001214659-24-002005	1878511	Employee Stock Option (right to buy)		67.85				19-DEC-2022		31-AUG-2030		Common Stock		64950.0				64950.0	F6			D			
0001214659-24-002005	1878510	Employee Stock Option (right to buy)		23.33					F5	23-OCT-2029		Common Stock		0.0				131290.0				D			
0001214659-24-002005	1878509	Employee Stock Option (right to buy)		26.66					F4	18-NOV-2028		Common Stock		0.0				266539.0				D			
0001214659-24-002005	1878507	Employee Stock Option (right to buy)		5.95					F2	28-SEP-2025		Common Stock		0.0				24360.0				D			
0000885550-24-000020	1968038	Employee Stock Option (right to buy)		468.67					F8	06-OCT-2028		Common Stock		10000.0				10000.0				D			
0000885550-24-000020	1968039	Employee Stock Option (right to buy)		390.39					F9	28-APR-2027		Common Stock		1250.0				1250.0				D			
0001437749-24-003205	1832379	Stock Appreciation Right		54.92				03-JAN-2025		03-JAN-2034		Common Stock		7500.0				7500.0				D			
0002010317-24-000001	1879106	Restricted Stock Units		0.0				09-JAN-2026		09-JAN-2033		Common Stock		1200.0								D			
0002010317-24-000001	1879105	Restricted Stock Units		0.0				09-JAN-2025		09-JAN-2033		Common Stock		1200.0								D			
0002010317-24-000001	1879104	Restricted Stock Units		0.0				19-NOV-2024		19-NOV-2031		Common Stock		400.0								D			
0000899243-24-000148	1853649	Opco Class B Units		110.0				25-JAN-2024			F5	Common Stock		14410.0								I		See footnotes.	F8, F7
0000899243-24-000148	1853648	Opco Class B Units		110.0				25-JAN-2024			F5	Common Stock		1152846.0								I		See footnotes.	F6, F8
0000950103-24-001754	1902139	Restricted Stock Units	F1	0.0					F3		F3	Common Stock		419.0				419.0				D			
0000950103-24-001754	1902140	Restricted Stock Units	F1	0.0					F4		F4	Common Stock		953.0				953.0				D			
0000950103-24-001753	1926157	Restricted Stock Units	F2	0.0					F3		F3	Common Stock		4129.0	F1, F3							D			
0000950170-24-011524	1843446	Warrants to Purchase Shares of Common Stock		59.62	F10				F11		F11	Common Stock		83858848.81	F10			83858848.81	F10			I		See footnotes	F4, F3, F12
0000950103-24-001752	1845393	Class B Common Stock	F24		F24				F24		F24	Class A Common Stock		1356946.0				1356946.0				I		By Chan Zuckerberg Initiative Foundation	F25
0000950103-24-001752	1845394	Class B Common Stock	F24		F24				F24		F24	Class A Common Stock		3931241.0				3931241.0				I		By Mark Zuckerberg, Trustee Of The Mark Zuckerberg Trust Dated July 7, 2006	F26
0000950103-24-001752	1845395	Class B Common Stock	F24		F24				F24		F24	Class A Common Stock		34344500.0				34344500.0				I		By Chan Zuckerberg Holdings LLC	F27
0000950103-24-001752	1845396	Class B Common Stock	F24		F24				F24		F24	Class A Common Stock		12000000.0				12000000.0				I		By CZI Holdings I, LLC	F28
0000950103-24-001751	1766543	Class B Common Stock	F13		F13				F13		F13	Class A Common Stock		34344500.0				34344500.0				I		By Chan Zuckerberg Holdings LLC	F16
0000950103-24-001751	1766542	Class B Common Stock	F13		F13				F13		F13	Class A Common Stock		3931241.0				3931241.0				I		By Mark Zuckerberg, Trustee Of The Mark Zuckerberg Trust Dated July 7, 2006	F15
0000950103-24-001751	1766541	Class B Common Stock	F13		F13				F13		F13	Class A Common Stock		1356946.0				1356946.0				I		By Chan Zuckerberg Initiative Foundation	F14
0000950103-24-001751	1766544	Class B Common Stock	F13		F13				F13		F13	Class A Common Stock		12000000.0				12000000.0				I		By CZI Holdings I, LLC	F17
0000950103-24-001750	1718107	Class B Common Stock	F21		F21				F21		F21	Class A Common Stock		34344500.0				34344500.0				I		By Chan Zuckerberg Holdings LLC	F23
0000950103-24-001750	1718108	Class B Common Stock	F21		F21				F21		F21	Class A Common Stock		12000000.0				12000000.0				I		By CZI Holdings I, LLC	F24
0000950103-24-001750	1718106	Class B Common Stock	F21		F21				F21		F21	Class A Common Stock		1356946.0				1356946.0				I		By Chan Zuckerberg Initiative Foundation	F22
0000950103-24-001749	1918103	Class B Common Stock	F28		F28				F28		F28	Class A Common Stock		12000000.0				12000000.0				I		By CZI Holdings I, LLC	F30
0000950103-24-001749	1918102	Class B Common Stock	F28		F28				F28		F28	Class A Common Stock		34344500.0				34344500.0				I		By Chan Zuckerberg Holdings LLC	F29
0000950103-24-001748	1793053	Class B Common Stock	F26		F26				F26		F26	Class A Common Stock		12000000.0				12000000.0				I		By CZI Holdings I, LLC	F29
0000950103-24-001748	1793052	Class B Common Stock	F26		F26				F26		F26	Class A Common Stock		34344500.0				34344500.0				I		By Chan Zuckerberg Holdings LLC	F28
0000950103-24-001748	1793051	Class B Common Stock	F26		F26				F26		F26	Class A Common Stock		296680491.0				296680491.0				I		By CZI Holdings, LLC	F27
0001225208-24-001599	1774769	Restricted Stock Units		0.0	F6			24-JAN-2023	F7	24-JAN-2025		Common Stock		1110.93				1110.93	F8			D			
0001225208-24-001599	1774771	Restricted Stock Units		0.0	F6			26-JAN-2025	F7	26-JAN-2027		Common Stock		4142.0				4142.0				D			
0001225208-24-001599	1774770	Restricted Stock Units		0.0	F6			24-JAN-2024	F7	24-JAN-2026		Common Stock		2495.68				2495.68	F8			D			
0001225208-24-001599	1774768	Employee Stock Option (Right-to-Buy)		77.72				26-JAN-2025	F5	26-JAN-2034		Common Stock		24774.0				24774.0				D			
0001225208-24-001599	1774767	Employee Stock Option (Right-to-Buy)		72.94				24-JAN-2023	F5	24-JAN-2032		Common Stock		21997.0				21997.0				D			
0001225208-24-001599	1774766	Employee Stock Option (Right-to-Buy)		68.17				24-JAN-2024	F5	24-JAN-2033		Common Stock		22312.0				22312.0				D			
0001225208-24-001599	1774765	Employee Stock Option (Right-to-Buy)		53.57				25-JAN-2019	F4	25-JAN-2028		Common Stock		21834.0				21834.0				D			
0001225208-24-001599	1774764	Employee Stock Option (Right-to-Buy)		51.89				27-JAN-2022	F4	27-JAN-2031		Common Stock		38376.0				38376.0				D			
0001225208-24-001599	1774763	Employee Stock Option (Right-to-Buy)		50.1				26-JAN-2018	F4	26-JAN-2027		Common Stock		23696.0				23696.0				D			
0001225208-24-001599	1774762	Employee Stock Option (Right-to-Buy)		48.35				24-JAN-2021	F4	24-JAN-2030		Common Stock		48309.0				48309.0				D			
0001225208-24-001599	1774761	Employee Stock Option (Right-to-Buy)		45.05				24-JAN-2020	F4	24-JAN-2029		Common Stock		41208.0				41208.0				D			
0001225208-24-001599	1774760	Employee Stock Option (Right-to-Buy)		43.48				17-MAY-2017	F4	17-MAY-2026		Common Stock		16672.0				16672.0				D			
0001225208-24-001598	1775585	Restricted Stock Units		0.0	F7			26-JAN-2025	F8	26-JAN-2027		Common Stock		1660.0				1660.0				D			
0001225208-24-001598	1775584	Restricted Stock Units		0.0	F7			24-JAN-2024	F8	24-JAN-2026		Common Stock		1200.99				1200.99	F9			D			
0001225208-24-001598	1775579	Employee Stock Option (Right-to-Buy)		53.57				25-JAN-2019	F5	25-JAN-2028		Common Stock		21834.0				21834.0				D			
0001225208-24-001598	1775583	Restricted Stock Units		0.0	F7			24-JAN-2023	F8	24-JAN-2025		Common Stock		588.23				588.23	F9			D			
0001225208-24-001598	1775577	Employee Stock Option (Right-to-Buy)		50.1				26-JAN-2018	F5	26-JAN-2027		Common Stock		23696.0				23696.0				D			
0001225208-24-001598	1775578	Employee Stock Option (Right-to-Buy)		51.89				27-JAN-2022	F5	27-JAN-2031		Common Stock		19520.0				19520.0				D			
0001225208-24-001598	1775580	Employee Stock Option (Right-to-Buy)		68.17				24-JAN-2024	F6	24-JAN-2033		Common Stock		10730.0				10730.0				D			
0001225208-24-001598	1775581	Employee Stock Option (Right-to-Buy)		72.94				24-JAN-2023	F6	24-JAN-2032		Common Stock		11636.0				11636.0				D			
0001225208-24-001598	1775582	Employee Stock Option (Right-to-Buy)		77.72				26-JAN-2025	F6	26-JAN-2034		Common Stock		9928.0				9928.0				D			
0000064040-24-000058	1937701	Restricted Stock Units	F1	0.0					F4		F4	Common Stock		1934.0				1934.0				D			
0000064040-24-000058	1937700	Restricted Stock Units	F1	0.0					F3		F3	Common Stock		850.0				850.0				D			
0000064040-24-000056	1961111	Restricted Stock Units	F1	0.0					F3		F3	Common Stock		262.0				262.0				D			
0000064040-24-000056	1961112	Restricted Stock Units	F1	0.0					F4		F4	Common Stock		595.0				595.0				D			
0001562180-24-001076	1795968	Stock Options		12.96					F3	20-FEB-2029		Common Stock		7500.0				7500.0				D			
0001562180-24-001076	1795969	Stock Options		9.67				15-MAR-2022	F4	15-MAR-2027		Common Stock		10000.0				10000.0				D			
0000064040-24-000054	1845392	Restricted Stock Units	F1	0.0					F4		F4	Common Stock		1190.0				1190.0				D			
0000064040-24-000054	1845391	Restricted Stock Units	F1	0.0					F3		F3	Common Stock		524.0				524.0				D			
0001562180-24-001073	1972652	Stock Options		12.96					F2	20-FEB-2029		Common Stock		7500.0				7500.0				D			
0001562180-24-001073	1972653	Stock Options		9.67				15-MAR-2022	F3	15-MAR-2027		Common Stock		8000.0				8000.0				D			
0001562180-24-001072	1754813	Stock Options		7.95				23-MAR-2021	F4	23-MAR-2026		Common Stock		10000.0				10000.0				D			
0001562180-24-001072	1754811	Stock Options		12.96					F3	20-FEB-2029		Common Stock		7500.0				7500.0				D			
0001562180-24-001072	1754812	Stock Options		9.67				15-MAR-2022	F4	15-MAR-2027		Common Stock		10000.0				10000.0				D			
