ACCESSION_NUMBER	DERIV_TRANS_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_DATE	TRANS_DATE_FN	DEEMED_EXECUTION_DATE	DEEMED_EXECUTION_DATE_FN	TRANS_FORM_TYPE	TRANS_CODE	EQUITY_SWAP_INVOLVED	EQUITY_SWAP_TRANS_CD_FN	TRANS_TIMELINESS	TRANS_TIMELINESS_FN	TRANS_SHARES	TRANS_SHARES_FN	TRANS_TOTAL_VALUE	TRANS_TOTAL_VALUE_FN	TRANS_PRICEPERSHARE	TRANS_PRICEPERSHARE_FN	TRANS_ACQUIRED_DISP_CD	TRANS_ACQUIRED_DISP_CD_FN	EXCERCISE_DATE	EXCERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001209191-22-036397	2292138	Stock Option (right to buy)		6.11		09-JUN-2022				4	A	0				16854.0				0.0		A			F2	09-JUN-2032		Common Stock		16854.0				16854.0				D			
0000921638-22-000126	2292454	Deferred Share Unit			F1	09-JUN-2022				4	A	0				164.0	F2			0.0		A			F1		F1	Common Shares		164.0				46432.0				D			
0000921638-22-000124	2292535	Deferred Share Unit			F1	09-JUN-2022				4	A	0				195.0	F2			0.0		A			F1		F1	Common Shares		195.0				55201.0				D			
0001209191-22-036394	2292102	Stock Option (right to buy)		6.11		09-JUN-2022				4	A	0				16854.0				0.0		A			F2	09-JUN-2032		Common Stock		16854.0				16854.0				D			
0001209191-22-036393	2292562	Common Stock (right to purchase)		0.3		09-JUN-2022				4	M	0	F1			21100.0				0.3		D		07-AUG-2013	F2	07-AUG-2022		Common Stock		84945.0				63845.0				D			
0001179110-22-003289	2292192	Restricted Stock Units			F1	09-JUN-2022				4	M	0				2408.0				12.82		D			F1		F2	Common Stock		2408.0				0.0				D			
0000921638-22-000122	2292169	Deferred Share Unit			F1	09-JUN-2022				4	A	0				8.0	F2			0.0		A			F1		F1	Common Shares		8.0				2452.0				D			
0001209191-22-036389	2292134	Stock Option (right to buy)		6.11		09-JUN-2022				4	A	0				16854.0				0.0		A			F2	09-JUN-2032		Common Stock		16854.0				16854.0				D			
0001534701-22-000122	2292317	Employee Stock Option (Right to Buy)		74.14		09-JUN-2022				4	M	0				146700.0				0.0		D			F4	03-FEB-2025		Common Stock		146700.0				0.0				D			
0000921638-22-000120	2292682	Deferred Share Unit			F1	09-JUN-2022				4	A	0				68.0	F2			0.0		A			F1		F1	Common Shares		68.0				19081.0				D			
0000921638-22-000118	2292461	Deferred Share Unit			F1	09-JUN-2022				4	A	0				288.0	F2			0.0		A			F1		F1	Common Shares		288.0				79585.0				D			
0001209191-22-036387	2292418	Stock Option (right to buy)		55.48		09-JUN-2022				4	A	0				16757.0				0.0		A		09-JUN-2023		08-JUN-2032		Common Stock		16757.0				16757.0				D			
0001209191-22-036386	2292606	Stock Option (right to buy)		6.11		09-JUN-2022				4	A	0				16854.0				0.0		A			F2	09-JUN-2032		Common Stock		16854.0				16854.0				D			
0001901312-22-000008	2292471	Deferred Share Unit			F1	09-JUN-2022				4	A	0				719.0	F2			0.0		A			F1		F1	Common Shares		719.0				202768.0				D			
0001209191-22-036383	2292639	Stock Option (right to buy)		55.48		09-JUN-2022				4	A	0				16757.0				0.0		A		09-JUN-2023		08-JUN-2032		Common Stock		16757.0				16757.0				D			
0001562088-22-000109	2292659	Class B Common Stock			F9	09-JUN-2022				4	C	0				20000.0				0.0		A			F9		F9	Class A Common Stock		20000.0				3331417.0				I		See footnote	F1
0001209191-22-036381	2292443	Restricted Stock Units			F1	09-JUN-2022				4	M	0				5000.0				0.0		D			F2		F3	Common Stock		5000.0				45000.0				D			
0001072613-22-000458	2292513	Common Stock Warrant (Right to Buy)		2.0		09-JUN-2022				4	X	0				15000.0				0.0		D		24-MAR-2021		31-DEC-2022		Common Stock		15000.0				0.0				I		By spouse	
0001209191-22-036380	2292223	Stock Option (right to buy)		55.48		09-JUN-2022				4	A	0				16757.0				0.0		A		09-JUN-2023		08-JUN-2032		Common Stock		16757.0				16757.0				D			
0001415404-22-000051	2292234	Class B Common Stock			F1	09-JUN-2022				4	G	0	F2			4946232.0				0.0		D			F1		F1	Class A Common Stock		4946232.0				4053768.0				D	F2		
0000950142-22-001905	2292092	Employee Stock Option (Right to Buy)		15.17		19-MAR-2022				4	A	0				20654.0	F2			0.0		A		19-MAR-2022		19-NOV-2029		Common stock		20654.0				59444.0				D			
0000950142-22-001905	2292091	Employee Stock Option (Right to Buy)		5.3		19-MAR-2022				4	A	0				99141.0	F1			0.0		A		19-MAR-2022		17-APR-2029		Common stock		99141.0				161205.0				D			
0001209191-22-036375	2292641	Stock Option (right to buy)		55.48		09-JUN-2022				4	A	0				16757.0				0.0		A		09-JUN-2023		08-JUN-2032		Common Stock		16757.0				16757.0				D			
0001415404-22-000050	2292309	Class B Common Stock			F3	09-JUN-2022				4	G	0	F4			4946232.0				0.0		A			F3		F3	Class A Common Stock		4946232.0				7294206.0				D			
0001415404-22-000050	2292308	Class B Common Stock			F3	09-JUN-2022				4	G	0	F4			4946232.0				0.0		D			F3		F3	Class A Common Stock		4946232.0				4053768.0				I		I	F4
0000950142-22-001904	2292426	Employee Stock Option (Right to Buy)		5.3		19-MAR-2022				4	A	0				82617.0	F1			0.0		A		19-MAR-2022		01-JUL-2029		Common stock		82617.0				289494.0	F2			D			
0001209191-22-036372	2292114	Stock Option (right to buy)		55.48		09-JUN-2022				4	A	0				16757.0				0.0		A		09-JUN-2023		08-JUN-2032		Common Stock		16757.0				16757.0				D			
0000950142-22-001902	2292681	Employee Stock Option (Right to Buy)		5.3		19-MAR-2022				4	A	0				24784.0	F1			0.0		A		19-MAR-2022		21-NOV-2028		Common stock		24784.0				40299.0				D			
0001209191-22-036371	2292586	Stock Option (right to buy)		14.04		09-JUN-2022				4	A	0				15500.0				0.0		A			F1	08-JUN-2032		Common Stock		15500.0				15500.0				D			
0001209191-22-036370	2292374	Stock Option (right to buy)		14.04		09-JUN-2022				4	A	0				31000.0				0.0		A			F1	08-JUN-2032		Common Stock		31000.0				31000.0				D			
0001209191-22-036369	2292277	Stock Option (right to buy)		14.04		09-JUN-2022				4	A	0				15500.0				0.0		A			F1	08-JUN-2032		Common Stock		15500.0				15500.0				D			
0000950142-22-001901	2292642	Employee Stock Option (Right to Buy)		5.3		19-MAR-2022				4	A	0				41308.0	F1			0.0		A		19-MAR-2022		31-JUL-2029		Common stock		41308.0				105657.0				D			
0001209191-22-036368	2292339	Stock Option (right to buy)		14.04		09-JUN-2022				4	A	0				15500.0				0.0		A			F1	08-JUN-2032		Common Stock		15500.0				15500.0				D			
0001209191-22-036367	2292129	Stock Option (right to buy)		14.04		09-JUN-2022				4	A	0				15500.0				0.0		A			F1	08-JUN-2032		Common Stock		15500.0				15500.0				D			
0001209191-22-036366	2292558	Stock Option (right to buy)		14.04		09-JUN-2022				4	A	0				15500.0				0.0		A			F1	08-JUN-2032		Common Stock		15500.0				15500.0				D			
0000950142-22-001900	2292108	Employee Stock Option (Right to Buy)		5.3		19-MAR-2022				4	A	0				24784.0	F1			0.0		A		19-MAR-2022		21-NOV-2028		Common stock		24784.0				75207.0				D			
0001104659-22-070585	2292262	Restricted Stock Units			F1	10-JUN-2022				4	A	0				49382.0				0.0		A			F2		F2	Class A Common Stock, par value $0.001 per share		49382.0				49382.0				D			
0000950142-22-001899	2292368	Employee Stock Option (Right to Buy)		5.3		19-MAR-2022				4	A	0				247853.0	F1			0.0		A		19-MAR-2022		21-NOV-2028		Common stock		247853.0				705723.0				D			
0001084991-22-000071	2292469	Stock Option (right to buy)	F1	16.5		09-JUN-2022				4	A	0				50000.0				0.0		A		09-JUN-2023		09-DEC-2024		Common Stock		50000.0				50000.0				D			
0001084991-22-000071	2292468	Stock Option (right to buy)	F1	16.0		09-JUN-2022				4	A	0				50000.0				0.0		A		09-JUN-2023		09-JUN-2024		Common Stock		50000.0				50000.0				D			
0001084991-22-000071	2292470	Stock Option (right to buy)	F1	17.0		09-JUN-2022				4	A	0				50000.0				0.0		A		09-JUN-2023		09-JUN-2025		Common Stock		50000.0				50000.0				D			
0001084991-22-000071	2292467	Stock Option (right to buy)	F1	15.0		09-JUN-2022				4	A	0				25000.0				0.0		A		09-JUN-2022		09-DEC-2023		Common Stock		25000.0				25000.0				D			
0001104659-22-070584	2292366	Restricted Stock Units			F1	10-JUN-2022				4	A	0				49382.0				0.0		A			F2		F2	Class A Common Stock, par value $0.001 per share		49382.0				49382.0				D			
0000950142-22-001898	2292106	Employee Stock Option (Right to Buy)		5.3		19-MAR-2022				4	A	0				61963.0	F1			0.0		A		19-MAR-2022		07-NOV-2028		Common stock		61963.0				217120.0				D			
0000950142-22-001897	2292474	Restricted Share Units			F1	27-APR-2022				4	M	0				1724.0				0.0		D			F2		F2	Common stock		1724.0				0.0				D			
0001104659-22-070582	2292536	Restricted Stock Units			F1	10-JUN-2022				4	A	0				13900.0				0.0		A			F2		F2	Class A Common Stock, par value $0.001 per share		13900.0				13900.0				D			
0001104659-22-070582	2292537	Employee Stock Options (right to buy)		1.62		10-JUN-2022				4	A	0				13900.0				0.0		A			F3	10-JUN-2032		Class A Common Stock, par value $0.001 per share		13900.0				13900.0				D			
0001104659-22-070581	2292570	Restricted Stock Units			F1	10-JUN-2022				4	A	0				60900.0				0.0		A			F2		F2	Class A Common Stock, par value $0.001 per share		60900.0				60900.0				D			
0001104659-22-070581	2292571	Employee Stock Options (right to buy)		1.62		10-JUN-2022				4	A	0				60900.0				0.0		A			F3	10-JUN-2032		Class A Common Stock, par value $0.001 per share		60900.0				60900.0				D			
0000950142-22-001896	2292132	Restricted Share Units			F1	27-APR-2022				4	M	0				2955.0				0.0		D			F2		F2	Common stock		2955.0				0.0				D			
0001104659-22-070579	2292369	Restricted Stock Units			F1	10-JUN-2022				4	A	0				60900.0				0.0		A			F2		F2	Class A Common Stock, par value $0.001 per share		60900.0				60900.0				D			
0001104659-22-070579	2292370	Employee Stock Options (right to buy)		1.62		10-JUN-2022				4	A	0				60900.0				0.0		A			F3	10-JUN-2032		Class A Common Stock, par value $0.001 per share		60900.0				60900.0				D			
0001104659-22-070578	2292252	Restricted Stock Units			F1	10-JUN-2022				4	A	0				13900.0				0.0		A			F2		F2	Class A Common Stock, par value $0.001 per share		13900.0				13900.0				D			
0001104659-22-070578	2292253	Employee Stock Options (right to buy)		1.62		10-JUN-2022				4	A	0				13900.0				0.0		A			F3	10-JUN-2032		Class A Common Stock, par value $0.001 per share		13900.0				13900.0				D			
0000939057-22-000169	2292362	Stock Options (Right to Buy)		10.88		09-JUN-2022				4	M	0				2481.0				0.0		D			F2	17-JUL-2023		Common Stock		2481.0				82519.0				D			
0001694665-22-000108	2292658	Stock Option (Right to Buy)		2.6		09-JUN-2022				4	A	0				20000.0				0.0		A			F1	09-JUN-2032		Common Stock		20000.0				20000.0				D			
0001694665-22-000106	2292260	Stock Option (Right to Buy)		2.6		09-JUN-2022				4	A	0				20000.0				0.0		A			F1	09-JUN-2032		Common Stock		20000.0				20000.0				D			
0001213900-22-032539	2292349	Stock Option (right to buy)		0.01		09-JUN-2022				4	M	0				200000.0				0.0		D		13-APR-2021		13-APR-2031		Common Stock		200000.0				0.0				D			
0001694665-22-000104	2292609	Stock Option (Right to Buy)		2.6		09-JUN-2022				4	A	0				20000.0				0.0		A			F1	09-JUN-2032		Common Stock		20000.0				20000.0				D			
0001062993-22-014802	2292331	Stock Option (right to buy)		1.98		10-JUN-2022				4	A	0				150000.0				0.0		A			F1	10-JUN-2032		Common Stock		150000.0				150000.0				D			
0001062993-22-014801	2292612	Stock Option (right to buy)		1.98		10-JUN-2022				4	A	0				8335.0				0.0		A			F1	10-JUN-2032		Common Stock		8335.0				8335.0				D			
0001062993-22-014800	2292261	Stock Option (right to buy)		1.98		10-JUN-2022				4	A	0				8335.0				0.0		A			F1	10-JUN-2032		Common Stock		8335.0				8335.0				D			
0001062993-22-014799	2292566	Stock Option (right to buy)		1.98		10-JUN-2022				4	A	0				8335.0				0.0		A			F1	10-JUN-2032		Common Stock		8335.0				8335.0				D			
0001062993-22-014798	2292325	Stock Option (right to buy)		1.98		10-JUN-2022				4	A	0				8335.0				0.0		A			F1	10-JUN-2032		Common Stock		8335.0				8335.0				D			
0001209191-22-036358	2292605	Stock Option (right to buy)		1.17		09-JUN-2022				4	A	0				27000.0				0.0		A			F1	09-JUN-2032		Common Stock		27000.0				27000.0				D			
0001213900-22-032532	2292113	Restricted Stock Units			F1	09-JUN-2022				4	A	0				4637.0				0.0		A			F2		F2	Common Stock		4637.0				4637.0				D			
0001213900-22-032531	2292340	Restricted Stock Units			F1	09-JUN-2022				4	A	0				4637.0				0.0		A			F2		F2	Common Stock		4637.0				4637.0				D			
0001213900-22-032529	2292453	Restricted Stock Units			F1	09-JUN-2022				4	A	0				4637.0				0.0		A			F2		F2	Common Stock		4637.0				4637.0				D			
0001213900-22-032530	2292280	Restricted Stock Units			F1	09-JUN-2022				4	A	0				4637.0				0.0		A			F2		F2	Common Stock		4637.0				4637.0				D			
0001213900-22-032528	2292619	Restricted Stock Units			F1	09-JUN-2022				4	A	0				4637.0				0.0		A			F2		F2	Common Stock		4637.0				4637.0				D			
0001209191-22-036355	2292414	Stock Option (Right to Buy)		23.48		09-JUN-2022				4	A	0				11893.0				0.0		A			F2	09-JUN-2032		Common Stock		11893.0				11893.0				D			
0001694665-22-000102	2292516	Stock Option (Right to Buy)		2.6		09-JUN-2022				4	A	0				20000.0				0.0		A			F1	09-JUN-2032		Common Stock		20000.0				20000.0				D			
0001567619-22-012781	2292170	Stock Option (Right to Buy)		3.84		09-JUN-2022				4	A	0				24000.0				0.0		A			F1	09-JUN-2032		Common Stock		24000.0				24000.0				D			
0001209191-22-036354	2292359	Stock Option (right to buy)		6.11		09-JUN-2022				4	A	0				16854.0				0.0		A			F2	09-JUN-2032		Common Stock		16854.0				16854.0				D			
0001209191-22-036353	2292337	Stock Option (Right to Buy)		23.48		09-JUN-2022				4	A	0				11893.0				0.0		A			F4	09-JUN-2032		Common Stock		11893.0				11893.0				D			
0001567619-22-012780	2292518	Stock Option (Right to Buy)		3.84		09-JUN-2022				4	A	0				24000.0				0.0		A			F1	09-JUN-2032		Common Stock		24000.0				24000.0				D			
0001209191-22-036350	2292274	Stock Option (Right to Buy)		23.48		09-JUN-2022				4	A	0				11893.0				0.0		A			F2	09-JUN-2032		Common Stock		11893.0				11893.0				D			
0001209191-22-036349	2292394	Stock Option (Right to Buy)		23.48		09-JUN-2022				4	A	0				11893.0				0.0		A			F2	09-JUN-2032		Common Stock		11893.0				11893.0				D			
0001694665-22-000100	2292669	Stock Option (Right to Buy)		2.02		10-JUN-2022				4	A	0				20000.0				0.0		A			F1	10-JUN-2032		Common Stock		20000.0				20000.0				D			
0001567619-22-012779	2292476	Stock Option (Right to Buy)		3.84		09-JUN-2022				4	A	0				24000.0				0.0		A			F1	09-JUN-2032		Common Stock		24000.0				24000.0				D			
0001562180-22-005067	2292256	Stock Option (Right to Buy)		0.57		08-JUN-2022				4	A	false	F1			333392.0				0.0		A			F1	25-JUN-2025		Common Stock		333392.0				333392.0				D			
0001562180-22-005067	2292255	Stock Option (Right to Buy)		0.57		08-JUN-2022				4	D	false	F1			333392.0				0.0		D			F1	25-JUN-2022		Common Stock		333392.0				0.0				D			
0001209191-22-036347	2292411	Stock Option (Right to Buy)		23.48		09-JUN-2022				4	A	0				11893.0				0.0		A			F2	09-JUN-2032		Common Stock		11893.0				11893.0				D			
0001209191-22-036345	2292319	Stock Option (Right to Buy)		23.48		09-JUN-2022				4	A	0				11893.0				0.0		A			F2	09-JUN-2032		Common Stock		11893.0				11893.0				D			
0001209191-22-036343	2292225	Stock Option (Right to Buy)		23.48		09-JUN-2022				4	A	0				11893.0				0.0		A			F4	09-JUN-2032		Common Stock		11893.0				11893.0				D			
0001209191-22-036342	2292200	Restricted Stock Unit		0.0		31-MAY-2022				4	M	0				1448.0				0.0		D			F3		F4	Common Stock		1448.0				0.0				D			
0001209191-22-036340	2292479	Restricted Stock Unit		0.0		28-FEB-2021				4	M	0				1650.0				0.0		D			F3		F4	Common Stock		1650.0				3350.0				D			
0001694665-22-000098	2292126	Stock Option (Right to Buy)		2.02		10-JUN-2022				4	A	0				30000.0				0.0		A			F2	10-JUN-2032		Common Stock		30000.0				30000.0				D			
0001694665-22-000098	2292125	Stock Option (Right to Buy)		2.6		09-JUN-2022				4	A	0				20000.0				0.0		A			F1	09-JUN-2032		Common Stock		20000.0				20000.0				D			
0001209191-22-036338	2292137	Stock Option (Right to Buy)		23.48		09-JUN-2022				4	A	0				11893.0				0.0		A			F2	09-JUN-2032		Common Stock		11893.0				11893.0				D			
0001567619-22-012777	2292585	Stock Option (Right to Buy)		3.84		09-JUN-2022				4	A	0				24000.0				0.0		A			F1	09-JUN-2032		Common Stock		24000.0				24000.0				D			
0001694665-22-000096	2292166	Stock Option (Right to Buy)		2.6		09-JUN-2022				4	A	0				20000.0				0.0		A			F1	09-JUN-2032		Common Stock		20000.0				20000.0				D			
0000899243-22-022192	2292446	Stock Option (Right to Buy)		4.94		13-JUN-2022				4	A	0				101215.0				0.0		A			F2	13-JUN-2032		Common Stock		101215.0				101215.0				D			
0000899243-22-022192	2292445	Restricted Stock Units		0.0		13-JUN-2022				4	A	0				40486.0				0.0		A			F1		F1	Common Stock		40486.0				40486.0				D			
0001567619-22-012775	2292437	Stock Option (Right to Buy)		3.84		09-JUN-2022				4	A	0				24000.0				0.0		A			F1	09-JUN-2032		Common Stock		24000.0				24000.0				D			
0001209191-22-036330	2292580	Stock Option (right to buy)		1.62		09-JUN-2022				4	A	0				164422.0				0.0		A			F1	09-JUN-2032		Common Stock		164422.0				164422.0				D			
0001209191-22-036328	2292465	Stock Option (right to buy)		1.62		09-JUN-2022				4	A	0				164422.0				0.0		A			F1	09-JUN-2032		Common Stock		164422.0				164422.0				D			
0001156039-22-000073	2292601	Employee Stock Option (Right to Buy)		232.04		09-JUN-2022				4	M	0				568.0				0.0		D			F7	01-MAR-2028		Common Stock		568.0				0.0				D			
0001156039-22-000073	2292599	Employee Stock Option (Right to Buy)		307.68		09-JUN-2022				4	M	0				1999.0				0.0		D			F5	01-MAR-2029		Common Stock		1999.0				0.0				D			
0001156039-22-000073	2292600	Employee Stock Option (Right to Buy)		271.27		09-JUN-2022				4	M	0				2774.0				0.0		D			F6	02-MAR-2030		Common Stock		2774.0				1387.0				D			
0001156039-22-000073	2292602	Employee Stock Option (Right to Buy)		311.48		09-JUN-2022				4	M	0				987.0				0.0		D			F8	01-MAR-2031		Common Stock		987.0				1976.0				D			
0001127602-22-017284	2292435	Stock Option	F2	28.51		10-JUN-2022				4	M	0				5000.0				0.0		D			F3	31-JAN-2024		Common Stock		5000.0				0.0				D			
0001209191-22-036326	2292574	Stock Option (right to buy)		1.62		09-JUN-2022				4	A	0				164422.0				0.0		A			F1	09-JUN-2032		Common Stock		164422.0				164422.0				D			
0001415889-22-006494	2292496	Stock Option (right to buy)		12.31		09-JUN-2022				4	A	0				25000.0				0.0		A			F1	08-JUN-2032		Common Stock		25000.0				25000.0				D			
0001415889-22-006493	2292123	Stock Option (right to buy)		12.31		09-JUN-2022				4	A	0				25000.0				0.0		A			F1	08-JUN-2032		Common Stock		25000.0				25000.0				D			
0001104659-22-070558	2292341	Stock Option (Right to Buy)		0.42		09-JUN-2022				4	M	0				10000.0				0.0		D			F3	10-JAN-2031		Class A Common Stock		10000.0				1109895.0				D			
0001415889-22-006492	2292187	Stock Option (right to buy)		12.31		09-JUN-2022				4	A	0				25000.0				0.0		A			F1	08-JUN-2032		Common Stock		25000.0				25000.0				D			
0001209191-22-036323	2292310	Stock Option (right to buy)		1.62		09-JUN-2022				4	A	0				164422.0				0.0		A			F1	09-JUN-2032		Common Stock		164422.0				164422.0				D			
0001415889-22-006491	2292410	Stock Option (right to buy)		12.31		09-JUN-2022				4	A	0				25000.0				0.0		A			F1	08-JUN-2032		Common Stock		25000.0				25000.0				D			
0001415889-22-006490	2292563	Stock Option (right to buy)		12.31		09-JUN-2022				4	A	0				25000.0				0.0		A			F1	08-JUN-2032		Common Stock		25000.0				25000.0				D			
0001415889-22-006489	2292152	Stock Option (right to buy)		12.31		09-JUN-2022				4	A	0				25000.0				0.0		A			F1	08-JUN-2032		Common Stock		25000.0				25000.0				D			
0001415889-22-006488	2292099	Stock Option (right to buy)		12.31		09-JUN-2022				4	A	0				25000.0				0.0		A			F1	08-JUN-2032		Common Stock		25000.0				25000.0				D			
0001209191-22-036320	2292250	Stock Option (right to buy)		1.62		09-JUN-2022				4	A	0				164422.0				0.0		A			F1	09-JUN-2032		Common Stock		164422.0				164422.0				D			
0001209191-22-036318	2292380	Stock Option (right to buy)		1.62		09-JUN-2022				4	A	0				164422.0				0.0		A			F1	09-JUN-2032		Common Stock		164422.0				164422.0				D			
0001567619-22-012774	2292165	Stock Option (Right to Buy)		3.84		09-JUN-2022				4	A	0				24000.0				0.0		A			F1	09-JUN-2032		Common Stock		24000.0				24000.0				D			
0001209191-22-036316	2292546	Stock Option (right to buy)		1.62		09-JUN-2022				4	A	0				164422.0				0.0		A			F1	09-JUN-2032		Common Stock		164422.0				164422.0				D			
0001209191-22-036311	2292397	Stock Option (right to buy)		1.62		09-JUN-2022				4	A	0				164422.0				0.0		A			F1	09-JUN-2032		Common Stock		164422.0				164422.0				D			
0001493152-22-016567	2292630	Restricted Stock Units			F1	09-JUN-2022				4	A	0				3289.0				0.0		A			F2		F2	Common Stock		3289.0				3289.0				D			
0001818382-22-000097	2292127	Stock Options (right to buy)		4.34		09-JUN-2022				4	A	0				8500.0				0.0		A			F1	09-JUN-2032		Common Stock		8500.0				8500.0				D			
0001493152-22-016565	2292109	Restricted Stock Units			F1	09-JUN-2022				4	A	0				3289.0				0.0		A			F2		F2	Common Stock		3289.0				3289.0				D			
0001493152-22-016564	2292371	Restricted Stock Units			F1	09-JUN-2022				4	A	0				3289.0				0.0		A			F2		F2	Common Stock		3289.0				3289.0				D			
0001493152-22-016563	2292551	Restricted Stock Units			F1	09-JUN-2022				4	A	0				3289.0				0.0		A			F2		F1	Common Stock		3289.0				3289.0				D			
0001818382-22-000096	2292190	Stock Options (right to buy)		4.34		09-JUN-2022				4	A	0				8500.0				0.0		A			F1	09-JUN-2032		Common Stock		8500.0				8500.0				D			
0001818382-22-000095	2292680	Stock Options (right to buy)		4.34		09-JUN-2022				4	A	0				8500.0				0.0		A			F1	09-JUN-2032		Common Stock		8500.0				8500.0				D			
0001818382-22-000094	2292610	Stock Options (right to buy)		4.34		09-JUN-2022				4	A	0				8500.0				0.0		A			F1	09-JUN-2032		Common Stock		8500.0				8500.0				D			
0001818382-22-000093	2292679	Stock Options (right to buy)		4.34		09-JUN-2022				4	A	0				8500.0				0.0		A			F1	09-JUN-2032		Common Stock		8500.0				8500.0				D			
0001818382-22-000092	2292248	Stock Options (right to buy)		4.34		09-JUN-2022				4	A	0				8500.0				0.0		A			F1	09-JUN-2032		Common Stock		8500.0				8500.0				D			
0001818382-22-000091	2292579	Stock Options (right to buy)		4.34		09-JUN-2022				4	A	0				8500.0				0.0		A			F1	09-JUN-2032		Common Stock		8500.0				8500.0				D			
0001818382-22-000090	2292423	Stock Options (right to buy)		4.34		09-JUN-2022				4	A	0				8500.0				0.0		A			F1	09-JUN-2032		Common Stock		8500.0				8500.0				D			
0001818382-22-000089	2292330	Stock Options (right to buy)		4.34		09-JUN-2022				4	A	0				8500.0				0.0		A			F1	09-JUN-2032		Common Stock		8500.0				8500.0				I		By spouse	
0001818382-22-000088	2292392	Stock Options (right to buy)		4.34		09-JUN-2022				4	A	0				8500.0				0.0		A			F1	09-JUN-2032		Common Stock		8500.0				8500.0				D			
0001209191-22-036300	2292464	Stock Option (right to buy)		2.15		09-JUN-2022				4	A	0				10384.0				0.0		A			F1	08-JUN-2032		Common Stock		10384.0				10384.0				D			
0000930420-22-000141	2292224	Restricted Stock Units			F1	10-JUN-2022				4	J	0	F2			18.0				0.0		A			F3		F3	Common Stock		18.0				4067.0				D			
0001209191-22-036298	2292412	Stock Option (right to buy)		2.15		09-JUN-2022				4	A	0				10384.0				0.0		A			F1	08-JUN-2032		Common Stock		10384.0				10384.0				D			
0001818382-22-000087	2292632	Stock Options (right to buy)		4.34		09-JUN-2022				4	A	0				13000.0				0.0		A			F1	09-JUN-2032		Common Stock		13000.0				13000.0				D			
0000930420-22-000139	2292665	Restricted Stock Units			F1	10-JUN-2022				4	J	0	F2			18.0				0.0		A			F3		F3	Common Stock		18.0				4067.0				D			
0000930420-22-000138	2292640	Restricted Stock Units			F1	10-JUN-2022				4	J	0	F2			66.0				0.0		A			F3		F3	Common Stock		66.0				14707.0				D			
0001209191-22-036297	2292373	Stock Option (right to buy)		2.15		09-JUN-2022				4	A	0				10384.0				0.0		A			F1	08-JUN-2032		Common Stock		10384.0				10384.0				D			
0001209191-22-036295	2292626	Stock Option (right to buy)	F3	5.0		09-JUN-2022				4	A	0				7003.0				0.0		A			F4	08-JUN-2032		Common Stock		7003.0				7003.0				D			
0001567619-22-012768	2292615	Stock Option (right to buy)		204.27		09-JUN-2022				4	M	0				10344.0				0.0		D			F6	29-MAR-2028		Common Stock		10344.0				0.0				D			
0001567619-22-012768	2292613	Stock Option (right to buy)		191.76		09-JUN-2022				4	M	0				2346.0				0.0		D			F4	25-MAR-2026		Common Stock		2346.0				0.0				D			
0001567619-22-012768	2292614	Stock Option (right to buy)		281.53		09-JUN-2022				4	M	0				4386.0				0.0		D			F5	24-MAR-2027		Common Stock		4386.0				0.0				D			
0001567619-22-012768	2292618	Stock Option (right to buy)		306.59		09-JUN-2022				4	M	0				1171.0				0.0		D			F9	25-MAR-2031		Common Stock		1171.0				3515.0				D			
0001567619-22-012768	2292616	Stock Option (right to buy)		348.73		09-JUN-2022				4	M	0				6691.0				0.0		D			F7	29-MAR-2029		Common Stock		6691.0				2231.0				D			
0001567619-22-012768	2292617	Stock Option (right to buy)		174.45		09-JUN-2022				4	M	0				7594.0				0.0		D			F8	27-MAR-2030		Common Stock		7594.0				7594.0				D			
0001209191-22-036293	2292186	Stock Option (right to buy)		2.15		09-JUN-2022				4	A	0				10384.0				0.0		A			F1	08-JUN-2032		Common Stock		10384.0				10384.0				D			
0000899243-22-022181	2292398	Stock Option (right to buy)		1.17		09-JUN-2022				4	A	0				27000.0				0.0		A			F1	09-JUN-2032		Common Stock		27000.0				27000.0				D			
0000899243-22-022180	2292455	Stock Option (right to buy)		1.17		09-JUN-2022				4	A	0				27000.0				0.0		A			F1	09-JUN-2032		Common Stock		27000.0				27000.0				D	F2		
0000899243-22-022179	2292342	Stock Option (right to buy)		1.17		09-JUN-2022				4	A	0				27000.0				0.0		A			F1	09-JUN-2032		Common Stock		27000.0				27000.0				D			
0000899243-22-022178	2292241	Stock Option (right to buy)		1.17		09-JUN-2022				4	A	0				27000.0				0.0		A			F1	09-JUN-2032		Common Stock		27000.0				27000.0				D			
