ACCESSION_NUMBER	DERIV_TRANS_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_DATE	TRANS_DATE_FN	DEEMED_EXECUTION_DATE	DEEMED_EXECUTION_DATE_FN	TRANS_FORM_TYPE	TRANS_CODE	EQUITY_SWAP_INVOLVED	EQUITY_SWAP_TRANS_CD_FN	TRANS_TIMELINESS	TRANS_TIMELINESS_FN	TRANS_SHARES	TRANS_SHARES_FN	TRANS_TOTAL_VALUE	TRANS_TOTAL_VALUE_FN	TRANS_PRICEPERSHARE	TRANS_PRICEPERSHARE_FN	TRANS_ACQUIRED_DISP_CD	TRANS_ACQUIRED_DISP_CD_FN	EXCERCISE_DATE	EXCERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001585521-21-000172	59080	Class B Common Stock			F13	18-JUN-2021				4	C	0				4080.0				0.0		D			F13		F13	Class A Common Stock		4080.0				22585512.0				D			
0001585521-21-000172	59079	Class B Common Stock			F13	18-JUN-2021				4	M	0				4080.0				0.0		A			F13		F13	Class A Common Stock		4080.0				22589592.0				D			
0001585521-21-000172	59084	Class B Common Stock			F13	18-JUN-2021				4	C	0				80529.0				0.0		D			F13		F13	Class A Common Stock		80529.0				1392038.0				I			
0001585521-21-000172	59082	Class B Common Stock			F13	18-JUN-2021				4	M	0				11545.0				0.0		A			F13		F13	Class A Common Stock		11545.0				22597057.0				D			
0001585521-21-000172	59083	Class B Common Stock			F13	18-JUN-2021				4	C	0				11545.0				0.0		D			F13		F13	Class A Common Stock		11545.0				22585512.0				D			
0001585521-21-000172	59078	Employee Stock Option (right to buy)		4.15		18-JUN-2021				4	M	0				4080.0				0.0		D			F12	24-SEP-2023		Class B Common Stock	F13	4080.0				99945.0				D		See footnote	F11
0001179110-21-006951	76799	Stock Option (right to buy)		14.0		21-JUN-2021				4	M	0	F1			10000.0				0.0		D			F4	30-JUL-2024		Common Stock		10000.0				50000.0				D			
0000891103-21-000049	39045	Restricted Stock Units			F1	19-JUN-2021				4	M	0				1224.0				0.0		D		19-JUN-2020	F2	19-JUN-2022	F2	Common Stock, par value $0.001		1224.0				1225.0				D			
0001209191-21-042495	55697	Stock Option (Right to Buy)		4.29		17-JUN-2021				4	A	0				67804.0				0.0		A			F2	17-JUN-2031		Common Stock		67804.0				67804.0				D			
0001140361-21-021928	53429	Restricted Stock Unit			F1	21-JUN-2021				4	A	0				35000.0				0.0		A			F2		F2	Common Stock		35000.0				35000.0				D			
0001127602-21-020516	24078	Stock Option (Right to Buy)		74.84		18-JUN-2021				4	M	0	F1			1168.0				0.0		D		29-JUN-2018	F2	27-JAN-2025		Ordinary Shares		1168.0				6850.0				D			
0001058290-21-000187	10918	Restricted Stock Units			F1	18-JUN-2021				4	A	0				6403.0				0.0		A			F2		F2	Class A Common Stock		6403.0				6403.0				D			
0001209191-21-042486	76992	Stock Option (Right to Buy)		4.29		17-JUN-2021				4	A	0				67804.0				0.0		A			F2	17-JUN-2031		Common Stock		67804.0				67804.0				D			
0001209191-21-042484	32699	Stock Option (right to buy)		4.02		18-JUN-2021				4	M	0				15600.0				0.0		D			F2	29-JUL-2029		Class A Common Stock		15600.0				297900.0				D			
0001562180-21-004427	86963	Options (Right to Buy)		10.47		18-JUN-2021				4	M	false				2900.0				0.0		D			F3	22-MAY-2029		Common Stock		2900.0				273633.0				D			
0001209191-21-042477	34756	Deferred Stock Units			F1	17-JUN-2021				4	A	0				2099.0				37.15		A			F2		F2	Class A Common Stock		2099.0				2099.0				D			
0001209191-21-042476	68675	Director Stock Option (Right to Buy)		31.02		18-JUN-2021				4	A	0				23344.0				0.0		A			F1	17-JUN-2031		Common Stock		23344.0				23344.0				D			
0000899243-21-025336	83458	Stock Option (Right to Buy)		1.87		17-JUN-2021				4	A	0				100000.0				0.0		A			F1	17-JUN-2031		Common Stock		100000.0				100000.0				D			
0000899243-21-025335	22781	Option (Right to Buy)		7.26		17-JUN-2021				4	A	0				18000.0				0.0		A			F1	17-JUN-2031		Common Stock		18000.0				18000.0				D			
0001209191-21-042474	37821	Director Stock Option (Right to Buy)		31.02		18-JUN-2021				4	A	0				23344.0				0.0		A			F1	17-JUN-2031		Common Stock		23344.0				23344.0				D			
0000899243-21-025334	59508	Option (Right to Buy)		7.26		17-JUN-2021				4	A	0				18000.0				0.0		A			F1	17-JUN-2031		Common Stock		18000.0				18000.0				D			
0000899243-21-025333	31079	Option (Right to Buy)		7.26		17-JUN-2021				4	A	0				18000.0				0.0		A			F1	17-JUN-2031		Common Stock		18000.0				18000.0				D			
0000899243-21-025331	16842	Option (Right to Buy)		7.26		17-JUN-2021				4	A	0				18000.0				0.0		A			F1	17-JUN-2031		Common Stock		18000.0				18000.0				D			
0001209191-21-042471	57977	Director Stock Option (Right to Buy)		31.02		18-JUN-2021				4	A	0				23344.0				0.0		A			F1	17-JUN-2031		Common Stock		23344.0				23344.0				D			
0000899243-21-025330	35319	Option (Right to Buy)		7.26		17-JUN-2021				4	A	0				18000.0				0.0		A			F1	17-JUN-2031		Common Stock		18000.0				18000.0				D			
0001127602-21-020515	50006	Restricted Stock  Unit		0.0		18-JUN-2021				4	M	0				358.0				0.0		D			F1		F2	Common Stock		358.0				0.0				D			
0001127602-21-020514	67490	Restricted Stock  Unit		0.0		18-JUN-2021				4	M	0				358.0				0.0		D			F1		F2	Common Stock		358.0				0.0				D			
0000899243-21-025324	39741	Class B ordinary shares			F1	22-JUN-2021				4	P	0				35000.0				0.0	F1	A			F1		F1	Class A ordinary shares		35000.0				35000.0				D			
0000899243-21-025323	62789	Class B ordinary shares			F1	22-JUN-2021				4	S	0				35000.0				0.0	F2	D			F1		F1	Class A ordinary shares		35000.0				13648750.0				D	F2		
0001209191-21-042466	51404	Director Stock Option (Right to Buy)		31.02		18-JUN-2021				4	A	0				23344.0				0.0		A			F1	17-JUN-2031		Common Stock		23344.0				23344.0				D	F4, F2, F3		
0000899243-21-025322	39357	Option (Right to Buy)		7.26		17-JUN-2021				4	A	0				18000.0				0.0		A			F1	17-JUN-2031		Common Stock		18000.0				18000.0				D			
0001127602-21-020513	53641	Restricted Stock  Unit		0.0		18-JUN-2021				4	M	0				358.0				0.0		D			F1		F2	Common Stock		358.0				0.0				D			
0000899243-21-025321	45268	Option (Right to Buy)		7.26		17-JUN-2021				4	A	0				18000.0				0.0		A			F1	17-JUN-2031		Common Stock		18000.0				18000.0				D			
0001127602-21-020512	86001	Restricted Stock  Unit		0.0		18-JUN-2021				4	M	0				358.0				0.0		D			F1		F2	Common Stock		358.0				0.0				D			
0001209191-21-042464	50289	Employee Stock Option (Right to Buy		8.76		18-JUN-2021				4	M	0				25000.0				0.0		D			F6	12-FEB-2029		Common Stock		25000.0				800000.0				D			
0001614178-21-000143	39295	Restricted Stock Unit			F1	20-JUN-2021				4	M	0				1563.0				0.0		D			F5		F5	Common Stock		1563.0				6250.0				D			
0001614178-21-000143	39296	Restricted Stock Unit			F1	20-JUN-2021				4	M	0				1094.0				0.0		D			F6		F6	Common Stock		1094.0				8750.0				D			
0001614178-21-000143	39294	Restricted Stock Unit			F1	20-JUN-2021				4	M	0				3750.0				0.0		D			F4		F4	Common Stock		3750.0				48750.0				D			
0001127602-21-020511	35897	Restricted Stock  Unit		0.0		18-JUN-2021				4	M	0				358.0				0.0		D			F3		F4	Common Stock		358.0				0.0				D			
0001614178-21-000142	20947	Restricted Stock Unit			F1	20-JUN-2021				4	M	0				9375.0				0.0		D			F4		F4	Common Stock		9375.0				121875.0				D			
0001614178-21-000142	20948	Restricted Stock Unit			F1	20-JUN-2021				4	M	0				1875.0				0.0		D			F5		F5	Common Stock		1875.0				7500.0				D			
0001614178-21-000142	20949	Restricted Stock Unit			F1	20-JUN-2021				4	M	0				1563.0				0.0		D			F6		F6	Common Stock		1563.0				12500.0				D			
0001614178-21-000141	18933	Restricted Stock Unit			F1	20-JUN-2021				4	M	0				9375.0				0.0		D			F5		F5	Common Stock		9375.0				75000.0				D			
0001614178-21-000141	18932	Restricted Stock Unit			F1	20-JUN-2021				4	M	0				9375.0				0.0		D			F4		F4	Common Stock		9375.0				121875.0				D			
0001614178-21-000140	34120	Restricted Stock Unit			F1	20-JUN-2021				4	M	0				10937.0				0.0		D			F5		F5	Common Stock		10937.0				142188.0				D			
0001614178-21-000140	34121	Restricted Stock Unit			F1	20-JUN-2021				4	M	0				7813.0				0.0		D			F6		F6	Common Stock		7813.0				109375.0				D			
0001614178-21-000140	34119	Restricted Stock Unit			F1	20-JUN-2021				4	M	0				14375.0				0.0		D			F4		F4	Common Stock		14375.0				115000.0				D			
0001614178-21-000139	61572	Restricted Stock Unit			F1	20-JUN-2021				4	M	0				5313.0				0.0		D			F5		F5	Common Stock		5313.0				42500.0				D			
0001614178-21-000139	61571	Restricted Stock Unit			F1	20-JUN-2021				4	M	0				9375.0				0.0		D			F4		F4	Common Stock		9375.0				121875.0				D			
0001614178-21-000139	61573	Restricted Stock Unit			F1	20-JUN-2021				4	M	0				3750.0				0.0		D			F6		F6	Common Stock		3750.0				15000.0				D			
0001062993-21-005850	58740	Restricted Stock Units			F1	18-JUN-2021				4	M	0				1038.0					F1	D		18-JUN-2021		18-JUN-2021		Common Stock		1038.0				0.0				D			
0001614178-21-000138	70125	Restricted Stock Unit			F1	20-JUN-2021				4	M	0				9375.0				0.0		D			F8		F8	Common Stock		9375.0				37500.0				D			
0001614178-21-000138	70123	Restricted Stock Unit			F1	20-JUN-2021				4	M	0				12500.0				0.0		D			F6		F6	Common Stock		12500.0				162500.0				D			
0001614178-21-000138	70124	Restricted Stock Unit			F1	20-JUN-2021				4	M	0				12500.0				0.0		D			F7		F7	Common Stock		12500.0				100000.0				D			
0001619954-21-000101	14174	Restricted Stock Units			F2	18-JUN-2021				4	M	0				9165.0				0.0		D			F3		F3	Class A Common Stock		9165.0				0.0				D			
0000950103-21-009196	80992	Stock Options (Right to Buy)		16.66		17-JUN-2021				4	A	0				7022.0				0.0		A			F2	17-JUN-2031		Common Stock		7022.0				7022.0				D			
0001628280-21-012676	81494	Stock Options (right to buy)		9.99		17-JUN-2021				4	A	0				20000.0				0.0		A		17-JUN-2022	F1	16-JUN-2031		Common Stock		20000.0				20000.0				D			
0001062993-21-005849	20844	Restricted Stock Unit			F1	18-JUN-2021				4	M	0				1038.0					F1	D		18-JUN-2021		18-JUN-2021		Common Stock		1038.0				0.0				D			
0001628280-21-012675	32652	Stock Option (Right to Buy)		0.9		17-JUN-2021				4	A	0				72857.0				0.0		A			F5	17-JUN-2031		Common Stock		72857.0				72857.0				D			
0001619954-21-000100	88491	Restricted Stock Units			F1	18-JUN-2021				4	M	0				9165.0				0.0		D			F2		F2	Class A Common Stock		9165.0				0.0				D			
0001628280-21-012674	89681	Stock Options (right to buy)		9.99		17-JUN-2021				4	A	0				20000.0				0.0		A		17-JUN-2022	F1	16-JUN-2031		Common Stock		20000.0				20000.0				D			
0001493152-21-015026	46742	8% Secured Convertible Promissory Notes due 2021	F1	2.86		17-JUN-2021				4	A	0				20289.0		58067.0		0.0		A		17-JUN-2021		20-JUN-2021		Series D-1 Convertible Preferred Stok		20289.0				0.0		58067.0		D			
0001493152-21-015026	46743	8% Secured Convertible Promissory Notes due 2021	F2	2.86		20-JUN-2021				4	M	0						58067.0		0.0		D		17-JUN-2021		20-JUN-2021		Series D-1 Convertible Preferred Stock		20289.0				20289.0				D			
0001493152-21-015026	46744	Series D-1 Convertible Preferred Stock			F3	20-JUN-2021				4	M	0								0.0		A		20-JUN-2021			F4	Common Stock		202890.0								D			
0001628280-21-012673	67242	Stock Options (right to buy)		9.99		17-JUN-2021				4	A	0				20000.0				0.0		A		17-JUN-2022	F1	16-JUN-2031		Common Stock		20000.0				20000.0				D			
0001628280-21-012672	33384	Stock Option (Right to Buy)		0.9		17-JUN-2021				4	A	0				72857.0				0.0		A			F2	17-JUN-2031		Common Stock		72857.0				72857.0				D			
0001628280-21-012671	19440	Stock Option (Right to Buy)		0.9		17-JUN-2021				4	A	0				72857.0				0.0		A			F3	17-JUN-2031		Common Stock		72857.0				72857.0				D			
0001628280-21-012670	11536	Stock Option (Right to Buy)		0.9		17-JUN-2021				4	A	0				72857.0				0.0		A			F2	17-JUN-2031		Common Stock		72857.0				72857.0				D			
0001628280-21-012669	70763	Stock Options (right to buy)		9.99		17-JUN-2021				4	A	0				20000.0				0.0		A		17-JUN-2022	F1	16-JUN-2031		Common Stock		20000.0				20000.0				D			
0001493152-21-015024	40103	Series D-1 Convertible Preferred Stock			F3	20-JUN-2021				4	M	0								0.0		A		20-JUN-2021			F4	Common Stock		413230.0								D			
0001493152-21-015024	40102	8% Secured Convertible Promissory Notes due 2021	F2	2.86		20-JUN-2021				4	M	0						118267.0		0.0		D		17-JUN-2021		20-JUN-2021		Series D-1 Convertible Preferred Stock		41323.0				41323.0				D			
0001493152-21-015024	40101	8% Secured Convertible Promissory Notes due 2021	F1	2.86		17-JUN-2021				4	A	0				41323.0		118267.0		0.0		A		17-JUN-2021		20-JUN-2021		Series D-1 Convertible Preferred Stok		41323.0				0.0		118267.0		D			
0001493152-21-015023	88213	8% Secured Convertible Promissory Notes due 2021	F1	2.86		17-JUN-2021				4	A	0				478926.0		1370687.0		0.0		A		17-JUN-2021		20-JUN-2021		Series D-1 Convertible Preferred Stok		478926.0				0.0		1370687.0		D			
0001493152-21-015023	88214	8% Secured Convertible Promissory Notes due 2021	F2	2.86		20-JUN-2021				4	M	0						1370687.0		0.0		D		17-JUN-2021		20-JUN-2021		Series D-1 Convertible Preferred Stock		478926.0				478926.0				D			
0001493152-21-015023	88215	Series D-1 Convertible Preferred Stock			F3	20-JUN-2021				4	M	0								0.0		A		20-JUN-2021			F4	Common Stock		4789.26								D			
0001628280-21-012668	60872	Stock Option (Right to Buy)		0.9		17-JUN-2021				4	A	0				72857.0				0.0		A			F2	17-JUN-2031		Common Stock		72857.0				72857.0				D			
0001628280-21-012667	30730	Stock Option (Right to Buy)		0.9		17-JUN-2021				4	A	0				72857.0				0.0		A			F3	17-JUN-2031		Common Stock		72857.0				72857.0				D			
0001628280-21-012666	83911	Stock Options (right to buy)		9.99		17-JUN-2021				4	A	0				20000.0				0.0		A		17-JUN-2022	F1	16-JUN-2031		Common Stock		20000.0				20000.0				D			
0001493152-21-015020	72891	8% Secured Convertible Promissory Notes due 2021	F1	2.86		17-JUN-2021				4	A	0				1393276.0		3987556.0		0.0		A		17-JUN-2021		20-JUN-2021		Series D-1 Convertible Preferred Stok		1393276.0				0.0		3987556.0		D			
0001493152-21-015020	72892	8% Secured Convertible Promissory Notes due 2021	F2	2.86		20-JUN-2021				4	M	0						3987556.0		0.0		D		17-JUN-2021		20-JUN-2021		Series D-1 Convertible Preferred Stock		1393276.0				1393276.0				D			
0001493152-21-015020	72893	Series D-1 Convertible Preferred Stock			F3	20-JUN-2021				4	M	0								0.0		A		20-JUN-2021			F4	Common Stock		13932760.0								D			
0001493152-21-015019	29289	Series D-1 Convertible Preferred Stock			F3	20-JUN-2021				4	M	0								0.0		A		20-JUN-2021			F4	Common Stock		384730.0								D			
0001493152-21-015019	29287	8% Secured Convertible Promissory Notes due 2021	F1	2.86		17-JUN-2021				4	A	0				38473.0		110111.0		0.0		A		17-JUN-2021		20-JUN-2021		Series D-1 Convertible Preferred Stok		38473.0				0.0		110111.0		D			
0001493152-21-015019	29288	8% Secured Convertible Promissory Notes due 2021	F2	2.86		20-JUN-2021				4	M	0						110111.0		0.0		D		17-JUN-2021		20-JUN-2021		Series D-1 Convertible Preferred Stock		38473.0				38473.0				D			
0001589927-21-000013	77372	Non-Qualified Stock Option (right to buy)		6.28		18-JUN-2021				4	M	0	F1			16000.0				0.0		D			F5	23-MAR-2030		Common Stock		16000.0				655522.0				D			
0001619954-21-000099	84965	Restricted Stock Units			F2	18-JUN-2021				4	M	0				9165.0				0.0		D			F3		F3	Class A Common Stock		9165.0				0.0				D			
0000899243-21-025313	28745	Series B Preferred Stock			F1	21-JUN-2021				4	C	0				4104416.0					F1	D			F1		F1	Common Stock		443265.0				0.0				I		See Footnotes	F2, F3
0001628280-21-012665	44559	Stock Options (right to buy)		9.99		17-JUN-2021				4	A	0				20000.0				0.0		A		17-JUN-2022	F1	16-JUN-2031		Common Stock		20000.0				20000.0				D			
0000899243-21-025312	69496	Series B Preferred Stock			F1	21-JUN-2021				4	C	0				1416023.0					F1	D			F1		F1	Common Stock		152926.0				0.0				I		See Footnote	F3
0000899243-21-025312	69495	Series B Preferred Stock			F1	21-JUN-2021				4	C	0				5151043.0					F1	D			F1		F1	Common Stock		556298.0				0.0				I		See Footnote	F2
0001209191-21-042458	72925	Restricted Stock Units			F2	17-JUN-2021				4	A	0				700.0				0.0		A			F3		F3	Common Stock		700.0				700.0				D			
0001209191-21-042458	72924	Stock Option (Right to Buy)		179.89		17-JUN-2021				4	A	0				1300.0				0.0		A		17-JUN-2022	F1	17-JUN-2031		Common Stock		1300.0				1300.0				D			
0001619954-21-000098	41162	Restricted Stock Unit			F2	18-JUN-2021				4	M	0				9165.0				0.0		D			F3		F3	Class A Common Stock		9165.0				0.0				D			
0001209191-21-042457	62911	Stock Option (Right to Buy)		179.89		17-JUN-2021				4	A	0				1300.0				0.0		A		17-JUN-2022	F1	17-JUN-2031		Common Stock		1300.0				1300.0				D			
0001209191-21-042457	62912	Restricted Stock Units			F2	17-JUN-2021				4	A	0				700.0				0.0		A			F3		F3	Common Stock		700.0				700.0				D			
0000899243-21-025311	88312	Series A Preferred Stock			F1	21-JUN-2021				4	C	0				58528428.0					F1	D			F1		F1	Common Stock		6320905.0				0.0				I		By GV 2017, L.P.	F2
0001209191-21-042455	16278	Stock Option (Right to Buy)		179.89		17-JUN-2021				4	A	0				1300.0				0.0		A		17-JUN-2022	F1	17-JUN-2031		Common Stock		1300.0				1300.0				D			
0001209191-21-042455	16279	Restricted Stock Units			F2	17-JUN-2021				4	A	0				700.0				0.0		A			F3		F3	Common Stock		700.0				700.0				D			
0000899243-21-025309	42084	Series A-2 Preferred Stock			F1	21-JUN-2021				4	C	0				37308792.0					F1	D			F1		F1	Common Stock		4029244.0				0.0				I		By GV 2019 L.P.	F2
0000899243-21-025309	42085	Series B Preferred Stock			F3	21-JUN-2021				4	C	0				4104416.0					F3	D			F3		F3	Common Stock		443265.0				0.0				I		By GV 2019 L.P.	F2
0001209191-21-042454	56390	Restricted Stock Units			F2	17-JUN-2021				4	A	0				700.0				0.0		A			F3		F3	Common Stock		700.0				700.0				D			
0001209191-21-042454	56389	Stock Option (Right to Buy)		179.89		17-JUN-2021				4	A	0				1300.0				0.0		A		17-JUN-2022	F1	17-JUN-2031		Common Stock		1300.0				1300.0				D			
0001209191-21-042453	43552	Stock Option (Right to Buy)		4.29		17-JUN-2021				4	A	0				67804.0				0.0		A			F3	17-JUN-2031		Common Stock		67804.0				67804.0				D			
0001209191-21-042452	43899	SERIES B CONVERTIBLE PREFERRED STOCK			F1	21-JUN-2021				4	C	0				443265.0					F1	D			F1		F1	COMMON STOCK		443265.0				0.0				D			
0000899243-21-025307	16379	Series A Preferred Stock			F1	21-JUN-2021				4	C	0				58528428.0					F1	D			F1		F1	Common Stock		6320905.0				0.0				I		By GV 2017, L.P.	F2
0000899243-21-025307	16381	Series B Preferred Stock			F5	21-JUN-2021				4	C	0				4104416.0					F5	D			F5		F5	Common Stock		443265.0				0.0				I		By GV 2019 L.P.	F4
0000899243-21-025307	16380	Series A-2 Preferred Stock			F3	21-JUN-2021				4	C	0				37308792.0					F3	D			F3		F3	Common Stock		4029244.0				0.0				I		By GV 2019 L.P.	F4
0001209191-21-042451	63093	Stock Option (Right to Buy)		179.89		17-JUN-2021				4	A	0				1300.0				0.0		A		17-JUN-2022	F1	17-JUN-2031		Common Stock		1300.0				1300.0				D			
0001209191-21-042451	63094	Restricted Stock Units			F2	17-JUN-2021				4	A	0				700.0				0.0		A			F3		F3	Common Stock		700.0				700.0				D			
0001127602-21-020508	84515	Stock Option		26.47		18-JUN-2021				4	M	0				37500.0				0.0		D			F3	31-MAY-2022		Common Stock		37500.0				37500.0				D			
0001209191-21-042449	79791	Stock Option (Right to Buy)		179.89		17-JUN-2021				4	A	0				1300.0				0.0		A		17-JUN-2022	F1	17-JUN-2031		Common Stock		1300.0				1300.0				D			
0001209191-21-042449	79792	Restricted Stock Units			F2	17-JUN-2021				4	A	0				700.0				0.0		A			F3		F3	Common Stock		700.0				700.0				D			
0001209191-21-042448	32589	Stock Option (Right to Buy)		7.96		17-JUN-2021				4	M	0				5625.0				0.0		D			F3	28-JUN-2029		Class B Common Stock		5625.0				148125.0				D			
0001209191-21-042448	32591	Class B Common Stock			F1	17-JUN-2021				4	C	0	F1			5625.0				0.0		D			F1		F1	Class A Common Stock		5625.0				0.0				D			
0001209191-21-042448	32590	Class B Common Stock			F1	17-JUN-2021				4	M	0				5625.0				0.0		A			F1		F1	Class A Common Stock		5625.0				5625.0				D			
0000899243-21-025303	35476	Series A-2 Preferred Stock			F1	21-JUN-2021				4	C	0				12436264.0					F1	D			F1		F1	Common Stock		1343081.0				0.0				D			
0000899243-21-025303	35477	Series B Preferred Stock			F2	21-JUN-2021				4	C	0				10671482.0					F2	D			F2		F2	Common Stock		1152490.0				0.0				D			
0001127602-21-020507	27942	Stock Option		40.36		18-JUN-2021				4	M	0				125000.0				0.0		D			F3	02-JUL-2025		Common Stock		125000.0				0.0				D			
0001209191-21-042447	39994	Stock Option (Right to Buy)		179.89		17-JUN-2021				4	A	0				2600.0				0.0		A		17-JUN-2022	F1	17-JUN-2031		Common Stock		2600.0				2600.0				D			
0001209191-21-042447	39995	Restricted Stock Units			F2	17-JUN-2021				4	A	0				1400.0				0.0		A			F3		F3	Common Stock		1400.0				1400.0				D			
0001209191-21-042446	33562	Stock Option (right to buy)		21.37		17-JUN-2021				4	A	0				25709.0				0.0		A			F1	17-JUN-2031		Common Stock		25709.0				25709.0				D			
0000950103-21-009180	14998	Stock Options (Right to Buy)		16.66		17-JUN-2021				4	A	0				7022.0				0.0		A			F2	17-JUN-2031		Common Stock		7022.0				7022.0				D			
0000899243-21-025301	73980	Series A-2 Preferred Stock			F1	21-JUN-2021				4	C	0				9327198.0					F1	D			F1		F1	Common Stock		1007311.0				0.0				D	F2		
0000899243-21-025301	73981	Series B Preferred Stock			F3	21-JUN-2021				4	C	0				2873091.0					F3	D			F3		F3	Common Stock		310285.0				0.0				D	F2		
0001825803-21-000005	59845	STOCK OPTION (RIGHT TO BUY)		13.74		18-JUN-2021				4	M	0				230.0				0.0		D			F3	09-JUL-2029		COMMON STOCK		230.0				1699770.0				D			
0000899243-21-025300	87951	Series B Preferred Stock			F1	21-JUN-2021				4	C	0				5746183.0					F1	D			F1		F1	Common Stock		620571.0				0.0				D	F2		
0001209191-21-042444	64719	Restricted Stock Units			F1	17-JUN-2021				4	M	0				3450.0				0.0		D			F2		F2	Common Stock		3450.0				0.0				D			
0000950103-21-009179	70195	Stock Options (Right to Buy)		16.66		17-JUN-2021				4	A	0				7022.0				0.0		A			F4	17-JUN-2031		Common Stock		7022.0				7022.0				D			
0001619954-21-000097	59206	Restricted Stock Units			F2	18-JUN-2021				4	M	0				9165.0				0.0		D			F3		F3	Class A Common Stock		9165.0				0.0				D			
0001209191-21-042440	77086	Stock Option (right to buy)		21.37		17-JUN-2021				4	A	0				25709.0				0.0		A			F1	17-JUN-2031		Common Stock		25709.0				25709.0				D			
0000950103-21-009177	86804	Stock Options (Right to Buy)		16.66		17-JUN-2021				4	A	0				7022.0				0.0		A			F2	17-JUN-2031		Common Stock		7022.0				7022.0				D			
0001562180-21-004426	82837	Non-Qualified Stock Option (Right to Buy)		2.7		18-JUN-2021				4	M	false	F1			2000.0				0.0		D		20-SEP-2018	F6	20-SEP-2028		Series 1 Common Stock		2000.0				84334.0				D			
0001619954-21-000096	42966	Restricted Stock Units			F1	18-JUN-2021				4	M	0				9165.0				0.0		D			F2		F2	Class A Common Stock		9165.0				0.0				D			
0001209191-21-042434	41196	Stock Option (Right to Buy)		4.29		17-JUN-2021				4	A	0				67804.0				0.0		A			F3	17-JUN-2031		Common Stock		67804.0				67804.0				D			
0001209191-21-042432	76183	Stock Option (Right to Buy)		33.06		21-JUN-2021				4	M	0				473.0				0.0		D			F2	14-FEB-2028		Common Stock		473.0				8058.0				D			
0001209191-21-042432	76182	Stock Option (Right to Buy)		33.06		18-JUN-2021				4	M	0				1002.0				0.0		D			F2	14-FEB-2028		Common Stock		1002.0				8531.0				D			
0001209191-21-042432	76184	Stock Option (Right to Buy)		33.06		22-JUN-2021				4	M	0				1493.0				0.0		D			F2	14-FEB-2028		Common Stock		1493.0				6565.0				D			
0001209191-21-042431	50532	Stock Option (right to buy)		21.37		17-JUN-2021				4	A	0				25709.0				0.0		A			F1	17-JUN-2031		Common Stock		25709.0				25709.0				D			
0001567619-21-012482	31347	Call Option (Right to Purchase)		30.0		18-JUN-2021				4	X	0	F2			2500.0	F2			0.0		D		17-FEB-2021		18-JUN-2021		Ordinary Shares		250000.0				0.0				I		See Note 1	F1
0000950103-21-009175	39857	Stock Options (Right to Buy)		16.66		17-JUN-2021				4	A	0				7022.0				0.0		A			F5	17-JUN-2031		Common Stock		7022.0				7022.0				D			
0001415889-21-003146	52244	Stock Option (right to buy)		6.78		21-JUN-2021				4	A	0				30000.0				0.0		A			F1	21-JUN-2031		Common Stock		30000.0				30000.0				D			
0001638599-21-000590	63528	Non-Qualified Stock Options (right to buy)		31.02		18-JUN-2021				4	A	0				23344.0				0.0		A			F1	17-JUN-2031		Common Stock		23344.0				23344.0				I		See Footnotes	F1, F5, F4, F2, F3
0001415889-21-003144	84781	Stock Option (right to buy)		6.78		21-JUN-2021				4	A	0				30000.0				0.0		A			F1	21-JUN-2031		Common Stock		30000.0				30000.0				D			
0001209191-21-042424	23287	Stock Option (right to buy)		17.0		21-JUN-2021				4	M	0	F1			7814.0				0.0		D			F4	05-FEB-2030		Common Stock		7814.0				125959.0				D			
0001209191-21-042424	23286	Stock Option (right to buy)		4.34		21-JUN-2021				4	M	0	F1			5574.0				0.0		D			F3	29-NOV-2028		Common Stock		5574.0				11148.0				D			
0001209191-21-042424	23285	Stock Option (right to buy)		2.92		21-JUN-2021				4	M	0	F1			2214.0				0.0		D			F2	01-JUN-2027		Common Stock		2214.0				0.0				D			
0001213900-21-033580	59897	LTIP Units	F1, F5, F2		F2	18-JUN-2021				4	A	0				2416.0				0.0		A			F5		F2	Class A Common Stock		2416.0				2416.0				D			
0001213900-21-033580	59896	LTIP Units	F1, F2, F3		F2	18-JUN-2021				4	A	0				3866.0				20.69	F4	A			F3		F2	Class A Common Stock		3866.0				3866.0				D			
0001213900-21-033579	45315	LTIP Units	F1, F5, F2		F2	18-JUN-2021				4	A	0				2416.0				0.0		A			F5		F2	Class A Common Stock		2416.0				2416.0				D			
0001213900-21-033579	45314	LTIP Units	F1, F2, F3		F2	18-JUN-2021				4	A	0				2320.0				20.69	F4	A			F3		F2	Class A Common Stock		2320.0				2320.0				D			
