ACCESSION_NUMBER	OWNERSIGNATURENAME	OWNERSIGNATUREDATE
0001209191-20-010642	/s/ Peter Silverman as attorney-in-fact	19-FEB-2020
0001650962-20-000015	/s/ Joel H. Horn, as Attorney-in-Fact	19-FEB-2020
0001493152-20-002738	/s/ Brett Kaufman	19-FEB-2020
0001179110-20-001852	/s/ Susan M. Beltz for John R. Hutt	19-FEB-2020
0001209191-20-010640	\s\ Albert de Cardenas For: Robert Dwyer	19-FEB-2020
0001005201-20-000016	/s/ Jennifer Hipelius, attorney in fact	19-FEB-2020
0001179110-20-001851	/s/ Susan M. Beltz for James M. Cracchiolo	19-FEB-2020
0001127602-20-006494	Andrew M. Sieg / Michael P. Lapp POA	19-FEB-2020
0001179110-20-001850	/s/ Michael L. Kaplan, Attorney-in-Fact	19-FEB-2020
0001127602-20-006493	/s/ Aaron Diamond, attorney-in-fact for Ms. Susan Tolson	19-FEB-2020
0001179110-20-001849	/s/ Susan M. Beltz for Karen Wilson Thissen	19-FEB-2020
0000899243-20-005061	/s/ Brian K. Shore, Attorney-in-Fact for Jeffrey J. Husen	19-FEB-2020
0001475246-20-000002	Michael LiCalsi, Attorney-in-fact	19-FEB-2020
0001225208-20-002777	Paula Chumbley, Attorney-In-Fact for Austin W. Miller	19-FEB-2020
0000868671-20-000021	/s/ Sheli L. Babb on behalf of David C. Boyles	19-FEB-2020
0001388038-20-000014	/s/ Michael A. Pollner, Attorney-in-Fact	19-FEB-2020
0001209191-20-010637	/s/ Blair F. Petrillo, Attorney-in-Fact	19-FEB-2020
0001209191-20-010634	\s\ Albert de Cardenas For: Ernst Csiszar	19-FEB-2020
0001127602-20-006490	Thong M. Nguyen / Michael P. Lapp POA	19-FEB-2020
0001127602-20-006489	/s/ Aaron Diamond, attorney-in-fact for Ms. LaVerne E. Srinivasan	19-FEB-2020
0001209191-20-010632	/s/James H Hunter, IV Attorney-In-Fact	19-FEB-2020
0001127602-20-006488	/s/ Alane P. Barnes, by power of attorney	19-FEB-2020
0001209191-20-010631	/s/ Blair F. Petrillo, Attorney-in-Fact	19-FEB-2020
0001650962-20-000013	/s/ Joel H. Horn, as Attorney-in-Fact	19-FEB-2020
0001127602-20-006487	/s/ Kathleen Patton, as attorney-in-fact	19-FEB-2020
0001209191-20-010628	/s/James H Hunter, IV Attorney-In-Fact	19-FEB-2020
0001388038-20-000012	/s/ Michael A. Pollner, Attorney-in-Fact	19-FEB-2020
0001209191-20-010627	/s/ Blair F. Petrillo, Attorney-in-Fact	19-FEB-2020
0001555280-20-000112	/s/ Katherine H. Walden, as Attorney-in-Fact	19-FEB-2020
0001127602-20-006484	Thomas K. Montag / Michael P. Lapp POA	19-FEB-2020
0001209191-20-010626	/s/ Eric S. Eissenstat	19-FEB-2020
0001638599-20-000197	/s/Warren Sutherland by Power of Attorney	19-FEB-2020
0000868671-20-000019	/s/ Sheli L. Babb on behalf of Sherry L. Cladouhos	19-FEB-2020
0001127602-20-006483	/s/ David Gosling, Attorney-in-Fact	18-FEB-2020
0001439222-20-000019	/s/ William Cook as attorney-in-fact for Carman Alenson	19-FEB-2020
0001209191-20-010624	/s/James H Hunter, IV Attorney-In-Fact	19-FEB-2020
0001127602-20-006482	/s/ Aaron Diamond, attorney-in-fact for Mr. Michael Sheresky	19-FEB-2020
0001209191-20-010621	/s/ Blair F. Petrillo, Attorney-in-Fact	19-FEB-2020
0001638599-20-000195	/s/Warren Sutherland by Power of Attorney	19-FEB-2020
0001240679-20-000002	Patrick J. Kinney, Jr., as attorney-in-fact for R. Jeffrey Bailly	19-FEB-2020
0001388038-20-000010	/s/ Michael A. Pollner, Attorney-in-Fact	19-FEB-2020
0001209191-20-010620	/s/James H Hunter, IV Attorney-In-Fact	19-FEB-2020
0001127602-20-006479	David G. Leitch / Michael P. Lapp POA	19-FEB-2020
0001650962-20-000011	/s/ Joel H. Horn, as Attorney-in-Fact	19-FEB-2020
0001127602-20-006478	/s/ David Gosling, Attorney-in-Fact	19-FEB-2020
0001439222-20-000018	/s/ William Cook, as Attorney-in-fact for Christopher Bowden	19-FEB-2020
0001437749-20-003032	/s/ Mark A. Menghini, as Attorney-in-Fact for Kenneth L. Young	19-FEB-2020
0001127602-20-006477	/s/ Alane P. Barnes, by power of attorney	19-FEB-2020
0001463172-20-000080	/s/ Hasani Caraway, as Attorney-in-Fact for Elena Gomez	19-FEB-2020
0001758554-20-000028	/s/ Alex Hsu	19-FEB-2020
0001209191-20-010618	/s/James H Hunter, IV Attorney-In-Fact	19-FEB-2020
0001127602-20-006475	/s/ Aaron Diamond, attorney-in-fact for Mr. Jon J. Moses	19-FEB-2020
0001209191-20-010617	/s/ Jane E. Magnuson, Attorney-in-Fact	19-FEB-2020
0001209191-20-010616	/s/ Blair F. Petrillo, Attorney-in-Fact	19-FEB-2020
0001567619-20-004314	Nathaniel A. Vitan, Attorney-in-Fact	19-FEB-2020
0001439222-20-000017	/s/ William Cook, as Attorney-in-fact for Jacqualyn Fouse	19-FEB-2020
0001209191-20-010615	/s/ Fredrik J. Eliasson	19-FEB-2020
0001638599-20-000192	/s/Warren Sutherland by Power of Attorney	19-FEB-2020
0001209191-20-010614	Yoonie Y. Chang, Attorney-in-Fact for Aneel Zaman	19-FEB-2020
0001209191-20-010613	/s/ Eric S. Eissenstat, Attorney-In-Fact	19-FEB-2020
0001127602-20-006474	/s/ David Gosling, Attorney-in-Fact	19-FEB-2020
0001209191-20-010611	/s/James H Hunter, IV Attorney-In-Fact	19-FEB-2020
0001021561-20-000013	/s/ Gregory Belliston as Attorney-in-Fact for Ryan S. Napierski	19-FEB-2020
0001127602-20-006471	Kathleen A. Knox / Michael P. Lapp POA	19-FEB-2020
0001439222-20-000016	/s/ William Cook as attorney-in-fact for Andrew Hirsch	19-FEB-2020
0000868671-20-000017	/s/ Sheli L. Babb for James M. English	19-FEB-2020
0001562180-20-001362	/s/ Stephanie R. Maschmeier	19-FEB-2020
0001179110-20-001847	Carol H. Forsyte, on behalf of Gregory B.Willis, Executive Vice President and Chief Financial Officer (Power of Attorney On File)	19-FEB-2020
0001127602-20-006469	/s/ David Gosling, Attorney-in-Fact	19-FEB-2020
0001209191-20-010606	/s/James H Hunter, IV Attorney-In-Fact	19-FEB-2020
0001127602-20-006468	/s/ Aaron Diamond, attorney-in-fact for Mr. Roland A. Hernandez	19-FEB-2020
0001179110-20-001846	Carol H. Forsyte, on behalf of Steven F. Udvar-Hazy, Executive Chairman of the Board of Directors (Power of Attorney On File)	19-FEB-2020
0001439222-20-000015	/s/ William Cook, as Attorney in Fact for David Schenkein	19-FEB-2020
0001209191-20-010605	/s/ Blair F. Petrillo, Attorney-in-Fact	19-FEB-2020
0001650962-20-000009	/s/ Joel H. Horn	19-FEB-2020
0001209191-20-010604	/s/ Jose J. Quintana, Attorney-in-fact	19-FEB-2020
0001179110-20-001845	Carol H. Forsyte, on behalf of John D. Poerschke, Executive Vice President (Power of Attorney On File)	19-FEB-2020
0001021561-20-000011	/s/ Gregory Belliston as Attorney-in-Fact for Ritch N. Wood	19-FEB-2020
0000049826-20-000046	Michael R. Zimmerman, by Janet O. Love, Chief Governance Counsel & Assistant Secretary, Attorney-In-Fact on File	19-FEB-2020
0001043604-20-000017	By: Robert Mobassaly: Attorney in Fact For: Rami Rahim	19-FEB-2020
0000857855-20-000008	Rebecca J. Keith, as Attorney in Fact	19-FEB-2020
0001043604-20-000016	By: Robert Mobassaly: Attorney in Fact For: Manoj Leelanivas	19-FEB-2020
0001209191-20-010602	/s/James H Hunter, IV Attorney-In-Fact	19-FEB-2020
0001127602-20-006465	Geoffrey S. Greener / Michael P. Lapp POA	19-FEB-2020
0000049826-20-000045	Sharon Szafranski by Janet O. Love, Chief Governance Counsel & Assistant Secretary, Attorney-In-Fact POA on File	19-FEB-2020
0001043604-20-000015	By: Robert Mobassaly: Attorney in Fact For: Kenneth B. Miller	19-FEB-2020
0001127602-20-006464	/s/ David Gosling, Attorney-in-Fact	19-FEB-2020
0001359841-20-000038	Joia M. Johnson, attorney-in-fact	30-JAN-2020
0001043604-20-000014	By: Robert Mobassaly: Attorney in Fact For: Brian Michael Martin	19-FEB-2020
0000049826-20-000044	Randall J. Scheuneman by Janet O. Love, Chief Governance Counsel & Assistant Secretary, Attorney-In-Fact POA on File	19-FEB-2020
0000899243-20-005058	/s/ Blake C. Williams	14-FEB-2020
0001043604-20-000013	By: Robert Mobassaly: Attorney in Fact For: Anand S. Athreya	19-FEB-2020
0001179110-20-001844	Carol H. Forsyte, on behalf of John L. Plueger, Chief Executive Officer and President   (Power of Attorney On File)	19-FEB-2020
0001359841-20-000037	Joia M. Johnson, attorney-in-fact	30-JAN-2020
0000049826-20-000043	Ernest Scott Santi by Janet O. Love, Chief Governance Counsel & Assistant Secretary, Attorney-In-Fact POA on File	19-FEB-2020
0001209191-20-010601	/s/ Jane E. Magnuson, Attorney-in-Fact	19-FEB-2020
0001127602-20-006463	/s/ Aaron Diamond, attorney-in-fact for Mr. Michael Dornemann	19-FEB-2020
0001209191-20-010600	Shirley X. Li, Attorney-in-Fact for John M. Wall	19-FEB-2020
0001246991-20-000084	/s/ Kelli A. DiLuglio, as Attorney-in-Fact	19-FEB-2020
0001209191-20-010599	/S/ Mauro Ferrari	19-FEB-2020
0001359841-20-000036	Joia M. Johnson, attorney-in-fact	30-JAN-2020
0001209191-20-010597	/s/James H Hunter, IV	19-FEB-2020
0000049826-20-000042	Christopher A. O'Herlihy, by Janet O. Love, Chief Governance Counsel & Assistant Secretary, Attorney-In-Fact on File	19-FEB-2020
0001179110-20-001843	Carol H.  Forsyte on behalf of Grant A. Levy, Executive Vice President (Power of Attorney On File)	19-FEB-2020
0001209191-20-010596	/s/ Eric S. Eissenstat, Attorney-In-Fact	19-FEB-2020
0001799551-20-000021	Carrie A. Benedict POA for Douglas M. Schosser	19-FEB-2020
0001463172-20-000078	/s/ Hasani Caraway, Attorney-in-Fact for John Geschke	19-FEB-2020
0001246991-20-000083	/s/ Kelli A. DiLuglio, as Attorney-in-Fact	19-FEB-2020
0001359841-20-000035	/s/ Joia M. Johnson, attorney in fact	30-JAN-2020
0001021561-20-000009	/s/ Gregory Belliston as Attorney-in-Fact for D. Matthew Dorny	19-FEB-2020
0000920465-20-000034	/s/ Ryan Murr, as attorney-in-fact for Darryl Wellinghoff	19-FEB-2020
0000049826-20-000041	Mary K. Lawler, by Janet O. Love, Chief Governance Counsel & Assistant Secretary, Attorney-In-Fact, POA on File	19-FEB-2020
0001799551-20-000020	Carrie A. Benedict POA for Kevin T. Ryan	19-FEB-2020
0001127602-20-006461	/s/ David Gosling, Attorney-in-Fact	19-FEB-2020
0001359841-20-000034	Joia M. Johnson, attorney-in-fact	30-JAN-2020
0001209191-20-010594	/s/ Laura Donovan By Attorney-in-Fact Laura Donovan	19-FEB-2020
0000920465-20-000033	/s/ Ryan Murr, as attorney-in-fact for Lakhmir Chawla	19-FEB-2020
0000049826-20-000040	Steven L. Martindale by Janet O. Love, Chief Governance Counsel & Assistant Secretary, Attorney-In-Fact POA on File	19-FEB-2020
0001799551-20-000019	Carrie A. Benedict POA for Andrew J. Paine III	19-FEB-2020
0001359841-20-000033	Joia M. Johnson, attorney-in-fact	30-JAN-2020
0000868671-20-000015	/s/ Sheli L. Babb on behalf of Craig A. Langel	19-FEB-2020
0001127602-20-006459	/s/ S. Wade Sheek by Power of Attorney	19-FEB-2020
0000920465-20-000032	/s/ Ryan Murr, as attorney-in-fact for James Rolke	19-FEB-2020
0001209191-20-010591	/s/ Laura Donovan By Attorney-in-Fact Laura Donovan	19-FEB-2020
0000049826-20-000039	Lei Zhang Schlitz, by Janet O. Love, Chief Governance Counsel & Assistant Secretary, Attorney-In-Fact on File	19-FEB-2020
0001209191-20-010590	/s/James H Hunter, IV Attorney-In-Fact	19-FEB-2020
0001179110-20-001842	Carol H. Forsyte, on behalf of Kishore Korde, Executive Vice President, Marketing (Power of Attorney On File)	19-FEB-2020
0001799551-20-000018	Carrie A. Benedict POA for Beth E. Mooney	19-FEB-2020
0001359841-20-000032	Joia M. Johnson, attorney-in-fact	30-JAN-2020
0001127602-20-006457	Paul M. Donofrio / Michael P. Lapp POA	19-FEB-2020
0001681915-20-000001	/s/ Richard J. Tobin by Ivonne M. Cabrera, Attorney-in-fact	19-FEB-2020
0001555280-20-000111	/s/ Katherine H. Walden, as Attorney-in-Fact	19-FEB-2020
0000049826-20-000038	Michael M. Larsen by Janet O. Love, Chief Governance Counsel & Assistant Secretary, Attorney-in-Fact, POA on File.	19-FEB-2020
0001799551-20-000017	Carrie A. Benedict POA for Mark W. Midkiff	19-FEB-2020
0001359841-20-000031	Joia M. Johnson, attorney in fact	30-JAN-2020
0001594466-20-000035	/s/ Matt Gallagher, by Colin Roberts, as Attorney-in-Fact	19-FEB-2020
0001209191-20-010588	/s/ Laura Donovan By Attorney-in-Fact Laura Donovan	19-FEB-2020
0000049826-20-000037	John R. Hartnett, by Janet O. Love, Chief Governance Counsel & Assistant Secretary, Attorney-In-Fact on File	19-FEB-2020
0001463172-20-000076	/s/ Hasani Caraway via Power-of-Attorney for InaMarie Johnson	19-FEB-2020
0001799551-20-000016	Carrie A. Benedict POA for Angela G. Mago	19-FEB-2020
0001021561-20-000007	/s/ Gregory Belliston as Attorney-in-Fact for Mark Lawrence	19-FEB-2020
0001359841-20-000030	Joia M. Johnson	30-JAN-2020
0001638599-20-000190	/s/Warren Sutherland	19-FEB-2020
0001179110-20-001841	Carol H. Forsyte, on behalf of Alex A. Khatibi, Executive Vice President (Power of Attorney On File)	19-FEB-2020
0001127602-20-006456	/s/ David Gosling, Attorney-in-Fact	19-FEB-2020
0001127602-20-006455	/s/ S. Scott Luton, attorney-in-fact	19-FEB-2020
0000049826-20-000036	Norman D. Finch Jr., by Janet O. Love, Chief Governance Counsel & Assistant Secretary, Attorney-In Fact POA on File.	19-FEB-2020
0001799551-20-000015	Carrie A. Benedict POA for Donald R. Kimble	19-FEB-2020
0001562180-20-001361	/s/ John Casagrande, attorney-in-fact for Marguerite Kondracke	19-FEB-2020
0001209191-20-010587	/s/James H Hunter, IV Attorney-In-Fact	19-FEB-2020
0001359841-20-000029	Joia M. Johnson, attorney-in-fact	30-JAN-2020
0001104659-20-022858	/s/ Taylor Gary	19-FEB-2020
0001158172-20-000011	/s/ Carol DiBattiste, Attorney-in-Fact	19-FEB-2020
0000049826-20-000035	T. Kenneth Escoe by Janet O. Love, Chief Governance Counsel & Assistant Secretary, Attorney-In-Fact POA on File	19-FEB-2020
0001359841-20-000028	Joia M. Johnson, attorney-in-fact	30-JAN-2020
0001799551-20-000014	Carrie A. Benedict POA for Clark H. Khayat	19-FEB-2020
0001104659-20-022857	/s/ Andrew Ahlborn	19-FEB-2020
0000899243-20-005055	/s/ Robert M. Roosa, by Blake C. Williams as Attorney-in-Fact	14-FEB-2020
0001209191-20-010586	/s/ Darren J. Milliken	19-FEB-2020
0000049826-20-000034	Axel Beck by Janet O. Love, Chief Governance Counsel & Assistant Secretary, Attorney-In-Fact POA on File	19-FEB-2020
0001179110-20-001840	Carol H. Forsyte, Executive Vice President, General Counsel, Corporate Secretary and Chief Compliance Officer	19-FEB-2020
0001127602-20-006453	Sheri B. Bronstein / Michael P. Lapp POA	19-FEB-2020
0001594466-20-000034	/s/ Colin Roberts	19-FEB-2020
0001758554-20-000027	/s/ George Kao	19-FEB-2020
0001799551-20-000013	Carrie A. Benedict POA for Amy G. Brady	19-FEB-2020
0001127602-20-006452	/s/ S. Wade Sheek by Power of Attorney	19-FEB-2020
0001209191-20-010585	/s/ Laura Donovan By Attorney-in-Fact: Laura Donovan	19-FEB-2020
0001209191-20-010584	/s/James H Hunter, IV Attorney-In-Fact	19-FEB-2020
0001127602-20-006451	/s/ Karen S. Lynch	19-FEB-2020
0001209191-20-010583	/s/ Darren J. Milliken, by power of attorney	19-FEB-2020
0001209191-20-010582	Alicia G. Powell, Attorney-in-Fact for Steven C. Van Wyk	19-FEB-2020
0001463172-20-000074	/s/ Hasani Caraway via Power-of-Attorney for Jeff J. Titterton	19-FEB-2020
0001209191-20-010581	/s/ Laura Donovan By Attorney-in-Fact Laura Donovan	19-FEB-2020
0001127602-20-006450	/s/ David Gosling	19-FEB-2020
0001799551-20-000012	Carrie A. Benedict POA for Christopher M. Gorman	19-FEB-2020
0001209191-20-010579	/s/ Laura Donovan By Attorney-in-Fact: Laura Donovan	19-FEB-2020
0001179110-20-001839	Carol H. Forsyte, on behalf of Jie Chen,  Managing Director, Asia (Power of Attorney On File)	19-FEB-2020
0001209191-20-010578	/s/ Jane E. Magnuson, Attorney-in-Fact	19-FEB-2020
0001209191-20-010577	/s/ Darren J. Milliken, by power of attorney	19-FEB-2020
0001209191-20-010576	Alicia G. Powell, Attorney-in-Fact for Joseph E. Rockey	19-FEB-2020
0001758554-20-000026	/s/ Kevin S Bauer	19-FEB-2020
0001540041-20-000005	By: Winston King, Attorney in Fact For: Marcus S. Ryu	19-FEB-2020
0001209191-20-010575	Shirley X. Li, Attorney-in-Fact for Chin-Chi Teng	19-FEB-2020
0001179110-20-001838	Carol H. Forsyte on behalf of Marc H. Baer, Executive Vice President (Power of Attorney on File)	19-FEB-2020
0001127602-20-006448	/s/ S. Wade Sheek by Power of Attorney	19-FEB-2020
0001021561-20-000005	/s/ Gregory Belliston as Attorney-in-Fact for Joseph Y. Chang	19-FEB-2020
0001594466-20-000033	/s/ Bryan Sheffield, by Colin Roberts, as Attorney-in-Fact	19-FEB-2020
0001127602-20-006447	Rudolf A. Bless / Michael P. Lapp POA	19-FEB-2020
0001209191-20-010574	/s/ Jose J. Quintana, Attorney-in-fact	19-FEB-2020
0001209191-20-010573	/s/ Darren J. Milliken, by power of attorney	19-FEB-2020
0001127602-20-006446	/s/ David Gosling, Attorney-in-Fact	19-FEB-2020
0001799551-20-000011	Carrie A. Benedict POA for Brian L. Fishel	19-FEB-2020
0001209191-20-010572	Alicia G. Powell, Attorney-in-Fact for Robert Q. Reilly	19-FEB-2020
0000002488-20-000021	/s/Paul Darren Grasby	19-FEB-2020
0001209191-20-010570	/s/ Laura Donovan By Attorney-in-Fact: Laura Donovan	19-FEB-2020
0001209191-20-010569	Alicia G. Powell, Attorney-in-Fact for E. William Parsley III	19-FEB-2020
0000899243-20-005053	/s/ Ben M. Brigham, by Blake C. Williams as Attorney-in-Fact	14-FEB-2020
0001799551-20-000009	Carrie A. Benedict POA for Trina M. Evans	19-FEB-2020
0001209191-20-010568	/s/ Eric S. Eissenstat, Attorney-In-Fact	19-FEB-2020
0000868671-20-000013	/s/ Ron J. Copher	19-FEB-2020
0001799551-20-000008	Carrie A. Benedict POA for Victor B. Alexander	19-FEB-2020
0001209191-20-010566	/s/ Laura Donovan By Attorney-in-Fact: Laura Donovan	19-FEB-2020
0001555280-20-000110	/s/ Katherine H. Walden, as Attorney-in-Fact	19-FEB-2020
0001773229-20-000010	Amy Moss, by power of attorney	19-FEB-2020
0001179110-20-001835	/s/ Steven Santora, Attorney in Fact	19-FEB-2020
0000892712-20-000107	Peter J. Wilder (pursuant to Power of Attorney filed previously)	19-FEB-2020
0001127602-20-006443	/s/ David Gosling, Attorney-in-Fact	19-FEB-2020
0001799551-20-000007	Carrie A. Benedict POA for Craig T. Beazer	19-FEB-2020
0001127602-20-006442	/s/ S. Scott Luton, attorney-in-fact	19-FEB-2020
0001209191-20-010565	/s/ Laura Donovan By Attorney-in-Fact Laura Donovan	19-FEB-2020
0001594466-20-000032	/s/ Ryan Dalton, by Colin Roberts, as Attorney-in-Fact	19-FEB-2020
0001127602-20-006441	Catherine P. Bessant / Michael P. Lapp POA	19-FEB-2020
0001021561-20-000003	/s/ Gregory Belliston as Attorney-in-Fact for James D. Thomas	19-FEB-2020
0001179110-20-001830	/s/ David F. Duvick, as Attorney-in-Fact for Machiel Duijser	19-FEB-2020
0001209191-20-010563	Alicia G. Powell, Attorney-in-Fact for Michael P. Lyons	19-FEB-2020
0001209191-20-010561	/s/ Laura Donovan By Attorney-in-Fact Laura Donovan	19-FEB-2020
0001594466-20-000031	/s/ Stephanie Reed, by Colin Roberts as Attorney-in-Fact	19-FEB-2020
0001127602-20-006439	Dean C. Athanasia / Michael P. Lapp POA	19-FEB-2020
0001209191-20-010560	/s/ Omar White, Attorney-in-Fact	19-FEB-2020
0001209191-20-010559	Alicia G. Powell, Attorney-in-Fact for Karen L. Larrimer	19-FEB-2020
0001209191-20-010558	/s/ Laura Donovan By Attorney-in-Fact: Laura Donovan	19-FEB-2020
0001209191-20-010557	/s/ Eric S. Eissenstat, Attorney-In-Fact	19-FEB-2020
0001127602-20-006438	/s/ S. Scott Luton, attorney-in-fact	19-FEB-2020
0001209191-20-010556	Andrew Chew, Attorney-in-fact for Csaba Sverha	19-FEB-2020
0000899243-20-005050	/s/ Kari A. Potts	14-FEB-2020
0000892712-20-000106	Peter J. Wilder (pursuant to Power of Attorney filed previously)	19-FEB-2020
0001209191-20-010555	Alicia G. Powell, Attorney-in-Fact for Gregory H. Kozich	19-FEB-2020
0000868671-20-000011	/s/ Sheli L. Babb on behalf of Douglas J. McBride	19-FEB-2020
0001209191-20-010554	/s/ Omar White, Attorney-in-Fact	19-FEB-2020
0001709078-20-000001	/s/ David J. Malinas by Alison M. Rhoten, Attorney-in-fact	19-FEB-2020
0001463172-20-000071	/s/ Hasani Caraway via Power-of-Attorney for Norman Gennaro	19-FEB-2020
0001209191-20-010552	Shirley X. Li, Attorney-in-Fact for Surendra Babu Mandava	19-FEB-2020
0001301787-20-000004	/s/ Natali T. Mayo, Attorney-in-Fact	19-FEB-2020
0001127602-20-006437	Brian T. Moynihan / Michael P. Lapp POA	19-FEB-2020
0001614094-20-000009	By: Roberta S Cohen Attorney-in-Fact For: Brad Anderson	19-FEB-2020
0001209191-20-010551	Andrew Chew, Attorney-in-fact for Csaba Sverha	19-FEB-2020
0000093751-20-000678	/s/ Shannon C. Stanley, Attorney in fact	19-FEB-2020
0001782599-20-000001	/s/ Ryan Paulson by Alison M. Rhoten, Attorney-in-fact	19-FEB-2020
0001209191-20-010550	/s/ Omar White, Attorney-in-Fact	19-FEB-2020
0000093751-20-000677	/s/ Shannon C. Stanley, Attorney-in-fact	19-FEB-2020
0000892712-20-000105	Peter J. Wilder (pursuant to Power of Attorney filed previously)	19-FEB-2020
0001555280-20-000109	/s/ Katherine H. Walden, as Attorney-in-Fact	19-FEB-2020
0000093751-20-000676	/s/ Shannon C. Stanley, Attorney-in-fact	19-FEB-2020
0001660483-20-000002	Peter Hennessey by Power of Attorney	19-FEB-2020
0001209191-20-010547	Alicia G. Powell, Attorney-in-Fact for Stacy M. Juchno	19-FEB-2020
0000093751-20-000675	/s/ Shannon C. Stanley, Attorney-in-fact	19-FEB-2020
0001127602-20-006436	/s/ Daniel R. Waltcher as Attorney-in-Fact for Laurence Fink	19-FEB-2020
0001567619-20-004310	/s/ Christopher Kortum, Attorney-in-Fact for Patrick E. Beans, as Special Holdings Direction Adviser under the Amandla MK Trust, pursuant to a POA previously filed	19-FEB-2020
0001567619-20-004310	/s/ Christopher Kortum, Attorney-in-Fact for Patrick E. Beans, as Special Holdings Direction Adviser, pursuant to a POA previously filed	19-FEB-2020
0001127602-20-006435	/s/ S. Scott Luton, attorney-in-fact	19-FEB-2020
0001209191-20-010546	/s/ Omar White, Attorney-in-Fact	19-FEB-2020
0000093751-20-000674	/s/ Shannon C. Stanley Attorney-in-fact	19-FEB-2020
0001225208-20-002768	James L. Chosy for Derek J. White	19-FEB-2020
0000093751-20-000673	/s/ Shannon C. Stanley, Attorney-in-fact	19-FEB-2020
0001713192-20-000002	Peter Hennessey by Power of Attorney	19-FEB-2020
0001463172-20-000069	/s/ Hasani Caraway, Attorney-in-Fact for Adrian McDermott.	19-FEB-2020
0001707806-20-000001	/s/ Girish Juneja by Alison M. Rhoten, Attorney-in-fact	19-FEB-2020
0001437749-20-003028	/s/ J. Leland Strange	19-FEB-2020
0000868671-20-000009	/s/ Sheli L. Babb on behalf of Dallas I. Herron	19-FEB-2020
0000093751-20-000672	/s/ Shannon C. Stanley, Attorney-in-fact	19-FEB-2020
0001758554-20-000025	/s/ David E. Weigand	19-FEB-2020
0001209191-20-010545	Alicia G. Powell, Attorney-in-Fact for Gregory B. Jordan	19-FEB-2020
0000093751-20-000671	/s/ Shannon C. Stanley, Attorney-in-fact	19-FEB-2020
0001209191-20-010544	/s/ Omar White, Attorney-in-Fact	19-FEB-2020
0000093751-20-000670	/s/ Shannon C. Stanley, Attorney-in-fact	19-FEB-2020
0001225208-20-002767	James L. Chosy for Timothy A. Welsh	19-FEB-2020
0000892712-20-000104	Peter J. Wilder (pursuant to Power of Attorney filed previously)	19-FEB-2020
0000093751-20-000669	/s/ Shannon C. Stanley, Attorney-in-fact	19-FEB-2020
0001209191-20-010543	Alicia G. Powell, Attorney-in-Fact for Vicki C. Henn	19-FEB-2020
0001666700-20-000007	Peter Hennessey by Power of Attorney	19-FEB-2020
0001209191-20-010542	Yoonie Y. Chang, Attorney-in-Fact for Anirudh Devgan	19-FEB-2020
0000093751-20-000668	/s/ Shannon C. Stanley, Attorney-in-fact	19-FEB-2020
0001494787-20-000001	/s/ Rafael Cruz	19-FEB-2020
0001209191-20-010541	/s/ Omar White, Attorney-in-Fact	19-FEB-2020
0000093751-20-000667	/s/ Shannon C. Stanley, Attorney-in-fact	19-FEB-2020
0001225208-20-002766	James L. Chosy for Jeffry H. von Gillern	19-FEB-2020
0001127602-20-006433	/s/ S. Scott Luton, attorney-in-fact	19-FEB-2020
0001209191-20-010540	Andrew Chew, Attorney-in-fact for Toh-Seng Ng	19-FEB-2020
0000093751-20-000666	/s/ Shannon C. Stanley, Attorney-in-fact	19-FEB-2020
0001209191-20-010538	Alicia G. Powell, Attorney-in-Fact for Michael J. Hannon	19-FEB-2020
0001661031-20-000001	Peter Hennessey by Power of Attorney	19-FEB-2020
0000093751-20-000665	/s/ Shannon C. Stanley, Attorney-in-fact	19-FEB-2020
0001104659-20-022849	/s/ Sarah Romano, Attorney-in-Fact*	19-FEB-2020
0001174567-20-000018	Thomas J. Shaw	19-FEB-2020
0000899243-20-005046	/s/ Troy Ignelzi, Attorney-in-Fact	19-FEB-2020
0000892712-20-000103	Peter J. Wilder (pursuant to Power of Attorney filed previously)	19-FEB-2020
0000093751-20-000664	/s/ Shannon C. Stanley, Attorney-in-fact	19-FEB-2020
0001104659-20-022848	/s/ Sarah Romano	19-FEB-2020
0001209191-20-010537	/s/ Omar White, Attorney-in-Fact	19-FEB-2020
0001209191-20-010536	/s/ Scott M. Wilson as Attorney-in-Fact for David B. Powers	19-FEB-2020
0001104659-20-022847	/s/ Sarah Romano, Attorney-in-Fact*	19-FEB-2020
0000093751-20-000663	/s/ Shannon C. Stanley, Attorney-in-fact	19-FEB-2020
0001463172-20-000067	/s/ Hasani Caraway, Attorney-in-Fact for Mikkel Svane	19-FEB-2020
0001777486-20-000002	Peter Hennessey by Power of Attorney	19-FEB-2020
0001104659-20-022846	/s/ Sarah Romano, Attorney-in-Fact*	19-FEB-2020
0001023731-20-000033	Cheriese M. Dickman, Attorney-In-Fact for Bryan R Martin	19-FEB-2020
0001209191-20-010535	/s/ Bruce Posey, by power of attorney for Melissa B. Fisher	19-FEB-2020
0001104659-20-022845	/s/ Sarah Romano, Attorney-in-Fact*	19-FEB-2020
0001209191-20-010534	/s/ Omar White, Attorney-in-Fact	19-FEB-2020
0000868671-20-000007	/s/ Sheli L. Babb for Annie M. Goodwin	19-FEB-2020
0001209191-20-010533	Alicia G. Powell, Attorney-in-Fact for William S. Demchak	19-FEB-2020
0000899243-20-005045	/s/ Troy Ignelzi, Attorney-in-Fact	19-FEB-2020
