ACCESSION_NUMBER	DERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	EXERCISE_DATE	EXERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001104659-24-079303	1859628	Class B Common Stock			F1				F1		F1	Class A Common Stock		6928408.0				6928408.0				I		See footnote	F14
0001104659-24-079303	1859630	Class B Common Stock			F1				F1		F1	Class A Common Stock		2478738.0				2478738.0				I		See footnote	F16
0000014693-24-000102	1798150	Stock Appreciation Right		69.87				01-MAY-2026		30-APR-2033		Class  B Common		1677.0								D			
0000014693-24-000102	1798147	Stock Appreciation Right		53.88				01-MAY-2022		30-APR-2029		Class  B Common		2735.0								D			
0000014693-24-000102	1798148	Stock Appreciation Right		70.24				01-MAY-2024		30-APR-2031		Class  B Common		2055.0								D			
0000014693-24-000102	1798149	Stock Appreciation Right		73.61				01-MAY-2025		30-APR-2032		Class  B Common		1935.0								D			
0001013762-24-000261	1780421	Class B Ordinary Shares	F1		F1				F1		F1	Class A Ordinary Shares		5750000.0	F2							D	F2, F3		
0001709442-24-000058	1883907	Stock Option, Common Stock, $0.0001 par value		25.62				01-APR-2022		01-FEB-2029		Common Stock, $0.0001 par value		2088.0								D	F3		
0001709442-24-000058	1883905	Stock Option, Common Stock, $0.0001 par value		21.55				01-APR-2022		01-JAN-2027		Common Stock, $0.0001 par value		2088.0								D	F3		
0001709442-24-000058	1883906	Stock Option, Common Stock, $0.0001 par value		27.29				01-APR-2022		01-FEB-2028		Common Stock, $0.0001 par value		2088.0								D	F3		
0001709442-24-000058	1883904	Stock Option, Common Stock, $0.0001 par value		21.55				01-APR-2022		28-FEB-2026		Common Stock, $0.0001 par value		5221.0								D	F3		
0001709442-24-000058	1883903	Stock Option, Common Stock, $0.0001 par value		19.15				01-APR-2022		18-DEC-2025		Common Stock, $0.0001 par value		2088.0								D	F3		
0001709442-24-000058	1883902	Stock Option, Common Stock, $0.0001 par value		17.24				01-APR-2022		08-DEC-2024		Common Stock, $0.0001 par value		2088.0								D	F3		
0001709442-24-000058	1883908	Stock Option, Common Stock, $0.0001 par value		26.81				01-APR-2022		01-MAR-2030		Common Stock, $0.0001 par value		2088.0								D	F4		
0001709442-24-000058	1883909	Stock Option, Common Stock, $0.0001 par value		24.9				01-APR-2022		01-MAR-2031		Common Stock, $0.0001 par value		2088.0								D	F4		
0001709442-24-000057	1936292	Stock Option, Common Stock, $0.0001 par value		19.72				20-JUL-2021	F2	20-JUL-2027		Common Stock, $0.0001 par value		7553.0								D			
0001709442-24-000057	1936294	Stock Option, Common Stock, $0.0001 par value		32.54				14-MAY-2022	F3	14-MAY-2031		Common Stock, $0.0001 par value		1785.0								D			
0001709442-24-000057	1936293	Stock Option, Common Stock, $0.0001 par value		18.62				14-MAY-2024	F2	14-MAY-2030		Common Stock, $0.0001 par value		3247.0								D			
0001709442-24-000056	1785691	Stock Option, Common Stock, $0.0001 par value		19.72				20-JUL-2021	F1	20-JUL-2027		Common Stock, $0.0001 par value		55514.0								D			
0001709442-24-000055	1969577	Stock Option, Common Stock, $0.0001 par value		20.65				27-JAN-2024	F1	27-JAN-2030		Common Stock, $0.0001 par value		67140.0								D			
0001709442-24-000053	1878955	Stock Option, Common Stock, $0.0001 par value		32.54				14-MAY-2022	F3	14-MAY-2031		Common Stock, $0.0001 par value		4464.0								D			
0001709442-24-000053	1878954	Stock Option, Common Stock, $0.0001 par value		18.62				14-MAY-2024	F2	14-MAY-2030		Common Stock, $0.0001 par value		8118.0								D			
0001709442-24-000053	1878953	Stock Option, Common Stock, $0.0001 par value		20.65				13-NOV-2023	F2	13-NOV-2029		Common Stock, $0.0001 par value		3949.0								D			
0001709442-24-000052	1721542	Stock Option, Common Stock, $0.0001 par value		32.54				14-MAY-2022	F3	14-MAY-2031		Common Stock, $0.0001 par value		6250.0								D			
0001709442-24-000052	1721541	Stock Option, Common Stock, $0.0001 par value		18.62				14-MAY-2024	F2	14-MAY-2030		Common Stock, $0.0001 par value		8118.0								D			
0001709442-24-000052	1721540	Stock Option, Common Stock, $0.0001 par value		20.49				09-MAY-2022	F2	09-MAY-2028		Common Stock, $0.0001 par value		7215.0								D			
0001709442-24-000052	1721539	Stock Option, Common Stock, $0.0001 par value		19.72				20-JUL-2021	F2	20-JUL-2027		Common Stock, $0.0001 par value		24169.0								D			
0001709442-24-000051	1781140	Stock Option, Common Stock, $0.0001 par value		32.54				15-MAY-2022	F3	14-MAY-2031		Common Stock, $0.0001 par value		6250.0								D			
0001709442-24-000051	1781138	Stock Option, Common Stock, $0.0001 par value		19.72				20-JUL-2021	F2	20-JUL-2027		Common Stock, $0.0001 par value		31722.0								D			
0001709442-24-000051	1781139	Stock Option, Common Stock, $0.0001 par value		18.62				14-MAY-2024	F2	14-MAY-2030		Common Stock, $0.0001 par value		11365.0								D			
0001709442-24-000050	1722547	Stock Option, Common Stock, $0.0001 par value		19.72				20-JUL-2021	F1	20-JUL-2027		Common Stock, $0.0001 par value		135952.0								D			
0001709442-24-000048	1703482	Stock Option, Common Stock, $0.0001 par value		20.49				14-FEB-2022	F1	14-FEB-2028		Common Stock, $0.0001 par value		187590.0								D			
0000908834-24-000179	1850056	Warrant (Right to Buy)		4.13				26-JUL-2024		26-JUL-2029		Common Stock		28500.0				28500.0				I		By Jack W. Schuler Living Trust	F2
0000908834-24-000179	1850057	Warrant (Right to Buy)		4.13				25-AUG-2022		26-JAN-2029		Common Stock		8888.0				8888.0				I		By Jack W. Schuler Living Trust	F2
0000950170-24-083000	1860071	12.0% Convertible Note due 2029			F3			01-JUL-2024		01-JUL-2029		Common Stock		5952381.0								I		See footnote	F1, F2
0000950170-24-083000	1860070	Warrant (right to buy)		0.01				18-JUL-2023		18-JUL-2030		Common Stock		4936483.0								I		See footnote	F1, F2
0000950170-24-082998	1725491	12.0% Convertible Note due 2029			F3			01-JUL-2024		01-JUL-2029		Common Stock		5952381.0								I		See footnote	F2, F1
0000950170-24-082998	1725490	Warrant (right to buy)		0.01				18-JUL-2023		18-JUL-2030		Common Stock		4936483.0								I		See footnote	F2, F1
0001601830-24-000101	1874470	Stock Option (Right to Buy)		11.4					F6	04-FEB-2032		Class A Common Stock		0.0				116684.0				D			
0001601830-24-000101	1874469	Stock Option (Right to Buy)		11.4				04-FEB-2022		04-FEB-2032		Class A Common Stock		0.0				3914.0				D			
0001601830-24-000101	1874468	Stock Option (Right to Buy)		2.22					F5	03-MAR-2030		Class A Common Stock		0.0				685177.0				D			
0001601830-24-000101	1874472	Stock Option (Right to Buy)		10.09					F8	09-FEB-2034		Class A Common Stock		0.0				348380.0				D			
0001601830-24-000101	1874471	Stock Option (Right to Buy)		8.55					F7	01-FEB-2033		Class A Common Stock		0.0				404857.0				D			
0000950170-24-082989	1936421	Stock Option (Right to Buy)		29.33					F8	01-MAR-2033		Class A Common Stock		32175.0								D			
0000950170-24-082989	1936422	Stock Option (Right to Buy)		72.35					F9	05-JAN-2034		Class A Common Stock		28900.0								D			
0000950170-24-082989	1936420	Stock Option (Right to Buy)		27.85					F7	06-JAN-2033		Class A Common Stock		32452.0								D			
0000950170-24-082989	1936419	Stock Option (Right to Buy)		18.93					F6	04-JAN-2032		Class A Common Stock		18281.0								D			
0000950170-24-082989	1936418	Stock Option (Right to Buy)		6.89					F5	29-APR-2031		Class A Common Stock		3258.0								D			
0000950170-24-082989	1936415	Stock Option (Right to Buy)		0.65					F2	25-MAY-2030		Class A Common Stock		5914.0								D			
0000950170-24-082989	1936416	Stock Option (Right to Buy)		0.87					F3	15-DEC-2030		Class A Common Stock		9627.0								D			
0000950170-24-082989	1936417	Stock Option (Right to Buy)		1.08					F4	16-FEB-2031		Class A Common Stock		8085.0								D			
0001726978-24-000062	1957165	Employee Stock Options (right to buy)		80.97					F5	02-JAN-2034		Class A Common Stock		65000.0								D			
0001726978-24-000062	1957164	Employee Stock Options (right to buy)		35.25					F4	03-JAN-2033		Class A Common Stock		50000.0								D			
0001726978-24-000062	1957163	Employee Stock Options (right to buy)		48.15					F3	13-MAY-2032		Class A Common Stock		7666.0								D			
0001726978-24-000062	1957162	Employee Stock Options (right to buy)		130.22					F2	03-JAN-2032		Class A Common Stock		25000.0								D			
0001726978-24-000062	1957161	Employee Stock Options (right to buy)		40.88					F1	01-APR-2030		Class A Common Stock		12000.0								D			
0001514416-24-000129	1777982	Restricted Stock Units			F2				F4		F4	Class A Common Stock		47127.0								D			
0001514416-24-000129	1777980	Restricted Stock Units			F2				F1		F1	Class A Common Stock		22111.0								D			
0001514416-24-000129	1777981	Restricted Stock Units			F2				F3		F3	Class A Common Stock		12919.0								D			
0000950170-24-082976	1845693	Stock Option (Right to Buy)		5.53				11-MAR-2019		11-MAR-2026		Common Stock		21970.0								D			
0000950170-24-082976	1845691	Stock Option (Right to Buy)		7.64				09-JUN-2018		09-JUN-2025		Common Stock		12935.0								D			
0000950170-24-082976	1845692	Stock Option (Right to Buy)		7.64				09-JUN-2018		09-JUN-2025		Common Stock		12935.0								D			
0000950170-24-082973	1760917	Senior Secured Convertible Promissory Note			F8, F9, F7, F10				F5		F5	Common Stock		30526740.0	F8, F7, F5							I		See Footnotes	F4, F1, F3
0000950170-24-082973	1760918	Senior Secured Convertible Promissory Note			F8, F9, F7, F10				F6		F6	Common Stock		2806594.0	F6, F8, F7							I		See Footnotes	F4, F2, F3
0001415889-24-019483	1766093	Stock Options (right to buy)		50.41					F1	01-FEB-2028		Common Stock		4339.0				4339.0				D			
0001050825-24-000120	1784525	Class B Common Stock			F2				F3		F1	Class A Common Stock		2216114.0				2216114.0				I		By trust	F4
0001934737-24-000032	1799811	OPTIONS		0.01				12-JUL-2024		12-JAN-2029		COMMON		5000000.0				10000000.0	F2			D			
0001934737-24-000032	1799808	WARRANTS		0.01				30-MAY-2022		30-MAY-2027		COMMON		15000000.0				15000000.0				D			
0001934737-24-000032	1799809	WARRANTS		0.01				25-APR-2024		25-APR-2034		COMMON		25000000.0				40000000.0	F1			D			
0001934737-24-000032	1799810	OPTIONS		0.01				12-JAN-2024		12-JAN-2029		COMMON		5000000.0				5000000.0				D			
0001437749-24-022558	1748844	Stock Options		10.0				14-JUN-2019		14-JUN-2029		Common Stock		30000.0	F5			30000.0	F5			D			
0001437749-24-022558	1748845	Warrants		10.0				03-JAN-2019		03-JAN-2029		Common Stock		60000.0				60000.0				D			
0001593968-24-000955	1832109	Series C Warrant			F1				F1		F1	Series C Preferred Stock		48.0								I		Trust	
0001750219-24-000031	1831232	OPTIONS		0.01				12-JUL-2024		12-JAN-2029		COMMON		5000000.0				10000000.0	F2			D			
0001750219-24-000031	1831231	OPTIONS		0.01				12-JAN-2024		12-JAN-2029		COMMON		5000000.0				5000000.0				D			
0001750219-24-000031	1831230	WARRANTS		0.01				25-APR-2024		25-APR-2034		COMMON		25000000.0				35000000.0	F1			D			
0001750219-24-000031	1831229	WARRANTS		0.01				30-MAY-2022		30-MAY-2027		COMMON		10000000.0				10000000.0				D			
0001940272-24-000005	1827282	Common Warrant (Common Stock)		3.0				25-SEP-2023		25-SEP-2028		Common Stock		1268195.0	F5							I		By: ADAR1 Partners	F2, F1, F3
0001940272-24-000005	1827283	Pre-Paid Warrant (Common Stock)		0.0				25-SEP-2023			F4	Common Stock		913631.0	F4							I		By: ADAR1 Partners	F2, F1, F3
0001628280-24-031657	1836954	Phantom Units			F2				F3		F3	Common Stock		4006.0								D			
0001628280-24-031657	1836953	Phantom Units			F2				F1		F1	Common Stock		3390.0								D			
0001628280-24-031657	1836955	Phantom Units			F2				F4		F4	Common Stock		2158.0								D			
0001585521-24-000162	1914652	Restricted Stock Units			F3				F7		F7	Class A Common Stock		38011.0				38011.0				D			
0001585521-24-000162	1914651	Restricted Stock Units			F3				F6		F6	Class A Common Stock		25263.0				25263.0				D			
0001585521-24-000160	1873946	Restricted Stock Units			F3				F6		F6	Class A Common Stock		1711.0				1711.0				D			
0001585521-24-000158	1759868	Class B Common Stock			F9				F9		F9	Class A Common Stock		22527492.0				22527492.0				I		See footnote	F1
0001585521-24-000156	1779466	Employee Stock Option (right to buy)		3.77					F11	24-SEP-2028		Class B Common Stock	F12	100000.0				100000.0				D			
0000950103-24-009860	1905271	Class B Common Stock	F23		F23				F23		F23	Class A Common Stock		244782799.0				244782799.0				I		By CZI Holdings, LLC	F24
0000950103-24-009860	1905272	Class B Common Stock	F23		F23				F23		F23	Class A Common Stock		3388197.0				3388197.0				I		By Mark Zuckerberg, Trustee Of The Mark Zuckerberg Trust Dated July 7, 2006	F25
0000950103-24-009860	1905275	Class B Common Stock	F23		F23				F23		F23	Class A Common Stock		50000000.0				50000000.0				I		By Chan Zuckerberg Holdings II, LLC	F28
0000950103-24-009860	1905274	Class B Common Stock	F23		F23				F23		F23	Class A Common Stock		12000000.0				12000000.0				I		By CZI Holdings I, LLC	F27
0000950103-24-009860	1905273	Class B Common Stock	F23		F23				F23		F23	Class A Common Stock		34344500.0				34344500.0				I		By Chan Zuckerberg Holdings, LLC	F26
0000950103-24-009859	1778503	Class B Common Stock	F21		F21				F21		F21	Class A Common Stock		34344500.0				34344500.0				I		By Chan Zuckerberg Holdings, LLC	F24
0000950103-24-009859	1778502	Class B Common Stock	F21		F21				F21		F21	Class A Common Stock		3388197.0				3388197.0				I		By Mark Zuckerberg, Trustee Of The Mark Zuckerberg Trust Dated July 7, 2006	F23
0000950103-24-009859	1778501	Class B Common Stock	F21		F21				F21		F21	Class A Common Stock		244782799.0				244782799.0				I		By CZI Holdings, LLC	F22
0000950103-24-009859	1778505	Class B Common Stock	F21		F21				F21		F21	Class A Common Stock		50000000.0				50000000.0				I		By Chan Zuckerberg Holdings II, LLC	F26
0000950103-24-009859	1778504	Class B Common Stock	F21		F21				F21		F21	Class A Common Stock		12000000.0				12000000.0				I		By CZI Holdings I, LLC	F25
0000950103-24-009858	1789019	Class B Common Stock	F22		F22				F22		F22	Class A Common Stock		50000000.0				50000000.0				I		By Chan Zuckerberg Holdings II, LLC	F27
0000950103-24-009858	1789015	Class B Common Stock	F22		F22				F22		F22	Class A Common Stock		244782799.0				244782799.0				I		By CZI Holdings, LLC	F23
0000950103-24-009858	1789017	Class B Common Stock	F22		F22				F22		F22	Class A Common Stock		34344500.0				34344500.0				I		By Chan Zuckerberg Holdings, LLC	F25
0000950103-24-009858	1789018	Class B Common Stock	F22		F22				F22		F22	Class A Common Stock		12000000.0				12000000.0				I		By CZI Holdings I, LLC	F26
0000950103-24-009858	1789016	Class B Common Stock	F22		F22				F22		F22	Class A Common Stock		3388197.0				3388197.0				I		By Mark Zuckerberg, Trustee Of The Mark Zuckerberg Trust Dated July 7, 2006	F24
0000950170-24-082815	1972924	Class A Units			F10				F10		F10	Class A Common Stock		51802896.0				51802896.0				D		Ernest Irrevocable 2004 Trust III	
0000950170-24-082815	1972925	Class A Units			F11				F11		F11	Class A Common Stock		14792526.0				14792526.0				I		Ernest C. Garcia III Multi-Generational Trust III	
0000950170-24-082815	1972927	Class A Units			F13				F13		F13	Class A Common Stock		10000000.0				10000000.0				I			
0000950170-24-082815	1972926	Class A Units			F12				F12		F12	Class A Common Stock		14940000.0				14940000.0				I		ECG II SPE, LLC	
0001225208-24-007396	1715299	Employee Stock Option (Right to Buy)		152.89				28-FEB-2019	F1	07-MAR-2028		Common Stock, $.01 Par Value		899.0								D			
0001225208-24-007396	1715304	Employee Stock Option (Right to Buy)		294.61				01-MAR-2024	F3	22-FEB-2033		Common Stock, $.01 Par Value		518.0								D			
0001225208-24-007396	1715303	Employee Stock Option (Right to Buy)		227.02				01-MAR-2023	F2	23-FEB-2032		Common Stock, $.01 Par Value		704.0								D			
0001225208-24-007396	1715305	Employee Stock Option (Right to Buy)		336.48				01-MAR-2025	F4	28-FEB-2034		Common Stock, $.01 Par Value		447.0								D			
0001225208-24-007396	1715302	Employee Stock Option (Right to Buy)		213.8				01-MAR-2022	F1	24-FEB-2031		Common Stock, $.01 Par Value		614.0								D			
0001225208-24-007396	1715301	Employee Stock Option (Right to Buy)		192.02				26-FEB-2021	F1	26-FEB-2030		Common Stock, $.01 Par Value		644.0								D			
0001225208-24-007396	1715300	Employee Stock Option (Right to Buy)		183.44				27-FEB-2020	F1	27-FEB-2029		Common Stock, $.01 Par Value		471.0								D			
0000865752-24-000068	1968871	Restricted Stock Units			F1				F2		F3	Common Stock			F4			3592.0				D			
0000865752-24-000067	1985297	Restricted Stock Units			F1				F2		F3	Common Stock			F4			3592.0				D			
0000865752-24-000066	1861201	Restricted Stock Units			F2				F3		F4	Common Stock			F1			3592.0				D			
0000865752-24-000065	1790608	Restricted Stock Units			F1				F2		F3	Common Stock			F4			3592.0				D			
0001062993-24-013645	1980281	Stock Options (Right to Buy)		61.51					F1	26-OCT-2033		Common Stock		3937.0				3937.0				D			
0001062993-24-013645	1980280	Stock Options (Right to Buy)		73.94				26-OCT-2023		27-OCT-2032		Common Stock		3460.0				3460.0				D			
0001062993-24-013645	1980279	Stock Options (Right to Buy)		128.81				27-OCT-2022		28-OCT-2031		Common Stock		2532.0				2532.0				D			
0001062993-24-013645	1980278	Stock Options (Right to Buy)		63.92				28-OCT-2021		29-OCT-2030		Common Stock		6028.0				6028.0				D			
0001062993-24-013645	1980277	Stock Options (Right to Buy)		50.41				24-OCT-2020		24-OCT-2029		Common Stock		8044.0				8044.0				D			
0001062993-24-013645	1980276	Stock Options (Right to Buy)		44.96				24-OCT-2019		25-OCT-2028		Common Stock		7592.0				7592.0				D			
0001062993-24-013645	1980275	Stock Options (Right to Buy)		31.26				25-OCT-2018		27-OCT-2027		Common Stock		12500.0				12500.0				D			
0001062993-24-013645	1980273	Stock Options (Right to Buy)		21.84				29-OCT-2016		28-OCT-2025		Common Stock		17040.0				17040.0				D			
0001062993-24-013645	1980274	Stock Options (Right to Buy)		25.3				26-OCT-2017		26-OCT-2026		Common Stock		15940.0				15940.0				D			
0001423774-24-000212	1941115	Class B Common Stock			F5				F5		F5	Class A Common Stock		7371703.0				7371703.0				I		By 70 Thirty Trust	F6
0001423774-24-000212	1941116	Class B Common Stock			F5				F5		F5	Class A Common Stock		640542.0				640542.0				I		By The Next Left Trust	F7
0000779152-24-000048	1831908	Vested Performance Shares			F5				F5		F5	Common Stock		30.0								D			
0000779152-24-000048	1831905	Restricted Stock Units			F2				F1		F1	Common Stock		182.0								D			
0000779152-24-000048	1831906	Restricted Stock Units			F2				F3		F3	Common Stock		346.0								D			
0000779152-24-000048	1831907	Restricted Stock Units			F2				F4		F4	Common Stock		652.0								D			
0001225208-24-007385	1713888	FY2022 RSUs		0.0					F1		F1	Common Stock		860.0								D			
0001225208-24-007385	1713889	FY2023 RSUs		0.0					F1		F1	Common Stock		444.0								D			
0001225208-24-007385	1713890	FY2024 RSUs June 2024		0.0					F2		F2	Common Stock		2509.0								D			
0001225208-24-007385	1713894	Stock Option (Right to Buy)		198.3				15-FEB-2025		15-FEB-2034		Common Stock		1396.0	F6							D			
0001225208-24-007385	1713893	Stock Option (Right to Buy)		144.84				14-FEB-2025		14-FEB-2032		Common Stock		892.0	F5							D			
0001225208-24-007385	1713892	Stock Option (Right to Buy)		144.67				15-FEB-2025		15-FEB-2033		Common Stock		1463.0	F4							D			
0001225208-24-007385	1713891	FY2024 RSUs October 2023		0.0					F3		F3	Common Stock		406.0								D			
0001585521-24-000150	1977277	Restricted Stock Units			F3				F9		F9	Class A Common Stock		16290.0				16290.0				D			
0001585521-24-000150	1977276	Restricted Stock Units			F3				F8		F8	Class A Common Stock		10827.0				10827.0				D			
0001213900-24-060256	1771850	Class B Ordinary Shares			F1				F1		F1	Class A Ordinary Shares		66666.0								D			
0001213900-24-060254	1968197	Class B Ordinary Shares			F1				F1		F1	Class A Ordinary Shares		66666.0								D			
0001213900-24-060252	1758388	Class B Ordinary Shares			F1				F1		F1	Class A Ordinary Shares		66666.0								D			
0001213900-24-060251	1835947	Class B Ordinary Shares	F1		F1				F1		F1	Class A Ordinary Shares		7466669.0	F2							D	F3, F2		
0001493152-24-026691	1815631	Restricted Stock Unit	F1		F1				F1		F1	Class A Common Stock		989481.0								D			
0001127602-24-020255	1876183	Non-qualified Stock Option (Right to Buy)		49.7				25-JAN-2025	F1	25-JAN-2034		Common Stock		16400.0								D			
0001127602-24-020255	1876182	Non-qualified Stock Option (Right to Buy)		55.47				26-JAN-2024	F1	26-JAN-2033		Common Stock		2400.0								D			
0000950170-24-082539	1974246	Stock Option (Right to Buy)		17.6					F1	10-APR-2033		Common Stock		250.0								D			
0001660134-24-000117	1813516	Class B Common Stock			F1				F1		F1	Class A Common Stock		1139387.0				1139387.0				I			
0001660134-24-000117	1813517	Class B Common Stock			F1				F1		F1	Class A Common Stock		129376.0				129376.0				I			
0001660134-24-000117	1813518	Class B Common Stock			F1				F1		F1	Class A Common Stock		257668.0				257668.0				I			
0001660134-24-000117	1813507	Employee Stock Option (Right to Buy)		8.97					F5	29-JUL-2026		Class B Common Stock		988852.0				988852.0				D		By Trust	
0001660134-24-000117	1813508	Employee Stock Option (Right to Buy)		39.21					F5	21-MAR-2028		Class A Common Stock		114000.0				114000.0				D		By Trust	
0001660134-24-000117	1813509	Employee Stock Option (Right to Buy)		82.16					F5	24-MAR-2029		Class A Common Stock		71547.0				71547.0				D		By Trust	
0001660134-24-000117	1813510	Employee Stock Option (Right to Buy)		142.47					F5	14-APR-2030		Class A Common Stock		41673.0				41673.0				D			
0001660134-24-000117	1813511	Employee Stock Option (Right to Buy)		274.96					F5	21-APR-2031		Class A Common Stock		13263.0				13263.0				D			
0001660134-24-000117	1813512	Employee Stock Option (Right to Buy)		274.96					F5	21-APR-2031		Class A Common Stock		26527.0				26527.0				D			
0001660134-24-000117	1813513	Restricted Stock Units			F6				F7		F7	Class A Common Stock		5549.0				5549.0				D			
0001660134-24-000117	1813514	Restricted Stock Units			F6				F8		F8	Class A Common Stock		5897.0				5897.0				D			
0001660134-24-000117	1813515	Restricted Stock Units			F6				F9		F9	Class A Common Stock		2832.0				2832.0				D			
0001225208-24-007377	1833525	Restricted Share Units	F1		F2				F2		F2	Class B common stock		797.0								D			
0001225208-24-007377	1833526	Restricted Share Units	F1		F3			01-MAR-2023	F3		F3	Class B common stock		1743.0								D			
0001225208-24-007377	1833527	Restricted Share Units	F1		F4			01-MAR-2024	F4		F4	Class B common stock		5421.0								D			
0001225208-24-007377	1833528	Restricted Share Units	F1		F5			01-MAR-2025	F5		F5	Class B common stock		15158.0								D			
0001569187-24-000106	1876552	LTIP Units			F4, F6				F4, F6		F4, F6	Common Stock		9626.0				9626.0				D			
0001569187-24-000106	1876551	Common Units			F4, F3				F4, F3		F4, F3	Common Stock		91.0				91.0				I			
0001569187-24-000106	1876550	Common Units			F4, F3				F4, F3		F4, F3	Common Stock		39347.0				39347.0				I		By Limited Partnership	F5
0001569187-24-000106	1876549	Common Units			F4, F3				F4, F3		F4, F3	Common Stock		1142394.0				1142394.0				D		By Spouse	F2
0001569187-24-000105	1768356	LTIP Units			F3, F2				F3, F2		F3, F2	Common Stock		4981.0				4981.0				D			
0001327811-24-000146	1793097	Class B Common Stock			F3, F4				F3, F4		F3, F4	Class A Common Stock		8126443.0				8126443.0				D			
0001327811-24-000146	1793096	Class B Common Stock			F3, F4				F3, F4		F3, F4	Class A Common Stock		5000.0				5000.0				I		By Minor Child	
0001618756-24-000126	1959433	Option (Right to Buy)		58.44					F1	22-FEB-2028		Common Shares		40000.0				40000.0				D			
0001618756-24-000126	1959434	Option (Right to Buy)		64.75					F1	21-FEB-2029		Common Shares		30000.0				30000.0				D			
0001618756-24-000126	1959435	Option (Right to Buy)		66.31				21-FEB-2025		20-FEB-2030		Common Shares		56000.0				56000.0				D			
0001618756-24-000125	1806206	Exchangeable Units	F1		F1				F1		F1	Common Shares		5413.0				5413.0				D			
0001618756-24-000125	1806207	Option (Right to Buy)		56.92					F2	04-MAY-2027		Common Shares		200000.0				200000.0				D			
0001618756-24-000124	1980915	Option (Right to Buy)		66.31	F3			21-FEB-2025		21-FEB-2030		Common Shares		15000.0				15000.0				D			
0001618756-24-000124	1980914	Option (Right to Buy)		63.64	F1				F2	03-AUG-2028		Common Shares		60000.0				60000.0				D			
0001618756-24-000123	1741383	Option (Right to Buy)		66.31				21-FEB-2025		20-FEB-2030		Common Shares		25000.0				25000.0				D			
0001618756-24-000123	1741380	Exchangeable Units			F1				F1		F1	Common Shares		52965.0				52965.0				D			
0001618756-24-000123	1741381	Option (Right to Buy)		33.67					F2	25-FEB-2026		Common Shares		70000.0				70000.0				D			
0001618756-24-000123	1741382	Option (Right to Buy)		56.92					F2	04-MAY-2027		Common Shares		50000.0				50000.0				D			
0001618756-24-000122	1972991	Option (Right to Buy)		55.55					F2	23-FEB-2027		Common Shares		80000.0				80000.0				D			
0001618756-24-000122	1972992	Option (Right to Buy)		66.31				21-FEB-2025		20-FEB-2030		Common Shares		20000.0				20000.0				D			
0001618756-24-000121	1705123	Option (Right to Buy)		58.44					F2	23-FEB-2028		Common Shares		30000.0				30000.0				D			
0001618756-24-000121	1705122	Option (Right to Buy)		55.55					F2	24-FEB-2027		Common Shares		20000.0				20000.0				D			
0001618756-24-000121	1705121	Exchangeable Units	F1		F1				F1		F1	Common Shares		431.0				431.0				D			
0001618756-24-000121	1705124	Option (Right to Buy)		66.31				21-FEB-2025		21-FEB-2030		Common Shares		20000.0				20000.0				D			
0001618756-24-000120	1717527	Exchangeable Units	F1		F1				F1		F1	Common Shares		9098.0				9098.0				D			
0001618756-24-000120	1717529	Option (Right to Buy)		55.55					F2	23-FEB-2027		Common Shares		20000.0				20000.0				D			
0001618756-24-000120	1717528	Option (Right to Buy)		33.67					F2	25-FEB-2026		Common Shares		50000.0				50000.0				D			
0001618756-24-000118	1866438	Option (Right to Buy)		58.44					F2	22-FEB-2028		Common Shares		10000.0				10000.0				D			
0001618756-24-000118	1866437	Option (Right to Buy)		55.55					F2	23-FEB-2027		Common Shares		10000.0				10000.0				D			
0001618756-24-000118	1866440	Option (Right to Buy)		66.31				21-FEB-2025		20-FEB-2030		Common Shares		7500.0				7500.0				D			
0001618756-24-000118	1866439	Option (Right to Buy)		64.75					F2	21-FEB-2029		Common Shares		30000.0				30000.0				D			
0001618756-24-000118	1866436	Exchangeable Units	F1		F1				F1		F1	Common Shares		205.0				205.0				D			
0001618756-24-000116	1735431	Option (Right to Buy)		66.74				21-NOV-2027		20-NOV-2032		Common Shares		2000000.0				2000000.0				D			
0001120437-24-000105	1910937	Series A Common Shares			F2				F2		F2	Common Shares		76784.0	F1							I		By Voting Trust	
0001628280-24-031511	1930222	Restricted Performance Stock Rights			F4				F4		F4	Common Stock		5126.0	F5							D			
0001628280-24-031511	1930221	Restricted Stock Rights			F2				F2		F2	Common Stock		2215.0	F3							D			
0001628280-24-031507	1746792	Restricted Stock Units			F2				F1		F1	Common Stock		40047.0								D			
0001628280-24-031507	1746793	Performance-Based Restricted Stock Units			F4				F3		F3	Common Stock		180214.0								D			
0001628280-24-031506	1914877	Performance-Based Restricted Stock Units			F4				F3		F3	Common Stock		187014.0								D			
