ACCESSION_NUMBER	DERIV_TRANS_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_DATE	TRANS_DATE_FN	DEEMED_EXECUTION_DATE	DEEMED_EXECUTION_DATE_FN	TRANS_FORM_TYPE	TRANS_CODE	EQUITY_SWAP_INVOLVED	EQUITY_SWAP_TRANS_CD_FN	TRANS_TIMELINESS	TRANS_TIMELINESS_FN	TRANS_SHARES	TRANS_SHARES_FN	TRANS_TOTAL_VALUE	TRANS_TOTAL_VALUE_FN	TRANS_PRICEPERSHARE	TRANS_PRICEPERSHARE_FN	TRANS_ACQUIRED_DISP_CD	TRANS_ACQUIRED_DISP_CD_FN	EXCERCISE_DATE	EXCERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001104659-24-063356	3180842	Option		0.53		02-JAN-2024				4	A	0				10000.0				0.53		A			F1	01-JAN-2034		Common Stock		10000.0				33525.0				D			
0000038725-24-000115	3188701	stock units			F1	16-MAY-2024				4	A	0				150.25				100.36		A			F1		F1	common stock		150.25				60467.85				D			
0001104659-24-063354	2841324	Option		0.53		02-JAN-2024				4	A	0				10000.0				0.53		A			F1	01-JAN-2034		Common Stock		10000.0				33525.0				D			
0000038725-24-000113	3054475	stock units			F1	16-MAY-2024				4	A	0				107.31				100.36		A			F1		F1	common stock		107.31				43187.44				D			
0000038725-24-000111	3269881	stock units			F1	16-MAY-2024				4	A	0				98.95				100.36		A			F1		F1	common stock		98.95				39821.85				D			
0001127602-24-015980	3017999	Restricted Stock Units			F2	17-MAY-2024				4	M	0				1519.64				0.0		D			F1		F1	Common Stock		1519.64				1456.47				D			
0000038725-24-000109	3023700	stock units			F1	16-MAY-2024				4	A	0				28.87				100.36		A			F1		F1	common stock		28.87				11616.69				D			
0000038725-24-000107	2723965	stock units			F1	16-MAY-2024				4	A	0				6.01				100.36		A			F1		F1	common stock		6.01				2418.15				D			
0001718939-24-000101	3024403	Grants		0.0		16-MAY-2024				4	M	0				2040.0				0.0		D		30-NOV-2023			F2	Class A Common Stock, par value $0.01 per share		2040.0				12789.0				D			
0001718939-24-000101	3024407	Grants		0.0		16-MAY-2024				4	M	0				2953.0				0.0		D		31-MAR-2024			F2	Class A Common Stock, par value $0.01 per share		2953.0				3406.0				D			
0001718939-24-000101	3024406	Grants		0.0		16-MAY-2024				4	M	0				2183.0				0.0		D		29-FEB-2024			F2	Class A Common Stock, par value $0.01 per share		2183.0				6359.0				D			
0001718939-24-000101	3024405	Grants		0.0		16-MAY-2024				4	M	0				2072.0				0.0		D		31-JAN-2024			F2	Class A Common Stock, par value $0.01 per share		2072.0				8542.0				D			
0001718939-24-000101	3024404	Grants		0.0		16-MAY-2024				4	M	0				2175.0				0.0		D		31-DEC-2023			F2	Class A Common Stock, par value $0.01 per share		2175.0				10614.0				D			
0000764180-24-000071	2905889	Phantom Stock Units			F3	16-MAY-2024				4	A	0				326.0	F4			46.06	F6	A			F5		F5	Common Stock		326.0				11172.0	F7			D			
0001104659-24-063340	2688603	Series B Cumulative Convertible Preferred Stock		0.9		16-MAY-2024				4	P	0				38889.0	F1			90.0		A			F2, F1		F2, F1	Common Stock		3888900.0				164446.0	F3			I		By Trust	F3
0001127602-24-015976	2724685	Restricted Stock Units			F2	17-MAY-2024				4	M	0				1519.64				0.0		D			F1		F1	Common Stock		1519.64				22106.73				D			
0000950170-24-062270	3128436	PUT Option (Obligation to Buy)		1.0		17-MAY-2024				4	X	false				1719600.0				0.0		D		08-APR-2024		17-MAY-2024		Common Stock		1719600.0				340000.0				I		By Crescent River LLC	
0000950170-24-062270	3128437	PUT Option (Obligation to Buy)		1.0		17-MAY-2024				4	X	false				340000.0				0.0		D		10-APR-2024		17-MAY-2024		Common Stock		340000.0				0.0				I		By Crescent River LLC	
0001127602-24-015974	2696978	Restricted Stock Units			F2	17-MAY-2024				4	M	0				1519.64				0.0		D			F1		F1	Common Stock		1519.64				13284.68				D			
0000950170-24-062268	2648795	Restricted Stock Units			F1	16-MAY-2024				4	A	false				1150.0				0.0		A			F1		F1	Common Stock		1150.0				1150.0				D			
0001127602-24-015972	2847803	Restricted Stock Units			F2	17-MAY-2024				4	M	0				1519.64				0.0		D			F1		F1	Common Stock		1519.64				1456.47				D			
0000950170-24-062264	3261530	Restricted Stock Units			F1	18-MAY-2024				4	M	false				8000.0				0.0		D		18-MAY-2024		18-MAY-2024		Common Stock		8000.0				0.0				D			
0001127602-24-015968	2944472	Restricted Stock Units			F3	16-MAY-2024				4	M	0				332.0					F3	D			F4		F4	Common Stock		332.0				4312.0				D			
0001127602-24-015966	2659821	Restricted Stock Units			F3	16-MAY-2024				4	M	0				415.0					F3	D			F4		F4	Common Stock		415.0				5391.0				D			
0001127602-24-015964	2816780	Restricted Stock Units			F3	16-MAY-2024				4	M	0				510.0					F3	D			F4		F4	Common Stock		510.0				6630.0				D			
0001127602-24-015962	2980103	Restricted Stock Units			F4	16-MAY-2024				4	M	0				933.0					F4	D			F5		F5	Common Stock		933.0				12127.0				D			
0000950170-24-062234	2838930	Restricted Stock			F3	16-MAY-2024				4	A	false				2255.0				0.0		A			F4		F4	Common Stock		2255.0				2255.0				D			
0000950170-24-062234	2838929	Restricted Stock Units			F3	16-MAY-2024				4	M	false				2392.0				0.0		D			F1		F1	Common Stock		2392.0				0.0				D			
0000950170-24-062228	3264415	Restricted Stock Units			F2	16-MAY-2024				4	M	false				1278.0				0.0		D			F1		F1	Common Stock		1278.0				0.0				D			
0000950170-24-062228	3264416	Restricted Stock Units			F2	16-MAY-2024				4	A	false				1337.0				0.0		A			F3		F3	Common Stock		1337.0				1337.0				D			
0000950170-24-062224	2675014	Restricted Stock Units			F1	16-MAY-2024				4	A	false				1337.0				0.0		A			F2		F2	Common Stock		1337.0				1337.0				D			
0000950170-24-062218	2696971	Restricted Stock Units			F2	16-MAY-2024				4	M	false				1419.0				0.0		D			F1		F1	Common Stock		1419.0				0.0				D			
0000950170-24-062218	2696972	Restricted Stock Units			F2	16-MAY-2024				4	A	false				1337.0				0.0		A			F3		F3	Common Stock		1337.0				1337.0				D			
0000950170-24-062210	2924946	Restricted Stock Units			F2	16-MAY-2024				4	M	false				1419.0				0.0		D			F1		F1	Common Stock		1419.0				0.0				D			
0000950170-24-062210	2924947	Restricted Stock			F2	16-MAY-2024				4	A	false				1337.0				0.0		A			F3		F3	Common Stock		1337.0				1337.0				D			
0000950170-24-062205	3214176	Restricted Stock Units			F2	16-MAY-2024				4	A	false				1337.0				0.0		A			F3		F3	Common Stock		1337.0				1337.0				D			
0000950170-24-062205	3214175	Restricted Stock Units			F2	16-MAY-2024				4	M	false				1419.0				0.0		D			F1		F1	Common Stock		1419.0				0.0				D			
0000950170-24-062199	2696062	Restricted Stock Units			F2	16-MAY-2024				4	M	false				1419.0				0.0		D			F1		F1	Common Stock		1419.0				0.0				D			
0000950170-24-062199	2696063	Restricted Stock Units			F2	16-MAY-2024				4	A	false				1337.0				0.0		A			F3		F3	Common Stock		1337.0				1337.0				D			
0000950170-24-062195	2979902	Restricted Stock Units			F1	16-MAY-2024				4	A	false				1337.0				0.0		A			F2		F2	Common Stock		1337.0				1337.0				D			
0001001250-24-000056	3008553	Restricted Stock Units (Share Payout)	F3		F1	17-MAY-2024				4	M	0				787.0					F1	D			F4	17-MAY-2024		Class A Common Stock		787.0				0.0				D			
0001415889-24-013686	3107711	Non-Qualified Stock Options		10.32		07-MAY-2024				4	A	0				77519.0				0.0		A			F2	07-MAY-2034		Common Stock		77519.0				77519.0				D			
0001225208-24-006239	2844747	Stock Option (Right-to-Buy)		163.43		17-MAY-2024				4	M	0				2160.0				0.0		D		04-APR-2022		04-APR-2029		Common		2160.0				0.0				D			
0001225208-24-006239	2844746	Stock Option (Right-to-Buy)		109.09		17-MAY-2024				4	M	0				970.0				0.0		D		04-APR-2019		04-APR-2026		Common		970.0				0.0				D			
0001225208-24-006239	2844745	Stock Option (Right-to-Buy)		160.1		17-MAY-2024				4	M	0				1300.0				0.0		D		03-APR-2021		03-APR-2028		Common		1300.0				0.0				D			
0001225208-24-006239	2844744	Stock Option (Right-to-Buy)		149.72		17-MAY-2024				4	M	0				1000.0				0.0		D		03-APR-2020		03-APR-2027		Common		1000.0				0.0				D			
0001718939-24-000099	2899355	Restricted Stock Units		0.0	F3	16-MAY-2024				4	M	0				68856.0				0.0		D		02-JAN-2024		10-MAY-2024		Class A Common Stock, par value $0.01 per share		68856.0				222603.0				D			
0001718939-24-000097	2643810	Restricted Stock Units		0.0	F2	16-MAY-2024				4	M	0				771.0				0.0		D		02-JAN-2023			F3	Class A Common Stock, par value $0.01 per share		771.0				5397.0				D			
0001718939-24-000097	2643811	Restricted Stock Units		0.0	F2	16-MAY-2024				4	M	0				771.0				0.0		D		02-JAN-2023			F3	Class A Common Stock, par value $0.01 per share		771.0				4626.0				D			
0001718939-24-000097	2643812	Restricted Stock Units		0.0	F2	16-MAY-2024				4	M	0				771.0				0.0		D		02-JAN-2023			F3	Class A Common Stock, par value $0.01 per share		771.0				3855.0				D			
0001718939-24-000097	2643813	Restricted Stock Units		0.0	F2	16-MAY-2024				4	M	0				771.0				0.0		D		02-JAN-2023			F3	Class A Common Stock, par value $0.01 per share		771.0				3084.0				D			
0001718939-24-000097	2643790	Restricted Stock Units		0.0	F2	16-MAY-2024				4	M	0				771.0				0.0		D		02-JAN-2022			F3	Class A Common Stock, par value $0.01 per share		771.0				20817.0				D			
0001718939-24-000097	2643791	Restricted Stock Units		0.0	F2	16-MAY-2024				4	M	0				771.0				0.0		D		02-JAN-2022			F3	Class A Common Stock, par value $0.01 per share		771.0				20046.0				D			
0001718939-24-000097	2643792	Restricted Stock Units		0.0	F2	16-MAY-2024				4	M	0				771.0				0.0		D		02-JAN-2022			F3	Class A Common Stock, par value $0.01 per share		771.0				19275.0				D			
0001718939-24-000097	2643793	Restricted Stock Units		0.0	F2	16-MAY-2024				4	M	0				771.0				0.0		D		02-JAN-2022			F3	Class A Common Stock, par value $0.01 per share		771.0				18504.0				D			
0001718939-24-000097	2643794	Restricted Stock Units		0.0	F2	16-MAY-2024				4	M	0				771.0				0.0		D		02-JAN-2022			F3	Class A Common Stock, par value $0.01 per share		771.0				17733.0				D			
0001718939-24-000097	2643795	Restricted Stock Units		0.0	F2	16-MAY-2024				4	M	0				771.0				0.0		D		02-JAN-2022			F3	Class A Common Stock, par value $0.01 per share		771.0				16962.0				D			
0001718939-24-000097	2643796	Restricted Stock Units		0.0	F2	16-MAY-2024				4	M	0				771.0				0.0		D		02-JAN-2022			F3	Class A Common Stock, par value $0.01 per share		771.0				16191.0				D			
0001718939-24-000097	2643797	Restricted Stock Units		0.0	F2	16-MAY-2024				4	M	0				771.0				0.0		D		02-JAN-2022			F3	Class A Common Stock, par value $0.01 per share		771.0				15420.0				D			
0001718939-24-000097	2643798	Restricted Stock Units		0.0	F2	16-MAY-2024				4	M	0				771.0				0.0		D		02-JAN-2022			F3	Class A Common Stock, par value $0.01 per share		771.0				14649.0				D			
0001718939-24-000097	2643799	Restricted Stock Units		0.0	F2	16-MAY-2024				4	M	0				771.0				0.0		D		02-JAN-2022			F3	Class A Common Stock, par value $0.01 per share		771.0				13878.0				D			
0001718939-24-000097	2643800	Restricted Stock Units		0.0	F2	16-MAY-2024				4	M	0				771.0				0.0		D		02-JAN-2022			F3	Class A Common Stock, par value $0.01 per share		771.0				13107.0				D			
0001718939-24-000097	2643801	Restricted Stock Units		0.0	F2	16-MAY-2024				4	M	0				771.0				0.0		D		02-JAN-2023			F3	Class A Common Stock, par value $0.01 per share		771.0				12336.0				D			
0001718939-24-000097	2643809	Restricted Stock Units		0.0	F2	16-MAY-2024				4	M	0				771.0				0.0		D		02-JAN-2023			F3	Class A Common Stock, par value $0.01 per share		771.0				6168.0				D			
0001718939-24-000097	2643808	Restricted Stock Units		0.0	F2	16-MAY-2024				4	M	0				771.0				0.0		D		02-JAN-2023			F3	Class A Common Stock, par value $0.01 per share		771.0				6939.0				D			
0001718939-24-000097	2643807	Restricted Stock Units		0.0	F2	16-MAY-2024				4	M	0				771.0				0.0		D		02-JAN-2023			F3	Class A Common Stock, par value $0.01 per share		771.0				7710.0				D			
0001718939-24-000097	2643806	Restricted Stock Units		0.0	F2	16-MAY-2024				4	M	0				771.0				0.0		D		02-JAN-2023			F3	Class A Common Stock, par value $0.01 per share		771.0				8481.0				D			
0001718939-24-000097	2643805	Restricted Stock Units		0.0	F2	16-MAY-2024				4	M	0				771.0				0.0		D		02-JAN-2023			F3	Class A Common Stock, par value $0.01 per share		771.0				9252.0				D			
0001718939-24-000097	2643804	Restricted Stock Units		0.0	F2	16-MAY-2024				4	M	0				771.0				0.0		D		02-JAN-2023			F3	Class A Common Stock, par value $0.01 per share		771.0				10023.0				D			
0001718939-24-000097	2643802	Restricted Stock Units		0.0	F2	16-MAY-2024				4	M	0				771.0				0.0		D		02-JAN-2023			F3	Class A Common Stock, par value $0.01 per share		771.0				11565.0				D			
0001718939-24-000097	2643803	Restricted Stock Units		0.0	F2	16-MAY-2024				4	M	0				771.0				0.0		D		02-JAN-2023			F3	Class A Common Stock, par value $0.01 per share		771.0				10794.0				D			
0001718939-24-000095	2743396	Restricted Stock Units		0.0	F3	16-MAY-2024				4	M	0				41444.0				0.0		D		02-JAN-2024		10-MAY-2025		Class A Common Stock, par value $0.01 per share		41444.0				133983.0				D			
0001718939-24-000093	3242364	Grants		0.0		16-MAY-2024				4	M	0				9648.0				0.0		D		31-MAR-2022			F3	Class A Common Stock, par value 0.01 per share		9648.0				129878.0				D			
0000950170-24-062151	2666003	Phantom Stock Acquired Under the Deferred Compensation Plan			F2	17-MAY-2024				4	A	false				3.16				58.37		A			F3		F3	Common Shares		3.16				4116.48	F4			D			
0001718939-24-000091	2678437	Restricted Stock Units		0.0	F3	16-MAY-2024				4	M	0				55719.0				0.0		D		02-JAN-2024		10-MAY-2024		Class A Common Stock, par value $0.01 per share		55719.0				180133.0				D			
0001062993-24-010745	3091902	Stock Option (right to buy)		397.95		16-MAY-2024				4	M	0				300.0				0.0		D		03-NOV-2017	F2	03-NOV-2026		Common Stock, par value $0.01 per share		300.0				1995.0				D			
0000076282-24-000045	3073028	Restricted Stock Units			F1	17-MAY-2024				4	A	0				48.0	F2			0.0		A			F3		F3	Common Stock		48.0				10402.0				D			
0000076282-24-000043	2947526	Restricted Stock Units			F1	17-MAY-2024				4	A	0				163.0	F2			0.0		A			F3		F3	Common Stock		163.0				35300.0				D			
0000076282-24-000041	2658728	Restricted Stock Units			F1	17-MAY-2024				4	A	0				75.0	F2			0.0		A			F3		F3	Common Stock		75.0				16270.0				D			
0001225208-24-006237	2841937	Restricted Stock Units			F1	16-MAY-2024				4	A	0				25387.0				0.0		A		16-MAY-2025		16-MAY-2025		Common Stock		25387.0				25387.0				D			
0001225208-24-006237	2841938	Restricted Stock Units			F1	18-MAY-2024				4	M	0				20523.0				0.0		D		18-MAY-2024		18-MAY-2024		Common Stock		20523.0				0.0				D			
0001225208-24-006236	2821027	Restricted Stock Units			F1	16-MAY-2024				4	A	0				25387.0				0.0		A		16-MAY-2025		16-MAY-2025		Common Stock		25387.0				25387.0				D			
0001225208-24-006236	2821028	Restricted Stock Units			F1	18-MAY-2024				4	M	0				27316.0				0.0		D		18-MAY-2024		18-MAY-2024		Common Stock		27316.0				0.0				D			
0001225208-24-006235	2878819	Restricted Stock Units			F1	16-MAY-2024				4	A	0				25387.0				0.0		A		16-MAY-2025		16-MAY-2025		Common Stock		25387.0				25387.0				D			
0001225208-24-006235	2878820	Restricted Stock Units			F1	18-MAY-2024				4	M	0				27316.0				0.0		D		18-MAY-2024		18-MAY-2024		Common Stock		27316.0				0.0				D			
0001225208-24-006234	2822356	Restricted Stock Units			F1	16-MAY-2024				4	A	0				25387.0				0.0		A		16-MAY-2025		16-MAY-2025		Common Stock		25387.0				25387.0				D			
0001225208-24-006234	2822357	Restricted Stock Units			F1	18-MAY-2024				4	M	0				27316.0				0.0		D		18-MAY-2024		18-MAY-2024		Common Stock		27316.0				0.0				D			
0001225208-24-006233	2838244	Restricted Stock Units			F1	16-MAY-2024				4	A	0				25387.0				0.0		A		16-MAY-2025		16-MAY-2025		Common Stock		25387.0				25387.0				D			
0001225208-24-006233	2838245	Restricted Stock Units			F1	18-MAY-2024				4	M	0				27316.0				0.0		D		18-MAY-2024		18-MAY-2024		Common Stock		27316.0				0.0				D			
0001225208-24-006232	3170178	Restricted Stock Units			F1	16-MAY-2024				4	A	0				25387.0				0.0		A		16-MAY-2025		16-MAY-2025		Common Stock		25387.0				25387.0				D			
0001225208-24-006232	3170179	Restricted Stock Units			F1	18-MAY-2024				4	M	0				27316.0				0.0		D		18-MAY-2024		18-MAY-2024		Common Stock		27316.0				0.0				D			
0001225208-24-006231	2992570	Restricted Stock Units			F1	16-MAY-2024				4	A	0				25387.0				0.0		A		16-MAY-2025		16-MAY-2025		Common Stock		25387.0				25387.0				D			
0001225208-24-006231	2992571	Restricted Stock Units			F1	18-MAY-2024				4	M	0				27316.0				0.0		D		18-MAY-2024		18-MAY-2024		Common Stock		27316.0				0.0				D			
0001225208-24-006230	2948214	Restricted Stock Units			F1	16-MAY-2024				4	A	0				25387.0				0.0		A		16-MAY-2025		16-MAY-2025		Common Stock		25387.0				25387.0				D			
0001225208-24-006230	2948215	Restricted Stock Units			F1	18-MAY-2024				4	M	0				27316.0				0.0		D		18-MAY-2024		18-MAY-2024		Common Stock		27316.0				0.0				D			
0001415889-24-013671	3261861	Stock Option (Right to Buy)		22.25		16-MAY-2024				5	A	0				63500.0				0.0		A			F1	16-MAY-2034		Common Stock		63500.0				63500.0				D			
0001415889-24-013669	2734262	Stock Option (Right to Buy)		22.25		16-MAY-2024				5	A	0				63125.0				0.0		A			F1	16-MAY-2034		Common Stock		63125.0				63125.0				D			
0001415889-24-013667	2639387	Stock Option (Right to Buy)		22.25		16-MAY-2024				5	A	0				56000.0				0.0		A			F1	16-MAY-2034		Common Stock		56000.0				56000.0				D			
0001415889-24-013665	2973733	Stock Option (Right to Buy)		22.25		16-MAY-2024				4	A	0				68000.0				0.0		A			F1	16-MAY-2034		Common Stock		68000.0				68000.0				D			
0001415889-24-013663	2837091	Stock Option (Right to Buy)		22.25		16-MAY-2024				4	A	0				56000.0				0.0		A			F1	16-MAY-2034		Common Stock		56000.0				56000.0				D			
0001415889-24-013661	2756208	Stock Option (Right to Buy)		22.25		16-MAY-2024				5	A	0				69500.0				0.0		A			F1	16-MAY-2034		Common Stock		69500.0				69500.0				D			
0001415889-24-013659	2779027	Stock Option (Right to Buy)		22.25		16-MAY-2024				5	A	0				65375.0				0.0		A			F1	16-MAY-2034		Common Stock		65375.0				65375.0				D			
0001415889-24-013657	2669675	Stock Option (Right to Buy)		0.75		15-MAY-2024				4	A	0				615000.0				0.0		A			F6	14-MAY-2034		Common Stock		615000.0				615000.0				D			
0001415889-24-013656	2751405	Stock Option (Right to Buy)		0.75		15-MAY-2024				4	A	0				235000.0				0.0		A			F5	14-MAY-2034		Common Stock		235000.0				235000.0				D			
0001415889-24-013655	3194291	Stock Option (Right to Buy)		0.75		15-MAY-2024				4	A	0				235000.0				0.0		A			F5	14-MAY-2034		Common Stock		235000.0				235000.0				D			
0001415889-24-013654	3259039	Stock Option (Right to Buy)		0.75		15-MAY-2024				4	A	0				180000.0				0.0		A			F5	14-MAY-2034		Common Stock		180000.0				180000.0				D			
0001415889-24-013653	3212387	Stock Option (Right to Buy)		0.75		15-MAY-2024				4	A	0				215000.0				0.0		A			F5	14-MAY-2034		Common Stock		215000.0				215000.0				D			
0001415889-24-013652	3137123	Stock Option (Right to Buy)		0.96		03-MAY-2024				4	A	0				65400.0				0.0		A			F3	02-MAY-2034		Common Stock		65400.0				65400.0				D			
0001562180-24-004175	2882132	Stock Option (Right to Buy)		33.65		17-MAY-2024				4	M	false	F1			500000.0				0.0		D			F4	04-SEP-2024		Common Stock		500000.0				250000.0				D			
0001562180-24-004175	2882133	Stock Option (Right to Buy)		33.65		17-MAY-2024				4	M	false	F1			500000.0				0.0		D			F4	04-SEP-2024		Common Stock		500000.0				1250000.0				D			
0000950170-24-062088	2679647	Restricted Stock Unit			F1	15-MAY-2024				4	A	false	F2			35047.0				0.0		A			F2		F2	Common Stock, $.01 Par Value		35047.0				35047.0				D			
0000950170-24-062087	3052380	Restricted Stock Unit			F1	15-MAY-2024				4	A	false	F2			35047.0				0.0		A			F2		F2	Common Stock, $.01 Par Value		35047.0				35047.0				D			
0000950170-24-062086	2839098	Restricted Stock Unit			F1	15-MAY-2024				4	A	false	F2			35047.0				0.0		A			F2		F2	Common Stock, $.01 Par Value		35047.0				35047.0				D			
0000950170-24-062085	2948319	Restricted Stock Unit			F1	15-MAY-2024				4	A	false	F2			35047.0				0.0		A			F2		F2	Common Stock, $.01 Par Value		35047.0				35047.0				D			
0000950170-24-062084	3180493	Restricted Stock Unit			F1	15-MAY-2024				4	A	false	F2			35047.0				0.0		A			F2		F2	Common Stock, $.01 Par Value		35047.0				35047.0				D			
0000950170-24-062083	2834121	Restricted Stock Unit			F1	15-MAY-2024				4	A	false	F2			35047.0				0.0		A			F2		F2	Common Stock, $.01 Par Value		35047.0				35047.0				D			
0000950170-24-062082	2967903	Restricted Stock Unit			F1	15-MAY-2024				4	A	false	F2			35047.0				0.0		A			F2		F2	Common Stock, $.01 Par Value		35047.0				35047.0				D			
0000950170-24-062081	2694089	Restricted Stock Unit			F1	15-MAY-2024				4	A	false	F2			35047.0				0.0		A			F2		F2	Common Stock, $.01 Par Value		35047.0				35047.0				D			
0001214659-24-009539	2942194	Restricted Stock Units			F2	15-MAY-2024				4	M	false				706.0				0.0		D		15-MAY-2024	F3		F4	Common Stock		706.0				2118.0				D			
0000950103-24-006861	3210477	Restricted Stock Units (RSU) (Class A)			F2	15-MAY-2024				4	M	0				1541.0				0.0		D			F4		F4	Class A Common Stock		1541.0				0.0				D			
0000950103-24-006861	3210476	Restricted Stock Units (RSU) (Class A)			F2	15-MAY-2024				4	M	0				302.0				0.0		D			F3		F3	Class A Common Stock		302.0				0.0				D			
0000950170-24-062071	2887956	Performance Restricted Stock Unit			F1	15-MAY-2024				4	A	false				569000.0				0.0		A			F5		F5	Common Stock, $.01 Par Value		569000.0				569000.0				D			
0000950170-24-062070	2880523	Performance Restricted Stock Unit			F1	15-MAY-2024				4	A	false				158000.0				0.0		A			F3		F3	Common Stock, $.01 Par Value		158000.0				158000.0				D			
0000950170-24-062069	3128981	Performance Restricted Stock Unit			F1	15-MAY-2024				4	A	false				158000.0				0.0		A			F3		F3	Common Stock, $.01 Par Value		158000.0				158000.0				D			
0000950170-24-062067	3108108	Performance Restricted Stock Unit			F1	15-MAY-2024				4	A	false				158000.0				0.0		A			F3		F3	Common Stock, $.01 Par Value		158000.0				158000.0				D			
0000950170-24-062066	2825739	Performance Restricted Stock Unit			F1	15-MAY-2024				4	A	false				158000.0				0.0		A			F3		F3	Common Stock, $.01 Par Value		158000.0				158000.0				D			
0001213900-24-044877	2869409	Restricted Stock Units			F1	15-MAY-2024				4	M	0				9375.0				0.0		D			F3		F3	Common Stock		9375.0				140625.0				D			
0001213900-24-044876	2684733	Restricted Stock Units			F1	15-MAY-2024				4	M	0				6250.0				0.0		D			F3		F3	Common Stock		6250.0				93750.0				D			
0001213900-24-044875	3068916	Restricted Stock Units			F1	15-MAY-2024				4	M	0				4688.0				0.0		D			F3		F3	Common Stock		4688.0				70312.0				D			
0001213900-24-044880	2805555	Restricted Stock Units			F1	15-MAY-2024				4	M	0				6250.0				0.0		D			F3		F3	Common Stock		6250.0				93750.0				D			
0000950170-24-062065	3216866	Performance Restricted Stock Unit			F1	15-MAY-2024				4	A	false				158000.0				0.0		A			F3		F3	Common Stock, $.01 Par Value		158000.0				158000.0				D			
0001213900-24-044878	2632118	Restricted Stock Units			F1	15-MAY-2024				4	M	0				3750.0				0.0		D			F3		F3	Common Stock		3750.0				56250.0				D			
0001213900-24-044879	2987541	Restricted Stock Units			F1	15-MAY-2024				4	M	0				4688.0				0.0		D			F3		F3	Common Stock		4688.0				70312.0				D			
0000950170-24-062064	2938093	Performance Restricted Stock Unit			F1	15-MAY-2024				4	A	false				158000.0				0.0		A			F4		F4	Common Stock, $.01 Par Value		158000.0				158000.0				D			
0001104659-24-063142	2823363	OP Unit			F1	15-MAY-2024				4	C	0	F1			20000.0					F1	D			F1		F1	Common Shares		20000.0				340253.0				I		Kevin Reynolds 2021 Inter Vivos Irrevocable Trust	F2
0000950103-24-006860	3138526	Restricted Stock Units (RSU) (Class A)			F2	15-MAY-2024				4	M	0				1541.0				0.0		D			F3		F3	Class A Common Stock		1541.0				0.0				D			
0000950170-24-062061	2968395	Restricted Stock Units			F1	15-MAY-2024				4	M	false				2968.0				0.0		D			F4		F4	Common Stock		2968.0				32657.0				D			
0001062993-24-010731	2881043	Market Stock Units			F4	15-MAY-2024				4	A	0				2081.0				0.0		A			F4	14-MAY-2027		Common Stock		2081.0				2081.0				D			
0001062993-24-010731	2881042	Market Stock Units			F2	17-MAY-2024				4	M	0				1254.0					F2	D			F2	17-MAY-2024		Common Stock		1254.0				0.0				D			
0000950103-24-006859	2954059	Restricted Stock Units (RSU) (Class A)			F2	15-MAY-2024				4	M	0				256.0				0.0		D			F4		F4	Class A Common Stock		256.0				0.0				D			
0000950103-24-006859	2954058	Restricted Stock Units (RSU) (Class A)			F2	15-MAY-2024				4	M	0				167.0				0.0		D			F3		F3	Class A Common Stock		167.0				2508.0				D			
0001062993-24-010730	3276926	Market Stock Units			F2	17-MAY-2024				4	M	0				5580.0					F2	D			F2	17-MAY-2024		Common Stock		5648.0				0.0				D			
0001062993-24-010730	3276927	Market Stock Units			F4	15-MAY-2024				4	A	0				6862.0				0.0		A			F4	14-MAY-2027		Common Stock		6862.0				6862.0				D			
0000950103-24-006858	2758269	Restricted Stock Units (RSU) (Class A)			F3	15-MAY-2024				4	M	0				302.0				0.0		D			F4		F4	Class A Common Stock		302.0				0.0				D			
0000950103-24-006858	2758270	Restricted Stock Units (RSU) (Class A)			F3	15-MAY-2024				4	M	0				1541.0				0.0		D			F5		F5	Class A Common Stock		1541.0				0.0				D			
0000950103-24-006857	3210620	Restricted Stock Units (RSU) (Class A)			F3	15-MAY-2024				4	M	0				1541.0				0.0		D			F4		F4	Class A Common Stock		1541.0				0.0				D			
0001062993-24-010727	2911927	Market Stock Units			F4	15-MAY-2024				4	A	0				1740.0				0.0		A			F4	14-MAY-2027		Common Stock		1740.0				1740.0				D			
0001062993-24-010727	2911926	Market Stock Units			F2	17-MAY-2024				4	M	0				697.0					F2	D			F2	17-MAY-2024		Common Stock		697.0				0.0				D			
0000950103-24-006856	2952947	Restricted Stock Units (RSU) (Class A)			F3	15-MAY-2024				4	M	0				1233.0				0.0		D			F4		F4	Class A Common Stock		1233.0				0.0				D			
0000950103-24-006855	3295898	Restricted Stock Units (RSU) (Class A)			F2	15-MAY-2024				4	M	0				1541.0				0.0		D			F4		F4	Class A Common Stock		1541.0				0.0				D			
