ACCESSION_NUMBER	DERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	EXERCISE_DATE	EXERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001104659-24-069689	1898352	Stock Options (right to buy)		4.14					F1	17-SEP-2028		Common Stock		151203.0								D			
0001104659-24-069689	1898353	Stock Options (right to buy)		16.53					F2	23-OCT-2029		Common Stock		408375.0								D			
0001104659-24-069689	1898354	Stock Options (right to buy)		18.19					F3	09-AUG-2030		Common Stock		60500.0								D			
0001104659-24-069689	1898355	Stock Options (right to buy)		33.06					F4	16-AUG-2032		Common Stock		15125.0								D			
0001104659-24-069689	1898356	Stock Options (right to buy)		37.2					F5	01-MAY-2034		Common Stock		38115.0								D			
0001104659-24-069689	1898357	Stock Options (right to buy)		21.5					F6	06-JUN-2034		Common Stock		380434.0								D			
0001104659-24-069687	1943345	Stock Options (right to buy)		18.19					F1	17-AUG-2030		Common Stock		42350.0								D			
0001104659-24-069687	1943348	Stock Options (right to buy)		37.2					F4	25-JAN-2033		Common Stock		12100.0								D			
0001104659-24-069687	1943349	Stock Options (right to buy)		37.2					F5	01-MAY-2034		Common Stock		30250.0								D			
0001104659-24-069687	1943350	Stock Options (right to buy)		21.5					F6	06-JUN-2034		Common Stock		108695.0								D			
0001104659-24-069687	1943347	Stock Options (right to buy)		33.06					F3	16-AUG-2032		Common Stock		33275.0								D			
0001104659-24-069687	1943346	Stock Options (right to buy)		28.1					F2	19-NOV-2031		Common Stock		33275.0								D			
0001104659-24-069685	1754484	Stock Options (right to buy)		21.5					F4	06-JUN-2034		Common Stock		217391.0								D			
0001104659-24-069685	1754483	Stock Options (right to buy)		37.2					F3	01-MAY-2034		Common Stock		30250.0								D			
0001104659-24-069685	1754481	Stock Options (right to buy)		16.53					F1	25-MAY-2030		Common Stock		136125.0								D			
0001104659-24-069685	1754482	Stock Options (right to buy)		33.06					F2	16-AUG-2032		Common Stock		15125.0								D			
0001104659-24-069682	1883190	Stock Options (right to buy)		4.14					F1	01-JUL-2026		Common Stock		160218.0								D			
0001104659-24-069682	1883191	Stock Options (right to buy)		16.53					F2	23-OCT-2029		Common Stock		393250.0								D			
0001104659-24-069682	1883192	Stock Options (right to buy)		18.19					F3	09-AUG-2030		Common Stock		90750.0								D			
0001104659-24-069682	1883193	Stock Options (right to buy)		33.06					F4	16-AUG-2032		Common Stock		69575.0								D			
0001104659-24-069682	1883189	Stock Options (right to buy)		4.14					F1	01-NOV-2027		Common Stock		207267.0								D			
0001104659-24-069682	1883195	Stock Options (right to buy)		21.5					F6	06-JUN-2034		Common Stock		380434.0								D			
0001104659-24-069682	1883194	Stock Options (right to buy)		37.2					F5	01-MAY-2034		Common Stock		48400.0								D			
0000908834-24-000162	1930129	Prefunded Common Stock Warrants (right to buy)			F10				F10		F10	Common Stock		113314.0				113314.0				I		By spouse	F10
0000908834-24-000162	1930128	Common Stock Warrants (right to buy)			F9				F9		F9	Common Stock		283285.0				283285.0				I		By spouse	F9
0001104659-24-069676	1883600	Stock Options (right to buy)		21.5					F5	06-JUN-2034		Common Stock		1250000.0								D			
0001104659-24-069676	1883596	Stock Options (right to buy)		4.14					F1	01-NOV-2027		Common Stock		2562880.0								D			
0001104659-24-069676	1883599	Stock Options (right to buy)		37.2					F4	01-MAY-2034		Common Stock		145200.0								D			
0001104659-24-069676	1883598	Stock Options (right to buy)		33.06					F3	16-AUG-2032		Common Stock		468875.0								D			
0001104659-24-069676	1883597	Stock Options (right to buy)		16.53					F2	23-OCT-2029		Common Stock		2178000.0								D			
0000950170-24-070720	1884857	LTIP Units		0.0					F5		F5	Common Stock		18233.0				18233.0				I		By Trust	F6
0000950170-24-070720	1884856	LTIP Units		0.0					F5		F5	Common Stock		1706985.0				1706985.0				I		By LLC	F4
0000905148-24-001688	1790583	Warrants (right to buy)		0.0					F7		F8	Common Stock		259692.0								I		See Explanation of Responses	F1, F3, F2, F6
0001213900-24-050786	1713887	Stock options		15.0					F2	30-SEP-2024		Common Stock		27000.0				27000.0				D			
0001213900-24-050786	1713886	Stock options		10.3					F2	31-MAR-2025		Common Stock		20000.0				20000.0				D			
0001213900-24-050786	1713884	Stock options		12.2					F2	31-JUL-2026		Common Stock		18000.0				18000.0				D			
0001213900-24-050786	1713883	Stock options		8.3					F2	31-MAR-2027		Common Stock		20000.0				20000.0				D			
0001213900-24-050786	1713882	Stock options		3.43					F2	30-JUN-2028		Common Stock		48000.0				48000.0				D			
0001213900-24-050786	1713881	Stock options		3.5					F1	31-MAY-2028		Common Stock		27000.0				27000.0				D			
0001213900-24-050786	1713885	Stock options		13.9					F2	31-MAR-2026		Common Stock		15000.0				15000.0				D			
0000897069-24-001317	1946856	Stock Option (right to buy)		4.51					F2	20-APR-2033		Common Stock		41667.0				41667.0				D			
0000897069-24-001317	1946857	Stock Option (right to buy)		35.7					F3	28-OCT-2031		Common Stock		29167.0				29167.0				D			
0000897069-24-001317	1946858	Stock Option (right to buy)		300.0					F3	29-MAY-2028		Common Stock		83.0				83.0				D			
0000897069-24-001317	1946859	Stock Option (right to buy)		3000.0					F3	04-JAN-2026		Common Stock		14.0				14.0				D			
0001437749-24-019665	1958257	Restricted Stock Units			F1				F2		F3	Common Stock		89091.0				89091.0				D			
0001561894-24-000080	1919912	LTIP Units			F2, F1				F2, F1		F3	Common stock, par value $0.01 per share		0.0				14317.0				D			
0001517375-24-000088	1731057	Class B Common Stock			F5				F5		F5	Class A Common Stock		518874.0				518874.0				D			
0001178913-24-001962	1820283	Stock Option (right to buy)		1.99					F7	19-APR-2034		Ordinary Shares, par value NIS 0.0000769 per share		150000.0								D			
0001178913-24-001962	1820282	Stock Option (right to buy)		0.8					F6	24-MAR-2033		Ordinary Shares, par value NIS 0.0000769 per share		65000.0								D			
0001178913-24-001962	1820281	Stock Option (right to buy)		2.57					F5	28-APR-2032		Ordinary Shares, par value NIS 0.0000769 per share		45000.0								D			
0001178913-24-001962	1820280	Stock Option (right to buy)		3.61					F4	07-APR-2031		Ordinary Shares, par value NIS 0.0000769 per share		51000.0								D			
0001178913-24-001962	1820279	Stock Option (right to buy)		2.14					F3	16-MAR-2030		Ordinary Shares, par value NIS 0.0000769 per share		18900.0								D			
0001178913-24-001962	1820278	Stock Option (right to buy)		3.97					F2	17-JAN-2029		Ordinary Shares, par value NIS 0.0000769 per share		20000.0								D			
0001601830-24-000077	1944175	Class B Common Stock		0.0					F3		F3	Class A Common Stock		0.0				486000.0				I		by LAHWRAN-3 LLC	F4
0001601830-24-000077	1944176	Class B Common Stock		0.0					F3		F3	Class A Common Stock		0.0				388000.0				I		by LAHWRAN-4 LLC	F5
0001601830-24-000077	1944177	Class B Common Stock		0.0					F3		F3	Class A Common Stock		0.0				67875.0				I		by Gibson Family Trust	F6
0001601830-24-000077	1944178	Stock Option (Right to Buy)		8.55					F7	01-FEB-2033		Class A Common Stock		0.0				813600.0				D			
0001601830-24-000077	1944179	Stock Option (Right to Buy)		2.48					F8	30-DEC-2030		Class A Common Stock		0.0				312500.0				D			
0001601830-24-000077	1944180	Stock Option (Right to Buy)		11.4					F9	04-FEB-2032		Class A Common Stock		0.0				399002.0				D			
0001601830-24-000077	1944181	Stock Option (Right to Buy)		11.4				04-FEB-2022		04-FEB-2032		Class A Common Stock		0.0				5436.0				D			
0001601830-24-000077	1944182	Stock Option (Right to Buy)		10.09					F10	09-FEB-2034		Class A Common Stock		0.0				666898.0				D			
0001437749-24-019642	1717973	Warrants		10.0				03-JAN-2019		03-JAN-2029		Common Stock		60000.0				60000.0				D			
0001437749-24-019642	1717972	Stock Options		10.0				14-JUN-2019		14-JUN-2029		Common Stock		30000.0	F5			30000.0	F5			D			
0001415889-24-015940	1950049	Stock Option (right to buy)		41.28					F5	27-MAR-2027		Common Stock		19897.0				19897.0				D			
0001415889-24-015940	1950050	Stock Options (right to buy)		61.72					F5	27-MAR-2028		Common Stock		14228.0				14228.0				D			
0001415889-24-015940	1950051	Stock Options (right  to buy)		73.61					F5	26-MAR-2029		Common Stock		15337.0				15337.0				D			
0001437749-24-019634	1780367	Warrant		12.0				28-AUG-2023		28-AUG-2028		Common Stock		3334.0				3334.0				D			
0001437749-24-019633	1929777	Stock Option		2.22					F5	11-SEP-2029		Common Stock		1231.0				1231.0				D			
0001437749-24-019633	1929774	Stock Option		2.88					F5	14-JUL-2025		Common Stock		2955.0				2955.0				D		By Trust.	F4
0001437749-24-019633	1929775	Stock Option		1.44					F5	26-OCT-2026		Common Stock		2462.0				2462.0				D			
0001437749-24-019633	1929776	Stock Option		1.92					F5	25-SEP-2028		Common Stock		2462.0				2462.0				D			
0001437749-24-019633	1929778	Stock Option		3.18					F5	30-OCT-2030		Common Stock		2462.0				2462.0				D			
0001437749-24-019633	1929779	Warrant		12.0				28-AUG-2023		28-AUG-2028		Common Stock		834.0				834.0				I			
0001437749-24-019631	1733365	Stock Option		3.18					F4	30-OCT-2030		Common Stock		1970.0				1970.0				D			
0001437749-24-019631	1733362	Stock Option		1.44					F4	26-OCT-2026		Common Stock		2462.0				2462.0				D			
0001437749-24-019631	1733363	Stock Option		1.92					F4	25-SEP-2028		Common Stock		2462.0				2462.0				D			
0001437749-24-019631	1733364	Stock Option		2.22					F4	11-SEP-2029		Common Stock		1970.0				1970.0				D			
0001437749-24-019631	1733366	Warrant		2.5				28-SEP-2024		28-SEP-2029		Common Stock		21139.0				21139.0				D			
0001437749-24-019628	1759907	Stock Option		3.18					F4	30-OCT-2023		Common Stock		3693.0				3693.0				D			
0001437749-24-019627	1922502	Stock Option		3.18					F4	30-OCT-2023		Common Stock		1970.0				1970.0				D			
0001437749-24-019627	1922501	Stock Option		2.22					F4	11-SEP-2029		Common Stock		4924.0				4924.0				D			
0001437749-24-019621	1926304	Stock Option		2.22					F4	03-DEC-2030		Common Stock		3693.0				3693.0				D			
0001628280-24-027232	1946453	Stock Option (right to buy)		0.99					F1	01-SEP-2028		Common Stock		62500.0								D			
0001437749-24-019610	1947158	Stock Options		15.67				28-FEB-2024		28-FEB-2033		Common Stock		24433.0	F3			24433.0	F3			D			
0001316781-24-000002	1893655	CFFN Non-qualified Stock Option		11.91					F1	14-MAY-2027		CFFN common stock		15000.0				15000.0				D			
0000726958-24-000022	1959226	Restricted stock units			F2				F4		F4	Common Stock		102.0				102.0				D			
0000726958-24-000022	1959227	Restricted stock units			F2				F5		F5	Common Stock		571.0				571.0				D			
0000726958-24-000022	1959228	Restricted stock units			F2				F6		F6	Common Stock		946.0				946.0				D			
0000726958-24-000022	1959229	Restricted stock units			F2				F7		F7	Common Stock		716.0				716.0				D			
0000726958-24-000021	1935987	Restricted stock units			F2				F4		F4	Common Stock		397.0				397.0				D			
0000726958-24-000021	1935989	Restricted stock units			F2				F6		F6	Common Stock		1233.0				1233.0				D			
0000726958-24-000021	1935988	Restricted stock units			F2				F5		F5	Common Stock		900.0				900.0				D			
0000726958-24-000020	1828016	Restricted stock units			F2				F4		F4	Common Stock		283.0				283.0				D			
0000726958-24-000020	1828017	Restricted stock units			F2				F5		F5	Common Stock		639.0				639.0				D			
0000726958-24-000020	1828018	Restricted stock units			F2				F6		F6	Common Stock		1031.0				1031.0				D			
0000726958-24-000019	1959098	Restricted stock units	F4		F2				F4		F4	Common Stock		651.0				651.0				D			
0000726958-24-000019	1959099	Restricted stock units			F2				F5		F5	Common Stock		1473.0				1473.0				D			
0000726958-24-000019	1959100	Restricted stock units			F2				F6		F6	Common Stock		2027.0				2027.0				D			
0000726958-24-000018	1794429	Restricted stock units			F2				F4		F4	Common Stock		1326.0				1326.0				D			
0000726958-24-000018	1794430	Restricted stock units			F2				F5		F5	Common Stock		2027.0				2027.0				D			
0000726958-24-000018	1794428	Restricted stock units			F2				F3		F3	Common Stock		586.0				586.0				D			
0001127602-24-018115	1987974	Director Restricted Stock Units			F1				F2		F2	Common Stock		1573.0				1573.0				D			
0001493152-24-022996	1774218	Stock option		3.38					F7	11-JAN-2031		Common Stock		130000.0				130000.0				D			
0001585521-24-000100	1917048	Restricted Stock Units			F3				F5		F5	Class A Common Stock		84861.0				84861.0				D			
0001585521-24-000100	1917049	Restricted Stock Units			F3				F6		F6	Class A Common Stock		107666.0				107666.0				D			
0001482981-24-000081	1989664	Non-Qualified Stock Option (right to buy)		10.18					F3	16-DEC-2029		Common Stock		38675.0				38675.0				D			
0001482981-24-000080	1926338	Non-Qualified Stock Option (right to buy)		10.18					F3	02-JAN-2030		Common Stock		27300.0				27300.0				D			
0001482981-24-000079	1794781	Non-Qualified Stock Option (right to buy)		10.18					F3	12-JUL-2031		Common Stock		45500.0				45500.0				D			
0001482981-24-000077	1709686	Non-Qualified Stock Option (right to buy)		10.18					F2	02-JAN-2030		Common Stock		27300.0				27300.0				D			
0001213900-24-050475	1738915	Class B Ordinary Shares	F1		F1				F1		F1	Class A Ordinary Shares	F1	2875000.0	F2							I		See footnotes	F1, F2
0001213900-24-050473	1928553	Class B Ordinary Shares	F1		F1				F1		F1	Class A Ordinary Shares	F1	20000.0								D			
0001213900-24-050471	1873727	Class B Ordinary Shares	F1		F1				F1		F1	Class A Ordinary Shares	F1	20000.0								D			
0001213900-24-050470	1809079	Class B Ordinary Shares	F1		F1				F1		F1	Class A Ordinary Shares	F1	20000.0								D			
0001225208-24-006711	1923182	Stock Units (LTIP)			F4				F4		F4	Common Stock		2856.0				2856.0				D			
0001225208-24-006711	1923181	Stock Option		104.16				01-JAN-2027		05-FEB-2034		Common Stock		6108.0				6108.0				D			
0001225208-24-006711	1923180	Stock Option		71.95				01-JAN-2026		08-FEB-2033		Common Stock		7918.0				7918.0				D			
0001225208-24-006711	1923179	Stock Option		62.87				01-JAN-2025		07-FEB-2032		Common Stock		7302.0				7302.0				D			
0001225208-24-006710	1888199	Stock Option		43.71				01-JAN-2022		06-FEB-2029		Common Stock		24411.0				24411.0				D			
0001225208-24-006710	1888206	Stock Units (LTIP)			F5				F5		F5	Common Stock		12164.0				12164.0				D			
0001225208-24-006710	1888200	Stock Option		45.79				01-JAN-2021		07-FEB-2028		Common Stock		19167.0				19167.0				D			
0001225208-24-006710	1888201	Stock Option		50.79				01-JAN-2023		04-FEB-2030		Common Stock		19917.0				19917.0				D			
0001225208-24-006710	1888202	Stock Option		61.26				01-JAN-2024		02-FEB-2031		Common Stock		20682.0				20682.0				D			
0001225208-24-006710	1888203	Stock Option		62.87				01-JAN-2025		07-FEB-2032		Common Stock		19494.0				19494.0				D			
0001225208-24-006710	1888204	Stock Option		71.95				01-JAN-2026		08-FEB-2033		Common Stock		38900.0				38900.0				D			
0001225208-24-006710	1888205	Stock Option		104.16				01-JAN-2027		05-FEB-2034		Common Stock		28610.0				28610.0				D			
0000950170-24-070095	1937539	Series B Preferred Stock			F1				F1		F1	Common Stock		1392738.0								I		By ARCH Venture Fund XII, L.P.	F2
0000950170-24-070095	1937538	Series A Preferred Stock			F1				F1		F1	Common Stock		2336000.0								I		By ARCH Venture Fund XII, L.P.	F2
0000950170-24-070092	1912765	Stock Option (Right to Buy)		1.8					F1	05-DEC-2033		Common Stock		75922.0								D			
0000950170-24-070092	1912766	Stock Option (Right to Buy)		9.6					F2	24-MAR-2034		Common Stock		17513.0								D			
0000950170-24-070086	1812640	Stock Option (Right to Buy)		9.6					F2	24-MAR-2034		Common Stock		17513.0								D			
0000950170-24-070086	1812639	Stock Option (Right to Buy)		1.8					F1	05-DEC-2033		Common Stock		115407.0								D			
0000950170-24-070084	1988523	Series B Preferred Stock			F1				F1		F1	Common Stock		1392738.0								I		By Sofinnova Venture Partners XI, L.P.	F2
0000950170-24-070083	1799827	Stock Option (Right to Buy)		9.6					F2	24-MAR-2034		Common Stock		70378.0								D			
0000950170-24-070083	1799826	Stock Option (Right to Buy)		1.8					F1	05-DEC-2033		Common Stock		94080.0								D			
0000950170-24-070083	1799828	Stock Option (Right to Buy)		11.57					F3	06-MAY-2034		Common Stock		31524.0								D			
0000950170-24-070078	1844039	Stock Option (Right to Buy)		1.8					F1	05-DEC-2033		Common Stock		75922.0								D			
0000950170-24-070078	1844040	Stock Option (Right to Buy)		9.6					F2	24-MAR-2034		Common Stock		65994.0								D			
0000950170-24-070077	1747029	Series A Preferred Stock			F2				F2		F2	Common Stock		934400.0								I		By Third Rock Ventures VI, L.P.	F4, F3
0000950170-24-070077	1747030	Series B Preferred Stock			F2				F2		F2	Common Stock		34818.0								I			
0000950170-24-070077	1747028	Series A Preferred Stock			F2				F2		F2	Common Stock		6551449.0								D	F1, F4	By Third Rock Ventures VI, L.P.	F4, F3
0000950170-24-070076	1817071	Stock Option (Right to Buy)		9.6					F1	24-MAR-2034		Common Stock		87567.0								D			
0000950170-24-070071	1910601	Stock Option (Right to Buy)		1.8					F1	12-JAN-2034		Common Stock		35027.0								D			
0000950170-24-070069	1835202	Stock Option (Right to Buy)		9.6					F2	24-MAR-2034		Common Stock		70754.0								D			
0000950170-24-070069	1835201	Stock Option (Right to Buy)		1.8					F1	05-DEC-2033		Common Stock		95640.0								D			
0000950170-24-070065	1848304	Stock Option (Right to Buy)		1.8					F3	05-DEC-2033		Common Stock		263801.0								D			
0000950170-24-070065	1848305	Stock Option (Right to Buy)		9.6					F4	24-MAR-2034		Common Stock		254348.0								D			
0000950170-24-070063	1987820	Stock Option (Right to Buy)		1.8					F1	05-DEC-2033		Common Stock		351679.0								D			
0000950170-24-070063	1987821	Stock Option (Right to Buy)		9.6					F2	24-MAR-2034		Common Stock		84906.0								D			
0001578563-24-000251	1831257	Stock Option (Right to Buy)		8.22					F4	11-AUG-2032		Common Stock		13078.0				13078.0				D			
0001658566-24-000072	1818091	Common Units			F2				F2		F2	Class A Common Stock		500000.0	F3							I			
0001658566-24-000072	1818090	Common Units			F2				F2		F2	Class A Common Stock		1500000.0	F3							D		By Investment Partnership	F4
0000950170-24-070039	1870288	Class A Units			F11				F11		F11	Class A Common Stock		14792526.0				14792526.0				I		Ernest C. Garcia III Multi-Generational Trust III	
0000950170-24-070039	1870289	Class A Units			F12				F12		F12	Class A Common Stock		14940000.0				14940000.0				I		ECG II SPE, LLC	
0000950170-24-070039	1870287	Class A Units			F10				F10		F10	Class A Common Stock		51802896.0				51802896.0				D		Ernest Irrevocable 2004 Trust III	
0000950170-24-070039	1870290	Class A Units			F13				F13		F13	Class A Common Stock		10000000.0				10000000.0				I			
0001437749-24-019516	1981592	Employee Stock Option (Right to Buy)		9.46				31-JUL-2019	F5	31-JUL-2024		Common Stock		14000.0				14000.0				D			
0001437749-24-019516	1981591	Employee Stock Option (Right to Buy)		11.5				26-OCT-2020	F4	26-OCT-2025		Common Stock		4000.0				4000.0				D			
0001437749-24-019516	1981590	Employee Stock Option (Right to Buy)		11.86					F3	11-NOV-2030		Common Stock		4000.0				4000.0				D			
0001437749-24-019512	1931089	Stock Option (Right to Buy)		13.3				09-MAY-2023	F5	09-MAY-2028		Common Stock		11220.0				11220.0				D			
0001437749-24-019512	1931090	Stock Option (Right to Buy)		18.0					F6	10-MAY-2033		Common Stock		15000.0				15000.0				D			
0001437749-24-019510	1979414	Stock Option (Right to Buy)		13.3				09-MAY-2023	F6	09-MAY-2028		Common Stock		8136.0				8136.0				D			
0001437749-24-019510	1979413	Stock Option (Right to Buy)		18.0					F5	10-MAY-2033		Common Stock		15000.0				15000.0				D			
0001437749-24-019508	1868297	Stock Option (Right to Buy)		18.0					F5	10-MAY-2033		Common Stock		6000.0				6000.0				D			
0001437749-24-019508	1868298	Stock Option (Right to Buy)		13.3				09-MAY-2023	F6	09-MAY-2028		Common Stock		6000.0				6000.0				D			
0001437749-24-019506	1766988	Employee Stock Option (Right to Buy)		18.0					F6	10-MAY-2033		Common Stock		15000.0				15000.0				D			
0001437749-24-019506	1766987	Employee Stock Option (Right to Buy)		13.3				09-MAY-2023	F5	09-MAY-2028		Common Stock		17000.0				17000.0				D			
0001437749-24-019502	1802396	Stock Options		13.75				28-FEB-2024		28-FEB-2033		Common Stock		58639.0	F3			58639.0	F3			D			
0001437749-24-019501	1730058	Stock Options		15.67				28-FEB-2024		28-FEB-2033		Common Stock		39093.0	F3			39093.0	F3			D			
0001062993-24-012068	1977878	Stock Option (Right to Buy)		3.51					F5	07-JAN-2025		Common Stock, par value $0.001		10000.0				10000.0				I		By Marshall & Patricia Geller Living Trust	
0001062993-24-012068	1977879	Stock Option (Right to Buy)		3.51					F5	07-JAN-2025		Common Stock, par value $0.001		10000.0				10000.0				I		By Marshall & Patricia Geller Living Trust	
0001062993-24-012068	1977880	Warrant (Right to Buy)		4.6				22-JUN-2020		22-JUN-2025		Common Stock, par value $0.001		7000.0				7000.0				I		By Marshall & Patricia Geller Living Trust	
0001062993-24-012068	1977881	Warrant (Right to Buy)		3.22				14-OCT-2022		14-OCT-2027		Common Stock, par value $0.001		31104.0				31104.0				I		By Marshall & Patricia Geller Living Trust	
0001062993-24-012068	1977882	Warrant (Right to Buy)		4.6				22-JUN-2020		22-JUN-2025		Common Stock, par value $0.001		31941.0				31941.0				I		By Marshall & Patricia Geller Living Trust	
0001062993-24-012068	1977883	8% Convertible Promissory Note due 2026		1.15				25-AUG-2023		25-AUG-2026		Common Stock, par value $0.001		152174.0								I		By Marshall & Patricia Geller Living Trust	
0001062993-24-012068	1977876	Restricted Stock Units		0.0	F4				F4		F4	Common Stock, par value $0.001		30000.0				30000.0		175000.0		I		By Marshall & Patricia Geller Living Trust	
0001062993-24-012068	1977877	Stock Option (Right to Buy)		5.3					F5	27-MAY-2025		Common Stock, par value $0.001		3000.0				3000.0				I		By Marshall & Patricia Geller Living Trust	
0001225208-24-006703	1909571	Stock Option		104.16				01-JAN-2027		05-FEB-2034		Common Stock		8294.0				8294.0				D			
0001225208-24-006703	1909570	Stock Option		71.95				01-JAN-2026		08-FEB-2033		Common Stock		11374.0				11374.0				D			
0001225208-24-006703	1909569	Stock Option		54.61				01-JAN-2025		20-JUN-2032		Common Stock		12183.0				12183.0				D			
0001225208-24-006703	1909572	Stock Units (LTIP)			F2				F2		F2	Common Stock		4762.0				4762.0				D			
0001062993-24-012067	1842229	Warrant (Right to Buy)		4.6				22-JUN-2020		22-JUN-2025		Common Stock, par value $0.001		6403.0				6403.0				D			
0001062993-24-012067	1842228	Warrant (Right to Buy)		3.22				14-OCT-2022		14-OCT-2027		Common Stock, par value $0.001		15552.0				15552.0				D			
0001062993-24-012067	1842227	Stock Option (Right to Buy)		3.51					F6	07-JAN-2025		Common Stock, par value $0.001		10000.0				10000.0				D			
0001062993-24-012067	1842226	Restricted Stock Units		0.0	F3				F5		F5	Common Stock, par value $0.001		30000.0				30000.0				D			
0001062993-24-012067	1842230	8% Convertible Promissory Note due 2026		1.15				25-AUG-2023		25-AUG-2026		Common Stock, par value $0.001		43478.0								D			
0001062993-24-012067	1842225	Restricted Stock Units		0.0	F3				F4		F4	Common Stock, par value $0.001		56819.0				56819.0		50000.0		D			
0001225208-24-006702	1835104	Stock Option		50.79				01-JAN-2023		04-FEB-2030		Common Stock		9672.0				9672.0				D			
0001225208-24-006702	1835108	Stock Option		104.16				01-JAN-2027		05-FEB-2034		Common Stock		12742.0				12742.0				D			
0001225208-24-006702	1835107	Stock Option		71.95				01-JAN-2026		08-FEB-2033		Common Stock		10806.0				10806.0				D			
0001225208-24-006702	1835103	Stock Option		43.71				01-JAN-2022		06-FEB-2029		Common Stock		9894.0				9894.0				D			
0001225208-24-006702	1835109	Stock Units (LTIP)			F2				F2		F2	Common Stock		5790.0				5790.0				D			
0001225208-24-006702	1835105	Stock Option		61.26				01-JAN-2024		02-FEB-2031		Common Stock		11118.0				11118.0				D			
0001225208-24-006702	1835106	Stock Option		62.87				01-JAN-2025		07-FEB-2032		Common Stock		11547.0				11547.0				D			
0001062993-24-012066	1870259	Stock Option (Right to Buy)		3.51					F3	07-JAN-2025		Common Stock, par value $0.001		10000.0				10000.0				D			
0001062993-24-012066	1870258	Stock Option (Right to Buy)		3.51					F3	07-JAN-2025		Common Stock, par value $0.001		10000.0				10000.0				D			
0001062993-24-012066	1870257	Stock Option (Right to Buy)		5.3					F3	27-MAY-2025		Common Stock, par value $0.001		5000.0				5000.0				D			
0001062993-24-012065	1984615	Warrant (Right to Buy)		4.6				22-JUN-2020		22-JUN-2025		Common Stock, par value $0.001		10800.0				10800.0				D			
0001062993-24-012065	1984614	Warrant (Right to Buy)		3.22				14-OCT-2022		14-OCT-2027		Common Stock, par value $0.001		31104.0				31104.0				I			
0001062993-24-012065	1984613	Stock Option (Right to Buy)		3.51					F4	07-JAN-2025		Common Stock, par value $0.001		10000.0				10000.0				D			
0001062993-24-012065	1984612	Stock Option (Right to Buy)		3.51					F4	07-JAN-2025		Common Stock, par value $0.001		10000.0				10000.0				D			
0001062993-24-012065	1984611	Stock Option (Right to Buy)		4.03					F4	16-APR-2025		Common Stock, par value $0.001		3000.0				3000.0				D		By Jama Land, LLC	F3
0001062993-24-012065	1984616	Warrant (Right to Buy)		4.6				22-JUN-2020		22-JUN-2025		Common Stock, par value $0.001		25600.0				25600.0				D			
0001225208-24-006701	1776344	Stock Option		61.26				01-JAN-2024		02-FEB-2031		Common Stock		20682.0				20682.0				D			
0001225208-24-006701	1776347	Stock Option		104.16				01-JAN-2027		05-FEB-2034		Common Stock		28610.0				28610.0				D			
0001225208-24-006701	1776346	Stock Option		71.95				01-JAN-2026		08-FEB-2033		Common Stock		38900.0				38900.0				D			
0001225208-24-006701	1776345	Stock Option		62.87				01-JAN-2025		07-FEB-2032		Common Stock		19494.0				19494.0				D			
0001225208-24-006701	1776348	Stock Units (LTIP)			F2				F2		F2	Common Stock		12163.5				12163.5				D			
0001225208-24-006700	1824583	Stock Option		45.79				01-JAN-2021		07-FEB-2028		Common Stock		2000.0				2000.0				D			
0001225208-24-006700	1824582	Stock Option		43.71				01-JAN-2022		06-FEB-2029		Common Stock		9904.0				9904.0				D			
0001225208-24-006700	1824586	Stock Option		62.87				01-JAN-2025		07-FEB-2032		Common Stock		11574.0				11574.0				D			
0001225208-24-006700	1824584	Stock Option		50.79				01-JAN-2023		04-FEB-2030		Common Stock		11055.0				11055.0				D			
0001225208-24-006700	1824587	Stock Option		71.95				01-JAN-2026		08-FEB-2033		Common Stock		12512.0				12512.0				D			
0001225208-24-006700	1824585	Stock Option		61.26				01-JAN-2024		02-FEB-2031		Common Stock		12279.0				12279.0				D			
0001225208-24-006700	1824589	Stock Units (LTIP)			F2				F2		F2	Common Stock		6330.5				6330.5				D			
0001225208-24-006700	1824588	Stock Option		104.16				01-JAN-2027		05-FEB-2034		Common Stock		9320.0				9320.0				D			
0001062993-24-012064	1949115	Restricted Stock Units		0.0	F1				F4		F4	Common Stock		8140.0				8140.0				D			
0001062993-24-012064	1949114	Restricted Stock Units		0.0	F1				F3		F3	Common Stock		12177.0				12177.0				D			
0001225208-24-006698	1823113	Stock Option		62.87				01-JAN-2025		07-FEB-2032		Common Stock		11574.0				11574.0				D			
0001225208-24-006698	1823114	Stock Option		71.95				01-JAN-2026		08-FEB-2033		Common Stock		11944.0				11944.0				D			
