ACCESSION_NUMBER	OWNERSIGNATURENAME	OWNERSIGNATUREDATE
0001428205-21-000082	/s/ Marc H. Bell	01-MAR-2021
0001428205-21-000081	/s/ Daniel C. Staton	01-MAR-2021
0000899243-21-008746	/s/ Jonathan Kuai, attorney-in-fact	01-MAR-2021
0001428205-21-000080	/s/ James R. Mountain	01-MAR-2021
0001209191-21-015532	Shirley X. Li, Attorney-in-Fact for Alberto Sangiovanni-Vincentelli	01-MAR-2021
0001451693-21-000006	/s/ Avi S. Katz, individually	01-MAR-2021
0001451693-21-000006	/s/ Avi S. Katz, as Manager of GigAcquisitions, LLC	01-MAR-2021
0000899243-21-008745	By: Brigitte M. Hunt For: Joseph W. Rovig	01-MAR-2021
0001428205-21-000079	/s/ John P. Hollihan III	01-MAR-2021
0001428205-21-000078	/s/ Gordon Harper	01-MAR-2021
0001428205-21-000077	/s/ Z. Jamie Behar	01-MAR-2021
0001428205-21-000076	/s/ Mark Gruber	01-MAR-2021
0001428205-21-000075	/s/ Carolyn Downey	01-MAR-2021
0001415889-21-001114	/s/ Salini Nandipati, Attorney-in-Fact	01-MAR-2021
0001428205-21-000074	/s/ Scott J. Ulm	01-MAR-2021
0001428205-21-000073	/s/ Jeffrey J. Zimmer	01-MAR-2021
0001209191-21-015531	/s/ Susan M. Kanaya, as Attorney-in-Fact	01-MAR-2021
0001209191-21-015530	Shirley X. Li, Attorney-in-Fact for Young K. Sohn	01-MAR-2021
0001428205-21-000072	/s/ Thomas K. Guba	01-MAR-2021
0001415889-21-001113	/s/ Salini Nandipati, Attorney-in-Fact	01-MAR-2021
0001428205-21-000071	/s/ Robert C. Hain	01-MAR-2021
0000899243-21-008741	/s/ Jonathan Kuai, attorney-in-fact	01-MAR-2021
0001209191-21-015529	Shirley X. Li, Attorney-in-Fact for Thomas Beckley	01-MAR-2021
0001209191-21-015527	Shirley X. Li, Attorney-in-Fact for Anirudh Devgan	01-MAR-2021
0001209191-21-015526	Shirley X. Li, Attorney-in-Fact for Alinka Flaminia	01-MAR-2021
0001209191-21-015525	/s/ Matthew Colvin, Attorney-in-Fact for Prathyusha Duraibabu	01-MAR-2021
0001209191-21-015524	Shirley X. Li, Attorney-in-Fact for John M. Wall	01-MAR-2021
0001209191-21-015523	/s/ Susan M. Kanaya	01-MAR-2021
0001209191-21-015522	/s/ Matthew Colvin, Attorney-in-Fact for Andy Ramelmeier	01-MAR-2021
0001209191-21-015521	Shirley X. Li, Attorney-in-Fact for Chin-Chi Teng	01-MAR-2021
0001209191-21-015520	/s/ Matthew Colvin, Attorney-in-Fact for D. Mark McClung	01-MAR-2021
0001209191-21-015518	Shirley X. Li, Attorney-in-Fact for Lip-Bu Tan	01-MAR-2021
0001209191-21-015517	/s/ Matthew Colvin, Attorney-in-Fact for Gary Loeb	01-MAR-2021
0001209191-21-015516	Shirley X. Li, Attorney-in-Fact for Aneel Zaman	01-MAR-2021
0001209191-21-015515	/s/ Matthew Colvin, Attorney-in-Fact for Sandy Macrae	01-MAR-2021
0000752714-21-000018	Kay Dashner, POA for David M. Whitney	01-MAR-2021
0001209191-21-015514	/s/ Matthew Colvin, Attorney-in-Fact for Joseph S. Zakrzewski	01-MAR-2021
0001209191-21-015513	/s/ Matthew Colvin, Attorney-in-Fact for Karen L. Smith	01-MAR-2021
0001209191-21-015512	/s/ Susan M. Kanaya, as Attorney-in-Fact	01-MAR-2021
0001104659-21-030292	/s/ Todd M. Sinai	01-MAR-2021
0001193805-21-000298	/s/ Martha J. Demski, by Brian Lenz as Attorney-in-Fact	01-MAR-2021
0001209191-21-015511	/s/ Matthew Colvin, Attorney-in-Fact for Saira Ramasastry	01-MAR-2021
0001104659-21-030291	/s/ J. Mitchell Reese	01-MAR-2021
0001193805-21-000297	/s/ Lawrence P. Guiheen, by Brian Lenz as Attorney-in-fact	01-MAR-2021
0001193805-21-000296	/s/ Bryant Fong, by Brian Lenz as Attorney-in-fact	01-MAR-2021
0001209191-21-015510	/s/ Matthew Colvin, Attorney-in-Fact for H. Stewart Parker	01-MAR-2021
0001104659-21-030290	/s/ Eugene R. Taylor	01-MAR-2021
0001193805-21-000295	/s/ Dr. Jerrold B. Grossman, by Brian Lenz as Attorney-in-fact	01-MAR-2021
0001104659-21-030289	/s/ Gilbert E. Nathan	01-MAR-2021
0001104659-21-030288	/s/ Sharon French	01-MAR-2021
0001562180-21-001710	/s/ Christopher C. Nelson	01-MAR-2021
0001415889-21-001112	/s/ Salini Nandipati, Attorney-in-Fact	01-MAR-2021
0001193805-21-000294	/s/ Steve Elms, by Brian Lenz as Attorney-in-fact	01-MAR-2021
0001104659-21-030287	/s/ Marshall Lux	01-MAR-2021
0001193805-21-000293	/s/ Adam S. Grossman, by Brian Lenz as Attorney-in-fact	01-MAR-2021
0001104659-21-030285	/s/ Vinay Nair	01-MAR-2021
0001193805-21-000292	/s/ James Mond, by Brian Lenz as Attorney-in-fact	01-MAR-2021
0001104659-21-030284	/s/ Frank P. Filipps	01-MAR-2021
0001104659-21-030283	/s/ Richard M. DeMartini	01-MAR-2021
0001104659-21-030283	/s/ Alex Binderow	01-MAR-2021
0001104659-21-030283	/s/ Robert J. Hurst	01-MAR-2021
0001104659-21-030283	/s/ Alex Binderow, as Managing Member of DHB Capital LLC	01-MAR-2021
0001209191-21-015508	/s/ Matthew Colvin, Attorney-in-Fact for James R. Meyers	01-MAR-2021
0001193805-21-000291	/s/ Brian Lenz	01-MAR-2021
0001209191-21-015507	/s/ Bradley Tandy	01-MAR-2021
0000752714-21-000017	Kay Dashner, POA for Kristina Van Trease Whitney	01-MAR-2021
0001209191-21-015506	/s/ Stephanie Leclaire, as attorney-in-fact	01-MAR-2021
0001209191-21-015504	/s/ Stephanie Leclaire, as attorney-in-fact	01-MAR-2028
0001209191-21-015505	/s/ Stephanie Leclaire, as attorney-in-fact	01-MAR-2021
0001179110-21-002495	/s/ Sean Renfroe, by Power of Attorney	01-MAR-2021
0001209191-21-015503	/s/ Susan M. Kanaya, as Attorney-in-Fact	01-MAR-2021
0001209191-21-015502	/s/ Stephanie Leclaire, as attorney-in-fact	01-MAR-2021
0001209191-21-015501	/s/ Julie Rubinstein by Eric Billings, attorney-in-fact	01-MAR-2021
0001209191-21-015500	/s/ Matthew Colvin, Attorney-in-Fact for John Markels	01-MAR-2021
0001716837-21-000018	/s/ Christy Lillquist, attorney-in-fact	01-MAR-2021
0001209191-21-015499	/s/ Matthew Colvin, Attorney-in-Fact for Kenneth J. Hillan, M.B., Ch.B.	01-MAR-2021
0001209191-21-015497	/s/ Matthew Colvin, Attorney-in-Fact for Robert F. Carey	01-MAR-2021
0001209191-21-015496	/s/ Susan M. Kanaya, as Attorney-in-Fact	01-MAR-2021
0001627223-21-000011	/s/ Pauletta Brown, Attorney-in-Fact for Alisha Bellezza	01-MAR-2021
0000947871-21-000285	/s/ Alexandros Aldous, Attorney-in-Fact for John Pappas	01-MAR-2021
0000950103-21-003294	/s/ Michael Johnson, attorney-in-fact for Mark Zuckerberg	01-MAR-2021
0000752714-21-000016	David Whitney, POA for Joseph Hanna	01-MAR-2021
0000899243-21-008730	/s/ Brian Savage, Attorney-in-fact	01-MAR-2021
0001127602-21-008555	/s/ Bhavit Sheth, attorney-in-fact	01-MAR-2021
0000899243-21-008729	/s/ Brian Savage, Attorney-in-fact	01-MAR-2021
0001179110-21-002494	/s/ Marc Holliday	01-MAR-2021
0000950103-21-003293	/s/ Michael Johnson, attorney-in-fact for Mark Zuckerberg	01-MAR-2021
0000752714-21-000015	David Whitney, POA for Philip B. Hawkins	01-MAR-2021
0000947871-21-000284	/s/ Alexandros Aldous, Attorney-in-Fact for Christopher Pappas	01-MAR-2021
0001127602-21-008553	/s/ Bhavit Sheth, attorney-in-fact	01-MAR-2021
0000899243-21-008724	/s/ Brian Savage, Attorney-in-fact	01-MAR-2021
0001627223-21-000010	/s/ Pauletta Brown, Attorney-in-Fact for Denise Dignam	01-MAR-2021
0000899243-21-008723	/s/ Brian Savage, Attorney-in-fact	01-MAR-2021
0000899243-21-008722	/s/ Brian Savage, Attorney-in-fact	01-MAR-2021
0000950103-21-003292	/s/ Michael Johnson, attorney-in-fact for Mark Zuckerberg	01-MAR-2021
0001127602-21-008551	/s/ Bhavit Sheth, attorney-in-fact	01-MAR-2021
0000899243-21-008719	/s/ Brian Savage, Attorney-in-fact	01-MAR-2021
0000947871-21-000283	/s/ Alexandros Aldous, Attorney-in-Fact for James Leddy	01-MAR-2021
0001437749-21-004641	/s/ Jonathan R. Zimmerman, Attorney-in-Fact	01-MAR-2021
0000752714-21-000014	David Whitney, POA for John Lieffrig	01-MAR-2021
0001437749-21-004640	/s/ Jonathan R. Zimmerman, Attorney-in-Fact	01-MAR-2021
0001127602-21-008549	/s/ Bhavit Sheth, attorney-in-fact	01-MAR-2021
0000899243-21-008716	/s/ Brian Savage, Attorney-in-fact	01-MAR-2021
0000899243-21-008715	/s/ Brian Savage, Attorney-in-fact	01-MAR-2021
0001576427-21-000012	/s/Ryan Damon	01-MAR-2021
0001576427-21-000011	/s/ Ryan Damon, as attorney-in-fact for Megan Clarken	01-MAR-2021
0000899243-21-008713	By: Brigitte M. Hunt For: Scott K. Duff	01-MAR-2021
0000947871-21-000282	/s/ Alexandros Aldous, Attorney-in-Fact for Patricia Lecouras	01-MAR-2021
0000925421-21-000101	/s/ Andrew P. Campbell as attorney-in-fact for Dr. Whitney Haring-Smith	01-MAR-2021
0000925421-21-000101	/s/ Andrew P. Campbell as attorney-in-fact for Anzu SPAC GP I LLC	01-MAR-2021
0001209191-21-015494	/s/ Alison Bauerlein, as Attorney-in-Fact	01-MAR-2021
0001209191-21-015493	/s/ Leo L. Chan	01-MAR-2021
0001209191-21-015492	/s/ Richard Villa	01-MAR-2021
0001209191-21-015491	/s/ Carol P. Lowe	01-MAR-2021
0001209191-21-015490	/s/ Meredith Jackson	01-MAR-2021
0000899243-21-008711	By: Brigitte M. Hunt For: Jose A. Bayardo	01-MAR-2021
0000947871-21-000281	/s/ Alexandros Aldous, Attorney-in-Fact for Tim McCauley	01-MAR-2021
0001225208-21-004100	Linda J. Park, Attorney-in-Fact	01-MAR-2021
0000899243-21-008707	By: Brigitte M. Hunt For: Clay C. Williams	01-MAR-2021
0001179110-21-002493	/s/ Sean Renfroe, by Power of Attorney	01-MAR-2021
0001179110-21-002492	/s/ Sean Renfroe, by Power of Attorney	01-MAR-2021
0001179110-21-002491	/s/ Sean Renfroe, by Power of Attorney	01-MAR-2021
0001397911-21-000069	/s/ Gregory M. Woods, as attorney-in-fact	01-MAR-2021
0001179110-21-002490	/s/ Sean Renfroe, by Power of Attorney	01-MAR-2021
0000899243-21-008705	By: Brigitte M. Hunt For: Craig L. Weinstock	01-MAR-2021
0001179110-21-002489	/s/ Sean Renfroe, by Power of Attorney	01-MAR-2021
0000947871-21-000280	/s/ Alexandros Aldous	01-MAR-2021
0001556595-21-000002	/s/ Christina Casey-Best as Attorney in Fact for Maura Topper	01-MAR-2021
0001209191-21-015487	/s/ Nancy Smith as Attorney-in-Fact for Jatin Shah	01-MAR-2021
0001209191-21-015486	/s/ Nancy Smith as Attorney-in-Fact for Michael Mason	01-MAR-2021
0001225208-21-004099	Linda J. Park, Attorney-in-Fact	01-MAR-2021
0000004281-21-000060	Adam Wheeler, Assistant General Counsel and Assistant Corporate Secretary	01-MAR-2021
0001556592-21-000002	/s/ Christina Casey-Best as Attorney in Fact for John B. Reilly, III	01-MAR-2021
0001397911-21-000067	/s/ Gregory M. Woods, attorney-in-fact	01-MAR-2021
0001556587-21-000005	/s/ Christina Casey-Best, Attorney in Fact for Joseph V. Topper, Jr.	01-MAR-2021
0001209191-21-015485	/s/ Nancy Smith as Attorney-in-Fact for Tanya Lewis	01-MAR-2021
0000004281-21-000058	Adam Wheeler, Assistant General Counsel and Assistant Corporate Secretary, By Power of Attorney	01-MAR-2021
0001045309-21-000038	/s/ Sean E. Dempsey, Attorney-in-Fact	01-MAR-2021
0001209191-21-015484	/s/ Nancy Smith as Attorney-in-Fact for Ran Frenkel	01-MAR-2021
0001628280-21-003685	/s/ Megan Fine, by power of attorney	01-MAR-2021
0000004281-21-000056	Adam Wheeler, Assistant General Counsel and Assistant Corporate Secretary by Power of Attorney	01-MAR-2021
0001628280-21-003684	/s/ Megan Fine, by power of attorney	01-MAR-2021
0001397911-21-000065	/s/ Gregory M. Woods, attorney-in-fact	01-MAR-2021
0001209191-21-015483	/s/ Nancy Smith as Attorney-in-Fact for John Demaree	01-MAR-2021
0001593968-21-000704	/s/ Robert Sjogren attorney in fact for Scott F. Kavanaugh	01-MAR-2021
0001628280-21-003683	/s/ Megan Fine, by power of attorney	01-MAR-2021
0001209191-21-015482	/s/ Nancy Smith as Attorney-in-Fact for Sharon Shacham	01-MAR-2021
0001593968-21-000703	/s/ Robert Sjogren attorney in fact for Lindsay Lawrence	01-MAR-2021
0001209191-21-015481	/s/ Nancy Smith as Attorney-in-Fact for Michael Kauffman	01-MAR-2021
0001045309-21-000036	/s/ Sean E. Dempsey, Attorney-in-Fact	01-MAR-2021
0000004281-21-000054	Adam Wheeler, Assistant General Counsel and Assistant Corporate Secretary, by Power of Attorney	01-MAR-2021
0001209191-21-015480	Peter A. Christou, Attorney-in-fact for Mark Culhane	01-MAR-2021
0001179110-21-002487	/s/ James R. Oehler as attorney-in-fact for Kenneth J. Kelley	01-MAR-2021
0001567619-21-005223	/s/ Jennifer Lew, as Attorney-in-Fact for Sanjay Keswani	01-MAR-2021
0001397911-21-000063	/s/ Gregory M. Woods, attorney-in-fact	01-MAR-2021
0001567619-21-005222	/s/ Jennifer Lew, as Attorney-in-Fact for Ted Yednock	01-MAR-2021
0001209191-21-015479	Peter A. Christou, Attorney-in-fact for Daniel L. Harrington	01-MAR-2021
0001562180-21-001709	/s/ Joseph T. Kennedy, by power of attorney	01-MAR-2021
0001032220-21-000016	David R. Francis: As Attorney-In-Fact for: Thomas D. Romeo	01-MAR-2021
0001179110-21-002486	/s/ James R. Oehler as attorney-in-fact for Michael J. LaBarre	01-MAR-2021
0001593968-21-000702	/s/ Robert Sjogren attorney in fact for John Hakopian	01-MAR-2021
0001567619-21-005221	/s/ Jennifer Lew	01-MAR-2021
0001209191-21-015478	Peter A. Christou, Attorney-in-fact for Stephen McMillan	01-MAR-2021
0001562180-21-001708	/s/ Joseph T. Kennedy, by power of attorney	01-MAR-2021
0001567619-21-005220	/s/ Jennifer Lew, as Attorney-in-Fact for Michael Overdorf	01-MAR-2021
0001593968-21-000701	/s/ Robert Sjogren attorney in fact for David S. DePillo	01-MAR-2021
0001567619-21-005219	/s/ Jennifer Lew, as Attorney-in-Fact for Douglas Love	01-MAR-2021
0001045309-21-000034	/s/ Sean E. Dempsey, Attorney-in-Fact	01-MAR-2021
0001209191-21-015477	Peter A. Christou, Attorney-in-fact for Margaret A. Treese	01-MAR-2021
0001562180-21-001707	/s/ Joseph T. Kennedy, by power of attorney	01-MAR-2021
0001209191-21-015476	Armelle De Madre, by /s/ Ron A. Metzger, Attorney-in-Fact	01-MAR-2021
0001593968-21-000700	/s/ Robert Sjogren attorney in fact for Ulrich E. Keller	01-MAR-2021
0001179110-21-002485	/s/ James R. Oehler as attorney-in-fact for Helen Torley	01-MAR-2021
0001209191-21-015475	Peter A. Christou, Attorney-in-fact for Martyn Etherington	01-MAR-2021
0001562180-21-001706	/s/ Joseph T. Kennedy	01-MAR-2021
0001209191-21-015474	Armelle De Madre, by /s/ Ron A. Metzger, Attorney-in-Fact	01-MAR-2021
0001562180-21-001705	/s/ John F. Thero	01-MAR-2021
0001209191-21-015473	Peter A. Christou, Attorney-in-fact for Kathleen R. Cullen-Cote	01-MAR-2021
0000925421-21-000099	/s/ Andrew P. Campbell as attorney-in-fact for Susan J. Kantor	01-MAR-2021
0001209191-21-015472	Peter A. Christou, Attorney-in-fact for Hillary Ashton	01-MAR-2021
0001104659-21-030250	/s/ Richard J. Berman	01-MAR-2021
0001397911-21-000061	/s/ Gregory M. Woods, attorney-in-fact	01-MAR-2021
0001209191-21-015471	/s/ Stacy L. Taylor by Eric Billings as attorney-in-fact	01-MAR-2021
0001045309-21-000032	/s/ Sean E. Dempsey, Attorney-in-Fact	01-MAR-2021
0000925421-21-000097	/s/ Andrew P. Campbell as attorney-in-fact for Teresa A. Harris	01-MAR-2021
0001628280-21-003682	/s/ Cathy A. King, Attorney-in-fact	01-MAR-2021
0001032220-21-000015	David R. Francis: As Attorney-In-Fact for: Ilene R Baylinson	01-MAR-2021
0001045309-21-000030	/s/ Sean E. Dempsey	01-MAR-2021
0001127602-21-008545	/s/ J. Ellen Conti, attorney-in-fact for William L. Smith (Signed Power of Attorney on file with SEC)	01-MAR-2021
0000925421-21-000095	/s/ Andrew P. Campbell as attorney-in-fact for Priya Cherian Huskins	01-MAR-2021
0000950142-21-000794	By: /s/ John J. Suydam, Vice President	01-MAR-2021
0001397911-21-000059	/s/ Gregory M. Woods, attorney-in-fact	01-MAR-2021
0000950142-21-000793	By: BRH Holdings GP, Ltd., its General Partner By: /s/ John J. Suydam, Vice President	01-MAR-2021
0001209191-21-015467	Vincent A. Mercaldi, Attorney-in-Fact	01-MAR-2021
0001032220-21-000014	David R. Francis: As Attorney-In-Fact for: Richard Montoni	01-MAR-2021
0001209191-21-015464	Vincent A. Mercaldi,  Attorney-in-Fact	01-MAR-2021
0001781002-21-000020	Michael M. Kellen, Chairman and CO-CEO of Bleichroeder LP	01-MAR-2021
0001618563-21-000027	Charles Fairman Wu, by Jason Parsont, his Attorney-in-fact	01-MAR-2021
0000925421-21-000093	/s/ Andrew P. Campbell as attorney-in-fact for William A. Wulfsohn	01-MAR-2021
0000752714-21-000013	David Whitney, POA for Keith Pratt	01-MAR-2021
0000946724-21-000012	By: Sharon O'Connor For:  Gordon Clemons	01-MAR-2021
0001209191-21-015461	Vincent A. Mercaldi, Attorney in Fact	01-MAR-2021
0001618563-21-000025	Charles Fairman Wu, by Jason Parsont, his Attorney-in-fact	01-MAR-2021
0001437749-21-004635	/s/ Paul F. Cash, as Attorney-in-Fact for Stephen P. Holmes	01-MAR-2021
0001628280-21-003680	Scott A. Graziano, SVP, Legal (Attorney-In-Fact)	01-MAR-2021
0001209191-21-015459	Vincent A. Mercaldi, Attorney-in-Fact	01-MAR-2021
0001683168-21-000747	/s/ Christine M. Farrell, Attorney-in-Fact for Joseph M. Redmond	01-MAR-2021
0001104659-21-030247	/s/ Hab Siam, Attorney-in-fact for Bradley Gerstner, as managing principal of Altimeter Capital Management, LP	01-MAR-2021
0001104659-21-030247	/s/ Hab Siam, Attorney-in-fact for Bradley Gerstner, as managing principal of Altimeter Capital General Partner, LLC	01-MAR-2021
0001104659-21-030247	/s/ Hab Siam, Attorney-in-fact for Bradley Gerstner	01-MAR-2021
0001209191-21-015458	/s/ Alejandro Moreno for AI Investments Holdings LLC	01-MAR-2021
0001209191-21-015458	/s/ Alejandro Moreno for Access Industries, LLC	01-MAR-2021
0001209191-21-015458	/s/ Alejandro Moreno, as Attorney-in-Fact for Mr. Blavatnik	01-MAR-2021
0001209191-21-015458	/s/ Alejandro Moreno for Access Industries Management, LLC	01-MAR-2021
0001209191-21-015458	/s/ Alejandro Moreno for Access Industries Holdings LLC	01-MAR-2021
0001683168-21-000746	/s/ Christine Farrell	01-MAR-2021
0001628280-21-003679	Scott A. Graziano, SVP, Legal (Attorney-In-Fact)	01-MAR-2021
0001397911-21-000057	/s/ Gregory M. Woods, attorney-in-fact	01-MAR-2021
0001299709-21-000034	By: Andrew J Micheletti For: James S Argalas	01-MAR-2021
0001209191-21-015455	/s/ Alex Tablin-Wolf, attorney-in-fact	01-MAR-2021
0001209191-21-015454	Vincent A. Mercaldi, Attorney-in-Fact	01-MAR-2021
0001209191-21-015453	/s/ Sarah Tian, as Attorney-in-Fact, for Ted F. Angus	01-MAR-2021
0001179110-21-002484	/s/ Lisa Kamibayashi as Attorney-in-Fact for Mitchell Nishimoto	01-MAR-2021
0001127602-21-008541	/s/ Bhavit Sheth, attorney-in-fact	01-MAR-2021
0000752714-21-000012	David Whitney, POA for John P. Skenesky	01-MAR-2021
0001179110-21-002483	/s/ Lisa Kamibayashi as Attorney-in-Fact for Lance Mizumoto	01-MAR-2021
0000925421-21-000091	/s/ Andrew P. Campbell as attorney-in-fact for John W. Joy	01-MAR-2021
0001397911-21-000055	/s/ Gregory M. Woods, attorney-in-fact	01-MAR-2021
0001179110-21-002482	/s/ Lisa Kamibayashi as Attorney-in-Fact for Ralph Mesick	01-MAR-2021
0001209191-21-015450	Vincent A. Mercaldi, Attorney-in-Fact	01-MAR-2021
0001728117-21-000027	/s/ Jeff Boerneke, Attorney-in-Fact	01-MAR-2021
0001179110-21-002481	/s/ Lisa Kamibayashi as Attorney-in-Fact for Ravi Mallela	01-MAR-2021
0001179110-21-002480	/s/ Lisa Kamibayashi as Attorney-in-Fact for Alan Arizumi	01-MAR-2021
0001209191-21-015448	Vincent A. Mercaldi, Attorney-in-Fact	01-MAR-2021
0000925421-21-000089	/s/ Andrew P. Campbell as attorney-in-fact for Peter J. Ganz	01-MAR-2021
0001179110-21-002479	/s/ Lisa Kamibayashi as Attorney-in-Fact for Robert Harrison	01-MAR-2021
0001397911-21-000053	/s/ Gregory M. Woods, attorney-in-fact	01-MAR-2021
0001397911-21-000051	/s/ Gregory M. Woods, attorney-in-fact	01-MAR-2021
0001209191-21-015446	/s/ Patrick K. Craine, Attorney-in-Fact	01-MAR-2021
0001209191-21-015444	/s/ Patrick K. Craine, Attorney-in-Fact	01-MAR-2021
0001209191-21-015445	/s/ Patrick K. Craine, Attorney-in-Fact	01-MAR-2021
0001127602-21-008539	/s/ Bhavit Sheth, attorney-in-fact	01-MAR-2021
0000752714-21-000011	David Whitney, POA for Tara Wescott	01-MAR-2021
0001567619-21-005218	/s/ James Bubeck	01-MAR-2021
0001209191-21-015443	Thomas Geoffroy as Attorney-in-Fact	01-MAR-2021
0001209191-21-015442	/s/ Alex Tablin-Wolf, attorney-in-fact	01-MAR-2021
0001567619-21-005216	/s/ Heather L. Quinn, pursuant to power of attorney	01-MAR-2021
0001127602-21-008537	/s/ Bhavit Sheth, attorney-in-fact	01-MAR-2021
0001209191-21-015440	/s/ Alex Tablin-Wolf, attorney-in-fact	01-MAR-2021
0001071739-21-000043	/s/ Jeffrey A. Schwaneke (executed by attorney-in-fact)	01-MAR-2021
0001492627-21-000014	/s/ Robert Fendlay Smith, by Theresa B. Taylor, attorney-in-fact	01-MAR-2021
0001397911-21-000049	/s/ Gregory M. Woods, attorney-in-fact	01-MAR-2021
0001071739-21-000042	/s/ Jeffrey A. Schwaneke (executed by attorney-in-fact)	01-MAR-2021
0001209191-21-015437	/s/ Alex Tablin-Wolf, attorney-in-fact	01-MAR-2021
0000752714-21-000010	David Whitney, POA for Melodie Craft	01-MAR-2021
0001023128-21-000044	Kevin Cundick, Attorney-in-fact	01-MAR-2021
0001757201-21-000031	Rachel J. Spehler, Attorney-in-Fact	01-MAR-2021
0001397911-21-000047	/s/ Gregory M. Woods, attorney-in-fact	01-MAR-2021
0001567619-21-005214	/s/ Fady Boctor	01-MAR-2021
0001757201-21-000029	Rachel. J. Spehler, Attorney-in-Fact	01-MAR-2021
0001140361-21-006740	/s/ Trevor R. Milton	01-MAR-2021
0001140361-21-006740	M&M Residual, LLC /s/ Trevor R. Milton  Name: Trevor R. Milton Title: Manager	01-MAR-2021
0001562180-21-001704	/s/ Stephen I.  Dreier, attorney in fact for Stephen Howard Kramer	01-MAR-2021
0001757201-21-000027	Rachel J. Spehler, Attorney-in-Fact	01-MAR-2021
0001140361-21-006738	/s/ Scott M. Coiante, attorney-in-fact	01-MAR-2021
0001209191-21-015433	Andrew Chew, Attorney-in-fact for Rollance E. Olson	01-MAR-2021
0001179110-21-002478	/s/ Robert Leduc	01-MAR-2021
0001757201-21-000025	Rachel J. Spehler, Attorney-in-Fact	01-MAR-2021
0001654954-21-002202	/s/Steven G Mihaylo	01-MAR-2021
0001127602-21-008534	/s/ Derek W. Stark, attorney-in-fact for Mr. Perotti	01-MAR-2021
0001312109-21-000050	/s/ John M. Bonino	01-MAR-2021
0001140361-21-006735	/s/ Scott M. Coiante, attorney-in-fact	01-MAR-2021
0000925421-21-000087	/s/ Justin R. Salon, as attorney-in-fact for Toby O'Rourke	01-MAR-2021
0001312109-21-000049	/s/ John M. Bonino, as Attorney-in-Fact	01-MAR-2021
0001140361-21-006732	/s/ Scott M. Coiante, attorney-in-fact	01-MAR-2021
0001127602-21-008532	/s/ Derek W. Stark, attorney-in-fact for Mr. Walker	01-MAR-2021
0001312109-21-000048	/s/ John M. Bonino, as Attorney-in-Fact	01-MAR-2021
0001209191-21-015432	/s/ Thomas P. Hunt, Attorney-in-Fact	01-MAR-2021
0001312109-21-000047	/s/ John M. Bonino, as Attorney-in-Fact	01-MAR-2021
0001127602-21-008530	/s/ Derek W. Stark, attorney-in-fact for Mr. Spector	01-MAR-2021
0001209191-21-015431	/s/ Thomas P. Hunt, Attorney-in-Fact	01-MAR-2021
0001140361-21-006730	/s/ Scott M. Coiante, attorney-in-fact	01-MAR-2021
0001312109-21-000046	/s/ John M. Bonino, as Attorney-in-Fact	01-MAR-2021
0001209191-21-015430	/s/ Thomas P. Hunt, Attorney-in-Fact	01-MAR-2021
0000752714-21-000009	David M. Whitney, POA for Ronald Zech	01-MAR-2021
0001312109-21-000045	/s/ John M. Bonino, as Attorney-in-Fact	01-MAR-2021
0001140361-21-006728	/s/ Scott M. Coiante	01-MAR-2021
0001127602-21-008528	/s/ Derek W. Stark, attorney-in-fact for Mr. Chang	01-MAR-2021
0001209191-21-015429	/s/ Thomas P. Hunt, Attorney-in-Fact	01-MAR-2021
0001312109-21-000044	/s/ John M. Bonino, as Attorney-in-Fact	01-MAR-2021
0001209191-21-015428	/s/ Thomas P. Hunt, Attorney-in-Fact	01-MAR-2021
0001140361-21-006726	/s/ Scott M. Coiante, attorney-in-fact	01-MAR-2021
0001209191-21-015427	/s/ Thomas P. Hunt, Attorney-in-Fact	01-MAR-2021
0001127602-21-008526	/s/ Derek W. Stark, attorney-in-fact for Mr. Fartaj	01-MAR-2021
0000927066-21-000028	/s/ Stephanie Berberich, Attorney-in-Fact	01-MAR-2021
0000927066-21-000027	/s/ Stephanie Berberich, Attorney-in-Fact	01-MAR-2021
0000899243-21-008692	/s/ William Brown, as Attorney-in-Fact	01-MAR-2021
0000899243-21-008691	/s/ William Brown, as Attorney-in-Fact	01-MAR-2021
0000927066-21-000026	/s/ Stephanie Berberich, Attorney-in-Fact	01-MAR-2021
0001209191-21-015426	/s/ Thomas P. Hunt	01-MAR-2021
0001094891-21-000135	/s/ Emily White	01-MAR-2021
0001506293-21-000049	Monifa Clayton, Attorney-in-Fact	01-MAR-2021
0001209191-21-015425	/s/ Valentina Margulis, as Attorney-in-Fact for Prabhakar Raghavan	01-MAR-2021
0001179110-21-002477	/s/ Eileen McCarthy by power of attorney for Monte E. Ford	01-MAR-2021
0001127602-21-008524	/s/ Derek W. Stark, attorney-in-fact for Mr. Grogin	01-MAR-2021
0001209191-21-015424	/s/ Thomas P. Hunt, Attorney-in-Fact	01-MAR-2021
0001094891-21-000134	/s/ Jonathan J. Ledecky	01-MAR-2021
0001094891-21-000134	/s/ Joanna Coles	01-MAR-2021
0001094891-21-000134	Northern Star IV Sponsor LLC, by Joanna Coles, Managing Member	01-MAR-2021
0001094891-21-000133	/s/ Jonathan Mildenhall	01-MAR-2021
0001094891-21-000132	/s/ Kirsten A. Green	01-MAR-2021
0001094891-21-000131	/s/ James H.R. Brady	01-MAR-2021
0001562180-21-001703	/s/ Lara A. Mason, Attorney-in-Fact	01-MAR-2021
