ACCESSION_NUMBER	OWNERSIGNATURENAME	OWNERSIGNATUREDATE
0001144204-19-013292	WYNNEFIELD CAPITAL, INC., By: /s/ Nelson Obus, President	11-MAR-2019
0001144204-19-013292	/s/ Nelson Obus, individually	11-MAR-2019
0000896841-19-000008	/s/ Alessandra Melloni as Attorney-in-Fact for Tom J. A. Cordiner	11-MAR-2019
0001567619-19-006559	Rick A. Elrod	11-MAR-2019
0001518715-19-000059	/s/ Donna M. Cochener, Attorney in Fact for Godfrey B. Evans	11-MAR-2019
0001567619-19-006558	/s/ Young-Jin Kim	11-MAR-2019
0001209191-19-018411	/s/Christopher S. Parisi	11-MAR-2019
0001127602-19-010785	/s/ Jason E. Dymbort, attorney-in-fact	11-MAR-2019
0001067837-19-000022	Joseph M. Field by Andrew P. Sutor, IV, authorized signatory	11-MAR-2019
0000927628-19-000141	Cleo Belmonte (POA on file)	11-MAR-2019
0001518715-19-000058	/s/ Donna M. Cochener, Attorney in fact for Mark K. Mason	11-MAR-2019
0001567619-19-006557	John Bullock	11-MAR-2019
0001209191-19-018410	/s/Joe Negron, as Attorney-in-Fact for Richard H. Glanton	11-MAR-2019
0000927628-19-000140	Cleo Belmonte (POA on file)	11-MAR-2019
0001209191-19-018409	/s/Christopher S. Parisi, as Attorney-in-Fact	11-MAR-2019
0001127602-19-010783	/s/ Jason E. Dymbort, attorney-in-fact	11-MAR-2019
0000927628-19-000139	Cleo Belmonte (POA on file)	11-MAR-2019
0001209191-19-018408	s/ David B. Berger, Attorney-in-Fact for Dick P. Allen	11-MAR-2019
0000927628-19-000138	Cleo Belmonte (POA on file)	11-MAR-2019
0001127602-19-010781	/s/ Jason E. Dymbort, attorney-in-fact	11-MAR-2019
0001498068-19-000016	/s/ Michael R. Costa, by power of attorney	11-MAR-2019
0001209191-19-018407	/s/Christopher S. Parisi, as Attorney-in-Fact	11-MAR-2019
0001567619-19-006556	Charles L. Adair	11-MAR-2019
0001082923-19-000028	Matthew A. Lipson, Attorney in Fact	08-MAR-2019
0000927628-19-000137	Cleo Belmonte (POA on file)	11-MAR-2019
0000950142-19-000518	/s/ Vijay Moses, Attorney-in-Fact	11-MAR-2019
0000927628-19-000136	Cleo Belmonte (POA on file)	11-MAR-2019
0001209191-19-018405	/s/Christopher S. Parisi, as Attorney-in-Fact	11-MAR-2019
0001209191-19-018404	/s/ Heath R. Byrd	11-MAR-2019
0000908662-19-000089	/s/ David Taylor, as attorney in fact for the Reporting Person	11-MAR-2019
0001127602-19-010779	/s/ Jason E. Dymbort, attorney-in-fact	11-MAR-2019
0000882184-19-000084	/s/ Thomas B. Montano, Attorney-in-Fact	11-MAR-2019
0000927628-19-000135	Cleo Belmonte (POA on file)	11-MAR-2019
0000908662-19-000088	/s/ David Taylor, as attorney in fact for the Reporting Person	11-MAR-2019
0001209191-19-018403	/s/ Jeff Dyke	11-MAR-2019
0001498068-19-000015	/s/ Michael R. Costa, by power of attorney	11-MAR-2019
0000908662-19-000087	/s/ David Taylor, as attorney in fact for the Reporting Person	11-MAR-2019
0001179110-19-003682	/s/ Jill C. Blumhoff, attorney-in-fact for Robert Leasure, Jr.	11-MAR-2019
0001209191-19-018402	/s/Christopher S. Parisi, as Attorney-in-Fact	11-MAR-2019
0000882184-19-000083	/s/ Michael R. Buchanan	11-MAR-2019
0000927628-19-000134	Cleo Belmonte (POA on file)	11-MAR-2019
0001209191-19-018401	/s/ David Bruton Smith	11-MAR-2019
0000908662-19-000086	/s/ David Taylor, as attorney in fact for the Reporting Person	11-MAR-2019
0001179110-19-003681	/s/ Jill Blumhoff, attorney-in-fact for R. Matthew Neff	11-MAR-2019
0000882184-19-000082	/s/ Thomas B. Montano, Attorney-in-Fact	11-MAR-2019
0001498068-19-000014	/s/ Michael R. Costa, by power of attorney	11-MAR-2019
0000908662-19-000085	/s/ David Taylor, as attorney in fact for the Reporting Person	11-MAR-2019
0000927628-19-000133	Cleo Belmonte (POA on file)	11-MAR-2019
0000882184-19-000081	/s/ Thomas B. Montano, Attorney-in-Fact	11-MAR-2019
0001209191-19-018400	/s/ O. Bruton Smith	11-MAR-2019
0001498068-19-000013	/s/ Michael R. Costa	11-MAR-2019
0000006281-19-000035	/s/ Cynthia M. McMakin, Assistant General Counsel, by Power of Attorney	11-MAR-2019
0001638599-19-000328	/s/ Daniel B. Winslow, as Attorney-in-Fact	11-MAR-2019
0000049600-19-000026	Michelle Rayner, Attorney-in-Fact for Marshall A. Loeb	11-MAR-2019
0000882184-19-000080	/s/ Bill W. Wheat	11-MAR-2019
0001209191-19-018399	/s/Christopher S. Parisi, as Attorney-in-Fact	11-MAR-2019
0000006281-19-000034	/s/ Cynthia M. McMakin, Assistant General Counsel, by Power of Attorney	11-MAR-2019
0001209191-19-018398	/s/ Lawrance W McAfee	11-MAR-2019
0000882184-19-000079	/s/ Michael J. Murray	11-MAR-2019
0001593968-19-000745	/s/Lorna J. Gunderman	11-MAR-2019
0001014108-19-000062	/s/Jonathan Burrell	11-MAR-2019
0000006281-19-000033	/s/ Cynthia McMakin, Assistant General Counsel, by Power of Attorney	11-MAR-2019
0001498068-19-000012	/s/ Michael R. Costa, by power of attorney	11-MAR-2019
0001144204-19-013287	/s/ Sara Robinson Dasse	11-MAR-2019
0001209191-19-018396	/s/ Harry Demas, on behalf of Rajeev Mehta, by Power of Attorney	11-MAR-2019
0001562180-19-001844	/s/ Rudy C. Howard, attorney-in-fact	11-MAR-2019
0000882184-19-000078	/s/ David V. Auld	11-MAR-2019
0001562180-19-001843	/s/ Rudy C. Howard	11-MAR-2019
0001225208-19-005005	Rob McCard, with Power of Attorney	11-MAR-2019
0000899243-19-007030	By: W. Kerry Jackson  For: Delores B. Weaver	11-MAR-2019
0001562180-19-001842	/s/ Stephen L. Holcombe	07-MAR-2019
0000006281-19-000032	/s/ Cynthia M. McMakin, Assistant General Counsel, by Power of Attorney	11-MAR-2019
0000882184-19-000077	/s/ Donald R. Horton	11-MAR-2019
0000899243-19-007029	By: W. Kerry Jackson  For: J. Wayne Weaver	11-MAR-2019
0000899243-19-007028	/s/ Jeffrey A. Hoffman	11-MAR-2019
0001179110-19-003678	/s/ Kristin A. Stokes on behalf of William F. Austen	11-MAR-2019
0000006281-19-000031	/s/ Cynthia M. McMakin, Assistant General Counsel, by Power of Attorney	11-MAR-2019
0000899243-19-007027	/s/ W. Christopher Matton, Attorney-in-Fact for Gabriela Gonzalez	11-MAR-2019
0001225208-19-005004	Rob McCard, with Power of Attorney	11-MAR-2019
0000006281-19-000030	/s/ Cynthia M. McMakin, Assistant General Counsel, by Power of Attorney	11-MAR-2019
0000006281-19-000029	/s/ Cynthia M. McMakin, Assistant General Counsel, by Power of Attorney	11-MAR-2019
0001576427-19-000018	/s/Ryan Damon	11-MAR-2019
0001225208-19-005002	/s/Mary Beth Wilkinson, attorney-in-fact	11-MAR-2019
0000905729-19-000062	/s/ Daniel C. Persinger, By Power of Attorney	11-MAR-2019
0000049600-19-000025	Michelle Rayner, Attorney-in-Fact for Brent Wood	11-MAR-2019
0000095953-19-000030	Sarah M. Cunningham Power of Attorney for Steven Baroff	11-MAR-2019
0001144204-19-013284	/s/ Christine Blakely, Attorney-in-fact for Charles T. Bernhardt	11-MAR-2019
0001140361-19-004704	By: /s/ Robert Bertram as Attorney-In-Fact	11-MAR-2019
0001140361-19-004703	By: /s/ Robert Bertram as Attorney-In-Fact	11-MAR-2019
0001140361-19-004702	/s/ Robert Bertram as Attorney-In-Fact	11-MAR-2019
0001140361-19-004701	By: /s/ Robert Bertram as Attorney-In-Fact	11-MAR-2019
0001140361-19-004700	By: /s/ Robert Bertram as Attorney-In-Fact	11-MAR-2019
0000049600-19-000024	Michelle Rayner, Attorney-in-Fact for John F. Coleman	11-MAR-2019
0000851968-19-000037	By: /s/Christi Scarbro,Attorney-in-Fact For: Jeffrey S. Lorberbaum	11-MAR-2019
0000851968-19-000036	By: /s/Christi Scarbro, Attorney-in-Fact For: Paul F. De Cock	11-MAR-2019
0000851968-19-000035	By: /s/Christi Scarbro, Attorney-in-Fact For: Frank H. Boykin	11-MAR-2019
0000851968-19-000034	By: /s/Christi Scarbro, Attorney-in-Fact For: Christopher Wellborn	11-MAR-2019
0000851968-19-000033	By: /s/Christi Scarbro, Attorney-in-Fact For: Rodney David Patton	11-MAR-2019
0000049600-19-000023	Michelle Rayner, Attorney-in-Fact for Richard Reid Dunbar	11-MAR-2019
0001225208-19-005000	/s/Mary Beth Wilkinson	11-MAR-2019
0001567619-19-006554	/s/ Ned A. Quint, pursuant to power of attorney	11-MAR-2019
0001760173-19-000027	/s/ Ryan M. Bartolucci	11-MAR-2019
0000049600-19-000022	Michelle Rayner, Attorney-in-Fact for Ryan M. Collins	11-MAR-2019
0001567619-19-006552	/s/ Ned A. Quint, pursuant to power of attorney	11-MAR-2019
0001225208-19-004998	Douglas K. McClaine, Attorney in Fact	11-MAR-2019
0001567619-19-006550	/s/ Ned A. Quint, pursuant to power of attorney	11-MAR-2019
0000899243-19-007019	/s/ Brian J. Lynch **	11-MAR-2019
0000899243-19-007018	/s/ Brian J. Lynch**	11-MAR-2019
0000899243-19-007017	/s/ Brian J. Lynch**	11-MAR-2019
0000049600-19-000021	Michelle Rayner, Attorney-in-Fact for Bruce Corkern	11-MAR-2019
0001100441-19-000012	/s/ Ryan M. Bartolucci	11-MAR-2019
0000712534-19-000052	Addison Nicoll (Confirming Statement on File)	11-MAR-2019
0001572888-19-000004	/s/Brent R. Repenning/Christopher J. Bast, by Power of Attorney	11-MAR-2019
0000712534-19-000051	Addison Nicoll (Confirming Statement on File)	11-MAR-2019
0000712534-19-000050	Addison Nicoll (Confirming Statement on File)	11-MAR-2019
0000712534-19-000049	Addison Nicoll (Confirming Statement on File)	11-MAR-2019
0000712534-19-000048	Addison Nicoll (Confirming Statement on File)	11-MAR-2019
0000712534-19-000047	Addison Nicoll (Confirming Statement on File)	11-MAR-2019
0000712534-19-000046	Addison Nicoll (Confirming Statement on File)	11-MAR-2019
0001609716-19-000004	/s/James Edgar Doyle/Christopher J. Bast, by Power of Attorney	11-MAR-2019
0000712534-19-000045	Addison Nicoll (Confirming Statement on File)	11-MAR-2019
0001209191-19-018386	/s/Lindsay K. Blackwood Lindsay K. Blackwood, Attorney-in-fact	11-MAR-2019
0001668793-19-000004	/s/Gregory M. Ina/Christopher J. Bast, by Power of Attorney	11-MAR-2019
0001209191-19-018384	/s/Lindsay K. Blackwood Lindsay K. Blackwood, Attorney-in-fact	11-MAR-2019
0001140361-19-004692	/s/ Paul J. Isaac	07-MAR-2019
0001185349-19-000004	/s/ LaTisha S. Owens, Attorney-in-Fact	11-MAR-2019
0001515176-19-000002	/s/ James Stone	11-MAR-2019
0001209191-19-018383	Catherine T. White, as attorney-in-fact under Power of Attorney dated February 17, 2010.	11-MAR-2019
0001209191-19-018382	Catherine T. White, as attorney-in-fact under Power of Attorney dated February 23, 2009	11-MAR-2019
0001363607-19-000004	/s/Patrick M. Covey/Christopher J. Bast, by Power of Attorney	11-MAR-2019
0001658052-19-000004	/s/ LaTisha S. Owens, Attorney-in-Fact	11-MAR-2019
0001127602-19-010777	/s/ Lynn M. Floeter, attorney-in-fact for Tammy C. Stadler	11-MAR-2019
0001228379-19-000035	PETER R. WALL                                                           BY: James M. Spira, Associate General Counsel of Sempra Energy and Attorney-In-Fact	11-MAR-2019
0001228379-19-000034	TREVOR I. MIHALIK                                             BY: James M. Spira, Associate General Counsel of Sempra Energy and Attorney-In-Fact	11-MAR-2019
0001228379-19-000033	ANDRES CONESA                                            BY:  James M. Spira, Associate General Counsel of Sempra Energy and Attorney-In-Fact	11-MAR-2019
0001209191-19-018380	/s/ Jill Barnett, attorney-in-fact	11-MAR-2019
0001760173-19-000026	/s/Peter F. Gearen	11-MAR-2019
0001661835-19-000004	/s/ LaTisha S. Owens, Attorney-in-Fact	11-MAR-2019
0001209191-19-018377	/s/ Michael P. Monahan	11-MAR-2019
0001209191-19-018376	/s/ Michael P. Monahan	11-MAR-2019
0001209191-19-018375	/s/ Michael P. Monahan	11-MAR-2019
0001209191-19-018374	/s/ Michael P. Monahan	11-MAR-2019
0001567619-19-006547	R. Eddie Dixon, Jr. as attorney-in-fact for Liam Griffin	11-MAR-2019
0001127602-19-010766	/s/ Francis J. Brixius Jr., attorney-in-fact for Mr. Johnson	11-MAR-2019
0001209191-19-018373	/s/ Michael P. Monahan	11-MAR-2019
0001209191-19-018372	/s/ Michael P. Monahan	11-MAR-2019
0001209191-19-018371	/s/ Michael P. Monahan	11-MAR-2019
0001209191-19-018370	/s/ Michael P. Monahan	11-MAR-2019
0001209191-19-018369	/s/ Michael P. Monahan	11-MAR-2019
0001657253-19-000004	/s/ LaTisha S. Owens, Attorney-in-Fact	11-MAR-2019
0001209191-19-018368	/s/ Michael P. Monahan	11-MAR-2019
0001209191-19-018367	/s/ Michael P. Monahan	11-MAR-2019
0001209191-19-018366	/s/ Michael P. Monahan	11-MAR-2019
0001100441-19-000011	/s/Peter F. Gearen	11-MAR-2019
0000892482-19-000010	/s/ Eric Nyberg, Attorney-in-Fact for Vern Hanzlik	11-MAR-2019
0001492919-19-000004	/s/Thea R. Sears/Christopher J. Bast, by Power of Attorney	11-MAR-2019
0001209191-19-018361	Robert Spears	11-MAR-2019
0001209191-19-018360	Gina A. Beredo	11-MAR-2019
0001209191-19-018359	Phillip A. Reinsch	11-MAR-2019
0001209191-19-018358	Roy S. Kim	11-MAR-2019
0000887936-19-000033	By Joanne Catanese, Attorney in Fact For: Curtis Pey-lin Lu	11-MAR-2019
0001572920-19-000002	/s/Mark J. Vaughn/Christopher J. Bast, by Power of Attorney	11-MAR-2019
0000887936-19-000032	By: Joanne Catanese, Attorney-in-Fact For: Paul Linton	11-MAR-2019
0000887936-19-000031	By: Joanne Catanese, Attorney-in-Fact For: Ajay Sabherwal	11-MAR-2019
0000887936-19-000030	By: Joanne Catanese, Attorney-in-Fact For: Holly Helgerson Paul	11-MAR-2019
0001628280-19-002759	/s/ John F. Kuntz, Pursuant to Power of Attorney	11-MAR-2019
0001567619-19-006546	R. Eddie Dixon, Jr. as attorney-in-fact for James E. Cashman, III	11-MAR-2019
0001209191-19-018357	Jerome F. Zaremba, Attorney-in-Fact	11-MAR-2019
0000715072-19-000065	Colton Wages, Attorney in Fact	11-MAR-2019
0001577289-19-000004	/s/Christopher J. Bast/Joseph R. Paul, by Power of Attorney	11-MAR-2019
0000038725-19-000086	Robert J. Stone	11-MAR-2019
0001638599-19-000326	/s/George Sotiros	11-MAR-2019
0001341141-19-000020	Ying Xiao, under a Power of Attorney	11-MAR-2019
0001225208-19-004994	Douglas K. McClaine, Attorney in Fact	11-MAR-2019
0001362786-19-000004	/s/Joseph R. Paul/Christopher J. Bast, By Power of Attorney	11-MAR-2019
0001575342-19-000004	/s/ LaTisha S. Owens, Attorney-in-Fact	11-MAR-2019
0001760173-19-000025	/s/Jeffrey C. Lightcap	11-MAR-2019
0001225208-19-004992	Linda J. Park, Attorney-in-Fact	11-MAR-2019
0001567619-19-006545	/s/ MICHAEL M. OZIMEK, BY POWER OF ATTORNEY	11-MAR-2019
0001209191-19-018356	/s/ Jill Barnett, attorney-in-fact	11-MAR-2019
0001209191-19-018355	Joseph McDermott as Attorney-in-Fact	11-MAR-2019
0001193805-19-000271	/s/ Jonathan Isler, Attorney-in-Fact	11-MAR-2019
0000097216-19-000086	/s/Scott J. Posner, by power of attorney	11-MAR-2019
0000097216-19-000085	/s/Scott J. Posner, by power of attorney	11-MAR-2019
0000097216-19-000084	/s/Scott J. Posner, power of attorney	11-MAR-2019
0001487329-19-000004	/s/James F. Stief/Christopher J. Bast, by Power of Attorney	11-MAR-2019
0000097216-19-000083	/s/Scott J. Posner, power of attorney	11-MAR-2019
0000097216-19-000082	/s/Scott J. Posner, by power of attorney	11-MAR-2019
0000097216-19-000081	/s/Scott J. Posner, by power of attorney	11-MAR-2019
0000097216-19-000080	/s/Scott J. Posner, by power of attorney	11-MAR-2019
0001562180-19-001838	/s/ Angela L. Pino, POA for Joseph Don Tarry	11-MAR-2019
0001562180-19-001837	/s/ Angela L. Pino, POA for Patricia K. Collawn	11-MAR-2019
0000097216-19-000079	/s/Scott J. Posner, by power of attorney	11-MAR-2019
0000097216-19-000078	/s/Scott J. Posner, power of attorney	11-MAR-2019
0001572890-19-000006	/s/Dan A. Joy/Christopher J. Bast, By Power of Attorney	11-MAR-2019
0001225208-19-004991	/s/ Christina M. Gattuso, Power of Attorney	11-MAR-2019
0001663577-19-000100	/s/ Lijun Yu	11-MAR-2019
0001667731-19-000103	/s/ Dawna Gibb, by Power of Attorney	11-MAR-2019
0001760173-19-000024	/s/Nicholas J. Valeriani	11-MAR-2019
0001667731-19-000101	/s/ Dawna Gibb, by Power of Attorney	11-MAR-2019
0001100441-19-000010	/s/Nicholas J. Valeriani	11-MAR-2019
0000350894-19-000017	RUTH MONTGOMERY (ATTORNEY IN FACT)	11-MAR-2019
0001209191-19-018351	/s/ Michael K. Devlin	11-MAR-2019
0000350894-19-000016	RUTH MONTGOMERY (ATTORNEY IN FACT)	01-MAR-2019
0001667731-19-000098	/s/ Dawna Gibb, by Power of Attorney	11-MAR-2019
0001667731-19-000096	/s/ Dawna Gibb, by Power of Attorney	11-MAR-2019
0001760173-19-000023	/s/Paul Thomas	11-MAR-2019
0001667731-19-000093	/s/ Dawna Gibb, by Power of Attorney	11-MAR-2019
0001683168-19-000592	/s/ Anthony Iacovone	11-MAR-2019
0001144204-19-013202	Hummingbird Holdings Ltd. /s/ Bao Ning Shi, Director	11-MAR-2019
0001100441-19-000009	/s/Paul Thomas	11-MAR-2019
0001683168-19-000591	/s/ Dean L. Julia	11-MAR-2019
0000750686-19-000048	Michael R. Archer, POA	11-MAR-2019
0001667731-19-000091	/s/ Dawna Gibb, by Power of Attorney	11-MAR-2019
0001667731-19-000089	/s/ Dawna Gibb, by Power of Attorney	11-MAR-2019
0001760173-19-000022	/s/Mark Stolper	11-MAR-2019
0001667731-19-000087	/s/ Dawna Gibb, by Power of Attorney	11-MAR-2019
0001120437-19-000045	Julie D. Mathews, by power of atty	11-MAR-2019
0001100441-19-000008	/s/Mark Stolper	11-MAR-2019
0001127602-19-010762	/s/ Lynn M. Floeter, attorney-in-fact for David L. Stein	11-MAR-2019
0001243786-19-000041	/s/ Mark J. Isaacson, Attorney-in-Fact for James C. O'Rourke	11-MAR-2019
0001243786-19-000040	Mark J. Isaacson, Attorney-in-Fact for Karen A. Swager	11-MAR-2019
0001534122-19-000009	Amir Vahabzadeh	11-MAR-2019
0001243786-19-000039	/s/ Mark J. Isaacson	11-MAR-2019
0001243786-19-000038	/s/ Mark J. Isaacson, Attorney-in-Fact for Walter F. Precourt III	11-MAR-2019
0001243786-19-000037	Mark J. Isaacson, Attorney-in-Fact for Bruce M. Bodine	11-MAR-2019
0001243786-19-000036	/s/Mark J. Isaacson, Attorney-in-Fact for Corrine D. Ricard	11-MAR-2019
0001243786-19-000035	Mark J. Isaacson, Attorney-in-Fact for Clint C. Freeland	11-MAR-2019
0001243786-19-000034	/s/ Mark J. Isaacson, Attorney in Fact for Richard N. McLellan	11-MAR-2019
0000927089-19-000137	Dennis C. Robison	11-MAR-2019
0001355666-19-000001	Kate Pytlewski, as Attorney-in-Fact	11-MAR-2019
0001294425-19-000004	/s/ LaTisha S. Owens, Attorney-in-Fact	11-MAR-2019
0001683168-19-000590	/s/ Michael P. Martinez	11-MAR-2019
0001327749-19-000025	Jeffrey D. Miller, by power of attorney	11-MAR-2019
0001682170-19-000002	/s/ LaTisha S. Owens, Attorney-in-Fact	11-MAR-2019
0001667731-19-000085	/s/ Dawna Gibb, by Power of Attorney	11-MAR-2019
0000899243-19-007005	/s/ Georgia L. Vlamis, as attorney in fact	11-MAR-2019
0001667731-19-000083	/s/ Dawna Gibb, by Power of Attorney	11-MAR-2019
0001209191-19-018346	Eric F. Nost	11-MAR-2019
0001667731-19-000081	/s/ Dawna Gibb, by Power of Attorney	11-MAR-2019
0001209191-19-018345	C. Rodes Boyd, Jr.	11-MAR-2019
0001760173-19-000021	/s/Thomas McEachin	11-MAR-2019
0001659154-19-000028	Daniel A. DuPre, attorney-in-fact for Ian A. Hudson	11-MAR-2019
0001659154-19-000027	Daniel A. DuPre, attorney-in-fact for Svetlana Vinokur	11-MAR-2019
0000065984-19-000105	/s/ Daniel T. Falstad by power of attorney	11-MAR-2019
0001100441-19-000007	/s/Thomas McEachin	11-MAR-2019
0001144204-19-013181	/s/ Janna Blanter	08-MAR-2019
0001209191-19-018340	Judy C. Gavant	11-MAR-2019
0001667731-19-000079	/s/ Dawna Gibb, by Power of Attorney	11-MAR-2019
0001667731-19-000077	/s/Dawna Gibb, by Power of Attorney	11-MAR-2019
0001667731-19-000075	/s/ Dawna Gibb, by Power of Attorney	11-MAR-2019
0001209191-19-018338	Douglas F. Jenkins	11-MAR-2019
0001667731-19-000073	/s/Dawna Gibb, by Power of Attorney	11-MAR-2019
0001760173-19-000020	/s/Shirley A. Weis	11-MAR-2019
0001667731-19-000071	/s/ Dawna Gibb, by Power of Attorney	11-MAR-2019
0001667731-19-000069	/s/Dawna Gibb, by Power of Attorney	11-MAR-2019
0001214659-19-002017	Eugene I. Zuriff	11-MAR-2019
0001715268-19-000016	/s/ Lawrence E. Golub	11-MAR-2019
0001715268-19-000015	/s/ David B. Golub	11-MAR-2019
0001667731-19-000067	/s/Dawna Gibb, by Power of Attorney	11-MAR-2019
0001209191-19-018336	C. Frank Scott, III	11-MAR-2019
0001667731-19-000065	/s/ Dawna Gibb, by Power of Attorney	11-MAR-2019
0001667731-19-000064	/s/Dawna Gibb, by Power of Attorney	11-MAR-2019
0001715268-19-000014	/s/ William M. Webster IV	11-MAR-2019
0001127602-19-010740	/s/ Suzanne S. Taylor, attorney-in-fact	11-MAR-2019
0001127602-19-010739	/s/ Suzanne S. Taylor, attorney-in-fact	11-MAR-2019
0001667731-19-000061	/s/ Dawna Gibb, by Power of Attorney	11-MAR-2019
0001667731-19-000060	/s/Dawna Gibb, by Power of Attorney	08-MAR-2019
0001668428-19-000038	Maria Sears	11-MAR-2019
0001127602-19-010738	/s/ Suzanne S. Taylor, attorney-in-fact	11-MAR-2019
0001127602-19-010737	/s/ Suzanne S. Taylor, attorney-in-fact	11-MAR-2019
0001667731-19-000057	/s/Dawna Gibb, by Power of Attorney	11-MAR-2019
0001127602-19-010736	/s/ Suzanne S. Taylor, attorney-in-fact	11-MAR-2019
0001667731-19-000055	/s/ Dawna Gibb, by Power of Attorney	11-MAR-2019
0001127602-19-010735	/s/ Suzanne S. Taylor, attorney-in-fact	11-MAR-2019
0001667731-19-000053	/s/Dawna Gibb, by Power of Attorney	11-MAR-2019
0001127602-19-010734	/s/ Suzanne S. Taylor, attorney-in-fact	11-MAR-2019
0001668428-19-000036	/s/ Maria Sears, Attorney-in-Fact	11-MAR-2019
0001127602-19-010733	/s/ Suzanne S. Taylor, attorney-in-fact	11-MAR-2019
0001127602-19-010732	/s/ Suzanne S. Taylor, attorney-in-fact	11-MAR-2019
0001144204-19-013177	/s/ Mark A. Robison by Kevin T. Thompson P.O.A.	11-MAR-2019
0001127602-19-010731	/s/ Suzanne S. Taylor, attorney-in-fact	11-MAR-2019
0001100441-19-000006	/s/Shirley A. Weis	11-MAR-2019
0001209191-19-018334	Randal R. Greene	11-MAR-2019
0001127602-19-010730	/s/ Suzanne S. Taylor, attorney-in-fact	11-MAR-2019
0001127602-19-010729	/s/ Suzanne S. Taylor, attorney-in-fact	11-MAR-2019
0001209191-19-018333	/s/ Yael Cosset, by Stacey M. Heiser, Attorney-in-Fact	11-MAR-2019
0001127602-19-010728	/s/ Suzanne S. Taylor, attorney-in-fact	11-MAR-2019
0001127602-19-010727	/s/ Suzanne S. Taylor, attorney-in-fact	11-MAR-2019
0001127602-19-010726	/s/ Suzanne S. Taylor, attorney-in-fact	11-MAR-2019
0001247524-19-000111	/s/ J. Boyd Douglas, Jr., by power of attorney	11-MAR-2019
0001127602-19-010725	/s/ Suzanne S. Taylor, attorney-in-fact	11-MAR-2019
0001214659-19-002016	/s/ Tricia Pannier as attorney-in-fact for David A. Ottewell	11-MAR-2019
0001247524-19-000109	/s/ J. Boyd Douglas, Jr., by power of attorney	11-MAR-2019
0001127602-19-010724	/s/ Suzanne S. Taylor, attorney-in-fact	11-MAR-2019
0001179110-19-003673	/s/ Robert T. Pigott, Jr.	11-MAR-2019
0001127602-19-010723	/s/ Denise R. Manus, POA	11-MAR-2019
0001506307-19-000058	/s/ Richard D. Kinder	08-MAR-2019
0001127602-19-010721	Michael A. Leon	11-MAR-2019
0001127602-19-010719	/s/ Suzanne S. Taylor, attorney-in-fact	11-MAR-2019
0001127602-19-010718	/s/ Denise R. Manus, POA	11-MAR-2019
0001127602-19-010717	/s/ Suzanne S. Taylor, attorney-in-fact	11-MAR-2019
0001127602-19-010716	/s/ Suzanne S. Taylor, attorney-in-fact	11-MAR-2019
0001127602-19-010715	/s/ Suzanne S. Taylor, attorney-in-fact	11-MAR-2019
0001104657-19-000026	Nicole Pytlak / Attorney in fact	07-MAR-2019
0001127602-19-010714	/s/ Suzanne S. Taylor, attorney-in-fact	11-MAR-2019
0001104657-19-000025	Nicole A. Pytlak / Attny in fact	07-MAR-2019
0001127602-19-010713	/s/ Suzanne S. Taylor, attorney-in-fact	11-MAR-2019
0001127602-19-010712	/s/ Suzanne S. Taylor, attorney-in-fact	11-MAR-2019
0001127602-19-010711	/s/ Suzanne S. Taylor, attorney-in-fact	11-MAR-2019
0001127602-19-010710	/s/ Suzanne S. Taylor, attorney-in-fact	11-MAR-2019
0001127602-19-010709	/s/ Suzanne S. Taylor, attorney-in-fact	11-MAR-2019
0001127602-19-010708	/s/ Denise R. Manus, POA	11-MAR-2019
0001127602-19-010707	/s/ Suzanne S. Taylor, attorney-in-fact	11-MAR-2019
0001127602-19-010706	/s/ Suzanne S. Taylor, attorney-in-fact	11-MAR-2019
0001127602-19-010705	/s/ Suzanne S. Taylor, attorney-in-fact	11-MAR-2019
0001127602-19-010704	/s/ Suzanne S. Taylor, attorney-in-fact	11-MAR-2019
0001181580-19-000005	Steven D. Davidson, as Attorney-In-Fact for all Reporting Persons	11-MAR-2019
0001310709-19-000003	/s/ Maynard F. Oliverius, by Mark E. Mathiasen Pursuant to a Power of Attorney	11-MAR-2019
0001127602-19-010703	/s/ Suzanne S. Taylor, attorney-in-fact	11-MAR-2019
0001247524-19-000107	/s/ J. Boyd Douglas, Jr., by power of attorney	11-MAR-2019
0001127602-19-010702	/s/ Suzanne S. Taylor, attorney-in-fact	08-MAR-2019
0001127602-19-010701	/s/ Suzanne S. Taylor, attorney-in-fact	08-MAR-2019
0001127602-19-010700	/s/ Suzanne S. Taylor, attorney-in-fact	08-MAR-2019
0001247524-19-000105	/s/ J. Boyd Douglas, Jr., by power of attorney	11-MAR-2019
0001127602-19-010699	/s/ Denise R. Manus, POA	11-MAR-2019
0001127602-19-010698	/s/ Suzanne S. Taylor, attorney-in-fact	08-MAR-2019
0001127602-19-010697	/s/ Suzanne S. Taylor, attorney-in-fact	08-MAR-2019
0001127602-19-010696	/s/ Suzanne S. Taylor, attorney-in-fact	08-MAR-2019
0001127602-19-010695	/s/ Suzanne S. Taylor, attorney-in-fact	08-MAR-2019
0001247524-19-000103	/s/ J. Boyd Douglas, Jr.	11-MAR-2019
0001127602-19-010694	/s/ Suzanne S. Taylor, attorney-in-fact	08-MAR-2019
0001127602-19-010693	/s/ Suzanne S. Taylor, attorney-in-fact	08-MAR-2019
0001247524-19-000101	/s/ J. Boyd Douglas, Jr., by power of attorney	11-MAR-2019
0001127602-19-010692	/s/ Suzanne S. Taylor, attorney-in-fact	08-MAR-2019
