ACCESSION_NUMBER	DERIV_TRANS_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_DATE	TRANS_DATE_FN	DEEMED_EXECUTION_DATE	DEEMED_EXECUTION_DATE_FN	TRANS_FORM_TYPE	TRANS_CODE	EQUITY_SWAP_INVOLVED	EQUITY_SWAP_TRANS_CD_FN	TRANS_TIMELINESS	TRANS_TIMELINESS_FN	TRANS_SHARES	TRANS_SHARES_FN	TRANS_TOTAL_VALUE	TRANS_TOTAL_VALUE_FN	TRANS_PRICEPERSHARE	TRANS_PRICEPERSHARE_FN	TRANS_ACQUIRED_DISP_CD	TRANS_ACQUIRED_DISP_CD_FN	EXCERCISE_DATE	EXCERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001104659-19-034604	204595	Class B Common Stock			F1	05-JUN-2019				4	C	0	F1			2000000.0					F1	D			F1		F1	Class A Common Stock		2000000.0				9441783.0				I		By Lightspeed Venture Partners VIII, L.P.	F2, F3
0001628280-19-007807	183245	Class B Common Stock			F2	07-JUN-2019				4	J	0	F1			35190.0				0.0		A			F2		F2	Class A Common Stock		35190.0				42990.0				I		By: a16z Seed-III, LLC	F6, F7
0001628280-19-007807	183244	Class B Common Stock			F2	07-JUN-2019				4	J	0	F1			16068683.0				0.0		A			F2		F2	Class A Common Stock		16068683.0				18092974.0				I		By: AH Parallel Fund IV, L.P.	F5, F4
0001628280-19-007807	183243	Class B Common Stock			F2	07-JUN-2019				4	J	0	F1			48387360.0				0.0		A			F2		F2	Class A Common Stock		48387360.0				48387360.0				I		By:Andreessen Horowitz Fund I, L.P.	F3
0001628280-19-007807	183242	Series E Preferred Stock			F1	07-JUN-2019				4	C	0				97103.0				0.0		D			F1		F1	Class B Common Stock	F2	97103.0				0.0				I		By: AH Parallel Fund IV, L.P.	F5, F4
0001628280-19-007807	183241	Series D-1 Preferred Stock			F1	07-JUN-2019				4	C	0				35190.0				0.0		D			F1		F1	Class B Common Stock	F2	35190.0				0.0				I		By: a16z Seed-III, LLC	F6, F7
0001628280-19-007807	183240	Series D Preferred Stock			F1	07-JUN-2019				4	C	0				5490180.0				0.0		D			F1		F1	Class B Common Stock	F2	5490180.0				0.0				I		By: AH Parallel Fund IV, L.P.	F5, F4
0001628280-19-007807	183239	Series C Preferred Stock			F1	07-JUN-2019				4	C	0				10481400.0				0.0		D			F1		F1	Class B Common Stock	F2	10481400.0				0.0				I		By: AH Parallel Fund IV, L.P.	F5, F4
0001628280-19-007807	183237	Series A Preferred Stock			F1	07-JUN-2019				4	C	0				13164690.0				0.0		D			F1		F1	Class B Common Stock	F2	13164690.0				0.0				I		By: Andreessen Horowitz Fund I, L.P.	F3
0001628280-19-007807	183238	Series B Preferred Stock			F1	07-JUN-2019				4	C	0				35222670.0				0.0		D			F1		F1	Class B Common Stock	F2	35222670.0				0.0				I		By: Andreessen Horowitz Fund I, L.P.	F3
0001209191-19-035680	245702	Stock Option (Right to Buy)		2.9		05-JUN-2019				4	M	0				6834.0				0.0		D			F11	09-JUN-2020		Common Stock		6834.0				252876.0				D			
0001209191-19-035680	245703	Stock Option (Right to Buy)		2.9		06-JUN-2019				4	M	0				6834.0				0.0		D			F11	09-JUN-2020		Common Stock		6834.0				246042.0				D			
0001127602-19-021168	188996	Restricted Stock Units			F2	05-JUN-2019				4	M	0				6189.0				0.0		D			F3		F4	Common Stock		6189.0				12379.0				D			
0001209191-19-035670	212595	Stock Option (Right to Buy)		39.03		05-JUN-2019				4	A	0				7800.0				0.0		A			F2	05-JUN-2029		Common Stock		7800.0				7800.0				D			
0000886744-19-000065	205335	Stock Option (right to buy)		1.38		06-JUN-2019				4	A	0				70000.0				0.0		A			F1	05-JUN-2029		Common Stock		70000.0				70000.0				D			
0001415889-19-000675	283487	Stock Option		3.6		06-JUN-2019				4	D	0				2500.0				0.0		D		31-OCT-2013		31-OCT-2023		Common Stock		2500.0				0.0				D			
0001415889-19-000675	283488	Stock Option		4.53		06-JUN-2019				4	D	0				5000.0				0.0		D		09-AUG-2017		09-AUG-2027		Common Stock		5000.0				0.0				D			
0001415889-19-000675	283486	Stock Option		3.8		06-JUN-2019				4	D	0				2000.0				0.0		D		30-OCT-2014		30-OCT-2024		Common Stock		2000.0				0.0				D			
0000886744-19-000064	256407	Stock Option (right to buy)		1.38		06-JUN-2019				4	A	0				70000.0				0.0		A			F1	05-JUN-2029		Common Stock		70000.0				70000.0				D			
0001209191-19-035667	299683	Stock Option (Right to Buy)		39.03		05-JUN-2019				4	A	0				7800.0				0.0		A			F2	05-JUN-2029		Common Stock		7800.0				7800.0				D			
0000886744-19-000063	253853	Stock Option (right to buy)		1.38		06-JUN-2019				4	A	0				70000.0				0.0		A			F1	05-JUN-2029		Common Stock		70000.0				70000.0				D			
0000886744-19-000062	175531	Stock Option (right to buy)		1.38		06-JUN-2019				4	A	0				70000.0				0.0		A			F1	05-JUN-2029		Common Stock		70000.0				70000.0				D			
0000886744-19-000061	259760	Stock Option (right to buy)		1.38		06-JUN-2019				4	A	0				70000.0				0.0		A			F1	05-JUN-2029		Common Stock		70000.0				70000.0				D			
0001209191-19-035665	234140	Stock Option (Right to Buy)		39.03		05-JUN-2019				4	A	0				7800.0				0.0		A			F2	05-JUN-2029		Common Stock		7800.0				7800.0				D			
0001209191-19-035664	169160	Stock Option (Right to Buy)		39.03		05-JUN-2019				4	A	0				7800.0				0.0		A			F3	05-JUN-2029		Common Stock		7800.0				7800.0				D			
0000886744-19-000060	230339	Srock Option (right to buy)		1.38		06-JUN-2019				4	A	0				70000.0				0.0		A			F1	05-JUN-2029		Common Stock		70000.0				70000.0				D			
0001209191-19-035661	160450	Stock Option (Right to Buy)		39.03		05-JUN-2019				4	A	0				7800.0				0.0		A			F5	05-JUN-2029		Common Stock		7800.0				7800.0				D			
0001209191-19-035661	160451	Stock Option (Right to Buy)		2.9		06-JUN-2019				4	M	0				6000.0				0.0		D			F6	24-JUN-2020		Common Stock		6000.0				0.0				D			
0001744489-19-000112	265251	Stock Option (Right-to-Buy)		39.65		07-JUN-2019				4	M	0				2000.0				0.0		D			F3	26-JAN-2021		Disney Common Stock		2000.0				24000.0				D			
0001209191-19-035660	198885	Director Stock Option (Right to buy)	F1	46.15		05-JUN-2019				4	A	0				2612.0				0.0		A			F2	05-JUN-2029		Common Stock		2612.0				2612.0				D			
0001209191-19-035659	268183	Director Stock Option (Right to buy)		46.15		05-JUN-2019				4	A	0				2503.0				0.0		A			F1	05-JUN-2029		Common Stock		2503.0				2503.0				D			
0001209191-19-035658	265161	Stock Option (Right to Buy)		39.03		05-JUN-2019				4	A	0				7800.0				0.0		A			F2	05-JUN-2029		Common Stock		7800.0				7800.0				D			
0001209191-19-035657	169512	Director Stock Option (Right to buy)		46.15		05-JUN-2019				4	A	0				2993.0				0.0		A			F1	05-JUN-2029		Common Stock		2993.0				2993.0				D			
0001209191-19-035656	183663	Director Stock Option (Right to buy)		46.15		05-JUN-2019				4	A	0				2177.0				0.0		A			F1	05-JUN-2029		Common Stock		2177.0				2177.0				D			
0001209191-19-035655	151219	Director Stock Option (Right to buy)		46.15		05-JUN-2019				4	A	0				2177.0				0.0		A			F1	05-JUN-2029		Common Stock		2177.0				2177.0				D			
0001209191-19-035654	223705	Director Stock Option (Right to buy)		46.15		05-JUN-2019				4	A	0				2939.0				0.0		A			F1	05-JUN-2029		Common Stock		2939.0				2939.0				D			
0001209191-19-035653	259257	Stock Option (Right to Buy)		39.03		05-JUN-2019				4	A	0				7800.0				0.0		A			F2	05-JUN-2029		Common Stock		7800.0				7800.0				D			
0001209191-19-035652	313749	Stock Option (Right to Buy)		39.03		05-JUN-2019				4	A	0				7800.0				0.0		A			F2	05-JUN-2029		Common Stock		7800.0				7800.0				D			
0000886163-19-000108	299729	Non-Qualified Stock Option (right to buy)		113.59		06-JUN-2019				4	A	0				4071.0				0.0		A			F3	06-JUN-2029		Common Stock		4071.0				4071.0				D			
0001209191-19-035651	223767	Stock Option (Right to Buy)		39.03		05-JUN-2019				4	A	0				7800.0				0.0		A			F2	05-JUN-2029		Common Stock		7800.0				7800.0				D			
0000886163-19-000107	200905	Non-Qualified Stock Option (right to buy)		113.59		06-JUN-2019				4	A	0				4071.0				0.0		A			F2	06-JUN-2029		Common Stock		4071.0				4071.0				D			
0000886163-19-000106	310645	Non-Qualified Stock Option (right to buy)		113.59		06-JUN-2019				4	A	0				4071.0				0.0		A			F2	06-JUN-2029		Common Stock		4071.0				4071.0				D			
0001209191-19-035650	270537	Stock Option (Right to Buy)		39.03		05-JUN-2019				4	A	0				7800.0				0.0		A			F2	05-JUN-2029		Common Stock		7800.0				7800.0				D			
0000899243-19-016089	301502	Series G Preferred Stock			F1	07-JUN-2019				4	C	0				322407.0				0.0		D			F1		F1	Class B Common Stock	F2	322407.0				0.0				I		See Footnote	F6, F3
0000899243-19-016089	301497	Series A Preferred Stock			F1	07-JUN-2019				4	C	0				266181.0				0.0		D			F1		F1	Class B Common Stock	F2	266181.0				0.0				I		See Footnote	F6, F3
0000899243-19-016089	301498	Series C Preferred Stock			F1	07-JUN-2019				4	C	0				37897920.0				0.0		D			F1		F1	Class B Common Stock	F2	37897920.0				0.0				I		See Footnote	F6, F4
0000899243-19-016089	301499	Series D Preferred Stock			F1	07-JUN-2019				4	C	0				5392140.0				0.0		D			F1		F1	Class B Common Stock	F2	5392140.0				0.0				I		See Footnote	F6, F4
0000899243-19-016089	301500	Series E Preferred Stock			F1	07-JUN-2019				4	C	0				2511300.0				0.0		D			F1		F1	Class B Common Stock	F2	2511300.0				0.0				I		By:The Social+Capital Partnership Opportunities Fund, L.P.	F6, F5
0000899243-19-016089	301501	Series F Preferred Stock			F1	07-JUN-2019				4	C	0				2550628.0				0.0		D			F1		F1	Class B Common Stock	F2	2550628.0				0.0				I		By:The Social+Capital Partnership Opportunities Fund, L.P.	F6, F5
0000899243-19-016089	301503	Class B Common Stock			F2	07-JUN-2019				4	J	0	F1			48940576.0				0.0		A			F2		F2	Class A Common Stock	F2	48940576.0				50853362.0				I		See Footnotes	F6, F3, F5, F4
0000886163-19-000105	182416	Non-Qualified Stock Option (right to buy)		113.59		06-JUN-2019				4	A	0				4071.0				0.0		A			F2	06-JUN-2029		Common Stock		4071.0				4071.0				D			
0000899243-19-016088	157930	Series F Preferred Stock			F1	07-JUN-2019				4	C	0				2550628.0				0.0		D			F1		F1	Class B Common Stock	F2	2550628.0				0.0				I		By:The Social+Capital Partnership Opportunities Fund, L.P.	F6, F5
0000899243-19-016088	157932	Class B Common Stock			F2	07-JUN-2019				4	J	0	F1			48940576.0				0.0		A			F2		F2	Class A Common Stock	F2	48940576.0				50853362.0				I		See Footnote	F6, F3, F5, F4
0000899243-19-016088	157928	Series D Preferred Stock			F1	07-JUN-2019				4	C	0				5392140.0				0.0		D			F1		F1	Class B Common Stock	F2	5392140.0				0.0				I		See Footnote	F6, F4
0000899243-19-016088	157929	Series E Preferred Stock			F1	07-JUN-2019				4	C	0				2511300.0				0.0		D			F1		F1	Class B Common Stock	F2	2511300.0				0.0				I		By:The Social+Capital Partnership Opportunities Fund, L.P.	F6, F5
0000899243-19-016088	157927	Series C Preferred Stock			F1	07-JUN-2019				4	C	0				37897920.0				0.0		D			F1		F1	Class B Common Stock	F2	37897920.0				0.0				I		See Footnote	F6, F4
0000899243-19-016088	157931	Series G Preferred Stock			F1	07-JUN-2019				4	C	0				322407.0				0.0		D			F1		F1	Class B Common Stock	F2	322407.0				0.0				I		See Footnote	F6, F3
0000899243-19-016088	157926	Series A Preferred Stock			F1	07-JUN-2019				4	C	0				266181.0				0.0		D			F1		F1	Class B Common Stock	F2	266181.0				0.0				I		See Footnote	F6, F3
0000886163-19-000104	181897	Non-Qualified Stock Option (right to buy)		113.59		06-JUN-2019				4	A	0				4071.0				0.0		A			F2	06-JUN-2029		Common Stock		4071.0				4071.0				D			
0000886163-19-000103	312377	Non-Qualified Stock Option (right to buy)		113.59		06-JUN-2019				4	A	0				4071.0				0.0		A			F2	06-JUN-2029		Common Stock		4071.0				4071.0				D			
0000899243-19-016084	182696	Series F Preferred Stock			F1	07-JUN-2019				4	C	0				2550628.0				0.0		D			F1		F1	Class B Common Stock	F2	2550628.0				0.0				I		By:The Social+Capital Partnership Opportunities Fund, L.P.	F6, F5
0000899243-19-016084	182697	Series G Preferred Stock			F1	07-JUN-2019				4	C	0				322407.0				0.0		D			F1		F1	Class B Common Stock	F2	322407.0				0.0				I		See Footnotes	F6, F3
0000899243-19-016084	182698	Class B Common Stock			F2	07-JUN-2019				4	J	0	F1			48940576.0				0.0		A			F2		F2	Class A Common Stock	F2	48940576.0				50853362.0				I		See Footnotes	F6, F3, F5, F4
0000899243-19-016084	182695	Series E Preferred Stock			F1	07-JUN-2019				4	C	0				2511300.0				0.0		D			F1		F1	Class B Common Stock	F2	2511300.0				0.0				I		By:The Social+Capital Partnership Opportunities Fund, L.P.	F6, F5
0000899243-19-016084	182694	Series D Preferred Stock			F1	07-JUN-2019				4	C	0				5392140.0				0.0		D			F1		F1	Class B Common Stock	F2	5392140.0				0.0				I		See Footnotes	F6, F4
0000899243-19-016084	182692	Series A Preferred Stock			F1	07-JUN-2019				4	C	0				266181.0				0.0		D			F1		F1	Class B Common Stock	F2	266181.0				0.0				I		See Footnotes	F6, F3
0000899243-19-016084	182693	Series C Preferred Stock			F1	07-JUN-2019				4	C	0				37897920.0				0.0		D			F1		F1	Class B Common Stock	F2	37897920.0				0.0				I		See Footnotes	F6, F4
0001179110-19-007365	234562	Employee Stock Option (Right to Buy)		71.54		05-JUN-2019				4	M	0				32600.0				0.0		D		05-DEC-2013	F5	05-DEC-2022		Common Stock		32600.0				0.0				D			
0001179110-19-007363	298018	Employee Stock Option (Right to Buy)		48.06		05-JUN-2019				4	M	0				2000.0				0.0		D		01-DEC-2011	F3	01-DEC-2020		Common Stock		2000.0				7600.0				D			
0000899243-19-016082	286462	Restricted Stock Units			F1	05-JUN-2019				4	A	0				3602.0				0.0		A			F1		F1	Common Stock		3602.0				3602.0				D			
0000899243-19-016082	286463	Stock Option (right to buy)		44.63		05-JUN-2019				4	A	0				2593.0				0.0		A			F2	05-JUN-2029		Common Stock		2593.0				2593.0				D			
0001638599-19-000597	228728	Warrants to purchase Common Stock		0.08		06-JUN-2019				4	J	0				42724.0				0.0		D		07-MAY-2013		07-MAY-2020		Common Stock		42724.0				0.0				I		See Footnote	F10
0001638599-19-000597	228729	Warrants to purchase Common Stock		0.08		06-JUN-2019				4	J	0				11337.0				0.0		D		25-SEP-2013		30-SEP-2020		Common Stock		11337.0				0.0				I		See Footnote	F10
0001638599-19-000597	228730	Warrants to purchase Common Stock		0.08		06-JUN-2019				4	J	0				6009.0				0.0		D		05-FEB-2014		10-FEB-2021		Common Stock		6009.0				0.0				I		See Footnote	F10
0001638599-19-000597	228736	Warrants to purchase Common Stock		0.08		06-JUN-2019				4	J	0				880.0				0.0		A		05-FEB-2014		10-FEB-2021		Common Stock		880.0				880.0	F12			D			
0001638599-19-000597	228735	Warrants to purchase Common Stock		0.08		06-JUN-2019				4	J	0				1660.0				0.0		A		25-SEP-2013		30-SEP-2020		Common Stock		1660.0				1660.0	F12			D			
0001638599-19-000597	228734	Warrants to purchase Common Stock		0.08		06-JUN-2019				4	J	0				6256.0				0.0		A		07-MAY-2013		07-MAY-2020		Common Stock		6256.0				6256.0	F12			D			
0001638599-19-000597	228731	Warrants to purchase Common Stock		0.08		06-JUN-2019				4	J	0				6256.0				0.0		A		07-MAY-2013		07-MAY-2020		Common Stock		6256.0				6256.0	F11			D			
0001638599-19-000597	228732	Warrants to purchase Common Stock		0.08		06-JUN-2019				4	J	0				1660.0				0.0		A		25-SEP-2013		30-SEP-2020		Common Stock		1660.0				1660.0	F11			D			
0001638599-19-000597	228733	Warrants to purchase Common Stock		0.08		06-JUN-2019				4	J	0				880.0				0.0		A		05-FEB-2014		10-FEB-2021		Common Stock		880.0				880.0	F11			D			
0001638599-19-000596	314009	Shares Option (Right to Buy)		9.23		05-JUN-2019				4	A	0				129220.0				0.0		A			F11	04-JUN-2029		Ordinary Shares		129220.0				129220.0				I		See footnotes	F15, F12, F11, F8, F14, F13
0001209191-19-035645	276506	Employee Stock Options (Right to Buy)		16.68		06-JUN-2019				4	M	0				6519.0				0.0		A		31-JAN-2011		31-JAN-2020		Common Shares		6519.0				0.0				D			
0001209191-19-035642	257413	Stock Option (Right to Buy)		4.8		06-JUN-2019				4	A	0				7500.0				0.0		A			F1	05-JUN-2029		Common Stock		7500.0				7500.0				D			
0001209191-19-035641	294827	Stock Option (Right to Buy)		4.8		06-JUN-2019				4	A	0				7500.0				0.0		A			F1	05-JUN-2029		Common Stock		7500.0				7500.0				D			
0001127602-19-021160	186434	Stock Appreciation Right		13.01		06-JUN-2019				4	M	0				10000.0				0.0		D			F2	29-APR-2020		Common Stock		10000.0				0.0				D			
0001575189-19-000037	205423	Options to Purchase Common Stock, par value $0.001		25.6	F2	06-JUN-2019				4	M	0				10506.0	F2			0.0		D		07-NOV-2018	F3	07-NOV-2027		Common stock, par value $0.001		10506.0				31521.0	F2			D			
0001209191-19-035640	295118	Stock Option (Right to Buy)		4.8		06-JUN-2019				4	A	0				7500.0				0.0		A			F1	05-JUN-2029		Common Stock		7500.0				7500.0				D			
0001600781-19-000088	264172	Deferred Stock			F1	05-JUN-2019				4	I	0	F2			16514.0				73.89		D			F3		F5	Common Stock		16514.0				8457.0				D			
0001600781-19-000088	264171	Deferred Stock			F1	05-JUN-2019				4	I	0	F2			19451.0				73.89		D			F3		F5	Common Stock		19451.0				14432.0				D			
0001600781-19-000088	264170	Deferred Stock			F1	05-JUN-2019				4	I	0	F2			25961.0				73.89		D			F3		F4	Common Stock		25961.0				0.0				D			
0001600781-19-000088	264173	Deferred Stock			F1	05-JUN-2019				4	I	0	F2			3074.0				73.89		D			F6		F7	Common Stock		3074.0				16612.0				D			
0001209191-19-035639	170426	Stock Option (Right to Buy)		4.8		06-JUN-2019				4	A	0				7500.0				0.0		A			F1	05-JUN-2029		Common Stock		7500.0				7500.0				D			
0001600781-19-000086	176468	Deferred Stock			F1	05-JUN-2019				4	I	0	F2			6692.0				73.89		D			F3		F4	Common Stock		6692.0				0.0				D			
0001600781-19-000086	176469	Deferred Stock			F1	05-JUN-2019				4	I	0	F2			3308.0				73.89		D			F3		F5	Common Stock		3308.0				9834.0				D			
0001209191-19-035638	307480	Stock Option (Right to Buy)		4.8		06-JUN-2019				4	A	0				7500.0				0.0		A			F1	05-JUN-2029		Common Stock		7500.0				7500.0				D			
0001600781-19-000084	267185	Deferred Stock			F1	12-MAY-2019				4	M	0				204.0				0.0		D			F3		F4	Common Stock		204.0				24971.0				D			
0001209191-19-035633	313243	Stock Option (Right to Buy)		4.8		06-JUN-2019				4	A	0				7500.0				0.0		A			F1	05-JUN-2029		Common Stock		7500.0				7500.0				D			
0001600781-19-000082	196395	Deferred Stock			F1	12-MAY-2019				4	M	0				110.0				0.0		D			F2		F3	Common Stock		110.0				13469.0				D			
0001209191-19-035630	328196	Stock Option (Right to Buy)		4.8		06-JUN-2019				4	A	0				7500.0				0.0		A			F1	05-JUN-2029		Common Stock		7500.0				7500.0				D			
0001327811-19-000103	233560	Class B Common Stock			F10, F11	05-JUN-2019				4	C	0				253351.0				0.0		D			F10, F11		F10, F11	Class A Common Stock		253351.0				53619321.0				D	F12		
0001490281-19-000051	162508	Restricted Stock Units			F2	05-JUN-2019				4	M	0				6701.0				0.0		D		05-MAR-2019	F3		F3	Common Stock		6701.0				33505.0				D			
0001209191-19-035627	231886	Stock Option (Right to Buy)		4.8		06-JUN-2019				4	A	0				7500.0				0.0		A			F1	05-JUN-2029		Common Stock		7500.0				7500.0				D			
0001127602-19-021152	235215	Stock Option (Right To Purchase)		6.39		06-JUN-2019				4	A	0				62715.0				0.0		A			F1	06-JUN-2029		Common Stock		62715.0				62715.0				D			
0001127602-19-021151	294957	Employee Stock Option (Right to Buy)		119.89		06-JUN-2019				4	M	0				11981.0				0.0		D			F2	11-DEC-2023		Common Stock		11981.0				0.0				D			
0001225208-19-009034	150496	Restricted Stock Units		0.0		05-JUN-2019				4	A	0				2080.0				0.0		A		05-JUN-2020	F1	05-JUN-2022		Common Stock		2080.0				2080.0				D			
0001562180-19-003418	301097	Stock Appreciation Right		43.05		07-JUN-2019				4	M	false	F1			3100.0				0.0		D		11-FEB-2011	F3	11-FEB-2020		Common Stock		6200.0				3100.0				D			
0001127602-19-021146	234363	Stock Option (Right To Purchase)		6.39		06-JUN-2019				4	A	0				40000.0				0.0		A			F1	06-JUN-2029		Common Stock		40000.0				40000.0				D			
0001127602-19-021143	154524	Stock Options (Right to Buy)		49.57		06-JUN-2019				4	M	0				3500.0				0.0		D			F2	31-OCT-2020		Common Stock		3500.0				3000.0				I		The Kalkstein and English Family Trust u/a/d May 18, 2005, as amended	
0001127602-19-021141	237707	Stock Option (Right To Purchase)		6.39		06-JUN-2019				4	A	0				62715.0				0.0		A			F1	06-JUN-2029		Common Stock		62715.0				62715.0				D			
0000899243-19-016073	257256	Stock Option (right to buy)		44.63		05-JUN-2019				4	A	0				2593.0				0.0		A			F2	05-JUN-2029		Common Stock		2593.0				2593.0				D			
0000899243-19-016073	257255	Restricted Stock Units			F1	05-JUN-2019				4	A	0				3602.0				0.0		A			F1		F1	Common Stock		3602.0				3602.0				D			
0000899243-19-016071	317072	Restricted Stock Units			F1	05-JUN-2019				4	A	0				3602.0				0.0		A			F1		F1	Common Stock		3602.0				3602.0				D			
0000899243-19-016071	317073	Stock Option (right to buy)		44.63		05-JUN-2019				4	A	0				2593.0				0.0		A			F2	05-JUN-2029		Common Stock		2593.0				2593.0				D			
0001609711-19-000133	217693	Employee Stock Option (right to buy)		15.24		27-FEB-2018				4	A	0				32000.0				0.0		A		27-FEB-2018	F4	12-MAR-2024		Class A Common Stock, par value $0.001 per share		32000.0				32000.0				D			
0000899243-19-016070	263296	Stock Option (right to buy)		44.63		05-JUN-2019				4	A	0				2593.0				0.0		A			F2	05-JUN-2029		Common Stock		2593.0				2593.0				D			
0000899243-19-016070	263295	Restricted Stock Units			F1	05-JUN-2019				4	A	0				3602.0				0.0		A			F1		F1	Common Stock		3602.0				3602.0				D			
0000899243-19-016067	299900	Restricted Stock Units			F2	05-JUN-2019				4	A	0				3602.0				0.0		A			F2		F2	Common Stock		3602.0				3602.0				D			
0000899243-19-016067	299901	Stock Option (right to buy)		44.63		05-JUN-2019				4	A	0				2593.0				0.0		A			F3	05-JUN-2029		Common Stock		2593.0				2593.0				D			
0000899243-19-016066	212918	Stock Option (right to buy)		44.63		05-JUN-2019				4	A	0				2593.0				0.0		A			F5	05-JUN-2029		Common Stock		2593.0				2593.0				D			
0000899243-19-016066	212917	Restricted Stock Units			F4	05-JUN-2019				4	A	0				3602.0				0.0		A			F4		F4	Common Stock		3602.0				3602.0				D			
0001570585-19-000161	330145	Share Option C (right to buy)		5.86		06-JUN-2019				4	M	0				5227.0				0.0		D			F3	17-JUN-2019		Class C Ordinary Shares		5227.0				0.0				D			
0001570585-19-000161	330143	Share Option A (right to buy)		5.93		06-JUN-2019				4	M	0				5250.0				0.0		D			F3	17-JUN-2019		Class A Ordinary Shares		5250.0				0.0				D			
0001570585-19-000161	330144	Share Option C (right to buy)		5.85		06-JUN-2019				4	M	0				10454.0				0.0		D			F3	17-JUN-2019		Class C Ordinary Shares		10454.0				0.0				D			
0001225208-19-009031	314716	Nonqualified Stock Option (Right to Buy)		13.94		07-JUN-2019				4	M	0				11564.0				0.0		D			F4	01-MAR-2023		Common Stock		11564.0				164029.0				D			
0001225208-19-009031	314715	Nonqualified Stock Option (Right to Buy)		13.94		05-JUN-2019				4	M	0				650.0				0.0		D			F4	01-MAR-2023		Common Stock		650.0				175593.0				D			
0001225208-19-009030	243040	Stock Option (Right to Buy)		12.68		05-JUN-2019				4	M	0				94000.0				0.0		D		24-JAN-2016	F4	24-JAN-2023		Class C Capital Stock		94000.0				849800.0				D			
0001209191-19-035613	196955	Option Right to Buy	F1	44.42		06-JUN-2019				4	M	0				3775.0				0.0		D		13-FEB-2013		13-FEB-2022		Southern Company Common Stock		3775.0				3775.0				D			
0001209191-19-035613	196956	Option Right to Buy	F1	44.06		06-JUN-2019				4	M	0				7850.0				0.0		D		11-FEB-2014		11-FEB-2023		Southern Company Common Stock		7850.0				7969.0				D			
0001477932-19-003440	221326	Stock Option		0.2		30-MAY-2019				4	A	false				250000.0					F1	A		30-MAY-2019		30-MAY-2026		Common Stock		250000.0				250000.0				D			
0001477932-19-003440	221327	Stock Option		0.2		30-MAY-2019				4	A	false				250000.0					F1	A		30-MAY-2020		30-MAY-2026		Common Stock		250000.0				250000.0				D			
0001477932-19-003440	221328	Stock Option		0.2		30-MAY-2019				4	A	false				250000.0					F1	A		30-MAY-2021		30-MAY-2026		Common Stock		250000.0				250000.0				D			
0001288847-19-000087	300115	Employee Stock Option (right to buy)		16.25		07-JUN-2019				4	M	0				1031.0				0.0		D			F2	23-FEB-2027		Common Stock		1031.0				21660.0				D			
0001477932-19-003439	278664	Stock Option (right to buy)		0.2		30-MAY-2019				4	A	false				100000.0					F1	A		30-MAY-2019		30-MAY-2026		Common Stock		100000.0				100000.0				D			
0001477932-19-003439	278665	Stock Option (right to buy)		0.2		30-MAY-2019				4	A	false				100000.0					F1	A		30-MAY-2020		30-MAY-2026		Common Stock		100000.0				100000.0				D			
0001477932-19-003439	278666	Stock Option (right to buy)		0.2		30-MAY-2019				4	A	false				100000.0					F1	A		30-MAY-2021		30-MAY-2026		Common Stock		100000.0				100000.0				D			
0001477932-19-003438	282637	Stock Option (right to buy)		0.2		30-MAY-2019				4	A	false				750000.0					F3	A		30-MAY-2020		30-MAY-2026		Common Stock		750000.0				750000.0				I			
0001477932-19-003438	282636	Stock Option (right to buy)		0.2		30-MAY-2019				4	A	false				750000.0					F3	A		30-MAY-2019		30-MAY-2026		Common Stock		750000.0				750000.0				I			
0001477932-19-003438	282635	Stock Option (right to buy)		0.2		30-MAY-2019				4	A	false				1500000.0					F3	A		30-MAY-2021		30-MAY-2026		Common Stock		1500000.0				1500000.0				D		By spouse	
0001477932-19-003438	282638	Stock Option (right to buy)		0.2		30-MAY-2019				4	A	false				750000.0					F3	A		30-MAY-2021		30-MAY-2026		Common Stock		750000.0				750000.0				I			
0001477932-19-003438	282633	Stock Option (right to buy)		0.2		30-MAY-2019				4	A	false				1500000.0					F3	A		30-MAY-2019		30-MAY-2026		Common Stock		1500000.0				1500000.0				D		By spouse	
0001477932-19-003438	282634	Stock Option (right to buy)		0.2		30-MAY-2019				4	A	false				1500000.0					F3	A		30-MAY-2020		30-MAY-2026		Common Stock		1500000.0				1500000.0				D		By spouse	
0001192482-19-000277	316922	Restricted Stock Units			F1	05-JUN-2019				4	M	0				2500.0				0.0		D			F3		F3	Common Stock		2500.0				5000.0				D			
0000924168-19-000048	198535	Restricted Stock Units			F1	20-MAY-2019				4	A	0				5032.0					F3	A		19-JUN-2019	F2	20-JUN-2019	F2	Common Stock		5032.0				5032.0				D			
