ACCESSION_NUMBER	DERIV_TRANS_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_DATE	TRANS_DATE_FN	DEEMED_EXECUTION_DATE	DEEMED_EXECUTION_DATE_FN	TRANS_FORM_TYPE	TRANS_CODE	EQUITY_SWAP_INVOLVED	EQUITY_SWAP_TRANS_CD_FN	TRANS_TIMELINESS	TRANS_TIMELINESS_FN	TRANS_SHARES	TRANS_SHARES_FN	TRANS_TOTAL_VALUE	TRANS_TOTAL_VALUE_FN	TRANS_PRICEPERSHARE	TRANS_PRICEPERSHARE_FN	TRANS_ACQUIRED_DISP_CD	TRANS_ACQUIRED_DISP_CD_FN	EXCERCISE_DATE	EXCERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001062993-22-007602	2259453	Stock Option (right to buy)		0.1		30-MAR-2020		19-JUL-2021		4	A	0				160000.0				0.0		A		30-MAR-2020		29-MAR-2025		Common Stock		160000.0				380000.0				D			
0001062993-22-007602	2259454	Stock Options		0.1		19-JUL-2021				4	C	0				100000.0				0.0		D		20-JUL-2016		20-JUL-2021		Common Stock		100000.0				280000.0				D			
0001209191-22-018398	2259941	Non-Qualified Stock Option		57.09		10-MAR-2022				4	A	0				19876.0				0.0		A			F5	10-MAR-2032		Common Stock		19876.0				19876.0				D			
0001209191-22-018396	2259348	Non-Qualified Stock Option		57.09		10-MAR-2022				4	A	0				46584.0				0.0		A			F5	10-MAR-2032		Common Stock		46584.0				46584.0				D			
0001209191-22-018395	2260069	Non-Qualified Stock Option		57.09		10-MAR-2022				4	A	0				142858.0				0.0		A			F6	10-MAR-2032		Common Stock		142858.0				142858.0				D			
0001209191-22-018394	2259577	Non-Qualified Stock Option		57.09		10-MAR-2022				4	A	0				31056.0				0.0		A			F5	10-MAR-2032		Common Stock		31056.0				31056.0				D			
0001209191-22-018392	2259963	Non-Qualified Stock Option		57.09		10-MAR-2022				4	A	0				17392.0				0.0		A			F5	10-MAR-2032		Common Stock		17392.0				17392.0				D			
0001209191-22-018391	2259770	Non-Qualified Stock Option		57.09		10-MAR-2022				4	A	0				8286.0				0.0		A			F5	10-MAR-2032		Common Stock		8286.0				8286.0				D			
0001209191-22-018390	2259913	Non-Qualified Stock Option		57.09		10-MAR-2022				4	A	0				3000.0				0.0		A			F6	10-MAR-2032		Common Stock		3000.0				3000.0				D			
0001209191-22-018389	2260174	Non-Qualified Stock Option		57.09		10-MAR-2022				4	A	0				46584.0				0.0		A			F5	10-MAR-2032		Common Stock		46584.0				46584.0				D			
0001209191-22-018388	2259939	Non-Qualified Stock Option		57.09		10-MAR-2022				4	A	0				22361.0				0.0		A			F6	10-MAR-2032		Common Stock		22361.0				22361.0				D			
0001209191-22-018387	2260110	Non-Qualified Stock Option		57.09		10-MAR-2022				4	A	0				46584.0				0.0		A			F5	10-MAR-2032		Common Stock		46584.0				46584.0				D			
0001209191-22-018386	2259964	Non-Qualified Stock Option		57.09		10-MAR-2022				4	A	0				31056.0				0.0		A			F5	10-MAR-2032		Common Stock		31056.0				31056.0				D			
0001127602-22-009063	2259713	ResMed Common Stock Options		57.76		10-MAR-2022				4	M	0				2500.0				0.0		D		11-NOV-2017	F2	16-NOV-2023		ResMed Common Stock		2500.0				12500.0				D			
0001209191-22-018385	2260178	Options to Acquire Common Shares		164.94		10-MAR-2022				4	M	0				5760.0				0.0		D			F8	25-FEB-2031		Common Shares		5760.0				33420.0	F7			D			
0001209191-22-018385	2260177	Options to Acquire Common Shares		150.11		10-MAR-2022				4	M	0				6328.0				0.0		D			F6	27-FEB-2030		Common Shares		6328.0				39180.0	F7			D			
0001209191-22-018385	2260176	Options to Acquire Common Shares		133.9		10-MAR-2022				4	M	0				5917.0				0.0		D			F4	28-FEB-2029		Common Shares		5917.0				45508.0	F5			D			
0001104659-22-033207	2259659	Incentive Units in Focus Financial Partners, LLC		43.07	F1	07-MAR-2022				4	A	0	F2			30000.0				0.0		A			F3		F3	Class A Common Stock			F2			30000.0				D			
0001567619-22-006846	2260074	Phantom Stock Units			F1	10-MAR-2022				4	A	0				14.99				0.0		A			F2		F2	Common Stock		14.99				19368.49				D			
0001567619-22-006845	2260142	Phantom Stock Units			F1	10-MAR-2022				4	A	0				12.87				0.0		A			F2		F2	Common Stock		12.87				16629.58				D			
0001567619-22-006844	2259524	Phantom Stock Units			F1	10-MAR-2022				4	A	0				6.92				0.0		A			F2		F2	Common Stock		6.92				8934.82				D			
0001567619-22-006843	2260237	Phantom Stock Units			F1	10-MAR-2022				4	A	0				9.12				0.0		A			F2		F2	Common Stock		9.12				11780.47				D			
0001567619-22-006842	2259841	Phantom Stock Units			F1	10-MAR-2022				4	A	0				26.23				0.0		A			F2		F2	Common Stock		26.23				33892.25				D			
0001567619-22-006841	2260118	Phantom Stock Units			F1	10-MAR-2022				4	A	0				5.65				0.0		A			F2		F2	Common Stock		5.65				7302.28				D			
0001567619-22-006840	2259393	Phantom Stock Units			F1	10-MAR-2022				4	A	0				17.71				0.0		A			F2		F2	Common Stock		17.71				22876.36				D			
0001567619-22-006839	2259448	Phantom Stock Units			F1	10-MAR-2022				4	A	0				12.73				0.0		A			F2		F2	Common Stock		12.73				16451.4				D			
0001567619-22-006838	2260140	Phantom Stock Units			F1	10-MAR-2022				4	A	0				8.82				0.0		A			F2		F2	Common Stock		8.82				11398.25				D			
0001214659-22-003902	2260172	Stock Option (right to buy)		3.85		11-MAR-2022				4	M	false				104740.0				0.0		D			F3	30-NOV-2022		Common Shares		104740.0				837920.0				D			
0001214659-22-003901	2260218	Non-Qualified Stock Option (right to buy)		2.55		10-MAR-2022				4	A	false				225000.0				0.0		A			F1	10-MAR-2032		Common Stock		225000.0				225000.0				D			
0001214659-22-003900	2260160	Non-Qualified Stock Option (right to buy)		2.55		10-MAR-2022				4	A	false				70000.0				0.0		A			F1	10-MAR-2032		Common Stock		70000.0				70000.0				D			
0001214659-22-003899	2259614	Non-Qualified Stock Option (right to buy)		2.55		10-MAR-2022				4	A	false				70000.0				0.0		A			F1	10-MAR-2032		Common Stock		70000.0				70000.0				D			
0001214659-22-003898	2259405	Non-Qualified Stock Option (right to buy)		2.55		10-MAR-2022				4	A	false				75000.0				0.0		A			F1	10-MAR-2032		Common Stock		75000.0				75000.0				D			
0001214659-22-003897	2259523	Non-Qualified Stock Option (right to buy)		2.55		10-MAR-2022				4	A	false				80000.0				0.0		A			F1	10-MAR-2032		Common Stock		80000.0				80000.0				D			
0001214659-22-003896	2259533	Non-Qualified Stock Option (right to buy)		2.55		10-MAR-2022				4	A	false				160000.0				0.0		A			F1	10-MAR-2032		Common Stock		160000.0				160000.0				D			
0001214659-22-003895	2260059	Non-Qualified Stock Option (right to buy)		2.55		10-MAR-2022				4	A	false				70000.0				0.0		A			F1	10-MAR-2032		Common Stock		70000.0				70000.0				D			
0001214659-22-003894	2259446	Non-Qualified Stock Option (right to buy)		2.55		10-MAR-2022				4	A	false				375000.0				0.0		A			F1	10-MAR-2032		Common Stock		375000.0				375000.0				D			
0001209191-22-018370	2259705	Restricted Stock Units			F1	10-MAR-2022				4	M	0				20625.0				0.0		D			F4		F4	Common Stock		20625.0				20625.0				D			
0001209191-22-018370	2259706	Performance Restricted Stock Units			F1	10-MAR-2022				4	M	0				6875.0				0.0		D			F5		F5	Common Stock		6875.0				6875.0				D			
0001209191-22-018369	2259363	Performance Restricted Stock Units			F1	10-MAR-2022				4	M	0				2925.0				0.0		D			F3		F3	Common Stock		2925.0				2925.0				D			
0001209191-22-018369	2259362	Restricted Stock Units			F1	10-MAR-2022				4	M	0				8762.0				0.0		D			F2		F2	Common Stock		8762.0				8762.0				D			
0001225208-22-004606	2259696	MassMutual Non-Qualified Thrift Plan			F1	04-MAR-2022				4	J	0	F2			560.36				15.6		A			F1		F1	"Common Shares (""Shares of Beneficial Interest"")"		560.36				3963.2				D			
0001209191-22-018368	2259309	Restricted Stock Units			F1	10-MAR-2022				4	M	0				6500.0				0.0		D			F2		F2	Common Stock		6500.0				6500.0				D			
0001225208-22-004605	2259891	MassMutual Non-Qualified Thrift Plan			F1	04-MAR-2022				4	J	0	F2			1733.05				15.6		A			F1		F1	"Common Shares (""Shares of Beneficial Interest"")"		1733.05				11760.05				D			
0001225208-22-004604	2259953	MassMutual Non-Qualified Thrift Plan			F1	10-MAR-2022				4	J	0	F2			27.35				15.19		A			F1		F1	"Common Shares (""Shares of Beneficial Interest"")"		27.35				3990.55				D			
0001225208-22-004603	2259881	Barings Non-Qualified Thrift Plan			F1	10-MAR-2022				4	J	0	F2			25.52				15.19		A			F1		F1	"Common Shares (""Shares of Beneficial Interest"")"		25.52				954.98				D			
0001225208-22-004602	2259540	MassMutual Non-Qualified Thrift Plan			F1	10-MAR-2022				4	J	0	F2			46.74				15.19		A			F1		F1	"Common Shares (""Shares of Beneficial Interest"")"		46.74				11806.79				D			
0001209191-22-018367	2259871	Performance Restricted Stock Units			F1	10-MAR-2022				4	M	0				2925.0				0.0		D			F3		F3	Common Stock		2925.0				2925.0				D			
0001209191-22-018367	2259870	Restricted Stock Units			F1	10-MAR-2022				4	M	0				8762.0				0.0		D			F2		F2	Common Stock		8762.0				8762.0				D			
0001209191-22-018366	2259396	Restricted Stock Units			F1	10-MAR-2022				4	M	0				2750.0				0.0		D			F2		F2	Common Stock		2750.0				2750.0				D			
0001209191-22-018366	2259397	Restricted Stock Units			F1	10-MAR-2022				4	M	0				3750.0				0.0		D			F3		F3	Common Stock		3750.0				3750.0				D			
0001209191-22-018365	2260139	Performance Restricted Stock Units			F1	10-MAR-2022				4	M	0				2925.0				0.0		D			F3		F3	Common Stock		2925.0				2925.0				D			
0001209191-22-018365	2260138	Restricted Stock Units			F1	10-MAR-2022				4	M	0				8762.0				0.0		D			F2		F2	Common Stock		8762.0				8762.0				D			
0001250842-22-000019	2260078	Class B Common Stock		0.0		10-MAR-2022				4	P	0	F1			594900.0				26.04		A			F2		F2	Class B Common Stock		594900.0				6401586.0	F3			D		By Irrevocable Trust	F6
0001250842-22-000019	2260079	Class B Common Stock		0.0		11-MAR-2022				5	G	0	F4	E		594900.0				0.0		D			F2		F2	Class B Common Stock		594900.0				5806686.0	F3			D			
0001250842-22-000019	2260080	Class B Common Stock		0.0		11-MAR-2022				5	A	0	F5	E		594900.0				0.0		A			F2		F2	Class B Common Stock		594900.0				594900.0	F3			I			
0001045450-22-000042	2260241	Option to Purchase Common Shares of Beneficial Interest		44.62		11-MAR-2022				4	M	0				1093.0				0.0		D		08-MAY-2014		08-MAY-2022		Common Shares of Beneficial Interest		1093.0				0.0				D			
0001225208-22-004601	2259546	Phantom Stock			F1	11-MAR-2022		11-MAR-2022		4	P	0				70.0				35.35		A			F2		F2	Common Stock		70.0				35834.0				D			
0000063296-22-000033	2260006	Restricted Share Units		0.0		12-MAR-2022				4	M	0				5639.0				0.0		D			F1		F1	Class A Common Stock		5639.0				0.0				D			
0000063296-22-000033	2260007	Restricted Share Units		0.0	F2	10-MAR-2022				4	A	0				4263.0	F3			0.0		A			F4		F4	Class A Common Stock		4263.0	F4			4263.0				D			
0000063296-22-000032	2260243	Restricted Share Units		0.0	F2	10-MAR-2022				4	A	0				4263.0	F3			0.0		A			F4		F4	Class A Common Stock		4263.0	F4			4263.0				D			
0000063296-22-000032	2260242	Restricted Share Units		0.0		12-MAR-2022				4	M	0				5639.0				0.0		D			F1		F1	Class A Common Stock		5639.0				0.0				D			
0000063296-22-000031	2259685	Restricted Share Units		0.0		12-MAR-2022				4	M	0				5639.0				0.0		D			F1		F1	Class A Common Stock		5639.0				0.0				D			
0000063296-22-000031	2259686	Restricted Share Units		0.0	F2	10-MAR-2022				4	A	0				4263.0	F3			0.0		A			F4		F4	Class A Common Stock		4263.0	F4			4263.0				D			
0000063296-22-000030	2259799	Restricted Share Units		0.0		12-MAR-2022				4	M	0				5639.0				0.0		D			F1		F1	Class A Common Stock		5639.0				0.0				D			
0000063296-22-000030	2259800	Restricted Share Units		0.0	F2	10-MAR-2022				4	A	0				4263.0	F3			0.0		A			F4		F4	Class A Common Stock		4263.0	F4			4263.0				D			
0001567619-22-006837	2260157	Stock Option (right to buy)		13.8		11-MAR-2022				4	M	0				433.0				13.8		D		31-JAN-2021		07-DEC-2027		Common Stock		433.0				0.0				D			
0001567619-22-006837	2260158	Stock Option (right to buy)		10.77		11-MAR-2022				4	M	0				750.0				10.77		D		31-JAN-2021		20-MAY-2029		Common Stock		750.0				0.0				D			
0000063296-22-000029	2259387	Restricted Share Units		0.0	F2	10-MAR-2022				4	A	0				4263.0	F3			0.0		A			F4		F4	Class A Common Stock		4263.0	F4			4263.0				D			
0000063296-22-000029	2259386	Restricted Share Units		0.0		12-MAR-2022				4	M	0				2635.0				0.0		D			F1		F1	Class A Common Stock		2635.0				0.0				D			
0000063296-22-000028	2260211	Restricted Share Units		0.0	F2	10-MAR-2022				4	A	0				4263.0	F3			0.0		A			F4		F4	Class A Common Stock		4263.0	F4			4263.0				D			
0000063296-22-000028	2260210	Restricted Share Units		0.0		12-MAR-2022				4	M	0				5639.0				0.0		D			F1		F1	Class A Common Stock		5639.0				0.0				D			
0000063296-22-000027	2259781	Restricted Share Units		0.0	F1	10-MAR-2022				4	A	0				4263.0	F2			0.0		A			F3		F3	Class A Common Stock		4263.0	F3			4263.0				D			
0000063296-22-000027	2259783	Deferred Stock Units under 2019 Director Fee Plan			F5	12-MAR-2022				4	M	0				5639.0	F4			0.0		A			F5		F5	Class A Common Stock		5639.0	F4			17705.0				D			
0000063296-22-000027	2259782	Restricted Share Units		0.0		12-MAR-2022				4	M	0				5639.0				0.0		D			F4		F4	Class A Common Stock		5639.0				0.0				D			
0000063296-22-000026	2260085	Restricted Share Units		0.0		12-MAR-2022				4	M	0				5639.0				0.0		D			F1		F1	Class A Common Stock		5639.0				0.0				D			
0000063296-22-000026	2260086	Restricted Share Units		0.0	F2	10-MAR-2022				4	A	0				4263.0	F3			0.0		A			F4		F4	Class A Common Stock		4263.0	F4			4263.0				D			
0000045876-22-000046	2259633	Restricted Stock Units			F1	10-MAR-2022				4	M	0				1591.0				0.0		D			F2		F2	Common Stock		1591.0				9611.0				D			
0000045876-22-000045	2259740	Restricted Stock Units			F1	10-MAR-2022				4	M	0				6209.0				0.0		D			F2		F2	Common Stock		6209.0				31105.0				D			
0000045876-22-000044	2259567	Restricted Stock Units			F1	10-MAR-2022				4	M	0				29928.0				0.0		D			F2		F2	Common Stock		29928.0				127115.0				D			
0000045876-22-000043	2260217	Restricted Stock Units			F1	10-MAR-2022				4	M	0				6117.0				0.0		D			F2		F2	Common Stock		6117.0				29931.0				D			
0001185185-22-000273	2259934	Series B Preferred Stock, $0.01 par value		0.0		14-MAR-2022				4	J	0	F1			25000.0					F1	D		08-SEP-2020			F2	Common Stock, no par value		250000000.0				0.0				I		By TN3, LLC	
0001185185-22-000271	2259323	Series B Preferred Stock, $0.01 par value		0.0		14-MAR-2022				4	J	0	F1			600.0					F1	A			F2		F2	Common Stock, no par value		6000000.0				600.0				I		By Irvin Consulting, LLC,	
0001209191-22-018353	2260171	Phantom Stock Acquired Under Deferred Compensation Plan			F2	11-MAR-2022				4	A	0				2.0				58.54		A			F3		F4	Common Shares		2.0				1511.0	F5			D			
0001567619-22-006831	2259855	Employee Option (right to buy)		79.83		10-MAR-2022				4	M	0				14694.0				0.0		D			F1	15-FEB-2029		Common Stock		14694.0				0.0				D			
0001567619-22-006831	2259856	Employee Option (right to buy)		65.81		10-MAR-2022				4	M	0				7861.0				0.0		D			F2	14-FEB-2030		Common Stock		7861.0				8100.0				D			
0001309108-22-000036	2259473	Restricted Stock Units	F1	0.0		10-MAR-2022				4	A	0				1539.0				0.0		A			F2		F2	Common Stock		1539.0				1539.0				D			
0001209191-22-018345	2259324	Restricted Stock Units			F2	09-MAR-2022				4	A	0				873.0				0.0		A			F3		F3	Common Stock		873.0				873.0				D			
0000851520-22-000036	2259761	Restricted Stock Units			F4	09-MAR-2022				4	M	0	F1			14956.0					F2	D		09-MAR-2022		09-MAR-2022		Common Stock		14956.0				0.0				D			
0000851520-22-000035	2259447	Restricted Stock Units			F4	09-MAR-2022				4	M	0	F1			4488.0					F2	D		09-MAR-2022		09-MAR-2022		Common Stock		4488.0				0.0				D			
0000851520-22-000034	2259354	Restricted Stock Units			F4	09-MAR-2022				4	M	0	F1			23928.0					F2	D		09-MAR-2022		09-MAR-2022		Common Stock		23928.0				0.0				D			
0000851520-22-000033	2259509	Restricted Stock Units			F4	09-MAR-2022				4	M	0	F1			5984.0					F2	D		09-MAR-2022		09-MAR-2022		Common Stock		5984.0				0.0				D			
0000851520-22-000032	2259803	Restricted Stock Units			F4	09-MAR-2022				4	M	0	F1			14956.0					F2	D		09-MAR-2022		09-MAR-2022		Common Stock		14956.0				0.0				D			
0000851520-22-000031	2259341	Restricted Stock Units			F4	09-MAR-2022				4	M	0	F1			1996.0					F2	D		09-MAR-2022		09-MAR-2022		Common Stock		1996.0				0.0				D			
0000851520-22-000030	2259768	Restricted Stock Units			F4	09-MAR-2022				4	M	0	F1			2992.0					F2	D		09-MAR-2022		09-MAR-2022		Common Stock		2992.0				0.0				D			
0000851520-22-000029	2259464	Restricted Stock Units			F4	09-MAR-2022				4	M	0	F1			7976.0					F2	D		09-MAR-2022		09-MAR-2022		Common Stock		7976.0				0.0				D			
0000851520-22-000028	2259332	Restricted Stock Units			F4	09-MAR-2022				4	M	0	F1			14956.0					F2	D		09-MAR-2022		09-MAR-2022		Common Stock		14956.0				0.0				D			
0000851520-22-000027	2259672	Restricted Stock Units			F4	09-MAR-2022				4	M	0	F1			8972.0					F2	D		09-MAR-2022		09-MAR-2022		Common Stock		8972.0				0.0				D			
0001628280-22-005981	2260051	Class A Common Units of Rush Street Interactive, L.P.			F7	11-MAR-2022				4	C	0				750000.0				0.0		D			F7		F7	Class A Common Stock		750000.0				15759006.0	F5			I			
0001628280-22-005981	2260050	Class A Common Units of Rush Street Interactive, L.P.			F7	11-MAR-2022				4	C	0				2000000.0				0.0		D			F7		F7	Class A Common Stock		2000000.0				14373639.0				D		By Greg and Marcy Carlin Family Trust	F5
0001415889-22-002909	2260032	Restricted Stock Unit			F1	09-MAR-2022				4	M	0				3021.0				0.0		D			F3		F3	Common Stock		3021.0				0.0				D			
0001415889-22-002908	2259902	Restricted Stock Unit			F1	09-MAR-2022				4	M	0				2297.0				0.0		D			F3		F3	Common Stock		2297.0				0.0				D			
0001415889-22-002907	2260199	Restricted Stock Unit			F1	09-MAR-2022				4	M	0				1771.0				0.0		D			F3		F3	Common Stock		1771.0				0.0				D			
0001415889-22-002906	2259477	Restricted Stock Unit			F1	09-MAR-2022				4	M	0				2819.0				0.0		D			F5		F5	Common Stock		2819.0				0.0				D			
0001415889-22-002906	2259476	Stock Option (right to buy)		2.66		09-MAR-2022				4	M	0				90000.0				0.0		D			F4	24-FEB-2024		Common Stock		90000.0				540036.0				D			
0001415889-22-002905	2259535	Restricted Stock Unit			F1	09-MAR-2022				4	M	0				2292.0				0.0		D			F4		F4	Common Stock		2292.0				0.0				D			
0001415889-22-002905	2259534	Stock Option (right to buy)		1.14		09-MAR-2022				4	M	0				21950.0				0.0		D			F3	20-SEP-2022		Common Stock		21950.0				0.0				D			
0001209191-22-018343	2259858	Restricted Stock Units			F1	09-MAR-2022				4	A	0				873.0				0.0		A			F2		F2	Common Stock		873.0				873.0				D			
0001209191-22-018341	2259460	Restricted Stock Units			F4	09-MAR-2022				4	A	0				873.0				0.0		A			F5		F5	Common Stock		873.0				873.0				D	F6		
0001463101-22-000024	2259482	Stock Option (Right to Buy)		1.31		10-MAR-2022				4	M	0				155000.0				0.0		D			F11	15-APR-2024		Common Stock		155000.0				399660.0				D			
0001209191-22-018339	2260207	Restricted Stock Units			F1	09-MAR-2022				4	A	0				873.0				0.0		A			F2		F2	Common Stock		873.0				873.0				D			
0001209191-22-018337	2259326	Employee Stock Option (right to buy)		4.0		10-MAR-2022				4	M	0				410000.0				0.0		D			F3	01-APR-2022		Class A Common Stock		410000.0				0.0				D			
0001209191-22-018337	2259327	Employee Stock Option (right to buy)		4.0		10-MAR-2022				4	M	0				410000.0				0.0		D			F3	01-APR-2022		Class A Common Stock		410000.0				0.0				D			
0001209191-22-018337	2259328	Employee Stock Option (right to buy)		4.0		10-MAR-2022				4	M	0				410000.0				0.0		D			F3	27-APR-2022		Class A Common Stock		410000.0				0.0				D			
0001209191-22-018337	2259325	Employee Stock Option (right to buy)		1.16		10-MAR-2022				4	M	0				770000.0				0.0		D			F3	01-APR-2022		Class A Common Stock		770000.0				0.0				D			
0000855658-22-000082	2259340	Restricted Stock Unit (RSU)		0.0	F3	10-MAR-2022				4	M	0				9476.0				0.0		D		19-FEB-2022	F4		F5	Common Stock		9476.0				107.0				D			
0001209191-22-018336	2259392	Restricted Stock Units			F1	09-MAR-2022				4	A	0				873.0				0.0		A			F2		F2	Common Stock		873.0				873.0				D			
0001509589-22-000046	2260144	Non-Qualified Stock Option (right to buy)		34.36		10-MAR-2022				4	M	0				3609.0				56.91		D			F2	28-APR-2027		Common Stock		3609.0				0.0				D			
0001209191-22-018333	2259679	Restricted Stock Units			F1	09-MAR-2022				4	A	0				873.0				0.0		A			F2		F2	Common Stock		873.0				873.0				D			
0001209191-22-018331	2259597	Restricted Stock Units			F1	09-MAR-2022				4	A	0				873.0				0.0		A			F2		F2	Common Stock		873.0				873.0				D			
0001140361-22-009264	2259625	Stock Option (Right to Buy)		5.1		11-MAR-2022				4	A	0				12000.0				0.0		A			F2	10-MAR-2032		Common Stock		12000.0				12000.0				D			
0001140361-22-009263	2259648	Stock Option (Right to Buy)		5.1		11-MAR-2022				4	A	0				12000.0				0.0		A			F2	10-MAR-2032		Common Stock		12000.0				12000.0				D			
0001140361-22-009262	2260133	Stock Option (Right to Buy)		5.1		11-MAR-2022				4	A	0				143000.0				0.0		A			F2	10-MAR-2032		Common Stock		143000.0				143000.0				D			
0001140361-22-009261	2259987	Stock Option (Right to Buy)		5.1		11-MAR-2022				4	A	0				12000.0				0.0		A			F2	10-MAR-2032		Common Stock		12000.0				12000.0				D			
0001140361-22-009260	2259481	Stock Option (Right to Buy)		5.1		11-MAR-2022				4	A	0				98000.0				0.0		A			F2	10-MAR-2032		Common Stock		98000.0				98000.0				D			
0001140361-22-009259	2259958	Stock Option (Right to Buy)		5.1		11-MAR-2022				4	A	0				12000.0				0.0		A			F3	10-MAR-2032		Common Stock		12000.0				12000.0				D			
0001140361-22-009258	2259924	Stock Option (Right to Buy)		5.1		11-MAR-2022				4	A	0				12000.0				0.0		A			F2	10-MAR-2032		Common Stock		12000.0				12000.0				D			
0001140361-22-009257	2259695	Stock Option (Right to Buy)		5.1		11-MAR-2022				4	A	0				24000.0				0.0		A			F2	10-MAR-2032		Common Stock		24000.0				24000.0				D			
0001140361-22-009256	2260102	Stock Option (Right to Buy)		5.1		11-MAR-2022				4	A	0				281000.0				0.0		A			F2	10-MAR-2032		Common Stock		281000.0				281000.0				D			
0001140361-22-009255	2259751	Stock Option (Right to Buy)		5.1		11-MAR-2022				4	A	0				38000.0				0.0		A			F2	10-MAR-2032		Common Stock		38000.0				38000.0				D			
0001140361-22-009254	2259379	Stock Option (Right to Buy)		5.1		11-MAR-2022				4	A	0				12000.0				0.0		A			F2	10-MAR-2032		Common Stock		12000.0				12000.0				D			
0001193805-22-000486	2259525	Stock Option (Right to Buy)	F10	4.49		09-MAR-2022				4	A	0				80000.0				0.0		A			F15	09-MAR-2032		Common Stock, par value $0.001		80000.0				80000.0				I	F10	See footnote	F10
0001209191-22-018328	2259748	Restricted Stock Units			F1	09-MAR-2022				4	A	0				873.0				0.0		A			F2		F2	Common Stock		873.0				873.0				D			
0000899243-22-010796	2259840	Stock Option (Right to Buy)		7.0		10-MAR-2022				4	A	0				125000.0				0.0		A			F1	09-MAR-2032		Common Shares		125000.0				125000.0				D			
0000899243-22-010795	2259983	Restricted Stock Unit			F5	10-MAR-2022				4	M	0				2500.0				0.0		D			F6		F6	Common Shares		2500.0				2500.0				D			
0000899243-22-010795	2259985	Stock Option (Right to Buy)		7.0		10-MAR-2022				4	A	0				200000.0				0.0		A			F8	09-MAR-2032		Common Shares		200000.0				200000.0				D			
0000899243-22-010795	2259984	Restricted Stock Unit			F5	10-MAR-2022				4	M	0				2708.0				0.0		D			F7		F7	Common Shares		2708.0				5417.0				D			
0000899243-22-010794	2259845	Restricted Stock Unit			F3	10-MAR-2022				4	M	0				729.0				0.0		D			F4		F4	Common Shares		729.0				730.0				D			
0000899243-22-010794	2259846	Restricted Stock Unit			F3	10-MAR-2022				4	M	0				1666.0				0.0		D			F5		F5	Common Shares		1666.0				3334.0				D			
0001493152-22-006699	2259372	Employee Stock Option (Right to Buy)		1.4		10-MAR-2022				4	A	0				1250000.0				0.0		A			F1	10-MAR-2032		Common Shares		1250000.0				1250000.0				D			
0001493152-22-006699	2259373	Restricted Stock Units			F2	10-MAR-2022				4	A	0				300000.0				0.0		A			F3		F3	Common Shares		300000.0				300000.0				D			
0001493152-22-006698	2259503	Employee Stock Option (Right to Buy)		1.4		10-MAR-2022				4	A	0				650000.0				0.0		A			F1	10-MAR-2032		Common Shares		650000.0				650000.0				D			
0001493152-22-006696	2260060	Employee Stock Option (Right to Buy)		1.4		10-MAR-2022				4	A	0				450000.0				0.0		A			F1	10-MAR-2032		Common Shares		450000.0				450000.0				D			
0001493152-22-006694	2259408	Employee Stock Option (Right to Buy)		1.4		10-MAR-2022				4	A	0				650000.0				0.0		A			F1	10-MAR-2032		Common Shares		650000.0				650000.0				D			
0001127602-22-009043	2259531	Non-qualified Stock Option		46.17		09-MAR-2022				4	M	0				19100.0				0.0		D			F2	11-MAR-2022		Common Stock		19100.0				0.0				D			
0001062993-22-007566	2259684	Employee Stock Option (right to buy)		2.48		10-MAR-2022				4	A	0				18817.0				0.0		A			F1	10-MAR-2032		Common Stock		18817.0				18817.0				D			
0001127602-22-009041	2259670	Non-qualified Stock Option		46.17		09-MAR-2022				4	M	0				42600.0				0.0		D			F1	11-MAR-2022		Common Stock		42600.0				0.0				D			
0001062993-22-007564	2259320	Employee Stock Option (right to buy		2.48		10-MAR-2022				4	A	0				30000.0				0.0		A			F1	10-MAR-2032		Common Stock		30000.0				30000.0				D			
0001683168-22-001624	2259339	Stock Options		0.94		09-MAR-2022				4	M	0				50000.0				0.0		D		06-JUN-2018		06-JUN-2027		Common Stock		50000.0				506116.0				D			
0001062993-22-007562	2259520	Employee Stock Option (right to buy)		2.48		10-MAR-2022				4	A	0				225000.0				0.0		A			F1	10-MAR-2032		Common Stock		225000.0				225000.0				D			
0000899243-22-010793	2259490	Class B Ordinary Shares			F1	13-AUG-2021				4	S	0				1334339.0				0.0		D			F1		F1	Class A Ordinary Shares		1334339.0				6332328.0	F2			D	F3		
0001209191-22-018312	2259935	Class B Common Stock			F1	10-MAR-2022				4	C	0				16625.0				0.0		D			F1		F1	Class A Common Stock		16625.0				631750.0				D			
