ACCESSION_NUMBER	NONDERIV_TRANS_SK	SECURITY_TITLE	SECURITY_TITLE_FN	TRANS_DATE	TRANS_DATE_FN	DEEMED_EXECUTION_DATE	DEEMED_EXECUTION_DATE_FN	TRANS_FORM_TYPE	TRANS_CODE	EQUITY_SWAP_INVOLVED	EQUITY_SWAP_TRANS_CD_FN	TRANS_TIMELINESS	TRANS_TIMELINESS_FN	TRANS_SHARES	TRANS_SHARES_FN	TRANS_PRICEPERSHARE	TRANS_PRICEPERSHARE_FN	TRANS_ACQUIRED_DISP_CD	TRANS_ACQUIRED_DISP_CD_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001752836-22-000030	6023777	Common Stock		01-MAR-2022				4	F	0				14215.0	F4	17.85		D		83338.0				D			
0001752836-22-000030	6023775	Common Stock		01-MAR-2022				4	M	0				6472.0		0.0	F1	A		62200.0				D			
0001752836-22-000030	6023776	Common Stock		01-MAR-2022				4	A	0				35353.0	F2	0.0	F3	A		97553.0				D			
0000950142-22-000868	6025844	Class A Common Stock	F3	01-MAR-2022				4	A	0				21000.0		0.0		A		2968748.0				D			
0000950142-22-000868	6025843	Class A Common Stock		04-FEB-2022				4	J	0	F1			991033.0		0.0		D		2947748.0				I		See footnote	F2
0001104659-22-030011	6027319	Common Stock, par value $0.01		01-MAR-2022				4	S	0				48085.0	F6, F2, F5, F1, F3, F4	42.55		D		8506373.0	F6, F2, F5, F1, F3, F4			I		See Footnotes	F6, F2, F5, F1, F3, F4
0001104659-22-030011	6027320	Common Stock, par value $0.01		02-MAR-2022				4	S	0				125000.0	F6, F2, F5, F1, F3, F4	42.72		D		8381373.0	F6, F2, F5, F1, F3, F4			I		See Footnotes	F6, F2, F5, F1, F3, F4
0001104659-22-030009	6023666	Common Stock		01-MAR-2022				4	A	0				11263.0	F1	0.0	F1	A		72607.0				D			
0000905729-22-000062	6026373	Common Stock	F1	01-MAR-2022				4	A	0				4620.0		0.0		A		41673.0				D			
0001466258-22-000086	6024961	Ordinary Shares		01-MAR-2022				4	A	0				6082.0	F1	0.0		A		90205.41				D			
0001466258-22-000086	6024962	Ordinary Shares		01-MAR-2022				4	F	0				2703.0		152.06		D		87502.41				D			
0001418100-22-000022	6025443	Common Stock - Restricted Stock Units	F1	02-MAR-2022				4	A	0				18328.0	F2	0.0		A		62361.0	F3			D			
0001415889-22-002288	6025803	Class A common stock		01-MAR-2022				4	S	0				5296.0		203.46	F5	D		258370.0	F2			D			
0001415889-22-002288	6025805	Class A common stock		01-MAR-2022				4	S	0				1400.0		205.22	F7	D		254695.0	F2			D			
0001415889-22-002288	6025802	Class A common stock		01-MAR-2022				4	S	0				8035.0		202.41	F4	D		263666.0	F2			D			
0001415889-22-002288	6025801	Class A common stock		01-MAR-2022				4	S	0				12563.0		201.43	F3	D		271701.0	F2			D			
0001415889-22-002288	6025800	Class A common stock		01-MAR-2022				4	S	0				13686.0		200.52	F1	D		284264.0	F2			D			
0001415889-22-002288	6025804	Class A common stock		01-MAR-2022				4	S	0				2275.0		204.35	F6	D		256095.0	F2			D			
0001415889-22-002286	6026068	Class A common stock		01-MAR-2022				4	S	0				20000.0		200.07	F1	D		22580.0	F2			D			
0001104659-22-030008	6026201	Common Stock		01-MAR-2022				4	A	0				11588.0	F1	0.0	F1	A		156350.0	F2			D			
0001591698-22-000030	6025519	Common Stock, par value $0.001		01-MAR-2022				4	S	0				5697.0	F1	206.2	F3	D		11771001.0				D			
0001591698-22-000030	6025518	Common Stock, par value $0.001		01-MAR-2022				4	S	0				2651.0	F1	205.13	F2	D		11776698.0				D			
0001591698-22-000030	6025528	Common Stock, par value $0.001		01-MAR-2022				4	S	0				100.0	F1	216.05		D		11748580.0				D			
0001591698-22-000030	6025520	Common Stock, par value $0.001		01-MAR-2022				4	S	0				1713.0	F1	207.0	F4	D		11769288.0				D			
0001591698-22-000030	6025521	Common Stock, par value $0.001		01-MAR-2022				4	S	0				4012.0	F1	208.7	F5	D		11765276.0				D			
0001591698-22-000030	6025525	Common Stock, par value $0.001		01-MAR-2022				4	S	0				2347.0	F1	212.69	F9	D		11750356.0				D			
0001591698-22-000030	6025523	Common Stock, par value $0.001		01-MAR-2022				4	S	0				2604.0	F1	210.88	F7	D		11756205.0				D			
0001591698-22-000030	6025524	Common Stock, par value $0.001		01-MAR-2022				4	S	0				3502.0	F1	211.77	F8	D		11752703.0				D			
0001591698-22-000030	6025527	Common Stock, par value $0.001		01-MAR-2022				4	S	0				876.0	F1	215.21	F11	D		11748680.0				D			
0001591698-22-000030	6025526	Common Stock, par value $0.001		01-MAR-2022				4	S	0				800.0	F1	213.63	F10	D		11749556.0				D			
0001591698-22-000030	6025522	Common Stock, par value $0.001		01-MAR-2022				4	S	0				6467.0	F1	209.65	F6	D		11758809.0				D			
0001752836-22-000028	6025125	Common Stock		01-MAR-2022				4	A	0				17507.0	F2	0.0	F3	A		55116.0				D			
0001752836-22-000028	6025124	Common Stock		01-MAR-2022				4	M	0				6472.0		0.0	F1	A		37609.0				D			
0001752836-22-000028	6025126	Common Stock		01-MAR-2022				4	F	0				6702.0	F4	17.85		D		48414.0				D			
0001209191-22-015390	6024189	Common Stock		02-MAR-2022				4	A	0	F3			2470.0		0.0		A		29899.0				D			
0001209191-22-015390	6024188	Common Stock		01-MAR-2022				4	F	0	F2			775.0		234.57		D		27429.0				D			
0001209191-22-015390	6024187	Common Stock		01-MAR-2022				4	A	0	F1			1660.0		0.0		A		28204.0				D			
0001209191-22-015389	6026586	Common Stock		03-MAR-2022				4	P	0				8000.0		9.05	F3	A		144809.0	F2			D			
0001209191-22-015389	6026585	Common Stock		01-MAR-2022				4	A	0				52100.0	F1	0.0		A		136809.0	F2			D			
0001574540-22-000053	6024492	Common shares, $0.01 par value		02-MAR-2022				4	M	0				3886.0			F1	A		138432.0				D			
0001574540-22-000053	6024491	Common shares, $0.01 par value		01-MAR-2022				4	M	0				4358.0			F1	A		134546.0	F2			D			
0001209191-22-015388	6027042	Common Stock		03-MAR-2022				4	P	0				1000.0		17.65		A		1000.0				D			
0001752836-22-000027	6027000	Common Stock		01-MAR-2022				4	F	0				53456.0	F4	17.85		D		239694.0				D			
0001752836-22-000027	6026998	Common Stock		01-MAR-2022				4	M	0				29664.0		0.0	F1	A		181910.0				D			
0001752836-22-000027	6026999	Common Stock		01-MAR-2022				4	A	0				111240.0	F2	0.0	F3	A		293150.0				D			
0001104659-22-030005	6027981	Common Stock		01-MAR-2022				4	A	0				10344.0	F1	0.0	F1	A		15544.0				D			
0001773751-22-000061	6024982	Class A Common Stock		02-MAR-2022				4	S	0				40178.0		5.04		D		0.0				D			
0001209191-22-015387	6023377	Class A Common Stock		01-MAR-2022				4	S	0	F2			4573.0		128.97	F6	D		18332.0				D			
0001209191-22-015387	6023376	Class A Common Stock		01-MAR-2022				4	S	0	F2			6817.0		127.75	F5	D		22905.0				D			
0001209191-22-015387	6023375	Class A Common Stock		01-MAR-2022				4	S	0	F2			5290.0		126.81	F4	D		29722.0				D			
0001209191-22-015387	6023374	Class A Common Stock		01-MAR-2022				4	S	0	F2			6950.0		125.92	F3	D		35012.0				D			
0001209191-22-015387	6023380	Class A Common Stock		01-MAR-2022				4	S	0	F2			1250.0		131.71	F9	D		11962.0				D			
0001209191-22-015387	6023378	Class A Common Stock		01-MAR-2022				4	S	0	F2			2070.0		129.77	F7	D		16262.0				D			
0001209191-22-015387	6023379	Class A Common Stock		01-MAR-2022				4	S	0	F2			3050.0		130.86	F8	D		13212.0				D			
0001209191-22-015387	6023373	Class A Common Stock		01-MAR-2022				4	C	0	F1			30000.0			F1	A		41962.0				D			
0001062993-22-006641	6026639	Common Stock		01-MAR-2022				4	F	0				588.0		158.19		D		11941.0				D			
0001593968-22-000614	6023933	Common Stock		02-MAR-2022				4	S	false	F1			39536.0		46.09	F2	D		33875.0				D			
0000905729-22-000061	6027965	Common Stock	F1	01-MAR-2022				4	A	0				4976.0		0.0		A		55713.0				D			
0001104659-22-030004	6025467	Common Stock		01-MAR-2022				4	A	0				11006.0	F1	0.0	F1	A		20541.0				D			
0001140361-22-007664	6023783	Common Stock, par value $0.001 per share		01-MAR-2022				4	A	0				3731.0	F1	0.0		A		5418.0	F2			D			
0001062993-22-006640	6027988	Common Stock		01-MAR-2022				4	F	0				628.0		158.19		D		17125.0				D			
0001466258-22-000085	6024941	Ordinary Shares		01-MAR-2022				4	A	0				1674.0	F1	0.0		A		11573.0				D			
0001466258-22-000085	6024942	Ordinary Shares		01-MAR-2022				4	F	0				494.0		152.06		D		11079.0				D			
0001140361-22-007663	6025729	Common Stock, par value $0.001 per share		01-MAR-2022				4	A	0				3731.0	F1	0.0		A		5418.0	F2			D			
0000027996-22-000090	6025342	Common Stock		01-MAR-2022				4	M	0				6058.0		0.0		A		85001.0				D			
0000027996-22-000090	6025343	Common Stock		01-MAR-2022				4	F	0	F1			2981.0		30.37		D		82020.0				D			
0001104659-22-030002	6025150	Common Stock		01-MAR-2022				4	A	0				30250.0	F1	0.0	F1	A		214710.0	F2			D			
0001062993-22-006639	6026266	Common Stock		01-MAR-2022				4	F	0				925.0		158.19		D		30641.0				D			
0001567619-22-006223	6026141	Common Stock		01-MAR-2022				4	F	0				8878.0		47.79		D		18623.0				D			
0001567619-22-006223	6026140	Common Stock		01-MAR-2022				4	M	0				22208.0			F1	A		27501.0				D			
0001126975-22-000074	6024551	Common Units		02-MAR-2022				4	S	0				5077.0		49.3	F1	D		32240.0				D			
0001209191-22-015384	6024707	Common Stock		01-MAR-2022				4	A	0	F1			2283.0		25.52		A		11270.48	F2			D			
0001209191-22-015384	6024708	Common Stock		01-MAR-2022				4	F	0				1133.0		25.52		D		10137.48	F2			D			
0000950142-22-000867	6027146	Common Shares, no par value		24-FEB-2022				4	P	0				7000.0		14.85	F1	A		45497.0				D			
0001466258-22-000084	6025547	Ordinary Shares		01-MAR-2022				4	A	0				8566.07	F1	0.0		A		42216.53				D			
0001883850-22-000016	6028048	Common Stock		01-MAR-2022				4	M	0	F1			1000.0		342.93		A		20644.0				D			
0001883850-22-000016	6028049	Common Stock		01-MAR-2022				4	S	0	F1			1000.0		615.39		D		19644.0				D			
0001209191-22-015383	6027780	Common Stock		01-MAR-2022				4	A	0				391700.0	F1	0.0		A		933706.0	F2			D			
0001418100-22-000020	6025480	Common Stock - Restricted Stock Units	F1	02-MAR-2022				4	A	0				18328.0	F2	0.0		A		31571.0	F3			D			
0001126975-22-000073	6026306	Common Units		02-MAR-2022				4	S	0				11669.0		49.0		D		81119.0				D			
0001574540-22-000051	6027722	Common shares, $0.01 par value		01-MAR-2022				4	M	0				2906.0			F1	A		48884.0				D			
0001574540-22-000051	6027723	Common shares, $0.01 par value		02-MAR-2022				4	M	0				2590.0			F1	A		51474.0				D			
0001628280-22-004902	6027688	Common Stock		03-MAR-2022				4	P	0				12000.0		3.35		A		12000.0				D			
0001628280-22-004901	6023574	Common Stock		01-MAR-2022				4	S	0				1772.0	F1	346.58		D		38505.0	F2			D			
0001062993-22-006635	6025953	Common Stock, $1 par value		01-MAR-2022				4	M	0	F1			1005.0		29.52		A		28034.0				D			
0001062993-22-006635	6025954	Common Stock, $1 par value		01-MAR-2022				4	S	0	F1			1005.0		84.82		D		27029.0				D			
0001466258-22-000083	6026256	Ordinary Shares		01-MAR-2022				4	A	0				1030.0	F1	0.0		A		4746.0				D			
0001466258-22-000083	6026257	Ordinary Shares		01-MAR-2022				4	F	0				304.0		152.06		D		4442.0				D			
0000905729-22-000060	6026564	Common Stock	F1	01-MAR-2022				4	A	0				4620.0		0.0		A		44061.0				D			
0001209191-22-015379	6025256	Common Stock		02-MAR-2022				4	A	0	F3			2465.0		0.0		A		47956.0				D			
0001209191-22-015379	6025254	Common Stock		01-MAR-2022				4	A	0	F1			2519.0		0.0		A		46632.0				D			
0001209191-22-015379	6025255	Common Stock		01-MAR-2022				4	F	0	F2			1141.0		234.57		D		45491.0				D			
0001593968-22-000613	6024173	Common Stock		01-MAR-2022				4	M	false				10000.0		10.95		A		55914.0	F1			D			
0001593968-22-000613	6024174	Common Stock		01-MAR-2022				4	S	false				10000.0		41.41		D	F2	45914.0	F1			D			
0001593968-22-000613	6024175	Common Stock		01-MAR-2022				4	M	false				10000.0		18.0		A		55914.0	F1			D			
0001593968-22-000613	6024176	Common Stock		01-MAR-2022				4	S	false				6738.0		41.46		D	F2	49176.0	F1			D			
0001466258-22-000082	6027735	Ordinary Shares		01-MAR-2022				4	F	0				6755.0		152.06		D		92511.69				D			
0001466258-22-000082	6027734	Ordinary Shares		01-MAR-2022				4	A	0				15198.0	F1	0.0		A		99266.69				D			
0001127602-22-007964	6027901	Common Stock,  $0.01 par value per share		22-NOV-2021				5	L	0		E		113.99	F1	63.04		A		117039.0				D			
0001127602-22-007964	6027902	Common Stock,  $0.01 par value per share		02-MAR-2022				5	L	0		E		124.62	F1	61.93		A		117163.0	F2			D			
0000027996-22-000088	6027510	Common Stock		01-MAR-2022				4	F	0	F1			224.0		30.37		D		15306.0				D			
0000027996-22-000088	6027509	Common Stock		01-MAR-2022				4	M	0				454.0		0.0		A		15530.0				D			
0001209191-22-015378	6024932	Common Stock, par value $0.01 per share		01-MAR-2022				4	A	0	F1			444.0		73.05		A		4281.0				D			
0001209191-22-015377	6025335	Common Stock, par value $0.01 per share		01-MAR-2022				4	A	0	F1			359.0		73.05		A		76574.0				D			
0001209191-22-015376	6025140	Common Stock		02-MAR-2022				4	F	0				1680.0	F1	5.38		D		226935.0				D			
0001209191-22-015375	6027878	Common Stock, par value $0.01 per share		01-MAR-2022				4	A	0	F1			359.0		73.05		A		33588.0				D			
0001209191-22-015374	6027295	Common Stock, par value $0.01 per share		01-MAR-2022				4	A	0	F1			684.0		73.05		A		1160817.0				D			
0000899243-22-009051	6025565	Common Stock		02-MAR-2022				4	S	0	F1			21489.0		17.76	F2, F1	D		20179.0				D			
0000899243-22-009051	6025564	Common Stock		02-MAR-2022				4	M	0				3804.0		11.78		A		41668.0				D			
0000899243-22-009051	6025563	Common Stock		02-MAR-2022				4	M	0				7682.0		9.09		A		37864.0				D			
0000899243-22-009051	6025562	Common Stock		02-MAR-2022				4	M	0				10003.0		16.65		A		30182.0				D			
0001209191-22-015373	6023226	Common Stock, par value $0.01 per share		01-MAR-2022				4	A	0	F1			359.0		73.05		A		29896.0				D			
0001209191-22-015372	6026041	Common Stock, par value $0.01 per share		01-MAR-2022				4	A	0	F1			359.0		73.05		A		36380.0				D			
0001209191-22-015371	6025725	Common Stock, par value $0.01 per share		01-MAR-2022				4	A	0	F1			393.0		73.05		A		117025.0				D			
0001415889-22-002283	6026199	Common Stock		01-MAR-2022				4	P	0				1000.0		28.48		A		27467.0				D			
0001574540-22-000049	6025652	Common shares, $0.01 par value		01-MAR-2022				4	M	0				2906.0			F1	A		49660.0				I		Represents shares held by the Mark A. and Mary Jane Baumgartner Revocable Trust dated 09/16/07.	
0001574540-22-000049	6025653	Common shares, $0.01 par value		02-MAR-2022				4	M	0				2590.0			F1	A		52250.0				I		Represents shares held by the Mark A. and Mary Jane Baumgartner Revocable Trust dated 09/16/07.	
0001415889-22-002282	6026839	Class A Common Stock		01-MAR-2022				4	F	0				11451.0	F1	4.09		D		120999.0				D			
0001209191-22-015370	6026235	Common Stock, par value $0.01 per share		01-MAR-2022				4	A	0	F1			359.0		73.05		A		70034.0				D			
0001466258-22-000081	6025464	Ordinary Shares		01-MAR-2022				4	F	0				9457.0		152.06		D		115977.13				D			
0001466258-22-000081	6025463	Ordinary Shares		01-MAR-2022				4	A	0				21278.0	F1	0.0		A		125434.13				D			
0001209191-22-015369	6024649	Common Stock		01-MAR-2022				4	A	0				78400.0	F1	0.0		A		484030.0	F2			D			
0001209191-22-015368	6027494	Common Stock		02-MAR-2022				4	F	0				5582.0	F1	5.38		D		569108.0				D			
0000905729-22-000059	6028043	Common Stock	F2	01-MAR-2022				4	A	0				6219.0		0.0		A		30700.0				D			
0000905729-22-000059	6028042	Common Stock	F1	01-MAR-2022				4	F	0				1895.0		28.4		D		24481.0				D			
0001209191-22-015366	6023755	Common Stock		01-MAR-2022				4	F	0				756.0	F1	13.62		D		157383.0				D			
0001104659-22-029994	6024693	Common Stock		03-MAR-2022				4	A	0	F1			1962.0		1.43	F2	A		548711.0				D			
0001209191-22-015365	6024645	Common Stock		02-MAR-2022				4	F	0				8215.0	F1	5.38		D		786671.0	F2			D			
0000708821-22-000016	6026550	Common Stock		01-MAR-2022				4	F	0				202.0	F1	41.39		D		1376.0				D			
0001104659-22-029992	6025162	Common Stock		03-MAR-2022				4	A	0	F1			1385.0		1.43	F2	A		277461.0				D			
0000027996-22-000086	6026529	Common Stock		01-MAR-2022				4	M	0				757.0		0.0		A		30424.59				D			
0000027996-22-000086	6026530	Common Stock		01-MAR-2022				4	F	0	F1			219.0		30.37		D		30205.59				D			
0001161697-22-000135	6023639	Common Stock		23-FEB-2022				4	S	0				25000.0		2.0		D		80000.0				D			
0001161697-22-000135	6023638	Common Stock		22-FEB-2022				4	S	0				25000.0		1.99		D		105000.0				D			
0001127602-22-007962	6026049	Common Stock		01-MAR-2022				4	M	0				11215.0		18.81		A		106129.0				D			
0001127602-22-007962	6026052	Common Stock		01-MAR-2022				5	G	0		E		6000.0		0.0		A		163714.0				I			
0001127602-22-007962	6026051	Common Stock		01-MAR-2022				5	G	0		E		6000.0	F2	0.0		D		88009.0	F3			D			
0001127602-22-007962	6026050	Common Stock		01-MAR-2022				4	F	0				12120.0	F1	62.2		D		94009.0				D			
0001127602-22-007962	6026048	Common Stock		01-MAR-2022				4	M	0				6905.0		33.32		A		94914.0				D		by Family Trust	
0001683168-22-001418	6025289	Common Stock		01-MAR-2022				4	S	0				537.0	F3	15.95		D		126785.0				D			
0001683168-22-001418	6025290	Common Stock		01-MAR-2022				4	S	0				556.0	F3	15.95		D		126229.0				D			
0001683168-22-001418	6025287	Common Stock		01-MAR-2022				4	M	0				10000.0	F1	7.01		A		137322.0				D			
0001683168-22-001418	6025288	Common Stock		01-MAR-2022				4	S	0				10000.0	F2	16.17		D		127322.0				D			
0001683168-22-001418	6025293	Common Stock		01-MAR-2022		01-MAR-2022		4	S	0				2800.0	F2	15.15		D		122395.0				D			
0001683168-22-001418	6025292	Common Stock		01-MAR-2022				4	S	0				917.0	F3	15.95		D		125195.0				D			
0001683168-22-001418	6025291	Common Stock		01-MAR-2022				4	S	0				117.0	F3	15.95		D		126112.0				D			
0000905729-22-000058	6027559	Common Stock	F1	01-MAR-2022				4	A	0				4620.0		0.0		A		47779.42				D			
0001104659-22-029989	6026887	Common Stock		03-MAR-2022				4	A	0	F1			865.0		1.43	F2	A		333404.0				D			
0001225208-22-004061	6024013	Common Stock		01-MAR-2022				4	F	0				6638.0		64.71		D		65238.0				D			
0001225208-22-004061	6024012	Common Stock		01-MAR-2022				4	A	0				12976.05		64.71		A		71876.0				D			
0001225208-22-004060	6026384	Common Stock		01-MAR-2022				4	A	0				73814.22	F1	64.71		A		531674.63				D			
0001225208-22-004060	6026386	Common Stock		01-MAR-2022				4	F	0				37756.0		64.71		D		484035.63				D			
0001225208-22-004060	6026385	Common Stock		01-MAR-2022				4	S	0				9883.0	F2	64.46	F3	D		521791.63				D			
0001539497-22-000564	6024409	Common Shares		01-MAR-2022				4	M	0				376806.0		0.37	F3	A		378806.0				D			
0001539497-22-000564	6024410	Common Shares		01-MAR-2022				4	F	0				293620.0		0.89	F2	D		295620.0				D			
0001539497-22-000564	6024407	Common Shares		01-MAR-2022				4	M	0				378576.0		0.6	F1	A		380576.0				D			
0001539497-22-000564	6024408	Common Shares		01-MAR-2022				4	F	0				176806.0		0.89	F2	D		178806.0				D			
0001104659-22-029988	6026040	Common Stock		03-MAR-2022				4	A	0	F1			2770.0		1.43	F2	A		3817626.0				D			
0001209191-22-015363	6027958	Common Stock		01-MAR-2022				4	F	0				40523.0		232.38		D		131808.0				D			
0001209191-22-015363	6027961	Common Stock		02-MAR-2022				4	A	0	F3			3090.0		0.0		A		136628.0				D			
0001209191-22-015363	6027957	Common Stock		01-MAR-2022				4	M	0				49170.0		135.85		A		172331.0				D			
0001209191-22-015363	6027960	Common Stock		01-MAR-2022				4	F	0	F2			1423.0		234.57		D		133538.0				D			
0001209191-22-015363	6027959	Common Stock		01-MAR-2022				4	A	0	F1			3153.0		0.0		A		134961.0				D			
0001539497-22-000563	6024565	Common Shares		01-MAR-2022				4	M	0				350000.0		0.6	F1	A		546275.0				D			
0001539497-22-000563	6024566	Common Shares		01-MAR-2022				4	F	0				235399.0		0.89	F2	D		310876.0				D			
0001225208-22-004059	6026521	Common Stock		01-MAR-2022				4	F	0				1142.0		64.71		D		49389.36				D			
0001225208-22-004059	6026520	Common Stock		01-MAR-2022				4	A	0				3244.45		64.71		A		50531.36				D			
0000708821-22-000014	6027110	Common Stock		01-MAR-2022				4	A	0				40969.0	F1	0.0		A		220656.0				D			
0000708821-22-000014	6027111	Common Stock		01-MAR-2022				4	F	0				20887.0	F2	41.39		D		199769.0				D			
0001683168-22-001417	6024204	Common Stock		02-MAR-2022				4	S	0				1500.0	F2	15.14		D		63519.0				D			
0001683168-22-001417	6024206	Common Stock		02-MAR-2022				4	S	0				2000.0	F2	15.15		D		63519.0				D			
0001683168-22-001417	6024203	Common Stock		01-MAR-2022				4	S	0				779.0	F1	15.95		D		65019.0				D			
0001683168-22-001417	6024205	Common Stock		02-MAR-2022				4	M	0				2000.0	F3	3.9		A		65519.0				D			
0001683168-22-001417	6024200	Common Stock		01-MAR-2022				4	S	0				163.0	F1	15.95		D		67600.0				D			
0001683168-22-001417	6024201	Common Stock		01-MAR-2022				4	S	0				758.0	F1	15.95		D		66842.0				D			
0001683168-22-001417	6024202	Common Stock		01-MAR-2022				4	S	0				1044.0	F1	15.95		D		65798.0				D			
0001539497-22-000562	6023302	Common Shares		01-MAR-2022				4	M	0				300000.0		0.6	F1	A		791025.0				D			
0001539497-22-000562	6023303	Common Shares		01-MAR-2022				4	F	0				201770.0		0.89	F2	D		589255.0				D			
0001104659-22-029987	6026512	Common Stock		01-MAR-2022				4	P	0				40000.0		2.52		A		40000.0				D			
0001104659-22-029986	6027737	Common Stock		01-MAR-2022				4	F	0				25317.0		11.45	F2	D		1612496.0				D			
0001104659-22-029986	6027736	Common Stock		01-MAR-2022				4	M	0				49016.0			F1	A		1637813.0				D			
0001209191-22-015361	6025550	Common Stock		01-MAR-2022				4	F	0	F2			5961.0		16.69		D		452729.0				D			
0001209191-22-015361	6025549	Common Stock	F1	01-MAR-2022				4	A	0				180000.0		0.0		A		458750.0				D			
0001539497-22-000561	6025213	Common Shares		01-MAR-2022				4	F	0				437169.0		0.89	F2	D		19565395.0				D			
0001539497-22-000561	6025212	Common Shares		01-MAR-2022				4	M	0				650000.0		0.6	F1	A		20002564.0				D			
0001127602-22-007961	6027570	Common Stock		01-MAR-2022				4	A	0				140.0		0.0		A		140.0				D			
0001683168-22-001416	6027884	Common Stock		01-MAR-2022				4	S	0				969.0	F1	15.95		D		291072.0				D			
0001683168-22-001416	6027886	Common Stock		01-MAR-2022				4	S	0				391.0	F1	15.95		D		287460.0				D			
0001683168-22-001416	6027883	Common Stock		01-MAR-2022				4	S	0				1677.0	F1	15.95		D		292041.0				D			
0001683168-22-001416	6027885	Common Stock		01-MAR-2022				4	S	0				3221.0	F1	15.95		D		287851.0				D			
0001209191-22-015359	6025028	Common Stock		02-MAR-2022				4	S	0	F1			1641.0		68.35	F2	D		56841.0				D			
0001209191-22-015358	6025310	Common Stock		02-MAR-2022				4	S	0	F1			3702.0		325.24		D		5384.0				D			
0001127602-22-007960	6023648	Common Stock,  $0.01 par value per share		02-MAR-2022				5	L	0		E		47.15	F1	61.93		A		26051.0	F2			D			
0001127602-22-007960	6023647	Common Stock,  $0.01 par value per share		22-NOV-2021				5	L	0		E		43.13	F1	63.04		A		26004.0				D			
0001209191-22-015356	6025733	Common Stock		01-MAR-2022				4	A	0	F1			634.0		0.0		A		12813.63				D			
0001209191-22-015356	6025735	Common Stock		02-MAR-2022				4	A	0	F3			2040.0		0.0		A		14543.63				D			
0001209191-22-015356	6025734	Common Stock		01-MAR-2022				4	F	0	F2			310.0		234.57		D		12503.63				D			
0001237648-22-000018	6027666	Common Stock		03-MAR-2022				4	S	0				8.0		146.16		D		4050.0				D			
0001237648-22-000018	6027667	Common Stock		03-MAR-2022				4	S	0				233.0		146.28		D		3817.0				D			
0001237648-22-000018	6027668	Common Stock		03-MAR-2022				4	S	0				100.0		146.29		D		3717.0				D			
0001237648-22-000018	6027673	Common Stock		03-MAR-2022				4	S	0				100.0		146.17		D		3395.0				D			
0001237648-22-000018	6027670	Common Stock		03-MAR-2022				4	S	0				100.0		146.39		D		3597.0				D			
0001237648-22-000018	6027671	Common Stock		03-MAR-2022				4	S	0				2.0		146.64		D		3595.0				D			
0001237648-22-000018	6027672	Common Stock		03-MAR-2022				4	S	0				100.0		146.68		D		3495.0				D			
0001237648-22-000018	6027669	Common Stock		03-MAR-2022				4	S	0				20.0		146.33		D		3697.0				D			
0001209191-22-015348	6024093	Common Stock		01-MAR-2022				4	A	0	F1			3274.0		0.0		A		54229.15				D			
0001209191-22-015348	6024095	Common Stock		02-MAR-2022				4	A	0	F3			3435.0		0.0		A		56187.15				D			
0001209191-22-015348	6024094	Common Stock		01-MAR-2022				4	F	0	F2			1477.0		234.57		D		52752.15				D			
0000766829-22-000075	6026170	Common Stock		03-MAR-2020				4	G	0				1584.0	F1	0.0		D		1116.0	F2			I		By Katharine Armstrong as Trustee for the Katharine Armstrong Love Exempt Trust U/A/D 6/30/2009	
0000766829-22-000075	6026171	Common Stock		18-NOV-2020				4	G	0				1116.0	F3	0.0		D		0.0	F4			I		By Katharine Armstrong as Trustee for the Katharine Armstrong Love Exempt Trust U/A/D 6/30/2009	
0000766829-22-000075	6026172	Common Stock		31-AUG-2021				4	G	0				361.0	F6	0.0		D		6988.0				D			
0000766829-22-000075	6026173	Common Stock		01-SEP-2021				4	G	0				1.0	F6	0.0		D		6987.0				D			
0000766829-22-000075	6026174	Common Stock		02-SEP-2021				4	G	0				721.0	F6	0.0		D		6266.0	F7			D			
0001127602-22-007958	6025486	Common Stock,  $0.01 par value per share		22-NOV-2021				5	L	0		E		7.11	F1	63.04		A		27965.0				D			
0001127602-22-007958	6025487	Common Stock,  $0.01 par value per share		02-MAR-2022				5	L	0		E		7.78	F1	61.93		A		27973.0	F2			D			
0000899243-22-009046	6026827	Common Stock		01-MAR-2022				4	F	0				7292.0	F1	194.06		D		199315.0				D			
0001209191-22-015337	6026431	Woodward, Inc. Common Stock		02-MAR-2022				4	M	0				11500.0		46.55		A		15006.0				D			
0001209191-22-015337	6026432	Woodward, Inc. Common Stock		02-MAR-2022				4	S	0				11500.0		124.1	F1	D		3506.0				D			
0001209191-22-015336	6026136	Common Stock, par value $.01 per share		01-MAR-2022				4	A	0				112.0	F1	0.0		A		8082.13	F2			D			
0001209191-22-015335	6027171	Common Stock		01-MAR-2022				4	A	0	F1			1061.0		0.0		A		14140.0				D			
0001209191-22-015335	6027172	Common Stock		01-MAR-2022				4	F	0	F2			480.0		234.57		D		13660.0				D			
0001209191-22-015335	6027173	Common Stock		02-MAR-2022				4	A	0	F3			2150.0		0.0		A		15810.0				D			
0001209191-22-015328	6024516	Common Stock, par value $.01 per share		01-MAR-2022				4	A	0				96.0	F1	0.0		A		1143.01	F2			D			
