rule,rebalance_date,ticker,signal_prob_up,signal_median_return,buy_date,buy_price,exit_date,exit_price,exit_reason,hold_days,invested,value,pnl,return_pct,open,spy_value,spy_pnl,spy_return_pct,excess_return,beat_spy
time_1m,2025-10-15,AVGO,0.629,0.024640450287666038,2025-10-15,349.925,2025-11-17,341.2797,time,33,100.0,97.5294,-2.4706,-0.024706,False,100.0752,0.0752,0.000752,-0.025458,False
time_1m,2025-10-15,ORCL,0.573,0.02183245555792146,2025-10-15,301.7656,2025-11-17,218.5172,time,33,100.0,72.4129,-27.5871,-0.275871,False,100.0752,0.0752,0.000752,-0.276623,False
time_1m,2025-10-15,AAPL,0.662,0.01831919500630419,2025-10-15,248.6366,2025-11-17,266.964,time,33,100.0,107.3712,7.3712,0.073712,False,100.0752,0.0752,0.000752,0.07296,True
time_1m,2025-10-15,BNS,0.7,0.015341549964374757,2025-10-15,64.51,2025-11-17,67.34,time,33,100.0,104.3869,4.3869,0.043869,False,100.0752,0.0752,0.000752,0.043117,True
time_1m,2025-10-15,BMO,0.705,0.014683117560095438,2025-10-15,127.226,2025-11-17,121.1157,time,33,100.0,95.1973,-4.8027,-0.048027,False,100.0752,0.0752,0.000752,-0.048779,False
time_1m,2025-10-15,RY,0.682,0.011911176685284408,2025-10-15,145.7814,2025-11-17,146.1291,time,33,100.0,100.2385,0.2385,0.002385,False,100.0752,0.0752,0.000752,0.001633,True
time_1m,2025-10-15,NVDA,0.553,0.0059242896379094745,2025-10-15,179.6009,2025-11-17,186.3623,time,33,100.0,103.7647,3.7647,0.037647,False,100.0752,0.0752,0.000752,0.036895,True
time_1m,2025-10-15,VTEB,0.868,0.005454044279670889,2025-10-15,49.2284,2025-11-17,49.3554,time,33,100.0,100.258,0.258,0.00258,False,100.0752,0.0752,0.000752,0.001828,True
time_1m,2025-10-15,PANW,0.537,0.004117751213195353,2025-10-15,206.7,2025-11-17,202.9,time,33,100.0,98.1616,-1.8384,-0.018384,False,100.0752,0.0752,0.000752,-0.019136,False
time_1m,2025-10-15,MCD,0.566,0.003697736306313537,2025-10-15,299.7109,2025-11-17,299.3672,time,33,100.0,99.8853,-0.1147,-0.001147,False,100.0752,0.0752,0.000752,-0.001898,False
time_1m,2025-10-15,TAXI,0.863,0.0034427910684382557,2025-10-15,50.0788,2025-11-17,50.2373,time,33,100.0,100.3163,0.3163,0.003163,False,100.0752,0.0752,0.000752,0.002412,True
time_1m,2025-10-15,NFLX,0.535,0.002749620721958168,2025-10-15,120.329,2025-11-17,110.29,time,33,100.0,91.657,-8.343,-0.08343,False,100.0752,0.0752,0.000752,-0.084181,False
time_1m,2025-10-15,QCOM,0.522,0.0026281224125908054,2025-10-15,160.5143,2025-11-17,164.2373,time,33,100.0,102.3195,2.3195,0.023195,False,100.0752,0.0752,0.000752,0.022443,True
time_1m,2025-10-15,NDAQ,0.53,0.002238266349144924,2025-10-15,88.7516,2025-11-17,84.8696,time,33,100.0,95.626,-4.374,-0.04374,False,100.0752,0.0752,0.000752,-0.044492,False
time_1m,2025-10-15,ARTFX,0.683,0.001968274562438088,2025-10-15,8.8297,2025-11-17,8.8219,time,33,100.0,99.9123,-0.0877,-0.000877,False,100.0752,0.0752,0.000752,-0.001629,False
time_1m,2025-10-15,ALLY,0.515,0.0016171899950139235,2025-10-15,38.8523,2025-11-17,37.1894,time,33,100.0,95.7199,-4.2801,-0.042801,False,100.0752,0.0752,0.000752,-0.043552,False
time_1m,2025-10-15,FFRHX,0.624,0.0013426506546234673,2025-10-15,8.7488,2025-11-17,8.8115,time,33,100.0,100.7165,0.7165,0.007165,False,100.0752,0.0752,0.000752,0.006413,True
time_1m,2025-10-15,PRI,0.505,0.0006300259955809295,2025-10-15,264.396,2025-11-17,251.7794,time,33,100.0,95.2281,-4.7719,-0.047719,False,100.0752,0.0752,0.000752,-0.04847,False
