rule,rebalance_date,ticker,signal_prob_up,signal_median_return,buy_date,buy_price,exit_date,exit_price,exit_reason,hold_days,invested,value,pnl,return_pct,open,spy_value,spy_pnl,spy_return_pct,excess_return,beat_spy
trail_20,2026-02-15,IFF,0.719,0.028192771912982417,2026-02-17,82.2542,2026-06-12,78.27,open,115,100.0,95.1562,-4.8438,-0.048438,True,108.9223,8.9223,0.089223,-0.137661,False
trail_20,2026-02-15,ETN,0.619,0.01644034161070862,2026-02-17,389.1975,2026-06-12,391.39,open,115,100.0,100.5633,0.5633,0.005633,True,108.9223,8.9223,0.089223,-0.083589,False
trail_20,2026-03-01,MU,0.703,0.06241040664267716,2026-03-02,412.4967,2026-03-26,355.3107,trail,24,100.0,86.1366,-13.8634,-0.138634,False,94.2411,-5.7589,-0.057589,-0.081044,False
trail_20,2026-03-01,LRCX,0.682,0.04527807643948378,2026-03-02,230.7236,2026-06-12,366.81,open,102,100.0,158.9825,58.9825,0.589825,True,108.3621,8.3621,0.083621,0.506204,True
trail_20,2026-03-15,BK,0.526,0.002373706105123885,2026-03-16,114.9238,2026-06-12,143.98,open,88,100.0,125.283,25.283,0.25283,True,111.1722,11.1722,0.111722,0.141107,True
trail_20,2026-04-01,PFE,0.655,0.015892193759035944,2026-04-01,28.0864,2026-06-12,26.21,open,72,100.0,93.3192,-6.6808,-0.066808,True,113.2028,13.2028,0.132028,-0.198836,False
trail_20,2026-05-01,GLW,0.617,0.03621862459714831,2026-05-01,158.0178,2026-06-12,179.2,open,42,100.0,113.4049,13.4049,0.134049,True,102.9279,2.9279,0.029279,0.10477,True
trail_20,2026-05-01,C,0.576,0.010850752182865353,2026-05-01,126.84,2026-06-12,139.83,open,42,100.0,110.2412,10.2412,0.102412,True,102.9279,2.9279,0.029279,0.073133,True
trail_20,2026-05-15,AMD,0.763,0.08809886640354714,2026-05-15,424.1,2026-06-12,511.57,open,28,100.0,120.6249,20.6249,0.206249,True,100.349,0.349,0.00349,0.202758,True
trail_20,2026-05-15,KEYS,0.666,0.04102265868910093,2026-05-15,349.01,2026-06-12,350.67,open,28,100.0,100.4756,0.4756,0.004756,True,100.349,0.349,0.00349,0.001266,True
trail_20,2026-06-01,TXN,0.716,0.049561145078502955,2026-06-01,293.2,2026-06-12,301.12,open,11,100.0,102.7012,2.7012,0.027012,True,97.7865,-2.2135,-0.022135,0.049147,True
trail_20,2026-06-01,AAPL,0.717,0.021055134333178405,2026-06-01,306.31,2026-06-12,291.13,open,11,100.0,95.0442,-4.9558,-0.049558,True,97.7865,-2.2135,-0.022135,-0.027423,False
stop8_take20,2025-10-01,GOOGL,0.815,0.03962102370268883,2025-10-01,244.4218,2025-11-21,299.0748,take,51,100.0,122.3601,22.3601,0.223601,False,98.5908,-1.4092,-0.014092,0.237694,True
stop8_take20,2025-10-01,AAPL,0.705,0.02301343664636124,2025-10-01,254.7293,2026-04-01,255.3947,time,182,100.0,100.2612,0.2612,0.002612,False,98.5819,-1.4181,-0.014181,0.016793,True
stop8_take20,2025-10-15,GOOGL,0.764,0.03345797853406318,2025-10-15,250.5398,2025-11-24,317.9579,take,40,100.0,126.9091,26.9091,0.269091,False,100.5352,0.5352,0.005352,0.263739,True
stop8_take20,2025-10-15,AAPL,0.662,0.018319187647050317,2025-10-15,248.6366,2026-04-15,266.1848,time,182,100.0,107.0578,7.0578,0.070578,False,105.8264,5.8264,0.058264,0.012314,True
stop8_take20,2025-11-01,STX,0.731,0.06257411444673466,2025-11-03,264.3939,2025-11-20,239.453,stop,17,100.0,90.5668,-9.4332,-0.094332,False,95.4913,-4.5087,-0.045087,-0.049245,False
stop8_take20,2025-11-01,GOOGL,0.797,0.04035792914395753,2025-11-03,283.1659,2026-02-02,343.2432,take,91,100.0,121.2163,21.2163,0.212163,False,102.067,2.067,0.02067,0.191492,True
stop8_take20,2025-11-15,GOOGL,0.752,0.03530521948545928,2025-11-17,284.4634,2026-02-02,343.2432,take,77,100.0,120.6634,20.6634,0.206634,False,104.7764,4.7764,0.047764,0.15887,True
stop8_take20,2025-11-15,AAPL,0.708,0.021665805844635955,2025-11-17,266.964,2026-05-18,297.84,time,182,100.0,111.5656,11.5656,0.115656,False,111.5952,11.5952,0.115952,-0.000296,False
stop8_take20,2025-12-01,AAPL,0.706,0.02107373330221396,2025-12-01,282.575,2026-01-07,259.8472,stop,37,100.0,91.9569,-8.0431,-0.080431,False,101.6681,1.6681,0.016681,-0.097112,False
stop8_take20,2025-12-01,CSCO,0.667,0.016163207998135753,2025-12-01,75.2276,2026-04-30,91.5,take,150,100.0,121.6308,21.6308,0.216308,False,106.2449,6.2449,0.062449,0.15386,True
stop8_take20,2025-12-15,JNJ,0.849,0.025792512729819084,2025-12-15,211.8193,2026-06-12,240.87,open,179,100.0,113.7149,13.7149,0.137149,True,109.5843,9.5843,0.095843,0.041305,True
stop8_take20,2025-12-15,COF,0.567,0.007650550602458006,2025-12-15,237.8748,2026-01-23,215.5465,stop,39,100.0,90.6134,-9.3866,-0.093866,False,101.5478,1.5478,0.015478,-0.109344,False
stop8_take20,2026-01-01,GOOGL,0.708,0.028974689822372612,2026-01-02,314.7403,2026-03-26,280.7523,stop,83,100.0,89.2013,-10.7987,-0.107987,False,94.6839,-5.3161,-0.053161,-0.054826,False
stop8_take20,2026-01-01,NVDA,0.501,0.00026891863854916487,2026-01-02,188.6199,2026-02-05,171.6706,stop,34,100.0,91.014,-8.986,-0.08986,False,99.1876,-0.8124,-0.008124,-0.081736,False
stop8_take20,2026-01-15,PRU,0.736,0.017773383395647713,2026-01-15,113.3272,2026-02-04,99.4473,stop,20,100.0,87.7523,-12.2477,-0.122477,False,99.126,-0.874,-0.00874,-0.113737,False
stop8_take20,2026-01-15,ACN,0.641,0.01649994310430447,2026-01-15,285.3501,2026-01-29,259.0234,stop,14,100.0,90.7739,-9.2261,-0.092261,False,100.26,0.26,0.0026,-0.094861,False
stop8_take20,2026-02-01,GOOGL,0.698,0.023655762915464784,2026-02-02,343.2432,2026-02-11,310.5557,stop,9,100.0,90.4769,-9.5231,-0.095231,False,99.5039,-0.4961,-0.004961,-0.09027,False
stop8_take20,2026-02-01,T,0.611,0.009840774168441202,2026-02-02,26.0276,2026-06-03,23.55,stop,121,100.0,90.4809,-9.5191,-0.095191,False,108.756,8.756,0.08756,-0.182751,False
stop8_take20,2026-02-15,IFF,0.719,0.028192771912982417,2026-02-17,82.2542,2026-03-05,74.9374,stop,16,100.0,91.1047,-8.8953,-0.088953,False,99.7745,-0.2255,-0.002255,-0.086698,False
stop8_take20,2026-02-15,ETN,0.619,0.01644034161070862,2026-02-17,389.1975,2026-03-03,353.4779,stop,14,100.0,90.8222,-9.1778,-0.091778,False,99.631,-0.369,-0.00369,-0.088087,False
stop8_take20,2026-03-01,MU,0.703,0.06241040664267716,2026-03-02,412.4967,2026-03-06,370.1445,stop,4,100.0,89.7327,-10.2673,-0.102673,False,97.9603,-2.0397,-0.020397,-0.082276,False
stop8_take20,2026-03-01,LRCX,0.682,0.04527807643948378,2026-03-02,230.7236,2026-03-06,199.33,stop,4,100.0,86.3934,-13.6066,-0.136066,False,97.9603,-2.0397,-0.020397,-0.115669,False
stop8_take20,2026-03-15,BK,0.526,0.002373706105123885,2026-03-16,114.9238,2026-05-21,138.98,take,66,100.0,120.9323,20.9323,0.209323,False,111.3176,11.3176,0.113176,0.096147,True
stop8_take20,2026-04-01,PFE,0.655,0.015892193759035944,2026-04-01,28.0864,2026-04-29,25.8336,stop,28,100.0,91.979,-8.021,-0.08021,False,108.5984,8.5984,0.085984,-0.166194,False
stop8_take20,2026-05-01,GLW,0.617,0.03621862459714831,2026-05-01,158.0178,2026-05-11,207.0726,take,10,100.0,131.0439,31.0439,0.310439,False,102.5879,2.5879,0.025879,0.284559,True
stop8_take20,2026-05-01,C,0.576,0.010850752182865353,2026-05-01,126.84,2026-06-12,139.83,open,42,100.0,110.2412,10.2412,0.102412,True,102.9279,2.9279,0.029279,0.073133,True
stop8_take20,2026-05-15,AMD,0.763,0.08809886640354714,2026-05-15,424.1,2026-05-28,518.09,take,13,100.0,122.1622,22.1622,0.221622,False,102.0875,2.0875,0.020875,0.200748,True
stop8_take20,2026-05-15,KEYS,0.666,0.04102265868910093,2026-05-15,349.01,2026-06-12,350.67,open,28,100.0,100.4756,0.4756,0.004756,True,100.349,0.349,0.00349,0.001266,True
stop8_take20,2026-06-01,TXN,0.716,0.049561145078502955,2026-06-01,293.2,2026-06-12,301.12,open,11,100.0,102.7012,2.7012,0.027012,True,97.7865,-2.2135,-0.022135,0.049147,True
stop8_take20,2026-06-01,AAPL,0.717,0.021055134333178405,2026-06-01,306.31,2026-06-12,291.13,open,11,100.0,95.0442,-4.9558,-0.049558,True,97.7865,-2.2135,-0.022135,-0.027423,False
stop10_take25,2025-10-01,GOOGL,0.815,0.03962102370268883,2025-10-01,244.4218,2025-11-24,317.9579,take,54,100.0,130.0857,30.0857,0.300857,False,100.0419,0.0419,0.000419,0.300439,True
stop10_take25,2025-10-01,AAPL,0.705,0.02301343664636124,2025-10-01,254.7293,2026-04-01,255.3947,time,182,100.0,100.2612,0.2612,0.002612,False,98.5819,-1.4181,-0.014181,0.016793,True
stop10_take25,2025-10-15,GOOGL,0.764,0.03345797853406318,2025-10-15,250.5398,2025-11-24,317.9579,take,40,100.0,126.9091,26.9091,0.269091,False,100.5352,0.5352,0.005352,0.263739,True
stop10_take25,2025-10-15,AAPL,0.662,0.018319187647050317,2025-10-15,248.6366,2026-04-15,266.1848,time,182,100.0,107.0578,7.0578,0.070578,False,105.8264,5.8264,0.058264,0.012314,True
stop10_take25,2025-11-01,STX,0.731,0.06257411444673466,2025-11-03,264.3939,2025-11-21,236.4561,stop,18,100.0,89.4333,-10.5667,-0.105667,False,96.4425,-3.5575,-0.035575,-0.070092,False
stop10_take25,2025-11-01,GOOGL,0.797,0.04035792914395753,2025-11-03,283.1659,2026-04-30,384.5703,take,178,100.0,135.8109,35.8109,0.358109,False,105.7676,5.7676,0.057676,0.300434,True
stop10_take25,2025-11-15,GOOGL,0.752,0.03530521948545928,2025-11-17,284.4634,2026-04-30,384.5703,take,164,100.0,135.1915,35.1915,0.351915,False,108.5751,8.5751,0.085751,0.266164,True
stop10_take25,2025-11-15,AAPL,0.708,0.021665805844635955,2025-11-17,266.964,2026-05-18,297.84,time,182,100.0,111.5656,11.5656,0.115656,False,111.5952,11.5952,0.115952,-0.000296,False
stop10_take25,2025-12-01,AAPL,0.706,0.02107373330221396,2025-12-01,282.575,2026-01-20,246.2425,stop,50,100.0,87.1424,-12.8576,-0.128576,False,99.8989,-0.1011,-0.001011,-0.127565,False
stop10_take25,2025-12-01,CSCO,0.667,0.016163207998135753,2025-12-01,75.2276,2026-05-05,94.3,take,155,100.0,125.3529,25.3529,0.253529,False,107.0003,7.0003,0.070003,0.183525,True
stop10_take25,2025-12-15,JNJ,0.849,0.025792512729819084,2025-12-15,211.8193,2026-06-12,240.87,open,179,100.0,113.7149,13.7149,0.137149,True,109.5843,9.5843,0.095843,0.041305,True
stop10_take25,2025-12-15,COF,0.567,0.007650550602458006,2025-12-15,237.8748,2026-02-11,212.66,stop,58,100.0,89.3999,-10.6001,-0.106001,False,101.9501,1.9501,0.019501,-0.125501,False
stop10_take25,2026-01-01,GOOGL,0.708,0.028974689822372612,2026-01-02,314.7403,2026-03-26,280.7523,stop,83,100.0,89.2013,-10.7987,-0.107987,False,94.6839,-5.3161,-0.053161,-0.054826,False
stop10_take25,2026-01-01,NVDA,0.501,0.00026891863854916487,2026-01-02,188.6199,2026-03-27,167.325,stop,84,100.0,88.7101,-11.2899,-0.112899,False,93.0693,-6.9307,-0.069307,-0.043592,False
stop10_take25,2026-01-15,PRU,0.736,0.017773383395647713,2026-01-15,113.3272,2026-02-04,99.4473,stop,20,100.0,87.7523,-12.2477,-0.122477,False,99.126,-0.874,-0.00874,-0.113737,False
stop10_take25,2026-01-15,ACN,0.641,0.01649994310430447,2026-01-15,285.3501,2026-02-03,239.1817,stop,19,100.0,83.8204,-16.1796,-0.161796,False,99.6085,-0.3915,-0.003915,-0.157881,False
stop10_take25,2026-02-01,GOOGL,0.698,0.023655762915464784,2026-02-02,343.2432,2026-02-12,308.5983,stop,10,100.0,89.9066,-10.0934,-0.100934,False,97.9667,-2.0333,-0.020333,-0.080601,False
stop10_take25,2026-02-01,T,0.611,0.009840774168441202,2026-02-02,26.0276,2026-06-04,22.77,stop,122,100.0,87.4841,-12.5159,-0.125159,False,109.1669,9.1669,0.091669,-0.216828,False
stop10_take25,2026-02-15,IFF,0.719,0.028192771912982417,2026-02-17,82.2542,2026-03-06,73.3369,stop,17,100.0,89.1588,-10.8412,-0.108412,False,98.4667,-1.5333,-0.015333,-0.093079,False
stop10_take25,2026-02-15,ETN,0.619,0.01644034161070862,2026-02-17,389.1975,2026-03-06,345.7137,stop,17,100.0,88.8273,-11.1727,-0.111727,False,98.4667,-1.5333,-0.015333,-0.096394,False
stop10_take25,2026-03-01,MU,0.703,0.06241040664267716,2026-03-02,412.4967,2026-03-06,370.1445,stop,4,100.0,89.7327,-10.2673,-0.102673,False,97.9603,-2.0397,-0.020397,-0.082276,False
stop10_take25,2026-03-01,LRCX,0.682,0.04527807643948378,2026-03-02,230.7236,2026-03-06,199.33,stop,4,100.0,86.3934,-13.6066,-0.136066,False,97.9603,-2.0397,-0.020397,-0.115669,False
stop10_take25,2026-03-15,BK,0.526,0.002373706105123885,2026-03-16,114.9238,2026-06-04,144.02,take,80,100.0,125.3178,25.3178,0.253178,False,113.4714,13.4714,0.134714,0.118464,True
stop10_take25,2026-04-01,PFE,0.655,0.015892193759035944,2026-04-01,28.0864,2026-06-12,26.21,open,72,100.0,93.3192,-6.6808,-0.066808,True,113.2028,13.2028,0.132028,-0.198836,False
stop10_take25,2026-05-01,GLW,0.617,0.03621862459714831,2026-05-01,158.0178,2026-05-11,207.0726,take,10,100.0,131.0439,31.0439,0.310439,False,102.5879,2.5879,0.025879,0.284559,True
stop10_take25,2026-05-01,C,0.576,0.010850752182865353,2026-05-01,126.84,2026-06-12,139.83,open,42,100.0,110.2412,10.2412,0.102412,True,102.9279,2.9279,0.029279,0.073133,True
stop10_take25,2026-05-15,AMD,0.763,0.08809886640354714,2026-05-15,424.1,2026-06-03,542.52,take,19,100.0,127.9227,27.9227,0.279227,False,102.0388,2.0388,0.020388,0.258839,True
stop10_take25,2026-05-15,KEYS,0.666,0.04102265868910093,2026-05-15,349.01,2026-06-12,350.67,open,28,100.0,100.4756,0.4756,0.004756,True,100.349,0.349,0.00349,0.001266,True
stop10_take25,2026-06-01,TXN,0.716,0.049561145078502955,2026-06-01,293.2,2026-06-12,301.12,open,11,100.0,102.7012,2.7012,0.027012,True,97.7865,-2.2135,-0.022135,0.049147,True
stop10_take25,2026-06-01,AAPL,0.717,0.021055134333178405,2026-06-01,306.31,2026-06-12,291.13,open,11,100.0,95.0442,-4.9558,-0.049558,True,97.7865,-2.2135,-0.022135,-0.027423,False
atr_k3,2025-10-01,GOOGL,0.815,0.03962102370268883,2025-10-01,244.4218,2025-10-10,236.108,atr_trail,9,100.0,96.5986,-3.4014,-0.034014,False,97.6917,-2.3083,-0.023083,-0.010931,False
atr_k3,2025-10-01,AAPL,0.705,0.02301343664636124,2025-10-01,254.7293,2025-10-10,244.5781,atr_trail,9,100.0,96.0149,-3.9851,-0.039851,False,97.6917,-2.3083,-0.023083,-0.016768,False
atr_k3,2025-10-15,GOOGL,0.764,0.03345797853406318,2025-10-15,250.5398,2025-12-17,296.3343,atr_trail,63,100.0,118.2783,18.2783,0.182783,False,100.9366,0.9366,0.009366,0.173417,True
atr_k3,2025-10-15,AAPL,0.662,0.018319187647050317,2025-10-15,248.6366,2025-11-20,265.7563,atr_trail,36,100.0,106.8854,6.8854,0.068854,False,98.0997,-1.9003,-0.019003,0.087857,True
atr_k3,2025-11-01,STX,0.731,0.06257411444673466,2025-11-03,264.3939,2025-11-21,236.4561,atr_trail,18,100.0,89.4333,-10.5667,-0.105667,False,96.4425,-3.5575,-0.035575,-0.070092,False
atr_k3,2025-11-01,GOOGL,0.797,0.04035792914395753,2025-11-03,283.1659,2025-12-17,296.3343,atr_trail,44,100.0,104.6504,4.6504,0.046504,False,98.2527,-1.7473,-0.017473,0.063977,True
atr_k3,2025-11-15,GOOGL,0.752,0.03530521948545928,2025-11-17,284.4634,2025-12-17,296.3343,atr_trail,30,100.0,104.1731,4.1731,0.041731,False,100.8608,0.8608,0.008608,0.033123,True
atr_k3,2025-11-15,AAPL,0.708,0.021665805844635955,2025-11-17,266.964,2025-12-15,273.6017,atr_trail,28,100.0,102.4864,2.4864,0.024864,False,102.2624,2.2624,0.022624,0.00224,True
atr_k3,2025-12-01,AAPL,0.706,0.02107373330221396,2025-12-01,282.575,2025-12-15,273.6017,atr_trail,14,100.0,96.8244,-3.1756,-0.031756,False,100.0676,0.0676,0.000676,-0.032432,False
atr_k3,2025-12-01,CSCO,0.667,0.016163207998135753,2025-12-01,75.2276,2025-12-17,75.1881,atr_trail,16,100.0,99.9474,-0.0526,-0.000526,False,98.6961,-1.3039,-0.013039,0.012513,True
atr_k3,2025-12-15,JNJ,0.849,0.025792512729819084,2025-12-15,211.8193,2025-12-23,203.5214,atr_trail,8,100.0,96.0826,-3.9174,-0.039174,False,101.3607,1.3607,0.013607,-0.052782,False
atr_k3,2025-12-15,COF,0.567,0.007650550602458006,2025-12-15,237.8748,2026-01-12,231.3182,atr_trail,28,100.0,97.2437,-2.7563,-0.027563,False,102.4215,2.4215,0.024215,-0.051779,False
atr_k3,2026-01-01,GOOGL,0.708,0.028974689822372612,2026-01-02,314.7403,2026-01-20,321.5814,atr_trail,18,100.0,102.1736,2.1736,0.021736,False,99.1818,-0.8182,-0.008182,0.029918,True
atr_k3,2026-01-01,NVDA,0.501,0.00026891863854916487,2026-01-02,188.6199,2026-01-20,177.8531,atr_trail,18,100.0,94.2918,-5.7082,-0.057082,False,99.1818,-0.8182,-0.008182,-0.0489,False
atr_k3,2026-01-15,PRU,0.736,0.017773383395647713,2026-01-15,113.3272,2026-01-16,108.7136,atr_trail,1,100.0,95.9289,-4.0711,-0.040711,False,99.9162,-0.0838,-0.000838,-0.039873,False
atr_k3,2026-01-15,ACN,0.641,0.01649994310430447,2026-01-15,285.3501,2026-01-29,259.0234,atr_trail,14,100.0,90.7739,-9.2261,-0.092261,False,100.26,0.26,0.0026,-0.094861,False
atr_k3,2026-02-01,GOOGL,0.698,0.023655762915464784,2026-02-02,343.2432,2026-02-06,322.4403,atr_trail,4,100.0,93.9393,-6.0607,-0.060607,False,99.3112,-0.6888,-0.006888,-0.053719,False
atr_k3,2026-02-01,T,0.611,0.009840774168441202,2026-02-02,26.0276,2026-03-11,26.8787,atr_trail,37,100.0,103.27,3.27,0.0327,False,97.2563,-2.7437,-0.027437,0.060137,True
atr_k3,2026-02-15,IFF,0.719,0.028192771912982417,2026-02-17,82.2542,2026-03-05,74.9374,atr_trail,16,100.0,91.1047,-8.8953,-0.088953,False,99.7745,-0.2255,-0.002255,-0.086698,False
atr_k3,2026-02-15,ETN,0.619,0.01644034161070862,2026-02-17,389.1975,2026-02-23,359.9299,atr_trail,6,100.0,92.48,-7.52,-0.0752,False,99.9326,-0.0674,-0.000674,-0.074526,False
atr_k3,2026-03-01,MU,0.703,0.06241040664267716,2026-03-02,412.4967,2026-03-24,395.3639,atr_trail,22,100.0,95.8466,-4.1534,-0.041534,False,95.4229,-4.5771,-0.045771,0.004236,True
atr_k3,2026-03-01,LRCX,0.682,0.04527807643948378,2026-03-02,230.7236,2026-03-06,199.33,atr_trail,4,100.0,86.3934,-13.6066,-0.136066,False,97.9603,-2.0397,-0.020397,-0.115669,False
atr_k3,2026-03-15,BK,0.526,0.002373706105123885,2026-03-16,114.9238,2026-04-29,132.27,atr_trail,44,100.0,115.0936,15.0936,0.150936,False,106.6504,6.6504,0.066504,0.084432,True
atr_k3,2026-04-01,PFE,0.655,0.015892193759035944,2026-04-01,28.0864,2026-04-07,26.6599,atr_trail,6,100.0,94.9212,-5.0788,-0.050788,False,100.6074,0.6074,0.006074,-0.056862,False
atr_k3,2026-05-01,GLW,0.617,0.03621862459714831,2026-05-01,158.0178,2026-06-10,168.17,atr_trail,40,100.0,106.4247,6.4247,0.064247,False,100.6633,0.6633,0.006633,0.057614,True
atr_k3,2026-05-01,C,0.576,0.010850752182865353,2026-05-01,126.84,2026-05-13,124.1,atr_trail,12,100.0,97.8398,-2.1602,-0.021602,False,103.0056,3.0056,0.030056,-0.051658,False
atr_k3,2026-05-15,AMD,0.763,0.08809886640354714,2026-05-15,424.1,2026-06-10,452.4,atr_trail,26,100.0,106.673,6.673,0.06673,False,98.1412,-1.8588,-0.018588,0.085318,True
atr_k3,2026-05-15,KEYS,0.666,0.04102265868910093,2026-05-15,349.01,2026-06-01,330.0,atr_trail,17,100.0,94.5532,-5.4468,-0.054468,False,102.6205,2.6205,0.026205,-0.080673,False
atr_k3,2026-06-01,TXN,0.716,0.049561145078502955,2026-06-01,293.2,2026-06-12,301.12,open,11,100.0,102.7012,2.7012,0.027012,True,97.7865,-2.2135,-0.022135,0.049147,True
atr_k3,2026-06-01,AAPL,0.717,0.021055134333178405,2026-06-01,306.31,2026-06-08,301.54,atr_trail,7,100.0,98.4428,-1.5572,-0.015572,False,97.453,-2.547,-0.02547,0.009898,True
atr_k4,2025-10-01,GOOGL,0.815,0.03962102370268883,2025-10-01,244.4218,2026-02-06,322.4403,atr_trail,128,100.0,131.9196,31.9196,0.319196,False,103.6219,3.6219,0.036219,0.282977,True
atr_k4,2025-10-01,AAPL,0.705,0.02301343664636124,2025-10-01,254.7293,2025-12-15,273.6017,atr_trail,75,100.0,107.4088,7.4088,0.074088,False,101.8371,1.8371,0.018371,0.055717,True
atr_k4,2025-10-15,GOOGL,0.764,0.03345797853406318,2025-10-15,250.5398,2026-02-06,322.4403,atr_trail,114,100.0,128.6982,28.6982,0.286982,False,104.1329,4.1329,0.041329,0.245654,True
atr_k4,2025-10-15,AAPL,0.662,0.018319187647050317,2025-10-15,248.6366,2025-12-15,273.6017,atr_trail,61,100.0,110.0408,10.0408,0.100408,False,102.3392,2.3392,0.023392,0.077015,True
atr_k4,2025-11-01,STX,0.731,0.06257411444673466,2025-11-03,264.3939,2026-03-03,356.9973,atr_trail,120,100.0,135.0248,35.0248,0.350248,False,99.8537,-0.1463,-0.001463,0.351711,True
atr_k4,2025-11-01,GOOGL,0.797,0.04035792914395753,2025-11-03,283.1659,2026-02-06,322.4403,atr_trail,95,100.0,113.8697,13.8697,0.138697,False,101.364,1.364,0.01364,0.125057,True
atr_k4,2025-11-15,GOOGL,0.752,0.03530521948545928,2025-11-17,284.4634,2026-02-06,322.4403,atr_trail,81,100.0,113.3504,13.3504,0.133504,False,104.0547,4.0547,0.040547,0.092957,True
atr_k4,2025-11-15,AAPL,0.708,0.021665805844635955,2025-11-17,266.964,2025-12-15,273.6017,atr_trail,28,100.0,102.4864,2.4864,0.024864,False,102.2624,2.2624,0.022624,0.00224,True
atr_k4,2025-12-01,AAPL,0.706,0.02107373330221396,2025-12-01,282.575,2025-12-15,273.6017,atr_trail,14,100.0,96.8244,-3.1756,-0.031756,False,100.0676,0.0676,0.000676,-0.032432,False
atr_k4,2025-12-01,CSCO,0.667,0.016163207998135753,2025-12-01,75.2276,2026-01-02,75.6302,atr_trail,32,100.0,100.5351,0.5351,0.005351,False,100.723,0.723,0.00723,-0.001879,False
atr_k4,2025-12-15,JNJ,0.849,0.025792512729819084,2025-12-15,211.8193,2026-01-09,202.1466,atr_trail,25,100.0,95.4335,-4.5665,-0.045665,False,102.2609,2.2609,0.022609,-0.068274,False
atr_k4,2025-12-15,COF,0.567,0.007650550602458006,2025-12-15,237.8748,2026-01-12,231.3182,atr_trail,28,100.0,97.2437,-2.7563,-0.027563,False,102.4215,2.4215,0.024215,-0.051779,False
atr_k4,2026-01-01,GOOGL,0.708,0.028974689822372612,2026-01-02,314.7403,2026-02-06,322.4403,atr_trail,35,100.0,102.4465,2.4465,0.024465,False,101.0905,1.0905,0.010905,0.01356,True
atr_k4,2026-01-01,NVDA,0.501,0.00026891863854916487,2026-01-02,188.6199,2026-02-04,173.9778,atr_trail,33,100.0,92.2372,-7.7628,-0.077628,False,100.4421,0.4421,0.004421,-0.082048,False
atr_k4,2026-01-15,PRU,0.736,0.017773383395647713,2026-01-15,113.3272,2026-01-20,105.4626,atr_trail,5,100.0,93.0602,-6.9398,-0.069398,False,97.8822,-2.1178,-0.021178,-0.04822,False
atr_k4,2026-01-15,ACN,0.641,0.01649994310430447,2026-01-15,285.3501,2026-02-03,239.1817,atr_trail,19,100.0,83.8204,-16.1796,-0.161796,False,99.6085,-0.3915,-0.003915,-0.157881,False
atr_k4,2026-02-01,GOOGL,0.698,0.023655762915464784,2026-02-02,343.2432,2026-02-06,322.4403,atr_trail,4,100.0,93.9393,-6.0607,-0.060607,False,99.3112,-0.6888,-0.006888,-0.053719,False
atr_k4,2026-02-01,T,0.611,0.009840774168441202,2026-02-02,26.0276,2026-04-08,27.0667,atr_trail,65,100.0,103.9924,3.9924,0.039924,False,97.4758,-2.5242,-0.025242,0.065166,True
atr_k4,2026-02-15,IFF,0.719,0.028192771912982417,2026-02-17,82.2542,2026-03-05,74.9374,atr_trail,16,100.0,91.1047,-8.8953,-0.088953,False,99.7745,-0.2255,-0.002255,-0.086698,False
atr_k4,2026-02-15,ETN,0.619,0.01644034161070862,2026-02-17,389.1975,2026-03-06,345.7137,atr_trail,17,100.0,88.8273,-11.1727,-0.111727,False,98.4667,-1.5333,-0.015333,-0.096394,False
atr_k4,2026-03-01,MU,0.703,0.06241040664267716,2026-03-02,412.4967,2026-03-25,381.9296,atr_trail,23,100.0,92.5897,-7.4103,-0.074103,False,95.9547,-4.0453,-0.040453,-0.03365,False
atr_k4,2026-03-01,LRCX,0.682,0.04527807643948378,2026-03-02,230.7236,2026-06-12,366.81,open,102,100.0,158.9825,58.9825,0.589825,True,108.3621,8.3621,0.083621,0.506204,True
atr_k4,2026-03-15,BK,0.526,0.002373706105123885,2026-03-16,114.9238,2026-05-08,130.5,atr_trail,53,100.0,113.5535,13.5535,0.135535,False,110.5532,10.5532,0.105532,0.030002,True
atr_k4,2026-04-01,PFE,0.655,0.015892193759035944,2026-04-01,28.0864,2026-04-22,26.3648,atr_trail,21,100.0,93.8704,-6.1296,-0.061296,False,108.5419,8.5419,0.085419,-0.146715,False
atr_k4,2026-05-01,GLW,0.617,0.03621862459714831,2026-05-01,158.0178,2026-06-12,179.2,open,42,100.0,113.4049,13.4049,0.134049,True,102.9279,2.9279,0.029279,0.10477,True
atr_k4,2026-05-01,C,0.576,0.010850752182865353,2026-05-01,126.84,2026-05-18,122.41,atr_trail,17,100.0,96.5074,-3.4926,-0.034926,False,102.4977,2.4977,0.024977,-0.059903,False
atr_k4,2026-05-15,AMD,0.763,0.08809886640354714,2026-05-15,424.1,2026-06-12,511.57,open,28,100.0,120.6249,20.6249,0.206249,True,100.349,0.349,0.00349,0.202758,True
atr_k4,2026-05-15,KEYS,0.666,0.04102265868910093,2026-05-15,349.01,2026-06-12,350.67,open,28,100.0,100.4756,0.4756,0.004756,True,100.349,0.349,0.00349,0.001266,True
atr_k4,2026-06-01,TXN,0.716,0.049561145078502955,2026-06-01,293.2,2026-06-12,301.12,open,11,100.0,102.7012,2.7012,0.027012,True,97.7865,-2.2135,-0.022135,0.049147,True
atr_k4,2026-06-01,AAPL,0.717,0.021055134333178405,2026-06-01,306.31,2026-06-09,290.55,atr_trail,8,100.0,94.8549,-5.1451,-0.051451,False,97.1669,-2.8331,-0.028331,-0.02312,False
