ACCESSION_NUMBER	DERIV_TRANS_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_DATE	TRANS_DATE_FN	DEEMED_EXECUTION_DATE	DEEMED_EXECUTION_DATE_FN	TRANS_FORM_TYPE	TRANS_CODE	EQUITY_SWAP_INVOLVED	EQUITY_SWAP_TRANS_CD_FN	TRANS_TIMELINESS	TRANS_TIMELINESS_FN	TRANS_SHARES	TRANS_SHARES_FN	TRANS_TOTAL_VALUE	TRANS_TOTAL_VALUE_FN	TRANS_PRICEPERSHARE	TRANS_PRICEPERSHARE_FN	TRANS_ACQUIRED_DISP_CD	TRANS_ACQUIRED_DISP_CD_FN	EXCERCISE_DATE	EXCERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001060391-24-000149	3090859	Restricted Stock Units			F4	01-MAR-2024				4	A	0				13614.0				0.0		A			F4		F4	Common Stock		13614.0				13614.0				D			
0001127602-24-008709	3245074	Phantom Stock			F1	04-MAR-2024				4	I	0				616.95				243.13		A			F2		F2	Common Stock		616.95				74204.22				D			
0001276501-24-000002	3222478	Nonqualified Stock Option (right to buy)		66.47		01-MAR-2024				4	A	0				129911.0				0.0		A		01-MAR-2025	F5	01-MAR-2034		Common Stock		129911.0				129911.0				D			
0000064040-24-000099	2709726	Restricted Stock Units	F1	0.0		01-MAR-2024				4	A	0				2619.0				0.0		A			F2		F2	Common Stock		2619.0				2619.0				D			
0001127602-24-008706	3133811	Non-qualified Stock Option		243.54		01-MAR-2024				4	A	0				10884.0				0.0		A			F1	01-MAR-2031		Common Stock		10884.0				10884.0				D			
0001127602-24-008706	3133812	Phantom Stock			F2	04-MAR-2024				4	I	0				1850.86				243.13		A			F3		F3	Common Stock		1850.86				95743.0				D			
0000064040-24-000097	2905039	Restricted Stock Units	F1	0.0		01-MAR-2024				4	A	0				1641.0				0.0		A			F2		F2	Common Stock		1641.0				1641.0				D			
0000064040-24-000095	3175992	Restricted Stock Units	F1	0.0		01-MAR-2024				4	A	0				558.0				0.0		A			F2		F2	Common Stock		558.0				558.0				D			
0000078890-24-000094	3081884	Program Units			F3	01-MAR-2024				4	A	0				3.91	F4			82.43	F5	A			F3		F3	Common Stock		3.91				1535.35				D			
0000064040-24-000093	3105350	Restricted Stock Units	F1	0.0		01-MAR-2024				4	A	0				1484.0				0.0		A			F2		F2	Common Stock		1484.0				1484.0				D			
0000078890-24-000093	2795978	Program Units			F3	01-MAR-2024				4	A	0				13.73	F4			82.43	F5	A			F3		F3	Common Stock		13.73				5182.57				D			
0000897069-24-000600	3177863	Employee Stock Option (right to buy)		68.74		01-MAR-2024				4	A	0	F2			4603.0				0.0		A			F3	01-MAR-2034		Ordinary Shares		4603.0				4603.0				D			
0000078890-24-000092	2655009	DSAP Units			F1	01-MAR-2024				4	A	0				15.67	F2			82.43	F3	A			F1		F1	Common Stock		15.67				5885.71				D			
0001792910-24-000002	2938761	Nonqualified Stock Option (right to buy)		66.47		01-MAR-2024				4	A	0				30383.0				0.0		A		01-MAR-2025	F4	01-MAR-2034		Common Stock		30383.0				30383.0				D			
0000078890-24-000091	3047442	Program Units			F3	01-MAR-2024				4	A	0				0.88	F4			82.43	F5	A			F3		F3	Common Stock		0.88				378.33				D			
0000064040-24-000091	3177547	Restricted Stock Units	F1	0.0		01-MAR-2024				4	A	0				1780.0				0.0		A			F2		F2	Common Stock		1780.0				1780.0				D			
0000950170-24-026506	3273648	Stock Option (right to buy)		1.66		22-JUN-2023				4	A	false				263600.0				0.0		A			F3	22-JUN-2032		Common Stock		263600.0				263600.0				D			
0000078890-24-000090	3216513	Program Units			F3	01-MAR-2024				4	A	0				52.67	F4			82.43	F5	A			F3		F3	Common Stock		52.67				27670.54				D			
0001635282-24-000054	2743301	Restricted Stock Units			F2	03-MAR-2024				4	M	0				6666.0				0.0		D			F3		F3	Common Stock		6666.0				13334.0				D			
0000078890-24-000089	2978817	Program Units			F3	01-MAR-2024				4	A	0				0.35	F4			82.43	F5	A			F3		F3	Common Stock		0.35				447.98				D			
0000078890-24-000088	2837481	Program Units			F3	01-MAR-2024				4	A	0				15.61	F4			82.43	F5	A			F3		F3	Common Stock		15.61				7408.79				D			
0000078890-24-000087	3254458	Plan Units			F1	01-MAR-2024				4	A	0				66.6	F2			82.43	F3	A			F1		F1	Common Stock		66.6	F2			8663.42				D			
0000078890-24-000087	3254459	DSAP Units			F4	01-MAR-2024				4	A	0				12.75	F5			82.43	F6	A			F4		F4	Common Stock		12.75	F5			4788.69				D			
0000064040-24-000089	2658050	Restricted Stock Units	F1	0.0		01-MAR-2024				4	A	0				2619.0				0.0		A			F2		F2	Common Stock		2619.0				2619.0				D			
0000078890-24-000086	2715081	Program Units			F3	01-MAR-2024				4	A	0				41.75	F4			82.43	F5	A			F3		F3	Common Stock		41.75				15734.77				D			
0000897069-24-000598	3107379	Performance Share Units			F6	01-MAR-2024				4	M	0	F1			4139.0				0.0		D			F6		F6	Ordinary Shares		4139.0				0.0				D			
0000897069-24-000598	3107378	Employee Stock Option (right to buy)		68.74		01-MAR-2024				4	A	0	F4			9206.0				0.0		A			F5	01-MAR-2034		Ordinary Shares		9206.0				9206.0				D			
0000078890-24-000085	2768752	Program Units			F3	01-MAR-2024				4	A	0				3.84	F4			82.43	F5	A			F3		F3	Common Stock		3.84				1503.93				D			
0001127602-24-008704	2944201	Restricted Stock Units			F4	02-MAR-2024				4	M	0				1674.0	F3			0.0		D			F6		F6	Common Stock		1674.0	F3			4872.0				D			
0001127602-24-008704	2944200	Restricted Stock Units			F4	01-MAR-2024				4	A	0				1910.0				0.0		A			F6		F6	Common Stock		1910.0				6546.0	F7			D			
0000078890-24-000083	2897877	Plan Units			F1	01-MAR-2024				4	A	0				10.06	F2			82.43	F3	A			F1		F1	Common Stock		10.06				1128.79				D			
0000064040-24-000087	2868347	Restricted Stock Units	F1	0.0		01-MAR-2024				4	A	0				1047.0				0.0		A			F2		F2	Common Stock		1047.0				1047.0				D			
0001013857-24-000048	2693961	Restricted Stock Units	F6	0.0		04-MAR-2024				4	M	0				192.0	F3			0.0		D		02-MAR-2022			F7	Common stock		192.0				1537.0				D			
0001013857-24-000048	2693962	Restricted Stock Units	F6	0.0		04-MAR-2024				4	M	0				335.0	F4			0.0		D		03-MAR-2021			F7	Common stock		335.0				1337.0				D			
0001013857-24-000048	2693960	Restricted Stock Units	F6	0.0		01-MAR-2024				4	M	0				588.0	F1			0.0		D		01-MAR-2023			F7	Common stock		588.0				7052.0				D			
0001635282-24-000053	3022511	Restricted Stock Units			F2	03-MAR-2024				4	M	0				6666.0				0.0		D			F3		F3	Common Stock		6666.0				13334.0				D			
0000064040-24-000085	2667041	Restricted Stock Units	F1	0.0		01-MAR-2024				4	A	0				1990.0				0.0		A			F2		F2	Common Stock		1990.0				1990.0				D			
0001127602-24-008702	2975935	Phantom Stock			F2	04-MAR-2024				4	I	0				1233.91				243.13		A			F3		F3	Common Stock		1233.91				14820.09				D			
0001127602-24-008702	2975934	Non-qualified Stock Option		243.54		01-MAR-2024				4	A	0				11386.0				0.0		A			F1	01-MAR-2031		Common Stock		11386.0				11386.0				D			
0000897069-24-000596	3191495	Employee Stock Option (right to buy)		68.74		01-MAR-2024				4	A	0	F6			19332.0				0.0		A			F7	01-MAR-2034		Ordinary Shares		19332.0				19332.0				D			
0000897069-24-000596	3191496	Performance Share Units			F8	01-MAR-2024				4	M	0	F1			6899.0				0.0		D			F8		F8	Ordinary Shares		6899.0				0.0				D			
0000923738-24-000010	2829011	Nonqualified Stock Option (right to buy)		66.47		01-MAR-2024				4	A	0				104767.0				0.0		A		01-MAR-2025	F4	01-MAR-2034		Common Stock		104767.0				104767.0				D			
0000064040-24-000083	3054546	Restricted Stock Units	F1	0.0		01-MAR-2024				4	A	0				1780.0				0.0		A			F2		F2	Common Stock		1780.0				1780.0				D			
0001127602-24-008700	3070690	2021 PU Award		0.0		01-MAR-2024				4	M	0				32243.0				0.0		D		01-MAR-2024	F10	01-MAR-2024		Common Stock		32243.0				0.0				D			
0001127602-24-008700	3070689	2023 MSU Award		0.0		01-MAR-2024				4	M	0				5440.0				0.0		D		01-MAR-2024	F9	01-MAR-2027		Common Stock		5440.0				16362.0				D			
0001127602-24-008700	3070688	2022 MSU Award		0.0		01-MAR-2024				4	M	0				6022.0				0.0		D		01-MAR-2023	F8	01-MAR-2026		Common Stock		6022.0				12377.0				D			
0001127602-24-008700	3070687	2021 MSU Award		0.0		01-MAR-2024				4	M	0				5702.0				0.0		D		01-MAR-2022	F7	01-MAR-2025		Common Stock		5702.0				4061.0				D			
0001127602-24-008700	3070691	2024 RSU Award		0.0		01-MAR-2024				4	A	0				23101.0				0.0		A		01-MAR-2025	F11	01-MAR-2025		Common Stock		23101.0				23101.0				D			
0001127602-24-008700	3070686	2020 MSU Award		0.0		01-MAR-2024				4	M	0				10482.0				0.0		D		27-FEB-2021	F6	01-MAR-2024		Common Stock		10482.0				0.0				D			
0000106640-24-000060	2884542	Restricted Stock Units			F1	01-MAR-2024				4	M	0				36026.0				0.0		D			F1		F1	Common Stock		36026.0				0.0				D			
0001635282-24-000052	3126201	Restricted Stock Units			F2	03-MAR-2024				4	M	0				6666.0				0.0		D			F3		F3	Common Stock		6666.0				13334.0				D			
0001013857-24-000046	3081282	Restricted Stock Units	F5	0.0		04-MAR-2024				4	M	0				1249.0	F1			0.0		D		02-MAR-2022			F6	Common stock		1249.0				9990.0				D			
0001013857-24-000046	3081283	Restricted Stock Units	F5	0.0		04-MAR-2024				4	M	0				1393.0	F3			0.0		D		03-MAR-2021			F6	Common stock		1393.0				5572.0				D			
0000950170-24-026500	3145743	Common Units of Buzz Holdings L.P.			F11	03-MAR-2024				4	S	false				1974774.0				11.1	F1	D			F11		F11	Class A Common Stock		1974774.0				23700687.0				I		See Footnotes	F9, F10, F14, F6, F12, F13
0000950170-24-026500	3145744	Common Units of Buzz Holdings L.P.			F11	03-MAR-2024				4	S	false				17821.0				11.1	F1	D			F11		F11	Class A Common Stock		17821.0				213881.0				I		See Footnotes	F9, F10, F14, F12, F7, F13
0000950170-24-026500	3145745	Common Units of Buzz Holdings L.P.			F11	03-MAR-2024				4	S	false				3892.0				11.1	F1	D			F11		F11	Class A Common Stock		3892.0				46706.0				I		See Footnotes	F9, F10, F14, F8, F12, F13
0000897069-24-000594	2994519	Performance Share Units			F8	01-MAR-2024				4	M	0	F1			28974.0				0.0		D			F8		F8	Ordinary Shares		28974.0				0.0				D			
0000897069-24-000594	2994518	Employee Stock Option (right to buy)		68.74		01-MAR-2024				4	A	0	F6			64441.0				0.0		A			F7	01-MAR-2034		Ordinary Shares		64441.0				64441.0				D			
0000064040-24-000081	2766715	Restricted Stock Units	F1	0.0		01-MAR-2024				4	A	0				349.0				0.0		A			F2		F2	Common Stock		349.0				349.0				D			
0001127602-24-008698	2676271	Non-qualified Stock Option		243.54		01-MAR-2024				4	A	0				12726.0				0.0		A			F1	01-MAR-2031		Common Stock		12726.0				12726.0				D			
0001127602-24-008698	2676272	Phantom Stock			F2	04-MAR-2024				4	I	0				2467.82				243.13		A			F3		F3	Common Stock		2467.82				7343.61				D			
0000106640-24-000058	3166356	Restricted Stock Units			F1	01-MAR-2024				4	M	0				985.0				0.0		D			F1		F1	Common Stock		985.0				0.0				D			
0000106640-24-000058	3166357	Deferred Stock			F3	01-MAR-2024				4	A	0				241.45				0.0		A			F3		F3	Common Stock		241.45				1365.75				D			
0001635282-24-000051	3095390	Restricted Stock Unit			F2	03-MAR-2024				4	M	0				6666.0				0.0		D			F3		F3	Common Stock		6666.0				13334.0				D			
0000950170-24-026496	3059084	Common Units of Buzz Holdings L.P.			F11	03-MAR-2024				4	S	false				1974774.0				11.1	F1	D			F11		F11	Class A Common Stock		1974774.0				23700687.0				I		See Footnotes	F14, F12, F9, F6, F10, F13
0000950170-24-026496	3059085	Common Units of Buzz Holdings L.P.			F11	03-MAR-2024				4	S	false				17821.0				11.1	F1	D			F11		F11	Class A Common Stock		17821.0				213881.0				I		See Footnotes	F7, F14, F12, F9, F10, F13
0000950170-24-026496	3059086	Common Units of Buzz Holdings L.P.			F11	03-MAR-2024				4	S	false				3892.0				11.1	F1	D			F11		F11	Class A Common Stock		3892.0				46706.0				I		See Footnotes	F14, F8, F12, F9, F10, F13
0000064040-24-000079	2790857	Restricted Stock Units	F1	0.0		01-MAR-2024				4	A	0				11733.0				0.0		A			F2		F2	Common Stock		11733.0				11733.0				D			
0000897069-24-000591	3142944	Employee Stock Option (right to buy)		68.74		01-MAR-2024				4	A	0	F6			3222.0				0.0		A			F7	01-MAR-2034		Ordinary Shares		3222.0				3222.0				D			
0000897069-24-000591	3142945	Performance Share Units			F8	01-MAR-2024				4	M	0	F1			2070.0				0.0		D			F8		F8	Ordinary Shares		2070.0				0.0				D			
0000106640-24-000056	2870684	Restricted Stock Units			F1	01-MAR-2024				4	M	0				4288.0				0.0		D			F1		F1	Common Stock		4288.0				0.0				D			
0001060391-24-000147	3087797	Restricted Stock Units			F3	01-MAR-2024				4	A	0				3540.0				0.0		A			F3		F3	Common Stock		3540.0				3540.0				D			
0001060391-24-000147	3087798	PSU Shares Deferred to DCP			F4	01-MAR-2024				4	A	0				2051.0				0.0		A			F1		F1	Common Stock		2051.0				2051.0				D			
0001628280-24-009105	2878643	Restricted Stock Units			F1	02-MAR-2024				4	M	0				2490.0				0.0		D			F3		F3	Common Stock, par value $0.001 per share		2490.0				5460.0				D			
0001628280-24-009105	2878644	Restricted Stock Units			F1	02-MAR-2024				4	M	0				5460.0				0.0		D			F4		F4	Common Stock, par value $0.001 per share		5460.0				0.0				D			
0000897069-24-000589	2941070	Performance Share Units			F8	01-MAR-2024				4	M	0	F1			4484.0				0.0		D			F8		F8	Ordinary Shares		4484.0				0.0				D			
0000897069-24-000589	2941069	Employee Stock Option (right to buy)		68.74		01-MAR-2024				4	A	0	F6			15650.0				0.0		A			F7	01-MAR-2034		Ordinary Shares		15650.0				15650.0				D			
0001127602-24-008696	2698951	Non-qualified Stock Option		243.54		01-MAR-2024				4	A	0				15070.0				0.0		A			F1	01-MAR-2031		Common Stock		15070.0				15070.0				D			
0001127602-24-008696	2698952	Phantom Stock			F2	04-MAR-2024				4	I	0				2467.82				243.13		A			F3		F3	Common Stock		2467.82				15709.82				D			
0000950170-24-026492	3256303	Stock Option (Right to Buy)		13.28		01-MAR-2024				4	M	false	F1			10000.0				0.0		D			F7	22-FEB-2032		Common Stock		10000.0				32000.0				D			
0001376339-24-000017	3053822	Stock Options		8.63		01-MAR-2024				4	A	0				71541.0				0.0		A			F3	01-MAR-2031		Common Stock		71541.0				71541.0				D			
0001635282-24-000050	2922629	Restricted Stock Unit			F2	03-MAR-2024				4	M	0				6666.0				0.0		D			F3		F3	Common Stock		6666.0				13334.0				D			
0001376339-24-000016	3293665	Stock Options		8.63		01-MAR-2024				4	A	0				70755.0				0.0		A			F2	01-MAR-2031		Common Stock		70755.0				70755.0				D			
0001376339-24-000015	2795004	Stock Options		8.63		01-MAR-2024				4	A	0				70755.0				0.0		A			F2	01-MAR-2031		Common Stock		70755.0				164755.0				D			
0000106640-24-000054	3175127	Deferred Stock			F3	01-MAR-2024				4	A	0				2401.15				0.0		A			F3		F3	Common Stock		2401.15				19891.81				D			
0000106640-24-000054	3175126	Restricted Stock Units			F1	01-MAR-2024				4	M	0				4971.0				0.0		D			F1		F1	Common Stock		4971.0				0.0				D			
0000897069-24-000587	2829065	Performance Share Units			F8	01-MAR-2024				4	M	0	F1			3450.0				0.0		D			F8		F8	Ordinary Shares		3450.0				0.0				D			
0000897069-24-000587	2829064	Employee Stock Option (right to buy)		68.74		01-MAR-2024				4	A	0	F6			10127.0				0.0		A			F7	01-MAR-2034		Ordinary Shares		10127.0				10127.0				D			
0000106640-24-000052	2780081	Restricted Stock Units			F1	01-MAR-2024				4	M	0				4914.0				0.0		D			F1		F1	Common Stock		4914.0				0.0				D			
0001127602-24-008694	2926254	Non-qualified Stock Option		243.54		01-MAR-2024				4	A	0				27210.0				0.0		A			F1	01-MAR-2031		Common Stock		27210.0				27210.0				D			
0001127602-24-008694	2926255	Phantom Stock			F2	04-MAR-2024				4	I	0				6992.14				243.13		A			F3		F3	Common Stock		6992.14				147344.13				D			
0001013857-24-000044	2993295	Restricted Stock Units	F9	0.0		04-MAR-2024				4	M	0				576.0	F6			0.0		D		02-MAR-2022			F10	Common stock		576.0				4611.0				D			
0001013857-24-000044	2993296	Restricted Stock Units	F9	0.0		04-MAR-2024				4	M	0				697.0	F7			0.0		D		03-MAR-2021			F10	Common stock		697.0				2786.0				D			
0001013857-24-000044	2993294	Restricted Stock Units	F9	0.0		01-MAR-2024				4	M	0				1175.0	F4			0.0		D		01-MAR-2023			F10	Common stock		1175.0				14105.0				D			
0001315098-24-000054	2840768	Performance Stock Unit			F3	01-MAR-2024				4	A	0				175624.0	F4			0.0		A			F5		F5	Class  A Common Stock		175624.0	F4			175624.0				D			
0000950170-24-026484	3067474	Common Units of Buzz Holdings L.P.			F11	03-MAR-2024				4	S	false				1974774.0				11.1	F1	D			F11		F11	Class A Common Stock		1974774.0				23700687.0				I		See Footnotes	F10, F12, F13, F6, F9, F14
0000950170-24-026484	3067476	Common Units of Buzz Holdings L.P.			F11	03-MAR-2024				4	S	false				3892.0				11.1	F1	D			F11		F11	Class A Common Stock		3892.0				46706.0				I		See Footnotes	F10, F8, F12, F13, F9, F14
0000950170-24-026484	3067475	Common Units of Buzz Holdings L.P.			F11	03-MAR-2024				4	S	false				17821.0				11.1	F1	D			F11		F11	Class A Common Stock		17821.0				213881.0				I		See Footnotes	F10, F12, F13, F7, F9, F14
0000897069-24-000585	3238081	Performance Share Units			F6	01-MAR-2024				4	M	0	F1			6899.0				0.0		D			F6		F6	Ordinary Shares		6899.0				0.0				D			
0000897069-24-000585	3238080	Employee Stock Option (right to buy)		68.74		01-MAR-2024				4	A	0	F4			8976.0				0.0		A			F5	01-MAR-2034		Ordinary Shares		8976.0				8976.0				D			
0000106640-24-000050	3091374	Restricted Stock Units			F1	01-MAR-2024				4	M	0				491.0				0.0		D			F1		F1	Common Stock		491.0				0.0				D			
0000106640-24-000050	3091375	Restricted Stock Units			F2	01-MAR-2024				4	M	0				167.0				0.0		D			F2		F2	Common Stock		167.0				0.0				D			
0001315098-24-000053	3092449	Performance Stock Unit			F8	01-MAR-2024				4	A	0				118110.0	F9			0.0		A			F10		F10	Class  A Common Stock		118110.0	F9			118110.0				D			
0001415889-24-006846	3003704	Employee Stock Option (right to buy)		9.3		01-MAR-2024				4	A	0				69100.0				0.0		A			F5	28-FEB-2034		Common Stock		69100.0				69100.0				D			
0001315098-24-000052	2849771	Performance Stock Unit			F7	01-MAR-2024				4	A	0				175624.0	F8			0.0		A			F9		F9	Class  A Common Stock		175624.0	F8			175624.0				D			
0001315098-24-000052	2849772	Stock Option (Right to Buy)		0.53		04-MAR-2024				4	M	0				30000.0				0.0		D			F10	05-FEB-2028		Class A Common Stock		30000.0				1642390.0				D			
0000106640-24-000048	3123997	Restricted Stock Units			F1	01-MAR-2024				4	M	0				9606.0				0.0		D			F1		F1	Common Stock		9606.0				0.0				D			
0001127602-24-008691	2919985	Restricted Stock Units			F5	01-MAR-2024				4	A	0				4185.0				0.0		A			F7		F7	Common Stock		4185.0				16739.0	F8			D			
0001127602-24-008691	2919986	Restricted Stock Units			F5	02-MAR-2024				4	M	0				3991.0	F4			0.0		D			F7		F7	Common Stock		3991.0	F4			12748.0				D			
0000950170-24-026480	2873192	Common Units of Buzz Holdings L.P.			F11	03-MAR-2024				4	S	false				3892.0				11.1	F1	D			F11		F11	Class A Common Stock		3892.0				46706.0				I		See Footnotes	F12, F14, F13, F10, F9, F8
0000950170-24-026480	2873191	Common Units of Buzz Holdings L.P.			F11	03-MAR-2024				4	S	false				17821.0				11.1	F1	D			F11		F11	Class A Common Stock		17821.0				213881.0				I		See Footnotes	F12, F14, F13, F10, F9, F7
0000950170-24-026480	2873190	Common Units of Buzz Holdings L.P.			F11	03-MAR-2024				4	S	false				1974774.0				11.1	F1	D			F11		F11	Class A Common Stock		1974774.0				23700687.0				I		See Footnotes	F12, F14, F13, F10, F9, F6
0001127602-24-008690	3156094	Phantom Stock			F2	04-MAR-2024				4	I	0				1645.21				243.13		A			F3		F3	Common Stock		1645.21				68599.34				D			
0001127602-24-008690	3156093	Non-qualified Stock Option		243.54		01-MAR-2024				4	A	0				9712.0				0.0		A			F1	01-MAR-2031		Common Stock		9712.0				9712.0				D			
0001415889-24-006843	2669057	Employee Stock Option (right to buy)		9.3		01-MAR-2024				4	A	0				28800.0				0.0		A			F6	28-FEB-2034		Common Stock		28800.0				28800.0				D			
0000950170-24-026478	3074243	Stock Option (Right to Buy)		38.46		04-MAR-2024				4	M	false	F1			15000.0				0.0		D			F2	24-FEB-2031		Common Stock		15000.0				52477.0				D			
0001315098-24-000051	3267762	Restricted Stock Unit		0.0		01-MAR-2024				4	D	0	F10			11500000.0				0.0		D			F11	02-MAR-2028		Class A Common Stock		11500000.0				0.0				D			
0001315098-24-000051	3267761	Performance Stock Unit			F7	01-MAR-2024				4	A	0				893068.0	F8			0.0		A			F9		F9	Class  A Common Stock		893068.0	F8			893068.0				D			
0000106640-24-000046	3012809	Restricted Stock Units			F1	01-MAR-2024				4	M	0				1004.0				0.0		D			F1		F1	Common Stock		1004.0				0.0				D			
0000897069-24-000583	3256713	Employee Stock Option (right to buy)		68.74		01-MAR-2024				4	A	0	F6			6904.0				0.0		A			F7	01-MAR-2034		Ordinary Shares		6904.0				6904.0				D			
0000897069-24-000583	3256714	Performance Share Units			F8	01-MAR-2024				4	M	0	F1			4139.0				0.0		D			F8		F8	Ordinary Shares		4139.0				0.0				D			
0000106640-24-000044	3199949	Restricted Stock Units			F1	01-MAR-2024				4	M	0				434.0				0.0		D			F1		F1	Common Stock		434.0				0.0				D			
0000106640-24-000044	3199952	Restricted Stock Units			F2	01-MAR-2024				4	M	0				227.0				0.0		D			F2		F2	Common		227.0				454.0				D			
0000106640-24-000044	3199951	Restricted Stock Units			F2	01-MAR-2024				4	M	0				159.0				0.0		D			F2		F2	Common		159.0				159.0				D			
0000106640-24-000044	3199950	Restricted Stock Units			F2	01-MAR-2024				4	M	0				148.0				0.0		D			F2		F2	Common		148.0				0.0				D			
0001415889-24-006841	3157976	Employee Stock Option (right to buy)		9.3		01-MAR-2024				4	A	0				69100.0				0.0		A			F5	28-FEB-2034		Common Stock		69100.0				69100.0				D			
0000350698-24-000047	3156480	Restricted Stock Units			F1	01-MAR-2024				4	A	0				6579.0				0.0		A			F1		F1	Common Stock, par value $0.01 per share		6579.0				6579.0				D			
0001127602-24-008687	2814421	Phantom Stock			F2	04-MAR-2024				4	I	0				1645.21				243.13		A			F3		F3	Common Stock		1645.21				36702.84				D			
0001127602-24-008687	2814420	Non-qualified Stock Option		243.54		01-MAR-2024				4	A	0				8707.0				0.0		A			F1	01-MAR-2031		Common Stock		8707.0				8707.0				D			
0000897069-24-000581	2764286	Performance Share Units			F6	01-MAR-2024				4	M	0	F1			4139.0				0.0		D			F6		F6	Ordinary Shares		4139.0				0.0				D			
0000897069-24-000581	2764285	Employee Stock Option (right to buy)		68.74		01-MAR-2024				4	A	0	F4			6444.0				0.0		A			F5	01-MAR-2034		Ordinary Shares		6444.0				6444.0				D			
0000950170-24-026471	3140091	Common Units of Buzz Holdings L.P.			F11	03-MAR-2024				4	S	false				17821.0				11.1	F1	D			F11		F11	Class A Common Stock		17821.0				213881.0				I		See Footnotes	F9, F12, F13, F10, F7, F14
0000950170-24-026471	3140090	Common Units of Buzz Holdings L.P.			F11	03-MAR-2024				4	S	false				1974774.0				11.1	F1	D			F11		F11	Class A Common Stock		1974774.0				23700687.0				I		See Footnotes	F9, F12, F13, F10, F14, F6
0000950170-24-026471	3140092	Common Units of Buzz Holdings L.P.			F11	03-MAR-2024				4	S	false				3892.0				11.1	F1	D			F11		F11	Class A Common Stock		3892.0				46706.0				I		See Footnotes	F9, F12, F13, F10, F14, F8
0000350698-24-000045	2906462	Restricted Stock Units			F1	01-MAR-2024				4	A	0				3947.0				0.0		A			F1		F1	Common Stock, par value $0.01 per share		3947.0				3947.0				D			
0001415889-24-006833	3195510	Class B Common Stock			F1	04-MAR-2024				4	C	0				3000.0				0.0		D			F1		F1	Class A Common Stock		3000.0				90675.0				D			
0001415889-24-006833	3195509	Class B Common Stock			F1	04-MAR-2024				4	M	0				3000.0				0.0		A			F1		F1	Class A Common Stock		3000.0				93675.0				D			
0001415889-24-006833	3195508	Employee Stock Option (right to buy)		2.04		04-MAR-2024				4	M	0				3000.0				0.0		D			F3	25-JUL-2027		Class B Common Stock	F1	3000.0				93500.0				D			
0000350698-24-000043	2934638	Restricted Stock Units			F1	01-MAR-2024				4	M	0				7088.0				0.0		D			F2		F2	Common Stock, par value $0.01 per share		7088.0				7088.0				D			
0000350698-24-000043	2934640	Restricted Stock Units			F4	01-MAR-2024				4	A	0				23819.0				0.0		A			F4		F4	Common Stock, par value $0.01 per share		23819.0				23819.0				D			
0000350698-24-000043	2934639	Restricted Stock Units			F1	01-MAR-2024				4	M	0				6995.0				0.0		D			F3		F3	Common Stock, par value $0.01 per share		6995.0				13990.0				D			
0001013857-24-000042	3208607	Restricted Stock Units	F8	0.0		01-MAR-2024				4	M	0				460.0	F1			0.0		D		01-JUN-2021			F9	Common stock		460.0				3680.0				D			
0001013857-24-000042	3208608	Restricted Stock Units	F8	0.0		01-MAR-2024				4	M	0				92.0	F3			0.0		D		01-MAR-2022			F9	Common stock		92.0				737.0				D			
0001013857-24-000042	3208609	Restricted Stock Units	F8	0.0		01-MAR-2024				4	M	0				93.0	F4			0.0		D		01-MAR-2023			F9	Common stock		93.0				1106.0				D			
0001013857-24-000042	3208610	Restricted Stock Units	F8	0.0		01-MAR-2024				4	M	0				514.0	F5			0.0		D		01-MAR-2023			F9	Common stock		514.0				6171.0				D			
0001013857-24-000042	3208611	Restricted Stock Units	F8	0.0		01-MAR-2024				4	M	0				369.0	F6			0.0		D		01-MAR-2024			F9	Common stock		369.0				1476.0				D			
0001415889-24-006826	2722747	Class B Common Stock			F1	04-MAR-2024				4	C	0				15000.0				0.0		D			F1		F1	Class A Common Stock		15000.0				8925.0				D			
0001415889-24-006826	2722746	Class B Common Stock			F1	04-MAR-2024				4	M	0				15000.0				0.0		A			F1		F1	Class A Common Stock		15000.0				23925.0				D			
0001415889-24-006826	2722745	Employee Stock Option (right to buy)		2.04		04-MAR-2024				4	M	0				15000.0				0.0		D			F7	25-JUL-2027		Class B Common Stock	F1	15000.0				600341.0				D			
0001628280-24-009100	2773248	Restricted Stock Units			F3	01-MAR-2024				4	M	0	F1			109274.0				0.0		D			F4		F4	Class A Common Stock		109274.0				327822.0				D			
0001127602-24-008685	2706636	Restricted Stock Units			F2	01-MAR-2024				4	A	0				2753.0				0.0		A			F7		F7	Common Stock		2753.0				18273.0				D			
0001127602-24-008685	2706637	Restricted Stock Units			F2	01-MAR-2024				4	M	0				2416.0	F1			0.0		D			F7		F7	Common Stock		2416.0	F1			15857.0				D			
