ACCESSION_NUMBER	DERIV_TRANS_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_DATE	TRANS_DATE_FN	DEEMED_EXECUTION_DATE	DEEMED_EXECUTION_DATE_FN	TRANS_FORM_TYPE	TRANS_CODE	EQUITY_SWAP_INVOLVED	EQUITY_SWAP_TRANS_CD_FN	TRANS_TIMELINESS	TRANS_TIMELINESS_FN	TRANS_SHARES	TRANS_SHARES_FN	TRANS_TOTAL_VALUE	TRANS_TOTAL_VALUE_FN	TRANS_PRICEPERSHARE	TRANS_PRICEPERSHARE_FN	TRANS_ACQUIRED_DISP_CD	TRANS_ACQUIRED_DISP_CD_FN	EXCERCISE_DATE	EXCERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0000899243-21-048662	2219865	Class B Common Stock	F1	0.0		14-DEC-2021				4	A	0				1100000.0				0.0		A			F2		F2	Class B Common Stock		1100000.0				1100000.0				D			
0001104659-21-150715	2220540	Employee Stock Option (Right to Buy)		4.59		14-DEC-2021				4	A	0				18000.0				0.0		A			F1	13-DEC-2031		Common Stock		18000.0				18000.0				D			
0001104659-21-150714	2219781	Employee Stock Option (Right to Buy)		4.59		14-DEC-2021				4	A	0				82500.0				0.0		A			F1	13-DEC-2031		Common Stock		82500.0				82500.0				D			
0001104659-21-150713	2220056	Employee Stock Option (Right to Buy)		4.59		14-DEC-2021				4	A	0				18000.0				0.0		A			F1	13-DEC-2031		Common Stock		18000.0				18000.0				D			
0001104659-21-150712	2219864	Employee Stock Option (Right to Buy)		4.59		14-DEC-2021				4	A	0				25000.0				0.0		A			F1	13-DEC-2031		Common Stock		25000.0				25000.0				D			
0000899243-21-048659	2219192	Class B Common Stock	F1	0.0		14-DEC-2021				4	A	0				2026049.0				0.0		A			F2		F2	Class B Common Stock		2026049.0				2026049.0				D			
0001104659-21-150711	2219588	Employee Stock Option (Right to Buy)		4.59		14-DEC-2021				4	A	0				18000.0				0.0		A			F1	13-DEC-2031		Common Stock		18000.0				18000.0				D			
0000899243-21-048658	2219222	Class B Common Stock	F1	0.0		14-DEC-2021				4	A	0				2200000.0				0.0		A			F2		F2	Class B Common Stock		2200000.0				2200000.0				D			
0001209191-21-070088	2219609	Employee Stock Option (Right to Buy)		9.44		14-DEC-2021				4	A	0				80600.0				0.0		A			F7	14-DEC-2031		Common Stock		80600.0				80600.0				D			
0001209191-21-070087	2219184	Employee Stock Option (Right to Buy)		9.44		14-DEC-2021				4	A	0				32100.0				0.0		A			F2	14-DEC-2031		Common Stock		32100.0				32100.0				D			
0001209191-21-070086	2219409	Employee Stock Option (Right to Buy)		9.44		14-DEC-2021				4	A	0				21100.0				0.0		A			F2	14-DEC-2031		Common Stock		21100.0				21100.0				D			
0001209191-21-070085	2220432	Employee Stock Option (Right to Buy)		9.44		14-DEC-2021				4	A	0				32000.0				0.0		A			F2	14-DEC-2031		Common Stock		32000.0				32000.0				D			
0000950103-21-019891	2219203	Stock Options (Right to Buy)		0.37		14-DEC-2021				4	M	0				125000.0	F1			0.0		D		23-JUL-2021		16-APR-2025		Class A common stock		125000.0				4270416.0				D			
0000950103-21-019891	2219204	Stock Options (Right to Buy)		0.37		15-DEC-2021				4	M	0				21000.0	F1			0.0		D		23-JUL-2021		16-APR-2025		Class A common stock		21000.0				4249416.0				D			
0000950103-21-019891	2219202	Stock Options (Right to Buy)		0.18		14-DEC-2021				4	M	0				261756.0	F1			0.0		D		23-JUL-2021		02-MAY-2023		Class A common stock		261756.0				0.0				D			
0000950142-21-004065	2220467	Apollo Operating Group units			F1	15-DEC-2021				4	J	0	F2			100000.0				0.0		D			F2		F3	Class A common stock		100000.0				156011860.0				I		By AP Professional Holdings, L.P.	F4
0000950142-21-004065	2220468	Apollo Operating Group units			F1	16-DEC-2021				4	J	0	F2			110641.0				0.0		D			F2		F3	Class A common stock		110641.0				155901219.0				I		By AP Professional Holdings, L.P.	F4
0000950142-21-004065	2220466	Apollo Operating Group units			F1	14-DEC-2021				4	J	0	F2			23348.0				0.0		D			F2		F3	Class A common stock		23348.0				156111860.0				I		By AP Professional Holdings, L.P.	F4
0000950142-21-004064	2220346	Apollo Operating Group units			F1	14-DEC-2021				4	J	0	F2			23348.0				0.0		D			F2		F3	Class A common stock		23348.0				156111860.0				D			
0000950142-21-004064	2220348	Apollo Operating Group units			F1	16-DEC-2021				4	J	0	F2			110641.0				0.0		D			F2		F3	Class A common stock		110641.0				155901219.0				D			
0000950142-21-004064	2220347	Apollo Operating Group units			F1	15-DEC-2021				4	J	0	F2			100000.0				0.0		D			F2		F3	Class A common stock		100000.0				156011860.0				D			
0001476840-21-000008	2220138	Stock Option		7.21		16-DEC-2021				4	M	0				570.0				0.0		D			F1	15-MAR-2031		Class A Common Stock		570.0				30800.0				D			
0001476840-21-000008	2220139	Stock Option		12.97		16-DEC-2021				4	M	0				1380.0				0.0		D			F2	12-OCT-2031		Class A Common Stock		1380.0				5500.0				D			
0001865423-21-000005	2220228	ADK Class A Units	F2	0.0		14-DEC-2021				4	M	0				401210.0				0.0		D		10-DEC-2021			F3	Class A Common Stock		401210.0				5334349.0				D			
0001866018-21-000004	2220527	ADK Class A Units	F2	0.0		15-DEC-2021				4	M	0				50000.0				0.0		D		10-DEC-2021			F3	Class A Common Stock		50000.0				6027385.0				D			
0001866018-21-000004	2220526	ADK Class A Units	F2	0.0		14-DEC-2021				4	M	0				150000.0				0.0		D		10-DEC-2021			F3	Class A Common Stock		150000.0				6077385.0				D			
0001744489-21-000260	2220153	Restricted Stock Unit			F2	14-DEC-2021				4	A	0				5735.0				0.0		A			F3	14-DEC-2024		Disney Common Stock		5735.0				5735.0				D			
0001744489-21-000260	2220152	Stock Option (Right-to-Buy)		150.07		14-DEC-2021				4	A	0				18056.0				0.0		A			F1	14-DEC-2031		Disney Common Stock		18056.0				18056.0				D			
0001744489-21-000259	2219372	Restricted Stock Unit			F2	14-DEC-2021				4	A	0				22490.0				0.0		A			F3	14-DEC-2024		Disney Common Stock		22490.0				22490.0				D			
0001744489-21-000259	2219371	Stock Option (Right-to-Buy)		150.07		14-DEC-2021				4	A	0				70808.0				0.0		A			F1	14-DEC-2031		Disney Common Stock		70808.0				70808.0				D			
0001744489-21-000258	2219167	Stock Option (Right-to-Buy)		150.07		14-DEC-2021				4	A	0				11015.0				0.0		A			F1	14-DEC-2031		Disney Common Stock		11015.0				11015.0				D			
0001744489-21-000258	2219168	Restricted Stock Unit			F2	14-DEC-2021				4	A	0				8163.0				0.0		A			F3	14-DEC-2024		Disney Common Stock		8163.0				8163.0				D			
0001744489-21-000257	2219333	Restricted Stock Unit			F2	14-DEC-2021	F3			4	A	0				667057.43				0.0		A			F4	31-DEC-2021		Disney Common Stock		667057.43				667057.43				D			
0001744489-21-000257	2219332	Stock Option (Right-to-Buy)		150.07		14-DEC-2021				4	A	0				50249.0				0.0		A			F1	14-DEC-2031		Disney Common Stock		50249.0				50249.0				D			
0001744489-21-000256	2219975	Stock Option (Right-to-Buy)		150.07		14-DEC-2021				4	A	0				78675.0				0.0		A			F1	14-DEC-2031		Disney Common Stock		78675.0				78675.0				D			
0001744489-21-000256	2219976	Restricted Stock Unit			F2	14-DEC-2021				4	A	0				24989.0				0.0		A			F3	14-DEC-2024		Disney Common Stock		24989.0				24989.0				D			
0001209191-21-070084	2219311	Stock Option (Right to Buy)		10.08		15-DEC-2021				4	M	0				5000.0				0.0		D		23-AUG-2013		23-AUG-2022		Common Stock		5000.0				0.0				D			
0001209191-21-070083	2219214	Stock Option (Right to Buy)		25.0		15-DEC-2021				4	M	0				25000.0				0.0		D			F5	29-JAN-2025		Common Stock		25000.0				140000.0				D			
0001127602-21-031190	2219626	Employee Stock Option (Right to Buy)		5.3		14-DEC-2021				4	M	0				3309.0				0.0		D			F4	07-NOV-2028		Common Stock		3309.0				25442.0				D			
0001127602-21-031189	2220511	Employee Stock Option (Right to Buy)		5.3		15-DEC-2021				4	M	0				1000.0				0.0		D			F3	07-NOV-2028		Common Stock		1000.0				87127.0				D			
0001127602-21-031188	2220442	Employee Stock Option (Right to Buy)		5.3		15-DEC-2021				4	M	0				3309.0				0.0		D			F4	07-NOV-2028		Common Stock		3309.0				22133.0				D			
0001628280-21-025272	2219207	Restricted Stock Unit		0.0	F1	16-DEC-2021				4	A	0				3773.0				0.0		A		15-DEC-2026	F2	15-DEC-2026		Common Stock		3773.0				4530.0				D			
0001628280-21-025271	2219231	Restricted Stock Unit		0.0	F1	16-DEC-2021				4	A	0				5660.0				0.0		A		15-DEC-2026	F2	15-DEC-2026		Common Stock		5660.0				12042.0				D			
0001628280-21-025270	2220314	Restricted Stock Unit		0.0	F1	16-DEC-2021				4	A	0				5660.0				0.0		A		15-DEC-2026	F2	15-DEC-2026		Common Stock		5660.0				10383.0				D			
0000899243-21-048648	2219672	Class B ordinary shares			F1	14-DEC-2021				4	D	0				8565000.0					F1	D			F1		F1	Class A ordinary shares		8565000.0				0.0				D			
0001628280-21-025269	2219413	Restricted Stock Unit		0.0	F1	16-DEC-2021				4	A	0				3773.0				0.0		A		15-DEC-2026	F2	15-DEC-2026		Common Stock		3773.0				4629.0				D			
0001062993-21-013063	2220341	Restricted Stock Units			F4	06-OCT-2021				4	A	0				115.4	F5				F5	A			F5		F5	Common Stock		115.4				14378.96				D			
0001209191-21-070081	2220119	Class B Common Stock			F2	14-DEC-2021				4	J	0	F1			217000.0				0.0		D			F2		F2	Class A Common Stock		217000.0				619705.0				D			
0001062993-21-013062	2220513	Restricted Stock Units			F2	06-OCT-2021				4	A	0				115.4	F3				F3	A			F3		F3	Common Stock		115.4				14378.96				D			
0000899243-21-048646	2219600	Class B ordinary shares			F1	14-DEC-2021				4	D	0				8565000.0					F1	D			F1		F1	Class A ordinary shares		8565000.0				0.0				I	F2	By Yucaipa Acquisition Manager, LLC	
0000899243-21-048645	2219639	Class B ordinary shares			F1	14-DEC-2021				4	D	0				30000.0					F1	D			F1		F1	Class A ordinary shares		30000.0				0.0				D			
0001062993-21-013059	2220047	Restricted Stock Units			F4	06-OCT-2021				4	A	0				115.4	F5				F5	A			F5		F5	Common Stock		115.4				14378.96				D			
0001062993-21-013058	2219648	Restricted Stock Units			F2	15-DEC-2021				4	M	0				119629.0	F3				F3	D			F3		F3	Common Stock		119629.0				119628.0				D			
0001062993-21-013057	2220619	Restricted Stock Units			F2	15-DEC-2021				4	M	0				1240.0	F3				F3	D			F3		F3	Common Stock		1240.0				35728.0				D			
0001415889-21-006052	2219878	Restricted Stock Units			F1	14-DEC-2021				4	A	0				1200000.0				0.0		A			F2		F2	Common Stock		1200000.0				1200000.0				D			
0000899243-21-048640	2219597	Class B ordinary shares			F1	14-DEC-2021				4	D	0				30000.0					F1	D			F1		F1	Class A ordinary shares		30000.0				0.0				D			
0001415889-21-006050	2220352	Restricted Stock Units			F1	14-DEC-2021				4	A	0				1200000.0				0.0		A			F2		F2	Common Stock		1200000.0				1200000.0				D			
0001415889-21-006048	2220377	Restricted Stock Units			F1	14-DEC-2021				4	A	0				1000000.0				0.0		A			F2		F2	Common Stock		1000000.0				1000000.0				D			
0001415889-21-006046	2219973	Restricted Stock Units			F1	14-DEC-2021				4	A	0				500000.0				0.0		A			F2		F2	Common Stock		500000.0				500000.0				D			
0001415889-21-006044	2219783	Restricted Stock Units			F1	14-DEC-2021				4	A	0				1700000.0				0.0		A			F2		F2	Common Stock		1700000.0				1700000.0				D			
0001415889-21-006042	2220487	Restricted Stock Units			F1	14-DEC-2021				4	A	0				7000000.0				0.0		A			F2		F2	Common Stock		7000000.0				7000000.0				D			
0001209191-21-070079	2220236	Stock Options (Right to Buy)		182.3		14-DEC-2021				4	M	0				28842.0				0.0		D			F8	06-MAR-2026		Class A Common Stock		28842.0				29391.0				D			
0001209191-21-070079	2220235	Stock Options (Right to Buy)		156.5		14-DEC-2021				4	M	0				40555.0				0.0		D			F5	06-MAR-2025		Class A Common Stock		40555.0				13519.0				D			
0001209191-21-070079	2220234	Stock Options (Right to Buy)		115.17		14-DEC-2021				4	M	0				68540.0				0.0		D			F4	06-MAR-2024		Class A Common Stock		68540.0				0.0				D			
0001209191-21-070079	2220233	Stock Options (Right to Buy)		96.58		14-DEC-2021				4	M	0				80832.0				0.0		D			F4	04-MAR-2023		Class A Common Stock		80832.0				0.0				D			
0001209191-21-070079	2220232	Stock Options (Right to Buy)		124.59		14-DEC-2021				4	M	0				63633.0				0.0		D			F4	05-MAR-2022		Class A Common Stock		63633.0				0.0				D			
0000831641-21-000168	2219159	STOCK OPTION (RIGHT TO BUY)		47.95		10-DEC-2021				4	M	0				9670.0				47.95		D		17-NOV-2018		17-NOV-2027		COMMON STOCK		9670.0				0.0				D			
0000831641-21-000168	2219158	STOCK OPTION (RIGHT TO BUY)		47.95		09-DEC-2021				4	M	0				4817.0				47.95		D		17-NOV-2018		17-NOV-2027		COMMON STOCK		4817.0				9670.0				D			
0001516551-21-000029	2219653	Stock Option (Right to Buy)		0.06		14-DEC-2021				4	A	0				3090000.0				0.0		A			F3	14-DEC-2031		Common Stock		3090000.0				3090000.0				D			
0001516551-21-000027	2220343	Stock Option (Right to Buy)		0.06		14-DEC-2021				4	A	0				1770000.0				0.0		A			F3	14-DEC-2031		Common Stock		1770000.0				1770000.0				D			
0001664703-21-000192	2219196	Restricted Stock Units			F3	15-DEC-2021				4	M	0				5833.0				0.0		D			F4		F4	Class A Common Stock		5833.0				34997.0				D			
0001493152-21-031775	2219470	Restricted Stock Unit			F1	14-DEC-2021				4	A	0				21186.0				0.0		A		14-DEC-2022			F2	Common Stock		21186.0				40411.0				D			
0000899243-21-048630	2219607	Warrants (right to buy)		5.75		14-DEC-2021				4	D	0				10000.0				3.0		D		12-JUN-2020		12-JUN-2025		Common Shares		10000.0				11667.0				D			
0000899243-21-048630	2219608	Warrants (right to buy)		5.75		16-DEC-2021				4	D	0				100.0				3.0		D		12-JUN-2020		12-JUN-2025		Common Shares		100.0				11567.0				D			
0001493152-21-031773	2220312	Restricted Stock Unit			F1	14-DEC-2021				4	A	0				29661.0				0.0		A		14-DEC-2022			F2	Common Stock		29661.0				202161.0				D			
0001493152-21-031771	2219896	Restricted Stock Unit			F1	14-DEC-2021				4	A	0				29661.0				0.0		A		14-DEC-2022			F3	Common Stock		29661.0				116059.0	F2			D			
0001104659-21-150663	2220331	Restricted Stock Unit			F2	14-DEC-2021				4	M	0				84144.0				0.0		D			F3		F3	Common Stock		84144.0				575867.0				D			
0001493152-21-031770	2219715	Restricted Stock Unit			F1	14-DEC-2021				4	A	0				84745.0				0.0		A		14-DEC-2025			F2	Common Stock		84745.0				157932.0				D			
0001104659-21-150662	2219647	Restricted Stock Unit			F2	14-DEC-2021				4	M	0				141167.0				0.0		D			F3		F3	Common Stock		141167.0				1270500.0				D			
0001104659-21-150661	2219601	Restricted Stock Unit			F2	14-DEC-2021				4	M	0				85742.0				0.0		D			F3		F3	Common Stock		85742.0				691203.0				D			
0001104659-21-150660	2219502	Restricted Stock Unit			F2	15-DEC-2021				4	M	0				44801.0				0.0		D			F3		F3	Common Stock		44801.0				375508.0				D			
0001104659-21-150659	2219622	Restricted Stock Unit			F2	15-DEC-2021				4	M	0				324045.0				0.0		D			F3		F3	Common Stock		324045.0				972132.0				D			
0001516551-21-000025	2220565	Director Option Grant (Right to Buy)		0.06		14-DEC-2021				4	A	0				250000.0				0.0		A			F1	14-DEC-2031		Common Stock		250000.0				250000.0				D			
0001179110-21-011073	2219232	Restricted Stock Units			F5	12-DEC-2021				4	M	0				1826.0				16.03		D			F2	31-DEC-2021	F3	Common Stock		7305.0				5479.0				D			
0001104659-21-150658	2219417	Restricted Stock Unit			F2	15-DEC-2021				4	M	0				79579.0				0.0		D			F3		F3	Common Stock		79579.0				740560.0				D			
0001104659-21-150657	2220310	Restricted Stock Unit			F2	14-DEC-2021				4	M	0				94854.0				0.0		D			F3		F3	Common Stock		94854.0				6863542.0				D			
0001493152-21-031767	2219584	Restricted Stock Unit			F1	14-DEC-2021				4	A	0				29661.0				0.0		A		14-DEC-2022			F2	Common Stock		29661.0				44661.0				D			
0001104659-21-150655	2219606	Restricted Stock Unit			F2	14-DEC-2021				4	M	0				53683.0				0.0		D			F3		F3	Common Stock		53683.0				295652.0				D			
0001493152-21-031766	2220285	Restricted Stock Unit			F1	14-DEC-2021				4	A	0				56779.0				0.0		A		14-DEC-2022			F2	Common Stock		56779.0				56779.0				D			
0001104659-21-150654	2219662	Restricted Stock Unit			F2	14-DEC-2021				4	M	0				87578.0				0.0		D			F3		F3	Common Stock		87578.0				1050917.0				D			
0001104659-21-150653	2220571	Restricted Stock Unit			F2	14-DEC-2021				4	M	0				33364.0				0.0		D			F3		F3	Common Stock		33364.0				267346.0				D			
0001104659-21-150652	2219578	Restricted Stock Unit			F2	15-DEC-2021				4	M	0				127684.0				0.0		D			F3		F3	Common Stock		127684.0				1869126.0				D			
0001493152-21-031764	2219325	Restricted Stock Unit			F1	14-DEC-2021				4	A	0				42372.0				0.0		A		14-DEC-2025			F2	Common Stock		42372.0				95372.0				D			
0001493152-21-031761	2219623	Restricted Stock Unit			F1	14-DEC-2021				4	A	0				33898.0				0.0		A		14-DEC-2022			F3	Common Stock		33898.0				116059.0	F2			D			
0001493152-21-031760	2219630	Restricted Stock Unit			F1	14-DEC-2021				4	A	0				29661.0				0.0		A		14-DEC-2022			F2	Common Stock		29661.0				52161.0				D			
0001493152-21-031757	2220046	Restricted Stock Unit			F1	14-DEC-2021				4	A	0				127118.0				0.0		A		14-DEC-2025			F2	Common Stock		127118.0				198112.0				D			
0001199719-21-000123	2219522	Non-Qualified Stock Option (right to buy)		234.17		15-DEC-2021				4	M	0				2278.0				0.0		D		10-DEC-2021	F2	10-DEC-2027		Common Stock		2278.0				6833.0				D			
0001199719-21-000123	2219519	Non-Qualified Stock Option (right to buy)		89.76		15-DEC-2021				4	M	0				1323.0				0.0		D		12-DEC-2019	F2	12-DEC-2025		Common Stock		1323.0				5291.0				D			
0001199719-21-000123	2219521	Non-Qualified Stock Option (right to buy)		135.88		15-DEC-2021				4	M	0				1572.0				0.0		D		12-DEC-2020	F2	12-DEC-2026		Common Stock		1572.0				12576.0				D			
0001199719-21-000123	2219520	Non-Qualified Stock Option (right to buy)		90.51		15-DEC-2021				4	M	0				1343.0				0.0		D		08-DEC-2018		08-DEC-2024		Common Stock		1343.0				0.0				D			
0001779128-21-000011	2219076	Stock Option (right to buy)		0.18		14-DEC-2021				4	M	0				6312.0				0.18		D		07-MAY-2021		16-NOV-2028		Class A common stock, par value $0.0001 per share		6312.0				12377.0				D			
0001779128-21-000011	2219075	Stock Option (right to buy)		0.18		14-DEC-2021				4	M	0				13688.0				0.18		D		07-MAY-2021		16-NOV-2028		Class A common stock, par value $0.0001 per share		13688.0				0.0				D			
0001062993-21-013049	2218816	Phantom Stock Units			F1	15-DEC-2021				4	A	0				2.0				92.0	F4	A			F1		F1	Common Stock		0.0	F1			613.0	F5			D			
0001062993-21-013049	2218815	Phantom Stock Units			F1	14-FEB-2020	F2			4	A	0				611.0					F3	A			F1		F1	Common stock		0.0	F1			611.0				D			
0001655210-21-000276	2218623	Stock Option (right to buy)		64.51		10-DEC-2021				4	A	0				77508.0				0.0		A			F2	09-DEC-2031		Common Stock		77508.0				77508.0				D			
0001562180-21-007732	2218742	Stock Option (Right to Buy)		2.0		14-DEC-2021				4	M	false				68182.0				0.0		D			F5	21-JUL-2026		Common Stock		68182.0				1939336.0				D			
0001058290-21-000318	2218787	Restricted Stock Units			F2	14-DEC-2021				4	M	0				2105.0				0.0		D			F6		F6	Class A Common Stock		2105.0				6312.0				D			
0001058290-21-000318	2218786	Restricted Stock Units			F2	14-DEC-2021				4	M	0				1053.0				0.0		D			F5		F5	Class A Common Stock		1053.0				8418.0				D			
0001261333-21-000232	2219093	Restricted Stock Units			F2	15-DEC-2021				4	M	0				6719.0				0.0		D			F3		F4	Common Stock		6719.0				13438.0				D			
0001261333-21-000232	2219098	Performance Stock Units		0.0		15-DEC-2021				4	M	0				5040.0				0.0		D			F9		F9	Common Stock		5040.0				10080.0				D			
0001261333-21-000232	2219096	Restricted Stock Units			F2	15-DEC-2021				4	M	0				2182.0				0.0		D			F7		F4	Common Stock		2182.0				30548.0				D			
0001261333-21-000232	2219095	Restricted Stock Units			F2	15-DEC-2021				4	M	0				3337.0				0.0		D			F6		F4	Common Stock		3337.0				33373.0				D			
0001261333-21-000232	2219097	Performance Stock Units		0.0		15-DEC-2021				4	M	0				5039.0				0.0		D			F8		F8	Common Stock		5039.0				10079.0				D			
0001261333-21-000232	2219094	Restricted Stock Units			F2	15-DEC-2021				4	M	0				5382.0				0.0		D			F5		F4	Common Stock		5382.0				32292.0				D			
0001261333-21-000231	2219032	Restricted Stock Units			F2	15-DEC-2021				4	M	0				3683.0				0.0		D			F3		F4	Common Stock		3683.0				25781.0				D			
0001261333-21-000231	2219033	Restricted Stock Units			F2	15-DEC-2021				4	M	0				734.0				0.0		D			F5		F4	Common Stock		734.0				7343.0				D			
0001261333-21-000231	2219034	Restricted Stock Units			F2	15-DEC-2021				4	M	0				764.0				0.0		D			F6		F4	Common Stock		764.0				10692.0				D			
0001261333-21-000230	2218799	Restricted Stock Units			F2	15-DEC-2021				4	M	0				1468.0				0.0		D			F5		F4	Common Stock		1468.0				14685.0				D			
0001261333-21-000230	2218798	Restricted Stock Units			F2	15-DEC-2021				4	M	0				3071.0				0.0		D			F3		F4	Common Stock		3071.0				18428.0				D			
0001261333-21-000230	2218800	Restricted Stock Units			F2	15-DEC-2021				4	M	0				1309.0				0.0		D			F6		F4	Common Stock		1309.0				18329.0				D			
0001261333-21-000229	2219024	Restricted Stock Units			F2	15-DEC-2021				4	M	0				1200.0				0.0		D			F5		F4	Common Stock		1200.0				16802.0				D			
0001261333-21-000229	2219023	Restricted Stock Units			F2	15-DEC-2021				4	M	0				3019.0				0.0		D			F3		F4	Common Stock		3019.0				33212.0				D			
0001261333-21-000228	2218891	Restricted Stock Units			F2	15-DEC-2021				4	M	0				1193.0				0.0		D			F6		F4	Common Stock		1193.0				11932.0				D			
0001261333-21-000228	2218890	Restricted Stock Units			F2	15-DEC-2021				4	M	0				4719.0				0.0		D			F5		F4	Common Stock		4719.0				23600.0				D			
0001261333-21-000228	2218889	Restricted Stock Units			F2	15-DEC-2021				4	M	0				3750.0				0.0		D			F3		F4	Common Stock		3750.0				7500.0				D			
0001261333-21-000228	2218892	Restricted Stock Units			F2	15-DEC-2021				4	M	0				873.0				0.0		D			F7		F4	Common Stock		873.0				12220.0				D			
0001062993-21-013047	2218773	Phantom Stock Units			F1	15-DEC-2021				4	A	0				1.0				92.0	F2	A			F1		F1	Common Stock		0.0	F1			170.0	F3			D			
0001062993-21-013047	2218772	Phantom Stock Units			F1	29-NOV-2021				4	A	0				22.0				88.66	F2	A			F1		F1	Common Stock		0.0	F1			169.0	F3			D			
0001062993-21-013047	2218771	Phantom Stock Units			F1	19-OCT-2021				4	A	0				147.0				82.03	F2	A			F1		F1	Common stock		0.0	F1			147.0	F3			D			
0001209191-21-070062	2218979	Restricted Stock Units			F1	14-DEC-2021				4	A	0				437.0				0.0		A			F2		F3	Common Stock		437.0				437.0				D			
0001209191-21-070054	2218630	Class B Common Stock			F1	15-DEC-2021				4	C	0				6500.0				0.0		D			F1		F1	Class A Common Stock		6500.0				1000.0				D			
0001062993-21-013045	2219099	Phantom Stock Units			F1	15-DEC-2021				4	A	0				250.0				92.0	F2	A			F1		F1	Common Stock		0.0	F1			62155.0	F3			D			
0001104659-21-150633	2218801	Employee Stock Option (right to buy)	F1	15.73		14-DEC-2021				4	A	0				32000.0				0.0		A			F2	14-DEC-2031		Common stock		32000.0				32000.0				D			
0001225208-21-015081	2218777	Phantom Stock Units SSP			F1	15-DEC-2021				4	A	0				8.0				58.8		A			F2		F2	Common Stock		8.0				53635.0				D			
0001225208-21-015080	2218951	Phantom Stock Units SSP			F1	15-DEC-2021				4	A	0				3.0				58.8		A			F2		F2	Common Stock		3.0				6750.0				D			
0001225208-21-015079	2218561	Phantom Stock Units SSP			F1	15-DEC-2021				4	A	0				21.0				58.8		A			F2		F2	Common Stock		21.0				15248.0				D			
0001225208-21-015078	2218954	Phantom Stock Units SSP			F1	15-DEC-2021				4	A	0				8.0				58.8		A			F2		F2	Common Stock		8.0				89865.0				D			
0001104659-21-150632	2218830	Employee Stock Option (right to buy)	F1	15.73		14-DEC-2021				4	A	0				32000.0				0.0		A			F2	14-DEC-2031		Common stock		32000.0				32000.0				D			
0001104659-21-150631	2218848	Employee Stock Option (right to buy)	F1	15.73		14-DEC-2021				4	A	0				110000.0				0.0		A			F2	14-DEC-2031		Common stock		110000.0				110000.0				D			
0001209191-21-070048	2218961	Put options (obligation to buy)		5.0		15-DEC-2021				4	S	0				35.0				50.0		D		15-DEC-2021		17-DEC-2021		Common Stock		3500.0				35.0				D	F1		
0001209191-21-070048	2218960	Put options (obligation to buy)		5.0		14-DEC-2021				4	X	0				69.0				0.0		D			F2	17-DEC-2021		Common Stock		6900.0				416.0				D	F1		
0001104659-21-150630	2219000	Employee Stock Option (right to buy)	F1	15.73		14-DEC-2021				4	A	0				32000.0				0.0		A			F2	14-DEC-2031		Common stock		32000.0				32000.0				D			
0001104659-21-150629	2219103	Employee Stock Option (right to buy)	F1	15.73		14-DEC-2021				4	A	0				32000.0				0.0		A			F2	14-DEC-2031		Common stock		32000.0				32000.0				D			
0001104659-21-150627	2218914	Employee Stock Option (right to buy)	F1	15.73		14-DEC-2021				4	A	0				230000.0				0.0		A			F2	14-DEC-2031		Common stock		230000.0				230000.0				D			
0001225208-21-015077	2218916	Phantom Stock			F2	14-DEC-2021				4	I	0				187634.93				48.76		A			F3		F3	Class A Common Stock		187634.93				382073.98				D			
0001225208-21-015077	2218915	Option to Purchase		15.0		14-DEC-2021				4	M	0				1310000.0				15.0		D			F1	22-MAR-2022		Class A Common Stock		1310000.0				0.0				D			
0001104659-21-150626	2218997	Employee Stock Option (right to buy)	F1	15.73		14-DEC-2021				4	A	0				85000.0				0.0		A			F2	14-DEC-2031		Common stock		85000.0				85000.0				D			
0001493152-21-031755	2219140	Stock Option (Right to Buy)		10.61		14-DEC-2021				4	A	0				204501.0				0.0		A			F1	13-DEC-2031		Common Stock		204501.0				204501.0				D			
0001493152-21-031754	2218925	Stock Option (Right to Buy)		10.61		14-DEC-2021				4	A	0				58000.0				0.0		A			F1	13-DEC-2031		Common Stock		58000.0				58000.0				D			
0001493152-21-031753	2218837	Stock Option (Right to Buy)		10.61		14-DEC-2021				4	A	0				65433.0				0.0		A			F1	13-DEC-2031		Common Stock		65433.0				65433.0				D			
0001493152-21-031752	2218809	Stock Option (Right to Buy)		10.61		14-DEC-2021				4	A	0				65433.0				0.0		A			F1	13-DEC-2031		Common Stock		65433.0				65433.0				D			
0001493152-21-031751	2218957	Stock Option (Right to Buy)		10.61		14-DEC-2021				4	A	0				65433.0				0.0		A			F1	13-DEC-2031		Common Stock		65433.0				65433.0				D			
